Bureau of Meteorology station number,Year,Month,Day,Daily global solar exposure (MJ/m*m),index
66196,2015,6,22,10.5,172
66196,2015,6,23,10.2,173
66196,2015,6,24,9.2,174
66196,2015,6,25,7.1,175
66196,2015,6,26,10.1,176
66196,2015,6,27,10.6,177
66196,2015,6,28,10.5,178
66196,2015,6,29,9.6,179
66196,2015,6,30,7.7,180
66196,2015,7,1,9.8,181
66196,2015,7,2,10.4,182
66196,2015,7,3,10.6,183
66196,2015,7,4,10.1,184
66196,2015,7,5,10.8,185
66196,2015,7,6,11.0,186
66196,2015,7,7,7.0,187
66196,2015,7,8,9.5,188
66196,2015,7,9,10.7,189
66196,2015,7,10,7.3,190
66196,2015,7,11,10.8,191
66196,2015,7,12,10.0,192
66196,2015,7,13,8.6,193
66196,2015,7,14,11.3,194
66196,2015,7,15,11.4,195
66196,2015,7,16,6.2,196
66196,2015,7,17,3.6,197
66196,2015,7,18,9.4,198
66196,2015,7,19,11.2,199
66196,2015,7,20,9.5,200
66196,2015,7,21,11.5,201
66196,2015,7,22,6.4,202
66196,2015,7,23,7.7,203
66196,2015,7,24,8.5,204
66196,2015,7,25,12.2,205
66196,2015,7,26,11.8,206
66196,2015,7,27,12.6,207
66196,2015,7,28,12.3,208
66196,2015,7,29,12.0,209
66196,2015,7,30,12.3,210
66196,2015,7,31,12.6,211
66196,2015,8,1,11.4,212
66196,2015,8,2,10.5,213
66196,2015,8,3,13.2,214
66196,2015,8,4,8.5,215
66196,2015,8,5,9.5,216
66196,2015,8,6,11.7,217
66196,2015,8,7,13.3,218
66196,2015,8,8,13.0,219
66196,2015,8,9,13.1,220
66196,2015,8,10,13.9,221
66196,2015,8,11,13.7,222
66196,2015,8,12,11.3,223
66196,2015,8,13,14.5,224
66196,2015,8,14,14.4,225
66196,2015,8,15,8.8,226
66196,2015,8,16,11.4,227
66196,2015,8,17,14.8,228
66196,2015,8,18,14.2,229
66196,2015,8,19,11.5,230
66196,2015,8,20,15.0,231
66196,2015,8,21,15.1,232
66196,2015,8,22,13.8,233
66196,2015,8,23,4.3,234
66196,2015,8,24,3.4,235
66196,2015,8,25,12.4,236
66196,2015,8,26,10.1,237
66196,2015,8,27,10.1,238
66196,2015,8,28,14.1,239
66196,2015,8,29,16.5,240
66196,2015,8,30,16.4,241
66196,2015,8,31,17.1,242
66196,2015,9,1,17.7,243
66196,2015,9,2,15.6,244
66196,2015,9,3,14.7,245
66196,2015,9,4,11.6,246
66196,2015,9,5,16.2,247
66196,2015,9,6,9.2,248
66196,2015,9,7,17.2,249
66196,2015,9,8,18.7,250
66196,2015,9,9,18.5,251
66196,2015,9,10,14.6,252
66196,2015,9,11,18.4,253
66196,2015,9,12,19.4,254
66196,2015,9,13,19.1,255
66196,2015,9,14,19.5,256
66196,2015,9,15,18.0,257
66196,2015,9,16,19.6,258
66196,2015,9,17,13.5,259
66196,2015,9,18,17.3,260
66196,2015,9,19,15.5,261
66196,2015,9,20,10.6,262
66196,2015,9,21,19.7,263
66196,2015,9,22,18.9,264
66196,2015,9,23,17.3,265
66196,2015,9,24,14.6,266
66196,2015,9,25,7.7,267
66196,2015,9,26,14.0,268
66196,2015,9,27,13.7,269
66196,2015,9,28,22.6,270
66196,2015,9,29,21.9,271
66196,2015,9,30,14.5,272
66196,2015,10,1,20.5,273
66196,2015,10,2,22.8,274
66196,2015,10,3,23.8,275
66196,2015,10,4,21.7,276
66196,2015,10,5,23.6,277
66196,2015,10,6,24.2,278
66196,2015,10,7,6.9,279
66196,2015,10,8,13.6,280
66196,2015,10,9,23.0,281
66196,2015,10,10,23.3,282
66196,2015,10,11,15.7,283
66196,2015,10,12,20.1,284
66196,2015,10,13,3.8,285
66196,2015,10,14,22.0,286
66196,2015,10,15,25.5,287
66196,2015,10,16,25.6,288
66196,2015,10,17,24.3,289
66196,2015,10,18,14.7,290
66196,2015,10,19,22.9,291
66196,2015,10,20,23.6,292
66196,2015,10,21,10.0,293
66196,2015,10,22,6.2,294
66196,2015,10,23,15.0,295
66196,2015,10,24,24.9,296
66196,2015,10,25,23.5,297
66196,2015,10,26,16.5,298
66196,2015,10,27,7.9,299
66196,2015,10,28,22.7,300
66196,2015,10,29,26.9,301
66196,2015,10,30,24.7,302
66196,2015,10,31,18.3,303
66196,2015,11,1,24.2,304
66196,2015,11,2,23.4,305
66196,2015,11,3,3.6,306
66196,2015,11,4,3.9,307
66196,2015,11,5,6.9,308
66196,2015,11,6,15.6,309
66196,2015,11,7,17.2,310
66196,2015,11,8,12.8,311
66196,2015,11,9,28.8,312
66196,2015,11,10,29.2,313
66196,2015,11,11,8.7,314
66196,2015,11,12,16.7,315
66196,2015,11,13,18.9,316
66196,2015,11,14,8.0,317
66196,2015,11,15,13.6,318
66196,2015,11,16,29.7,319
66196,2015,11,17,30.6,320
66196,2015,11,18,30.1,321
66196,2015,11,19,29.0,322
66196,2015,11,20,30.6,323
66196,2015,11,21,8.9,324
66196,2015,11,22,9.3,325
66196,2015,11,23,30.0,326
66196,2015,11,24,30.1,327
66196,2015,11,25,31.8,328
66196,2015,11,26,28.2,329
66196,2015,11,27,23.7,330
66196,2015,11,28,15.5,331
66196,2015,11,29,19.9,332
66196,2015,11,30,30.3,333
66196,2015,12,1,28.6,334
66196,2015,12,2,12.3,335
66196,2015,12,3,15.2,336
66196,2015,12,4,25.3,337
66196,2015,12,5,32.3,338
66196,2015,12,6,31.4,339
66196,2015,12,7,26.7,340
66196,2015,12,8,10.4,341
66196,2015,12,9,23.8,342
66196,2015,12,10,23.5,343
66196,2015,12,11,29.4,344
66196,2015,12,12,21.6,345
66196,2015,12,13,21.7,346
66196,2015,12,14,32.5,347
66196,2015,12,15,22.7,348
66196,2015,12,16,3.8,349
66196,2015,12,17,26.8,350
66196,2015,12,18,32.3,351
66196,2015,12,19,32.2,352
66196,2015,12,20,32.3,353
66196,2015,12,21,11.2,354
66196,2015,12,22,2.6,355
66196,2015,12,23,16.2,356
66196,2015,12,24,31.7,357
66196,2015,12,25,25.1,358
66196,2015,12,26,20.8,359
66196,2015,12,27,20.1,360
66196,2015,12,28,16.8,361
66196,2015,12,29,30.5,362
66196,2015,12,30,33.2,363
66196,2015,12,31,29.0,364
66196,2016,1,1,31.9,365
66196,2016,1,2,21.8,366
66196,2016,1,3,10.3,367
66196,2016,1,4,7.0,368
66196,2016,1,5,3.8,369
66196,2016,1,6,2.7,370
66196,2016,1,7,20.2,371
66196,2016,1,8,29.9,372
66196,2016,1,9,23.2,373
66196,2016,1,10,29.2,374
66196,2016,1,11,25.4,375
66196,2016,1,12,17.8,376
66196,2016,1,13,28.0,377
66196,2016,1,14,14.4,378
66196,2016,1,15,13.4,379
66196,2016,1,16,22.1,380
66196,2016,1,17,27.9,381
66196,2016,1,18,29.8,382
66196,2016,1,19,31.2,383
66196,2016,1,20,29.6,384
66196,2016,1,21,20.6,385
66196,2016,1,22,7.1,386
66196,2016,1,23,20.1,387
66196,2016,1,24,9.8,388
66196,2016,1,25,6.5,389
66196,2016,1,26,26.8,390
66196,2016,1,27,7.0,391
66196,2016,1,28,21.4,392
66196,2016,1,29,18.0,393
66196,2016,1,30,20.4,394
66196,2016,1,31,29.6,395
66196,2016,2,1,11.0,396
66196,2016,2,2,27.9,397
66196,2016,2,3,26.5,398
66196,2016,2,4,8.2,399
66196,2016,2,5,16.3,400
66196,2016,2,6,23.8,401
66196,2016,2,7,25.0,402
66196,2016,2,8,27.6,403
66196,2016,2,9,23.4,404
66196,2016,2,10,28.3,405
66196,2016,2,11,25.3,406
66196,2016,2,12,26.1,407
66196,2016,2,13,28.0,408
66196,2016,2,14,23.8,409
66196,2016,2,15,18.8,410
66196,2016,2,16,20.5,411
66196,2016,2,17,23.9,412
66196,2016,2,18,23.8,413
66196,2016,2,19,24.9,414
66196,2016,2,20,12.9,415
66196,2016,2,21,14.9,416
66196,2016,2,22,25.0,417
66196,2016,2,23,25.6,418
66196,2016,2,24,23.2,419
66196,2016,2,25,25.8,420
66196,2016,2,26,11.8,421
66196,2016,2,27,22.2,422
66196,2016,2,28,24.6,423
66196,2016,2,29,19.4,424
66196,2016,3,1,19.3,425
66196,2016,3,2,22.5,426
66196,2016,3,3,23.1,427
66196,2016,3,4,23.2,428
66196,2016,3,5,24.2,429
66196,2016,3,6,23.3,430
66196,2016,3,7,22.6,431
66196,2016,3,8,22.7,432
66196,2016,3,9,22.2,433
66196,2016,3,10,19.4,434
66196,2016,3,11,15.5,435
66196,2016,3,12,21.9,436
66196,2016,3,13,18.0,437
66196,2016,3,14,13.5,438
66196,2016,3,15,10.0,439
66196,2016,3,16,15.7,440
66196,2016,3,17,15.6,441
66196,2016,3,18,9.4,442
66196,2016,3,19,21.2,443
66196,2016,3,20,11.2,444
66196,2016,3,21,11.0,445
66196,2016,3,22,15.9,446
66196,2016,3,23,20.4,447
66196,2016,3,24,21.5,448
66196,2016,3,25,7.9,449
66196,2016,3,26,19.8,450
66196,2016,3,27,10.2,451
66196,2016,3,28,12.7,452
66196,2016,3,29,5.1,453
66196,2016,3,30,18.2,454
66196,2016,3,31,20.1,455
66196,2016,4,1,19.7,456
66196,2016,4,2,20.3,457
66196,2016,4,3,14.5,458
66196,2016,4,4,7.6,459
66196,2016,4,5,19.6,460
66196,2016,4,6,19.4,461
66196,2016,4,7,3.8,462
66196,2016,4,8,4.4,463
66196,2016,4,9,17.4,464
66196,2016,4,10,17.9,465
66196,2016,4,11,18.8,466
66196,2016,4,12,6.9,467
66196,2016,4,13,17.0,468
66196,2016,4,14,11.4,469
66196,2016,4,15,17.8,470
66196,2016,4,16,16.2,471
66196,2016,4,17,5.9,472
66196,2016,4,18,16.4,473
66196,2016,4,19,13.2,474
66196,2016,4,20,16.2,475
66196,2016,4,21,16.2,476
66196,2016,4,22,11.4,477
66196,2016,4,23,5.6,478
66196,2016,4,24,14.4,479
66196,2016,4,25,16.4,480
66196,2016,4,26,15.5,481
66196,2016,4,27,16.3,482
66196,2016,4,28,14.8,483
66196,2016,4,29,11.6,484
66196,2016,4,30,9.7,485
66196,2016,5,1,8.3,486
66196,2016,5,2,13.1,487
66196,2016,5,3,15.7,488
66196,2016,5,4,15.6,489
66196,2016,5,5,15.3,490
66196,2016,5,6,15.3,491
66196,2016,5,7,14.4,492
66196,2016,5,8,6.1,493
66196,2016,5,9,4.4,494
66196,2016,5,10,14.9,495
66196,2016,5,11,13.9,496
66196,2016,5,12,14.1,497
66196,2016,5,13,14.6,498
66196,2016,5,14,14.5,499
66196,2016,5,15,8.8,500
66196,2016,5,16,12.0,501
66196,2016,5,17,12.3,502
66196,2016,5,18,9.3,503
66196,2016,5,19,12.2,504
66196,2016,5,20,12.1,505
66196,2016,5,21,9.5,506
66196,2016,5,22,11.9,507
66196,2016,5,23,10.8,508
66196,2016,5,24,11.6,509
66196,2016,5,25,11.4,510
66196,2016,5,26,6.9,511
66196,2016,5,27,11.6,512
66196,2016,5,28,4.7,513
66196,2016,5,29,11.5,514
66196,2016,5,30,11.5,515
66196,2016,5,31,6.0,516
66196,2016,6,1,6.9,517
66196,2016,6,2,9.3,518
66196,2016,6,3,7.7,519
66196,2016,6,4,3.5,520
66196,2016,6,5,2.3,521
66196,2016,6,6,5.6,522
66196,2016,6,7,8.5,523
66196,2016,6,8,11.1,524
66196,2016,6,9,7.9,525
66196,2016,6,10,11.0,526
66196,2016,6,11,10.9,527
66196,2016,6,12,10.2,528
66196,2016,6,13,9.4,529
66196,2016,6,14,11.0,530
66196,2016,6,15,9.5,531
66196,2016,6,16,11.0,532
66196,2016,6,17,6.1,533
66196,2016,6,18,7.6,534
66196,2016,6,19,3.1,535
66196,2016,6,20,9.1,536
66196,2016,6,21,8.9,537
66196,2016,6,22,10.2,538
66196,2016,6,23,10.3,539
66196,2016,6,24,8.7,540
66196,2016,6,25,11.0,541
66196,2016,6,26,8.7,542
66196,2016,6,27,6.3,543
66196,2016,6,28,11.1,544
66196,2016,6,29,11.1,545
66196,2016,6,30,8.3,546
66196,2016,7,1,11.0,547
66196,2016,7,2,11.2,548
66196,2016,7,3,11.2,549
66196,2016,7,4,10.3,550
66196,2016,7,5,9.1,551
66196,2016,7,6,9.6,552
66196,2016,7,7,7.0,553
66196,2016,7,8,5.5,554
66196,2016,7,9,8.7,555
66196,2016,7,10,10.4,556
66196,2016,7,11,5.1,557
66196,2016,7,12,10.1,558
66196,2016,7,13,11.6,559
66196,2016,7,14,11.4,560
66196,2016,7,15,14.6,561
66196,2016,7,16,9.6,562
66196,2016,7,17,6.9,563
66196,2016,7,18,12.1,564
66196,2016,7,19,10.2,565
66196,2016,7,20,3.1,566
66196,2016,7,21,8.3,567
66196,2016,7,22,10.2,568
66196,2016,7,23,12.5,569
66196,2016,7,24,9.0,570
66196,2016,7,25,12.7,571
66196,2016,7,26,12.6,572
66196,2016,7,27,12.5,573
66196,2016,7,28,13.0,574
66196,2016,7,29,13.1,575
66196,2016,7,30,12.2,576
66196,2016,7,31,7.3,577
66196,2016,8,1,6.3,578
66196,2016,8,2,6.1,579
66196,2016,8,3,6.6,580
66196,2016,8,4,11.0,581
66196,2016,8,5,9.4,582
66196,2016,8,6,8.2,583
66196,2016,8,7,10.4,584
66196,2016,8,8,14.1,585
66196,2016,8,9,12.8,586
66196,2016,8,10,14.1,587
66196,2016,8,11,14.5,588
66196,2016,8,12,14.2,589
66196,2016,8,13,14.7,590
66196,2016,8,14,13.9,591
66196,2016,8,15,13.9,592
66196,2016,8,16,15.1,593
66196,2016,8,17,15.2,594
66196,2016,8,18,15.1,595
66196,2016,8,19,13.7,596
66196,2016,8,20,14.8,597
66196,2016,8,21,15.9,598
66196,2016,8,22,6.0,599
66196,2016,8,23,12.8,600
66196,2016,8,24,3.7,601
66196,2016,8,25,14.4,602
66196,2016,8,26,13.3,603
66196,2016,8,27,16.7,604
66196,2016,8,28,16.9,605
66196,2016,8,29,12.1,606
66196,2016,8,30,13.2,607
66196,2016,8,31,7.8,608
66196,2016,9,1,15.6,609
66196,2016,9,2,3.8,610
66196,2016,9,3,15.0,611
66196,2016,9,4,17.9,612
66196,2016,9,5,18.3,613
66196,2016,9,6,18.4,614
66196,2016,9,7,16.7,615
66196,2016,9,8,14.6,616
66196,2016,9,9,18.3,617
66196,2016,9,10,18.3,618
66196,2016,9,11,18.2,619
66196,2016,9,12,18.7,620
66196,2016,9,13,9.3,621
66196,2016,9,14,11.7,622
66196,2016,9,15,17.2,623
66196,2016,9,16,18.2,624
66196,2016,9,17,17.8,625
66196,2016,9,18,4.3,626
66196,2016,9,19,20.5,627
66196,2016,9,20,18.9,628
66196,2016,9,21,11.7,629
66196,2016,9,22,12.3,630
66196,2016,9,23,17.4,631
66196,2016,9,24,21.6,632
66196,2016,9,25,9.8,633
66196,2016,9,26,22.0,634
66196,2016,9,27,20.9,635
66196,2016,9,28,21.9,636
66196,2016,9,29,8.3,637
66196,2016,9,30,19.0,638
66196,2016,10,1,22.9,639
66196,2016,10,2,23.1,640
66196,2016,10,3,18.3,641
66196,2016,10,4,23.5,642
66196,2016,10,5,23.7,643
66196,2016,10,6,23.1,644
66196,2016,10,7,22.1,645
66196,2016,10,8,14.4,646
66196,2016,10,9,22.9,647
66196,2016,10,10,20.5,648
66196,2016,10,11,24.7,649
66196,2016,10,12,22.4,650
66196,2016,10,13,18.1,651
66196,2016,10,14,24.1,652
66196,2016,10,15,25.4,653
66196,2016,10,16,25.5,654
66196,2016,10,17,6.1,655
66196,2016,10,18,25.6,656
66196,2016,10,19,24.1,657
66196,2016,10,20,22.0,658
66196,2016,10,21,19.4,659
66196,2016,10,22,6.4,660
66196,2016,10,23,26.0,661
66196,2016,10,24,26.9,662
66196,2016,10,25,26.9,663
66196,2016,10,26,19.7,664
66196,2016,10,27,13.8,665
66196,2016,10,28,7.1,666
66196,2016,10,29,22.1,667
66196,2016,10,30,16.1,668
66196,2016,10,31,27.8,669
