year,averagemwh,rainfall_amount,daily_global_solar_exposure,minimum_temperature,maximum_temperature
2015,35.17383295011737,1510.6,15.642191780821916,15.655068493150686,21.177808219178083
2016,35.28724784651975,1495.3,16.526502732240438,16.155494505494506,21.809016393442622
2017,34.90295755079201,1186.6,16.08681318681319,15.896986301369862,21.65890410958904
2018,33.64843540037244,1046.3,16.423013698630136,15.740109890109888,21.240934065934066
2019,34.0347324105494,915.8,16.843835616438355,15.739275766016712,21.795277777777777
2020,32.57358504015363,1544.5,15.46109589041096,15.87622950819672,21.443169398907102
2021,33.55067148874036,1393.5,15.61098901098901,15.349863013698629,20.905205479452054
2022,31.380544739450322,2582.5,15.644505494505495,15.646027397260275,20.840384615384615
2023,33.008510599173555,1067.1,16.771780821917808,15.935342465753424,21.707458563535912
