year,Zone Substation,Date,unit,0:15,0:30,0:45,1:00,1:15,1:30,1:45,2:00,2:15,2:30,2:45,3:00,3:15,3:30,3:45,4:00,4:15,4:30,4:45,5:00,5:15,5:30,5:45,6:00,6:15,6:30,6:45,7:00,7:15,7:30,7:45,8:00,8:15,8:30,8:45,9:00,9:15,9:30,9:45,10:00,10:15,10:30,10:45,11:00,11:15,11:30,11:45,12:00,12:15,12:30,12:45,13:00,13:15,13:30,13:45,14:00,14:15,14:30,14:45,15:00,15:15,15:30,15:45,16:00,16:15,16:30,16:45,17:00,17:15,17:30,17:45,18:00,18:15,18:30,18:45,19:00,19:15,19:30,19:45,20:00,20:15,20:30,20:45,21:00,21:15,21:30,21:45,22:00,22:15,22:30,22:45,23:00,23:15,23:30,23:45,24:00:00
2022,Adamstown 132_11kV,01MAY2021,MW,9.3711955414,8.9669586555,8.8171657545,9.2875054388,8.9719561351,8.2836223117,7.7481210335,7.4177920449,7.5067244845,7.1315825991,6.982721855,6.8445020208,6.6045903163,6.4655510208,6.4771190699,6.2935013972,6.2348612458,6.2769691545,6.296137825,6.2864593032,6.3776504713,6.4615730953,6.5274848145,6.6036635866,7.0671354274,7.4020806797,7.6457089383,7.9149180725,7.908957112,8.1607629707,8.3939010914,8.4536043501,8.331613014,8.325348038,8.2121120579,7.8878033085,7.7910947339,7.5688596638,7.4077392875,7.3350926483,7.1227921199,6.8218076558,6.6609157446,6.5503998592,6.404669697,6.4980238595,6.3409493746,6.3234608002,6.2620616374,6.3627819,6.4276966148,6.5698699078,6.5068229178,6.5315565353,6.5779827788,7.3462357406,8.3004212057,7.6401135443,7.2982269537,7.4383238531,7.6971103439,8.0609520382,8.3567519939,8.8816039989,9.2459612728,9.8170393723,10.14142122,10.348894228,10.584971294,11.100958341,11.708350857,11.762613774,11.554924256,11.431888007,11.184834497,10.949137016,10.874567626,10.862355381,10.536040869,10.197569054,9.9433876263,9.7098275054,9.6431719859,9.5597490147,9.196773494,8.9933277538,10.619104433,9.9148767188,9.443753436,9.2090487932,9.3094214302,8.8071808004,9.4376238945,8.9426924515,8.385108802,8.5626956793
2022,Adamstown 132_11kV,02MAY2021,MW,8.4382851798,7.909257069,8.0411587003,8.7170904395,7.8399184756,7.2189819424,6.9978690581,6.895055664,6.7761992475,6.6172240151,6.5318892557,6.2829777625,6.3000368384,6.2509068835,6.2295720158,6.0910767787,6.244956251,6.2130868594,6.1069150512,6.0910242482,6.260271351,6.2639800119,6.3267778917,6.469288798,6.7561888372,6.7494119035,6.9585818941,7.0687400851,7.078045058,7.2086842788,7.393599989,7.1561052403,7.4451793022,7.5861177603,7.9800336259,7.376587937,7.3878934182,6.982192765,6.7431573939,6.7195003282,7.7399429462,6.844145705,6.8292918961,6.380133094,6.15516844,7.7769695098,7.3186607152,7.5516033221,7.6719252724,7.8840042282,7.4555867912,6.9256225586,6.9030777518,7.4527756531,7.5935478673,8.4772916235,8.5809277371,8.1390107385,8.4483861837,8.2073864032,7.6224965141,8.3620359914,8.6376162218,9.232635851,9.5133457342,9.8011367355,10.124438104,10.488024375,10.902385839,11.562004638,12.201006003,12.428492649,12.578932915,12.287365441,11.923709106,11.705764987,11.711459305,11.468717798,11.108945184,10.858317133,10.64291829,10.25194902,10.117874756,9.9314083165,9.585791469,9.3831932766,10.907526221,10.245411812,9.6000797881,9.0381596328,9.1260552545,8.5821101862,9.04951637,8.6227584631,8.0369740746,8.0923899369
2022,Adamstown 132_11kV,03MAY2021,MW,8.0248212461,7.6813404117,7.9181348191,8.5146360494,7.7496264443,7.1700661661,6.927710301,6.9472514714,6.601124135,6.4045937942,6.3505320984,6.2743909656,6.1413206961,6.1102404835,6.1848372358,6.050049273,6.1458206291,6.2240548475,6.1926613401,6.2590907144,6.5992510775,6.7711938558,6.8959864093,7.2950178045,7.8445478764,8.2665754497,8.8517908134,9.1823387907,9.3967755739,9.9411414427,10.002704172,10.071703841,9.9014687266,9.2297670709,8.4348393648,7.9620164833,7.6850567443,7.3442320035,7.0805509604,6.8611506364,6.5919808248,6.4247918466,6.2626724623,6.1072772103,6.0845914793,5.9724186126,5.8996332499,5.951081257,5.9864504994,5.987104149,6.0911689492,6.21893285,6.1102883805,6.3460060905,6.4803156629,6.6209099749,6.8693288423,7.1232504036,7.3780579141,7.4515226143,7.6743412994,8.0185375463,8.4644135112,8.8777991804,9.285355415,9.7590273106,10.264209534,10.820044994,11.070345482,11.913123423,12.599291285,12.880638789,12.991092755,13.035113745,12.67628554,12.51305126,12.287255787,12.140309179,11.711284798,11.480983128,11.233048605,10.637205029,10.420872118,10.285075443,9.8264402218,9.507495443,9.6570909404,9.3893730233,11.147627016,10.691247312,10.043474944,9.4089882095,9.5046266748,9.1477902599,9.1762409961,9.2380455063
2022,Adamstown 132_11kV,04MAY2021,MW,9.2013154163,8.7901199924,8.6419518858,9.1090110262,8.7739248829,8.1061452176,7.7817794162,7.8668612192,7.4577044568,7.0372501796,6.8001259538,6.622978955,6.4237651895,6.362994653,6.3441616189,6.2254071708,6.2224993291,6.2532249145,6.3098359423,6.3862910875,6.7038833563,6.7854646112,6.9468176087,7.3904959967,7.9150253641,8.2642365898,8.7545545433,9.0350819986,9.1566116161,9.4600455377,9.5743009034,9.9012852988,9.3405110642,8.6673739257,8.2197574169,8.9759678571,9.7171448381,9.2621373664,8.5181501605,8.7844591664,9.0812767086,9.2684545271,9.1897386593,8.9778586081,9.1534670321,9.3138914348,9.0204426609,9.2013474156,8.681938993,7.955912801,7.9637805633,7.8987082575,8.2515085571,8.7319090807,8.9907117343,9.1088219277,9.1180212696,9.1923627522,9.0551346507,9.0896009293,9.3024331407,9.4908028871,9.8636023789,10.161160137,10.476504918,10.857031899,11.34630195,12.042781192,12.602119401,13.278572306,13.737208872,13.944203845,14.613395923,15.046431906,14.785875073,14.615437952,14.432796627,14.267538574,13.669376635,13.417095021,13.100914383,12.676356257,12.492223668,12.072090476,11.654096139,11.262419357,11.265302245,10.939084211,12.645879363,12.148077686,11.429278971,10.730700688,10.654949769,10.318832354,10.273759424,10.270913558
2022,Adamstown 132_11kV,05MAY2021,MW,10.18929769,9.7044115972,9.5647069047,10.084608808,9.7844797376,9.1828663574,8.7325222387,8.573141058,8.211879244,7.7615555318,7.4628811684,7.3061495719,6.8387615204,6.5222262457,6.5292353897,6.5828973643,6.4168322091,6.4258532816,6.5688825241,6.6726164464,6.7850170293,7.0583676832,7.2503329687,7.6042869119,8.2423473318,8.7645084044,9.1091809493,9.3674888355,9.6470311119,10.515282794,10.518825015,10.749363075,10.72495199,10.496688639,10.418659914,10.241165946,10.449485953,10.727079271,10.373465428,10.333988657,9.98097076,9.5761190711,10.27973945,10.334698853,10.646750468,10.538990674,9.9883608165,8.2956205916,9.5686445436,8.4399453233,8.6683994754,8.3338146576,7.4930810234,7.3508452688,7.0696540986,7.3202074155,7.8250834903,8.1262009561,8.9466394827,9.078845284,9.3319600281,9.0602660577,9.4207620573,8.928934929,8.6986731702,9.4112262049,10.143199495,10.712464314,11.400226616,12.202124296,13.054384672,13.582746066,13.722071797,13.727257324,13.39251483,13.196755604,13.140190496,13.094633255,12.777696886,12.54780253,12.151823466,11.754156713,11.547019107,11.283405878,10.903202357,10.540941022,10.599135217,10.272109476,11.976170531,11.394462221,10.741138884,10.058612997,10.105311408,9.6638334926,9.6837042233,9.7604488093
2022,Adamstown 132_11kV,06MAY2021,MW,9.6312215582,9.2307220372,9.0955393194,9.4404677628,9.1627595209,8.6050498548,8.2151618025,8.0988001027,7.76831396,7.2928846766,7.0947639385,6.9351882506,6.7581132235,6.634281576,6.5220587215,6.5060526524,6.3500461854,6.4458676071,6.5017824937,6.6185886403,6.8279800761,7.233964374,7.2774552865,7.4792593921,8.2343008642,8.7237913311,9.1877114112,9.3778244038,9.9698599478,10.755778548,11.076325342,11.083588796,11.392307369,11.313136633,11.524116684,11.319260042,10.967156432,11.054780503,9.479473273,9.3924062422,10.553686918,10.56459526,8.9093327419,8.2622147735,8.9957648844,9.4037997127,9.2039656371,8.9976748256,8.6402291586,8.9261658895,8.3810029269,7.6799720426,8.4313224536,8.0691754149,8.5136734868,9.3678802521,9.8070532638,9.8888256851,8.8152992428,8.0086173906,8.1693247239,9.3795212495,9.1576474904,9.9747120434,10.396020762,10.687378775,11.177415273,11.719483842,11.845361425,12.381896355,12.939516622,13.11897,13.343470417,13.639647765,13.311612358,13.009919518,13.004055972,12.796606732,12.367852134,12.128679651,11.803966004,11.411217491,11.179572523,10.968320537,10.634287091,10.23788076,10.408227849,10.183328172,11.901342529,11.355787784,10.809664797,10.281271765,10.108770561,9.7388217656,9.88693507,9.9265334956
2022,Adamstown 132_11kV,07MAY2021,MW,9.7540814813,9.2996984213,9.2461281274,9.7246899737,9.3708119986,8.8728445715,8.4010111648,8.3376374925,7.9838852214,7.6648587491,7.3589801777,7.2478217581,7.2681343904,7.1651572699,6.9278872851,6.9225553306,6.9684155113,6.9470325595,7.0173231012,7.1963165947,7.3978264948,7.4451185084,7.6554849122,8.0015209924,8.4053053436,8.680546439,9.3383179426,9.4063278686,9.7620580859,10.242352576,10.131563471,10.0110498,10.159921358,9.8731575424,8.9073590683,9.4147498052,8.9992085522,8.8636266892,9.1952577336,8.8626491917,8.7478585245,9.1712976023,7.8695747077,7.7493309368,7.185386047,7.1295463716,7.6909955001,8.6085228144,7.7080547787,7.3558172954,7.7666031836,6.9934810815,7.0251695132,7.6682408217,9.1486525005,10.131576111,9.827898003,8.9827496894,8.8307868178,8.6168950426,8.9031841757,9.7326764893,9.8370935645,10.227787289,10.368842754,10.671097357,10.744031426,10.966268573,11.254560609,11.89214144,12.314626299,12.319009949,12.420016934,12.36074875,12.220418163,12.197052868,11.864356427,11.770282808,11.545248515,11.268237857,10.859941953,10.805099648,10.579099958,10.219401343,9.9713213655,9.9799497638,10.07252728,9.6984398288,11.543246837,11.096743799,10.45427707,9.8668362418,9.9928499017,9.6178152683,9.6084561695,9.6643253304
2022,Adamstown 132_11kV,08MAY2021,MW,9.4758635162,8.9345005483,8.8452584383,9.3529448008,9.0546991152,8.387355542,7.9391697244,7.6214302837,7.5546315168,7.2658802952,7.0950505851,6.95701178,6.7203111924,6.5857554479,6.6340786755,6.4534647731,6.3849134728,6.3573696366,6.4104211733,6.3223503311,6.4370920903,6.5363475318,6.5288127646,6.8621967435,7.3091740406,7.4603445949,7.6187038128,7.9207136806,8.0968179448,8.1896287179,8.5073695976,8.5562112279,8.6006710367,8.4801774061,8.524468272,8.3763836355,8.205152693,7.9880131512,7.8422550082,7.6332019767,7.5195367119,7.6094487854,7.4223212974,7.3438670249,7.2592260867,7.0895671567,7.614188274,9.0312440778,8.3882455536,6.9178707141,9.2248629999,9.6091233821,9.1739718376,8.2859082827,6.9881551986,7.1270454266,7.384271066,7.5583775844,7.8305641504,8.511401019,8.1743001316,8.6035765379,9.5704662051,9.5848321103,9.6365191069,9.9123648287,10.120789305,10.462860128,10.917307419,11.317050733,11.571657739,11.520574995,11.552470551,11.449525652,11.212032477,11.089273425,10.821215599,10.681047483,10.439219199,10.213961685,9.940430578,9.7465462711,9.7981050748,9.6319218821,9.4413963228,9.2866856042,10.78074483,10.137844527,9.5545065578,9.2568509348,9.3983880095,8.9399823625,9.3858661828,8.9503523702,8.4718255629,8.448997257
2022,Adamstown 132_11kV,09MAY2021,MW,8.3928175462,8.0522638762,8.1328276799,8.5448452823,7.8464779549,7.3773502348,7.0705487704,6.8608750829,6.8621084196,6.6571068898,6.3557192137,6.2592908374,6.268826685,6.2076610985,6.1003481157,6.1231451039,6.1688447665,6.0826640047,5.99952252,6.1308472139,6.1490957195,6.0862068026,6.273023538,6.4511148483,6.6377908964,6.7554721193,6.9809344486,7.1988906244,7.4342430954,7.7628841581,7.9599752521,7.9578204199,7.3583512841,7.844719763,8.2937027718,8.9352350531,9.1752239288,9.427521019,9.794811081,10.101266621,9.9634206317,9.5070341082,9.4382254701,9.6665310561,9.780621197,9.7220576638,9.7438181066,10.01560148,10.106671665,9.988859619,9.8179091461,9.7627637839,9.9609813631,9.8108122798,9.5830137399,9.5910459518,9.6401948718,9.511766948,9.3934267392,9.259624664,9.4420098158,9.9132169401,10.031860253,9.6608245081,10.182331258,10.756325733,11.108860794,11.223144875,11.532818329,12.100371575,12.418513518,12.442697437,12.549424153,12.473903114,12.167310658,12.131279918,11.929825847,11.783941812,11.500546151,11.216353725,11.058387988,10.738706334,10.572981196,10.37835788,10.082483161,9.7469559041,11.218014968,10.551317806,9.9151762808,9.3568130063,9.4137333907,8.8614580192,9.2791546785,8.8973374673,8.3958022858,8.3385411839
2022,Adamstown 132_11kV,10MAY2021,MW,8.179630545,7.931668678,8.0030611943,8.4830375016,7.7872925242,7.3497847214,7.0313354813,6.9807007145,6.752546269,6.4518915217,6.3536650249,6.3380090233,6.228493945,6.2360330728,6.2764806024,6.3468019078,6.2189556963,6.2285199983,6.3316584068,6.4814223493,6.7130956315,6.8841652948,7.1259324236,7.3078776327,8.0460952601,8.3637476961,8.774803695,9.1370555787,9.4429177239,9.7053685539,9.9854228625,9.7511932623,9.4189710518,8.9722116412,8.4491220895,8.2232586582,7.9806374375,7.6370616647,7.2141614806,7.0422035424,6.8498297993,6.6691454506,6.5000711938,6.2530750464,6.1678221612,6.1258959348,5.9745723693,6.0005061042,6.1181850981,6.2722646025,6.3321608077,6.4596977092,6.6092783346,6.9497702111,7.7803200753,6.9271282008,6.9423476755,7.9606203993,7.4639672563,7.438551055,7.9157374841,8.1014031306,8.7036699527,8.9228770454,9.3105018721,9.7448128155,10.155894144,10.650689489,11.284951229,12.055235512,12.70151087,12.763705753,12.943600894,12.926077157,12.846972366,12.776623094,12.247593848,12.017441587,11.70682586,11.495042404,11.077495699,10.818635841,10.639540372,10.231623256,9.9454089145,9.8125653459,9.7801035306,9.4062857268,11.384524616,10.948931802,10.150375817,9.4293800067,9.6498239061,9.2429981527,9.1675544828,9.3182074958
