Year,Month,Day,averagemwh,rainfall_mm,solar_exposure,min_temp,max_temp
2019,1,1,1.516406458333333,5.8,31.9,21.2,34.3
2019,1,1,1.4407117708333337,5.8,31.9,21.2,34.3
2019,1,1,1.7158297916666665,5.8,31.9,21.2,34.3
2019,1,1,1.6548947916666668,5.8,31.9,21.2,34.3
2019,1,1,1.319402708333333,5.8,31.9,21.2,34.3
2019,1,1,0.9920445833333332,5.8,31.9,21.2,34.3
2019,1,1,1.607159687500001,5.8,31.9,21.2,34.3
2019,1,1,1.680615208333333,5.8,31.9,21.2,34.3
2019,1,1,1.8284635416666664,5.8,31.9,21.2,34.3
2019,1,1,1.5691856249999996,5.8,31.9,21.2,34.3
2019,1,1,1.6533681250000003,5.8,31.9,21.2,34.3
2019,1,1,1.3350489583333331,5.8,31.9,21.2,34.3
2019,1,1,1.172885416666667,5.8,31.9,21.2,34.3
2019,1,1,1.6399362499999997,5.8,31.9,21.2,34.3
2019,1,1,1.563147395833333,5.8,31.9,21.2,34.3
2019,1,1,1.5310668750000005,5.8,31.9,21.2,34.3
2019,1,1,1.6025131249999995,5.8,31.9,21.2,34.3
2019,1,1,1.5365082291666663,5.8,31.9,21.2,34.3
2019,1,1,1.3623444791666663,5.8,31.9,21.2,34.3
2019,1,1,1.0613328125,5.8,31.9,21.2,34.3
2019,1,1,1.5098447916666664,5.8,31.9,21.2,34.3
2019,1,1,1.4988955208333332,5.8,31.9,21.2,34.3
2019,1,1,1.6170618750000003,5.8,31.9,21.2,34.3
2019,1,1,1.4705924999999995,5.8,31.9,21.2,34.3
2019,1,1,1.4918464583333328,5.8,31.9,21.2,34.3
2019,1,1,1.1601537500000003,5.8,31.9,21.2,34.3
2019,1,1,1.223411875,5.8,31.9,21.2,34.3
2019,1,1,1.7090208333333334,5.8,31.9,21.2,34.3
2019,1,1,1.5429691666666665,5.8,31.9,21.2,34.3
2019,1,1,1.5850763541666664,5.8,31.9,21.2,34.3
2019,1,1,1.6338361458333337,5.8,31.9,21.2,34.3
2019,1,1,1.6176003124999996,5.8,31.9,21.2,34.3
2019,1,1,1.398146041666667,5.8,31.9,21.2,34.3
2019,1,1,1.1680672916666666,5.8,31.9,21.2,34.3
2019,1,1,1.5936396874999996,5.8,31.9,21.2,34.3
2019,1,1,1.6163841666666665,5.8,31.9,21.2,34.3
2019,1,1,1.6106259375000012,5.8,31.9,21.2,34.3
2019,1,1,1.5078823958333345,5.8,31.9,21.2,34.3
2019,1,1,1.370455416666668,5.8,31.9,21.2,34.3
2019,1,1,1.4121702083333336,5.8,31.9,21.2,34.3
2019,1,1,1.9508357291666665,5.8,31.9,21.2,34.3
2019,1,1,1.9827875,5.8,31.9,21.2,34.3
2019,1,1,2.0467695833333326,5.8,31.9,21.2,34.3
2019,1,1,1.9862164583333328,5.8,31.9,21.2,34.3
2019,1,1,1.6971236458333332,5.8,31.9,21.2,34.3
2019,1,1,1.819924583333334,5.8,31.9,21.2,34.3
2019,1,1,2.003274895833333,5.8,31.9,21.2,34.3
2019,1,1,1.8158421875000004,5.8,31.9,21.2,34.3
2019,1,1,1.7829711458333344,5.8,31.9,21.2,34.3
2019,1,1,1.9455425,5.8,31.9,21.2,34.3
2019,1,1,1.9172393750000007,5.8,31.9,21.2,34.3
2019,1,1,1.431936145833333,5.8,31.9,21.2,34.3
