year,0:15,0:30,0:45,1:00,1:15,1:30,1:45,2:00,2:15,2:30,2:45,3:00,3:15,3:30,3:45,4:00,4:15,4:30,4:45,5:00,5:15,5:30,5:45,6:00,6:15,6:30,6:45,7:00,7:15,7:30,7:45,8:00,8:15,8:30,8:45,9:00,9:15,9:30,9:45,10:00,10:15,10:30,10:45,11:00,11:15,11:30,11:45,12:00,12:15,12:30,12:45,13:00,13:15,13:30,13:45,14:00,14:15,14:30,14:45,15:00,15:15,15:30,15:45,16:00,16:15,16:30,16:45,17:00,17:15,17:30,17:45,18:00,18:15,18:30,18:45,19:00,19:15,19:30,19:45,20:00,20:15,20:30,20:45,21:00,21:15,21:30,21:45,22:00,22:15,22:30,22:45,23:00,23:15,23:30,23:45,24:00,Date_01JUN2018,Date_01MAY2018,Date_02APR2019,Date_02JUN2018,Date_02MAY2018,Date_03APR2019,Date_03JUN2018,Date_03MAY2018,Date_04APR2019,Date_04JUN2018,Date_04MAY2018,Date_05APR2019,Date_05JUN2018,Date_05MAY2018,Date_06APR2019,Date_06MAY2018,Date_07APR2019,Date_07MAY2018,Date_08APR2019,Date_08MAY2018,Date_09APR2019,Date_09MAY2018,Date_10APR2019,Date_10MAY2018,Date_11APR2019,Date_11MAY2018,Date_12APR2019,Date_12MAY2018,Date_13APR2019,Date_13MAY2018,Date_14APR2019,Date_14MAY2018,Date_15APR2019,Date_15MAR2019,Date_15MAY2018,Date_16APR2019,Date_16MAR2019,Date_16MAY2018,Date_17APR2019,Date_17MAR2019,Date_17MAY2018,Date_18APR2019,Date_18MAR2019,Date_18MAY2018,Date_19APR2019,Date_19MAR2019,Date_19MAY2018,Date_20APR2019,Date_20MAR2019,Date_20MAY2018,Date_21APR2019,Date_21MAR2019,Date_21MAY2018,Date_22APR2019,Date_22MAR2019,Date_22MAY2018,Date_23APR2019,Date_23MAR2019,Date_23MAY2018,Date_24APR2019,Date_24MAR2019,Date_24MAY2018,Date_25APR2019,Date_25MAR2019,Date_25MAY2018,Date_26APR2019,Date_26MAR2019,Date_26MAY2018,Date_27APR2019,Date_27MAR2019,Date_27MAY2018,Date_28APR2019,Date_28MAR2019,Date_28MAY2018,Date_29APR2019,Date_29MAR2019,Date_29MAY2018,Date_30APR2019,Date_30MAR2019,Date_30MAY2018,Date_31MAR2019,Date_31MAY2018
2019,0.97767,0.98012,0.94357,0.9234,0.95483,0.94695,1.00884,0.92225,0.90856,0.95523,0.88264,0.88415,0.88848,0.85535,0.82153,0.87562,0.88222,0.86046,0.88458,0.92527,0.90239,0.99206,1.0366,0.97543,1.10536,1.12906,1.1422,1.31924,1.85835,1.95354,2.04239,2.16134,2.16055,2.299,2.22607,2.2223,2.24508,2.19616,2.10179,2.01294,2.20026,2.2255,2.31946,2.24968,1.73592,1.78834,2.26689,2.21264,2.32503,2.43866,2.41487,1.94709,1.73797,1.82485,2.01826,1.89912,1.71926,1.76034,1.82984,1.71274,1.7938,1.92362,1.90836,1.95293,1.79521,1.93159,2.00185,1.93471,2.04058,2.27686,2.3195,2.2537,2.00814,2.22394,2.15063,2.10803,2.04813,2.0423,2.062,2.03606,1.98884,1.97761,1.96908,1.9587,1.89097,2.00075,1.87296,1.67208,1.30714,1.44396,1.17594,1.21676,1.10738,1.15063,1.05939,1.12892,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2019,0.99016,0.97252,0.9862,0.98724,0.93733,1.00806,0.99266,0.93214,0.96611,0.90368,0.88083,0.84198,0.84476,0.8278,0.86737,0.82796,0.86527,0.83616,0.86604,0.87978,0.94985,0.96107,1.00527,0.94733,1.02443,0.98698,1.04198,1.08339,1.07153,1.08325,1.18743,1.23376,1.20469,1.18342,1.33594,1.43633,1.57596,1.68867,1.5406,1.58296,1.78064,1.78624,1.68082,1.80789,1.75619,1.62693,1.68586,1.85277,1.93654,1.79929,1.7368,1.53987,1.77997,1.76743,1.45227,1.45416,1.67527,1.74288,1.54702,1.43249,1.35571,1.42587,1.38566,1.64917,1.54986,1.97656,1.70519,1.83012,1.82931,2.09335,2.36221,2.31804,2.03376,1.85359,1.9522,1.91235,1.80854,1.79508,1.50938,1.28722,1.20195,1.07242,1.12423,1.05958,1.08771,1.06999,1.0457,1.01902,1.06817,1.01544,1.02954,0.9277,0.93964,0.89249,0.91048,0.88725,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2019,0.8488,0.76127,0.79231,0.80438,0.80816,0.84155,0.80315,0.77364,0.82109,0.86334,0.7994,0.83701,0.79611,0.84645,0.73513,0.63296,0.71557,0.83904,0.78401,0.82657,0.78578,0.85789,0.81581,0.85449,0.81791,0.94246,0.88139,0.86611,0.86242,0.85799,0.88526,0.91173,0.82525,0.88365,0.9017,0.92988,0.91994,1.02714,1.12817,1.1424,1.15554,1.25028,1.19227,1.17312,1.30544,1.33461,1.30991,1.30601,1.22127,1.23973,1.29518,1.26654,1.25712,1.32862,1.24652,1.40716,1.40675,1.32206,1.23315,1.30495,1.38098,1.44619,1.26992,1.24717,1.27243,1.28625,1.37605,1.3237,1.95282,2.11475,2.19365,2.08869,2.07601,1.93796,1.95618,1.82038,1.89577,1.81555,1.78543,1.74134,1.76991,1.67383,1.77214,1.57351,1.34929,1.33396,1.16443,1.01491,0.97927,1.01461,0.94401,0.96905,0.84523,0.89603,0.83972,0.89234,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2019,0.78427,0.86401,0.80737,0.8608,0.84401,0.85746,0.81077,0.81704,0.83519,0.79446,0.70587,0.84171,0.89238,0.83449,0.87586,0.86302,0.91559,0.90188,0.89638,0.9246,0.90879,0.99264,1.02791,1.02886,1.13047,1.45603,1.73856,1.90291,1.88803,2.10487,2.15314,2.12306,2.18954,2.21299,2.22725,2.23471,2.20771,2.08501,1.97086,1.77952,1.70223,2.01388,2.18268,2.08784,1.83621,1.7965,1.7843,1.83581,1.85998,1.86393,1.96923,1.78315,1.8421,1.9518,2.25175,2.17246,1.69239,1.6497,1.78724,1.84904,2.05295,2.00764,1.89033,2.0451,2.2347,2.26873,2.2585,2.3559,2.23702,2.09909,2.1299,2.39641,2.25764,1.79189,2.15372,2.08075,2.19214,2.16418,2.11483,1.9924,2.04779,2.04079,2.16858,2.01505,1.92019,2.00623,1.91097,1.51318,1.24897,1.26136,1.22955,1.17453,1.08526,0.99075,0.97031,0.92431,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2019,0.89791,0.80991,0.86729,0.81545,0.83495,0.81609,0.83295,0.82694,0.83609,0.83452,0.82629,0.79819,0.84791,0.83495,0.78155,0.76545,0.79419,0.85241,0.83131,0.86038,0.92674,1.02374,1.14329,1.11866,1.52621,1.75543,1.94628,2.03487,2.02645,2.05794,2.1578,2.08102,2.15866,2.12374,2.18912,2.10136,2.12259,1.87867,1.62339,1.5547,1.871,1.77026,1.74909,1.57777,1.60599,1.68693,1.67017,1.79096,1.64331,1.57449,1.58886,1.61451,1.63238,1.83978,1.71129,1.55268,1.58963,1.63653,1.90375,1.66391,1.64134,1.61884,1.92684,1.74158,1.82742,2.14452,1.94679,1.95802,2.12261,1.75612,2.14632,2.39007,2.34473,2.30344,2.24441,2.22406,2.21342,2.1248,2.1337,2.08379,2.13491,2.04091,1.99665,1.89513,2.06514,1.8041,1.76202,1.38924,1.18676,1.19197,1.16146,1.04199,0.95678,0.91107,0.92821,0.91431,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2019,0.81149,0.79292,0.77569,0.86123,0.80204,0.88359,0.77949,0.81237,0.78288,0.83912,0.77874,0.83938,0.78942,0.82764,0.78843,0.81263,0.81144,0.88475,0.80709,0.88276,0.84617,0.97099,1.06735,1.10573,1.38851,1.9563,1.84354,1.85282,2.09797,2.13598,2.09924,2.11466,2.08442,1.97512,1.89221,2.00909,1.6744,1.67665,1.61091,1.66445,1.55932,1.87069,1.59117,1.7334,1.70189,1.62669,1.66398,1.67492,1.55249,1.78216,1.83726,1.63069,1.75615,1.58396,1.73264,1.54466,1.71054,1.48754,1.64462,1.68427,1.6812,1.48238,1.53253,1.53282,1.57161,1.61691,1.56388,1.98966,2.11189,1.9271,1.82825,2.28783,2.27833,2.27563,2.24603,2.10587,2.12021,2.08118,2.15804,2.18614,2.22121,2.10365,2.05161,2.0063,1.97442,1.89878,1.94378,1.48588,1.3146,1.22427,1.23098,1.13739,1.09765,1.02624,0.98388,0.90564,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2019,0.89747,0.8575,0.92922,0.84289,0.93624,0.88927,0.84814,0.81454,0.87051,0.78737,0.88074,0.81632,0.85094,0.80875,0.84562,0.6994,0.82885,0.8187,0.85764,0.85629,0.94608,0.96004,1.01665,0.97441,1.28013,1.65993,1.8506,1.74783,1.8987,2.00787,1.98662,2.01396,2.10189,2.07809,2.17353,2.14617,2.17447,2.1272,2.19823,1.91772,1.85617,1.7227,1.67959,1.93803,2.43595,2.27349,1.9094,1.79867,1.80278,1.62964,1.81616,1.75195,1.68119,1.64322,1.63371,1.59544,1.73534,1.80898,1.60168,1.65408,1.66879,1.6416,1.86562,1.77452,1.81437,2.15368,2.23803,2.4244,2.32279,2.35524,1.97093,2.16029,2.17483,2.4317,2.38138,2.3406,2.3505,2.29126,2.21037,2.2371,1.89821,1.8635,2.12489,2.00344,1.67221,1.70893,1.36937,1.19744,1.32896,1.78286,1.09099,0.99419,0.99061,0.99351,0.90945,0.94001,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2019,0.91362,0.87495,0.80997,0.83126,0.82717,0.87152,0.80624,0.8577,0.75592,0.85168,0.80481,0.85699,0.80802,0.86239,0.74022,0.84473,0.78565,0.81955,0.84537,0.86138,0.89403,1.00572,1.04089,1.01669,1.37042,1.75412,1.81708,1.95866,2.02771,2.07017,2.06861,2.06287,2.05494,2.15006,2.19884,2.22977,1.96026,2.01183,1.72942,1.80312,1.98742,1.8242,1.92258,1.89464,2.12749,1.97029,1.85721,1.83622,1.75085,1.6668,1.74781,1.62208,1.66712,1.6138,1.61038,1.78915,1.97232,1.70418,1.69976,1.74582,2.06902,1.77435,1.61278,1.61142,2.03108,2.24029,2.16189,2.07814,2.231,2.12579,1.88619,2.09811,1.91381,1.86509,1.70449,1.43449,1.69645,1.94306,2.0443,1.66956,1.86407,1.92864,1.63591,1.8235,1.81314,1.55469,1.35174,1.20954,1.14655,1.13983,1.06671,1.11383,0.97556,0.982,0.9007,0.9426,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2019,0.83333,0.82387,0.80421,0.85886,0.79869,0.83552,0.81161,0.8411,0.80727,0.84833,0.81081,0.78388,0.82975,0.84272,0.78037,0.82935,0.80858,0.84255,0.84956,0.8594,0.87874,0.91458,0.95207,0.9516,0.96475,0.93963,0.95306,0.92567,0.91801,0.87826,0.96101,0.91344,1.11013,1.31636,1.70996,1.39957,1.38237,1.68148,1.44121,1.38255,1.54965,1.67474,1.38527,1.45731,1.64283,1.47439,1.48495,1.53214,1.39661,1.45051,1.50735,1.46621,1.52991,1.52719,1.49311,1.46853,1.47591,1.47872,1.73618,1.55971,1.53705,1.50875,1.44971,1.50359,1.49088,1.73356,1.74979,1.6904,1.81667,2.24131,2.48876,2.43961,2.39012,2.31398,2.27117,2.18258,2.26545,2.21753,2.16871,2.05999,2.12957,1.86643,1.78129,1.93478,1.60862,1.57911,1.49734,1.40816,1.12301,1.08968,1.13778,1.04407,0.99681,0.90867,0.92851,0.8662,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2019,0.86548,0.78984,0.81255,0.77253,0.77449,0.77799,0.56053,0.73906,0.74229,0.7554,0.83526,0.71963,0.67568,0.59383,0.57059,0.64563,0.13245,0.45279,0.14328,0.54564,0.05418,0.46837,0.41935,0.42092,0.58541,0.80575,0.72916,0.80621,0.31028,0.7826,0.75986,0.7869,0.60344,0.8693,0.92639,0.91928,0.90358,0.90819,0.95562,1.05223,1.0416,1.08614,1.11683,1.03474,0.95621,0.98158,0.91707,0.97223,0.95001,0.95117,0.93011,1.05222,1.02571,1.0053,1.14671,1.14294,1.40815,1.09448,1.01402,1.12137,1.36671,1.16024,1.0821,1.1322,1.34828,1.28148,1.28706,1.24248,1.22216,1.39392,1.95972,1.97835,1.93985,1.88637,1.83802,1.88825,1.90674,1.85531,1.8714,1.80665,1.83737,1.7768,1.80312,1.76133,1.74632,1.70444,1.73506,1.6929,1.72646,1.37101,0.97764,0.89856,0.86287,0.88732,0.84109,0.89782,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2019,0.80715,0.83494,0.82246,0.81939,0.78311,0.85034,0.7788,0.82107,0.74299,0.83683,0.73483,0.86586,0.82983,0.85597,0.85187,0.85914,0.86569,0.93171,0.86267,0.92485,0.89356,0.96485,0.99383,0.97461,1.41607,1.92552,1.87323,1.93098,1.9969,1.96203,2.11281,2.14517,2.20062,2.21077,2.22199,2.18441,2.13957,2.0901,1.92076,1.88696,2.08984,1.81812,1.74241,1.55918,1.56784,1.60633,1.56244,1.63694,1.64514,1.73686,1.46734,1.50675,1.68911,1.72215,1.5439,1.51395,1.48934,1.92629,1.60376,1.58709,1.47945,1.86985,1.67163,1.55336,1.63114,1.62068,1.63494,1.64005,1.53881,2.11202,2.24745,2.15642,2.10624,2.22521,2.06174,2.05841,2.02393,2.05593,2.02668,2.03543,1.97082,1.91734,2.00523,1.87069,1.63403,1.26148,1.26664,1.13497,1.15945,1.14032,1.09717,1.08083,1.03071,1.00398,0.91339,0.96966,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2019,0.8638,0.88664,0.86253,0.89511,0.84714,0.92131,0.90285,0.90565,0.84498,0.89905,0.89866,0.83693,0.90045,0.86314,0.86771,0.83979,0.8711,0.8424,0.92888,0.8798,0.94301,0.93799,1.03693,1.03281,1.13273,1.59716,1.74864,1.94431,2.09187,2.13011,2.14879,2.14324,2.14633,2.18075,2.2081,2.16426,1.773,1.68893,1.54401,1.60915,1.86896,1.81978,1.91952,1.80034,1.66411,1.70049,1.67774,1.71205,1.6118,1.66585,1.65903,1.99807,1.75409,1.63269,1.68162,1.88897,1.83879,1.77061,1.61556,1.85365,1.92177,1.81011,1.63035,1.58504,1.78355,1.82018,1.73741,1.74435,1.90383,1.94371,1.69416,1.96373,1.56295,1.72862,1.98465,2.10269,2.11786,2.02236,1.98967,1.93183,1.92465,1.8691,1.68581,1.28997,1.25679,1.35652,1.15737,1.18675,1.14172,1.14485,1.14884,1.06013,1.01203,0.8984,0.97953,0.90893,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2019,0.89086,0.8524,0.91289,0.88535,0.8869,0.912,0.86132,0.91272,0.86265,0.92026,0.8786,0.95359,0.89267,0.90381,0.87499,0.88882,0.93045,0.87909,0.92987,0.90192,0.98991,0.92283,1.0089,1.02436,1.19321,1.37361,1.22428,1.52868,1.74686,2.22577,2.18724,2.17372,2.16136,2.23821,2.11459,2.00552,2.21959,2.33186,2.09267,2.11931,2.40813,2.3836,2.35977,2.37936,1.93044,2.0841,1.92934,1.97176,2.16766,2.16848,2.24326,2.03242,2.36173,2.22552,2.06653,2.06397,2.4262,2.30572,2.06687,2.23413,1.8102,2.22879,2.00473,1.61563,1.59988,1.63766,1.62673,1.56764,2.02718,2.06691,2.08176,2.15456,1.72584,1.7096,1.70511,1.8553,1.79186,2.01087,1.50169,1.79867,1.9176,1.92517,1.93403,1.90941,1.68865,1.58346,1.27588,1.19685,1.17773,1.11967,1.15026,1.08752,1.10259,1.0354,0.99227,0.99821,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2019,0.895,0.92066,0.90205,0.92771,0.93474,0.92587,0.85928,0.91176,0.87386,0.88471,0.85095,0.87649,0.87346,0.88533,0.85919,0.90411,0.90463,0.92713,0.91607,0.93057,0.96392,0.92824,0.96901,1.01357,1.14754,1.13908,1.21401,1.67696,1.84445,1.9353,2.05184,2.05549,2.17175,2.08162,2.03068,2.06712,2.11647,1.87566,1.6179,1.72316,2.11391,2.08129,2.15177,2.34517,1.96256,2.14397,1.71295,1.97651,1.91591,1.89734,2.0015,1.76257,1.92997,1.64957,1.83177,1.65286,1.56337,1.50267,1.69996,1.62405,1.53368,1.52125,1.57955,1.47456,1.64906,1.75274,1.47565,1.51072,1.44763,1.57725,1.63278,1.53223,1.46589,1.65919,1.78141,1.87574,2.0923,2.09544,1.88669,1.92654,1.53707,1.69879,1.46684,1.69914,1.37041,1.18236,1.24847,1.14955,1.24362,1.11861,1.06384,1.00349,0.94759,0.97743,0.91236,0.98,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2019,0.85726,0.89161,0.8711,0.90056,0.92016,0.89772,0.9102,0.89176,0.90408,0.90911,0.9413,0.8705,0.91495,0.8698,0.91608,0.86546,0.89536,0.9224,0.90372,0.94153,0.9334,0.99515,0.97399,1.11588,1.13184,1.18707,1.1267,1.13844,1.51464,2.02427,2.14894,2.25173,2.2455,2.3088,2.28508,2.31601,2.25157,2.19597,2.01407,2.11756,1.86042,1.95166,1.69936,1.86463,1.88126,1.81857,1.84704,1.80214,1.859,1.76516,1.79652,1.94032,1.80015,2.05258,1.80429,1.62753,1.65125,2.08341,1.79959,1.69279,1.82318,1.66232,1.69329,1.69469,1.63822,1.97171,2.15378,1.61825,1.66864,1.54644,1.70061,1.96735,1.28415,1.6683,1.84154,1.83263,1.94329,1.97649,1.72016,1.7272,1.48041,1.63448,1.5369,1.37763,1.31748,1.38209,1.32225,1.24282,1.11468,1.0302,0.97633,1.0235,0.96178,0.98875,0.91792,0.90886,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2019,0.86723,0.88442,0.90442,0.88178,0.87567,0.87633,0.89099,0.86636,0.86896,0.86287,0.89483,0.85598,0.88434,0.83841,0.86167,0.84073,0.86794,0.78369,0.89158,0.85258,0.91108,0.922,0.99747,0.94731,0.97421,0.94303,0.94951,0.88528,0.95456,1.05826,1.11568,1.04087,1.04603,1.14804,1.13615,1.20869,1.2742,1.23999,1.31813,1.41515,1.39861,1.54298,1.45331,1.61927,1.37664,1.48557,1.35242,1.3663,1.3233,1.42735,1.42861,1.3503,1.45531,1.59192,1.47517,1.37141,1.39101,1.48538,1.53315,1.31508,1.321,1.38253,1.3939,1.34479,1.34865,1.61848,1.45181,1.50356,1.49459,1.51642,1.55747,1.51561,1.44398,1.36436,1.35812,1.28594,1.35525,1.18884,1.10014,1.13887,1.06004,1.07951,1.05759,1.09948,1.03322,1.0736,1.06189,1.00902,1.04693,0.99689,0.97932,0.92071,0.95919,0.90634,0.93917,0.88804,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2019,0.90448,0.85586,0.90018,0.84906,0.90925,0.83813,0.90473,0.85248,0.87717,0.86618,0.84409,0.8352,0.85506,0.8715,0.84027,0.89059,0.80402,0.87063,0.81992,0.89052,0.82691,0.90182,0.87845,0.87614,0.81379,0.90543,0.80854,0.87022,0.85578,0.86236,0.77484,0.92235,1.06537,1.06255,1.1541,1.18942,1.12818,1.20472,1.24885,1.24546,1.28052,1.39349,1.36729,1.32984,1.2199,1.07416,1.04982,1.1033,1.08912,1.21284,1.2089,1.19491,1.18629,1.45776,1.27446,1.13215,1.15094,1.13921,1.38271,1.36453,1.33144,1.59887,1.49845,1.78222,1.52263,1.56905,1.57873,1.58222,1.89634,1.96866,2.12541,2.27892,2.23326,2.16085,2.04197,2.05433,2.04138,2.08301,2.13831,1.72236,1.54636,1.87185,1.53858,1.53587,1.47383,1.42489,1.09414,0.98117,0.96636,0.95246,0.91486,0.93891,0.8701,0.89482,0.85851,0.88968,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2019,0.81712,0.87928,0.86052,0.89991,0.81655,0.84453,0.81259,0.85826,0.8023,0.84994,0.79304,0.86811,0.86388,0.83396,0.83929,0.8699,0.9195,0.89216,0.93774,0.92783,0.94727,0.97288,1.06765,1.04894,1.09266,1.11033,1.4396,1.87331,2.06211,2.09658,2.16468,2.14158,2.19744,2.22401,2.24001,2.17685,2.19285,2.28122,2.23029,2.25277,2.30267,2.35063,2.2946,2.32873,2.27368,2.33881,2.35254,2.32257,2.02764,2.07766,2.17356,2.19745,2.3093,2.39093,2.33932,2.24298,2.18201,2.16772,2.50972,2.28889,1.73488,2.14436,2.14706,2.16626,2.2056,2.30167,2.27337,2.20955,2.19115,2.13854,2.25482,2.19656,2.19732,2.20445,2.13646,2.15461,2.14964,2.15021,1.99118,2.09369,1.96367,1.89438,1.99487,1.95074,1.97663,1.91833,1.20615,1.13338,1.23346,1.1212,1.06578,1.12522,1.02602,1.02531,0.93716,0.98147,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2019,0.88904,0.88498,0.88952,0.92698,0.90561,0.93653,0.86008,0.88507,0.84323,0.8883,0.83841,0.89197,0.8529,0.84536,0.84536,0.86353,0.88558,0.85026,0.90094,0.87734,0.94714,0.96012,0.99164,1.05092,1.04007,1.16226,1.19719,1.17126,1.56265,2.0991,2.154,2.20924,2.32785,2.2801,2.35061,2.36107,2.34757,2.35985,2.0023,1.77016,1.97426,2.17159,2.25942,2.39244,2.21423,1.91207,1.50586,1.7287,1.68595,2.03672,1.85817,1.66221,1.76166,1.94565,2.21711,1.85771,1.78545,1.75453,2.11146,2.11227,1.68121,1.7081,2.03843,1.85058,1.66338,1.72536,1.76506,1.94861,1.95601,1.747,1.68331,2.33358,2.20572,2.07727,2.07154,2.14027,1.81362,1.93492,2.09434,1.84264,1.59694,1.5269,1.42522,1.42764,1.30828,1.32797,1.25141,1.18813,1.03551,1.05784,0.97938,1.01887,0.99809,0.97447,0.92392,0.94997,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
