year,0:15,0:30,0:45,1:00,1:15,1:30,1:45,2:00,2:15,2:30,2:45,3:00,3:15,3:30,3:45,4:00,4:15,4:30,4:45,5:00,5:15,5:30,5:45,6:00,6:15,6:30,6:45,7:00,7:15,7:30,7:45,8:00,8:15,8:30,8:45,9:00,9:15,9:30,9:45,10:00,10:15,10:30,10:45,11:00,11:15,11:30,11:45,12:00,12:15,12:30,12:45,13:00,13:15,13:30,13:45,14:00,14:15,14:30,14:45,15:00,15:15,15:30,15:45,16:00,16:15,16:30,16:45,17:00,17:15,17:30,17:45,18:00,18:15,18:30,18:45,19:00,19:15,19:30,19:45,20:00,20:15,20:30,20:45,21:00,21:15,21:30,21:45,22:00,22:15,22:30,22:45,23:00,23:15,23:30,23:45,24:00:00,averagemwh
2022,13.118308098,12.916658625,12.71013002,12.554442333,12.561294844,12.357880071,12.328045117,12.275563909,12.156621578,11.975444076,11.919366386,11.850076316,11.9481772,11.758216494,11.67063296,11.669831551,11.660554242,11.774240353,11.958218542,11.878723848,12.234557415,12.566420991,12.614444799,12.614444799,12.70584732,12.459028449,12.368703431,12.496703383,12.661544852,12.716759323,13.060201176,13.079340199,13.433395792,14.3355196,14.581264052,14.342546106,14.378135097,14.477263719,14.515121727,14.782804728,15.013557817,15.176225765,15.465668963,15.47115037,15.546434014,15.772870814,15.832360144,16.027177145,16.437121493,16.205227151,15.618560454,15.75567649,15.771074152,15.865287198,16.154046044,16.082014052,16.275238284,16.505531122,16.372927198,16.352435549,16.624634279,16.871609066,16.833224335,16.825735523,16.854366918,17.19021927,17.522685426,17.539044277,17.528726575,18.091032492,18.167639644,18.130273173,17.979628738,17.666654106,17.604332555,17.567001443,17.443253152,17.515260005,17.494538222,17.400193656,17.238878352,17.122203039,16.779326427,16.576283452,16.303587439,16.168261346,16.141771749,15.974896137,15.79396348,15.853198488,15.53129821,15.097642647,14.742912274,14.715524327,13.934046813,13.495694106,14.869652071677086
2022,13.352597077,13.310237367,13.116606303,12.841782366,12.562756475,12.506275512,12.440422106,12.155547311,12.270138185,12.158289423,12.111182538,12.041870469,11.794018893,11.953356385,11.82898538,11.749112552,11.749112552,11.739500936,11.880353708,11.751876207,11.992652273,12.186330095,12.277706601,12.405971856,12.518903373,12.47189813,12.416549095,12.521253325,12.723874205,12.934227316,13.080214114,13.177661893,13.565609954,13.909365238,14.122101546,14.145157848,14.198875157,14.309461746,14.318729387,14.792567427,14.985724729,15.180455732,15.503380531,15.470839109,15.6451759,15.928414687,15.874981217,15.446231125,15.752830415,16.033576427,16.082425318,15.979875179,16.020054098,16.006238701,16.259570123,16.3033562,16.434584739,16.507383067,16.259877559,16.217323911,16.395025812,16.669363636,16.607456777,16.797184246,16.917050294,17.090589596,17.203674612,17.435920085,17.48944336,17.556707986,17.184229523,17.167128295,16.868332961,16.496665555,16.277506481,16.235239868,15.977911526,15.891996312,15.503026375,15.412772017,15.539389296,15.434034036,15.485037417,15.335297554,14.698994374,14.592274556,14.598302974,14.316158778,14.168124421,14.005232123,13.777520513,13.614587319,13.565742881,13.547144284,13.105164646,13.010308676,14.47131219016667
2022,12.778853536,12.570858998,12.459884551,12.408523987,12.4237868,12.131306766,12.006336056,11.979229131,11.720374092,11.622013671,11.82907195,11.634983128,11.556936687,11.502957633,11.509268633,11.488986168,11.671496046,11.846173634,11.940952474,12.133625337,12.543142529,12.590452944,12.78947934,12.974504032,13.586181872,13.814031757,14.08010254,14.310035322,15.282783938,15.783998146,15.864126172,16.106850344,15.851456748,16.054182581,16.215960876,15.799693596,15.881019415,16.08741496,16.450332618,16.731891876,16.971935424,17.059355069,17.030329154,16.927330925,17.261238692,17.379279209,17.565784315,17.763924959,17.779532032,17.670468943,18.025275152,17.989074885,18.095932501,18.159709974,18.173156828,18.102214746,18.131222315,18.360323983,18.382337741,18.277473732,18.192739298,18.523484381,18.300340128,18.300796249,18.296056914,18.428140566,18.556630856,18.951729329,18.709773891,18.540659579,18.756403283,18.773981184,18.262595942,18.33770599,18.135220606,18.184141451,17.772847085,17.914641482,17.619147411,17.291623473,17.243830009,16.962778102,16.943672249,16.498266774,16.275727061,16.076203799,15.748988573,15.581864139,15.229352161,14.943680373,14.605599178,14.414984759,13.878831563,13.754063431,13.434413139,13.084201766,15.662961225385407
2022,13.019060669,12.846880634,12.616651966,12.501560136,12.311475637,12.342970615,12.162129894,12.238696226,12.034997824,11.836222382,11.968085242,11.805051206,11.844166382,11.826185359,11.697359334,11.674913224,11.769840634,11.75692882,11.931960468,11.961559579,12.518196222,12.500916584,12.791682035,12.998326307,13.32358631,13.730101454,14.050785916,14.159813476,15.279552497,15.726969734,15.746117816,15.951901495,16.178381646,16.478479499,16.842769516,16.91920901,17.052113158,17.117069051,17.096728333,17.478715534,17.523091459,17.365898466,17.640631514,17.550694241,17.873898711,17.831283728,17.473222195,17.813558056,17.977892992,18.137364325,18.191609976,18.14710708,18.205110915,18.160964478,18.196110879,18.147307223,18.26688144,18.470683595,18.396887217,18.085014009,18.104419382,18.295495041,18.315201761,17.992881862,17.813159292,17.993184979,18.410185692,18.431785957,18.257920702,18.590114608,18.948672892,18.828516059,18.571140636,18.452962548,18.30856635,18.030812623,17.80650525,17.670396627,17.371919329,17.279192101,17.210198562,17.058461438,17.09515623,16.85370407,16.596194063,16.4028617,16.146188994,15.734473332,15.386209666,15.179342205,15.029421896,14.812928355,14.32309348,14.026240447,13.935424044,13.783031132,15.81863841279167
2022,13.61515119,13.371530971,13.28094771,13.044784673,13.023748622,13.027811635,12.895725567,12.756362438,12.5934038,12.639505765,12.683732853,12.553263646,12.568001829,12.43644237,12.065410999,12.127187024,12.152067562,12.19587088,12.512408235,12.742683413,13.075295341,13.237025375,13.63444004,13.685030785,14.216444171,14.703334355,15.09620254,15.112573322,16.161237581,16.630123355,16.949571868,17.035220295,17.189625236,17.174892154,17.477420781,17.299807942,17.419012987,17.441309651,17.371677205,17.399425379,17.518946349,17.640690775,17.730663217,17.88863442,17.594101099,17.790730748,18.09680457,18.157202241,17.848227269,17.629782807,17.7339158,18.036373063,17.805759087,17.570230657,17.398942083,17.813134591,17.387124346,17.101938728,17.351664286,17.92571787,18.139063703,18.051509495,17.623638037,17.796037056,18.004455819,18.192153941,18.043377322,18.323291249,18.434680369,18.763187494,18.589777998,18.644601603,18.210948153,18.032861951,18.069545058,17.990698541,17.644339058,17.543426334,17.259295934,17.096976642,17.039430127,16.885561558,17.173684141,17.114038095,17.008259237,16.888295411,16.614094054,16.265728404,16.010384553,15.90747276,15.504931301,15.124548992,14.681185177,14.598469376,14.338781566,14.24451101,16.067391011145833
2022,13.890743633,13.760330224,13.6574791,13.548362687,13.170479852,13.195151893,12.905628234,12.869961865,12.781426049,12.854599789,12.804193982,12.685189802,12.672023114,12.745057685,12.563442598,12.207584444,12.128463888,12.274181159,12.41430794,12.631449409,12.922393917,13.12048219,13.246230844,13.358306335,13.973651337,14.201943526,14.425545175,14.525213823,15.43969804,15.754926996,16.103702942,16.195498269,16.587960192,16.983764503,16.959143483,16.934476732,16.93320413,17.553155007,17.445047929,17.288404555,17.819139106,17.806279245,17.531782193,17.672744315,18.27396439,18.143776605,18.12106681,18.059864095,18.116990647,17.914448685,18.222898112,18.447323892,18.297183287,18.390860494,17.976867082,17.854221698,17.985160328,18.040450844,18.087457096,18.072201514,17.708906369,18.28755656,18.234928609,18.424190365,18.635601833,18.671878679,18.652629279,18.82939222,18.885207423,19.276042055,19.457899819,19.398715375,19.315008584,18.873450851,18.943423809,18.489477921,18.265227963,18.425194886,18.372519416,18.044778037,18.005742313,18.183506159,17.991182123,17.567723191,17.364093565,17.269828413,17.137262702,16.838112088,16.716854688,16.26526389,15.948683965,15.600522169,15.015015947,14.693345499,14.672003838,14.376940139,16.306099983874997
2022,14.288713872,14.168163528,14.020181543,13.508483783,13.532610279,13.664961993,13.378591027,13.268584314,13.289157565,13.246354999,13.161755015,13.08638956,13.102468968,13.040439059,12.63456545,12.324060185,12.339594505,12.523467266,12.652538936,12.743251965,13.062314485,13.315504853,13.566896829,13.803781784,14.193181104,14.541537049,14.863186487,14.792706558,15.421892135,15.747890842,16.078666792,16.189914916,16.39790441,16.740604039,16.975574725,17.328249889,17.237252831,17.444117247,17.68758313,17.837824958,17.737269968,18.006634783,18.413250369,18.448105776,18.539211707,18.563592183,18.531364762,18.457952913,18.489302974,18.733443143,19.120246828,18.526751694,18.406581692,18.524505991,18.432854058,18.399743512,18.237671006,18.112154295,18.136382451,18.065846421,18.206642064,18.285256791,18.294986758,18.05178654,17.893659573,18.433961343,18.805539534,19.122805867,18.66651705,18.794129315,18.877122522,18.923441205,18.16558571,17.871658203,17.824758484,17.807729667,17.594788287,17.36122256,17.086976025,17.099155206,16.96228628,16.880037866,16.812719765,16.453812006,16.411892337,16.131012141,15.950895242,15.640551946,15.467944468,15.30681766,15.179882231,15.014718996,14.649172591,14.397786477,14.197988492,13.670673497,16.222705209374997
2022,13.397328509,13.238171139,12.968748548,12.790935719,12.72212904,12.516419199,12.347757317,12.318813119,12.343618316,12.097559443,12.159591503,12.053866368,12.035030785,11.895900664,11.995632113,11.838112806,11.91707442,12.019171368,12.095283367,12.040922697,12.453984874,12.579479092,12.717148342,12.659932139,12.732910019,12.687617341,12.672391923,12.796541737,13.098598581,13.245210833,13.353977067,13.554382351,13.961251003,13.953137252,14.479659896,14.189617944,14.314513217,14.571345722,15.020081843,15.608689205,15.768802872,15.696242101,15.889538039,16.291920804,16.147290627,16.449421537,16.299387121,16.284214931,16.226413599,16.301236878,16.39503057,16.449816951,16.753032347,16.340994082,16.413738173,16.510304864,16.683855222,16.952831874,16.643046283,16.423616653,16.653803721,16.660111067,16.82982299,16.612223611,16.905845756,16.88705537,16.736167916,16.702435589,16.858093854,17.131418994,17.247429898,17.108151245,16.69924944,16.666323965,16.509669324,16.507648122,16.320107325,15.941893627,16.047599599,15.821928335,15.644925155,15.640839553,15.547634966,15.55651825,15.374225414,15.216954986,15.04446426,14.964756864,14.686100334,14.681311329,14.498546633,14.463877458,14.128097745,13.952384256,14.014250637,13.641683321,14.731946075604165
2022,13.115759164,13.122158104,12.887882161,12.678586229,12.537521191,12.415178867,12.363253652,12.24196371,12.083910676,12.069061965,11.950988468,11.868099091,11.925524895,11.925524895,11.683487569,11.669831551,11.69514486,11.68914769,11.902909205,12.04305692,12.277417605,12.331837308,12.371978889,12.371978889,12.391290994,12.513042709,12.481407058,12.465057818,12.570933331,12.60593649,12.554367106,12.687165769,13.073743011,13.39894107,13.888577248,14.08522077,13.97855066,14.245336644,14.603077191,14.496717354,14.850216154,14.877246939,14.749587117,14.871419216,15.193323833,15.157709056,15.07315269,14.977166846,15.14465046,15.064159923,15.034411043,15.104840959,14.904973837,15.080067677,15.16262564,15.228779022,15.312711685,15.456421951,15.383990605,15.49100056,15.606343668,15.583813672,15.809658645,15.865713594,16.208469496,16.208846603,16.16850682,16.246506674,16.52934647,16.897922823,16.862390846,16.757211579,16.507086078,16.352487312,16.37201918,16.391477972,15.927454907,15.790780624,15.641590017,15.365654456,15.426209528,15.384372926,15.151055603,15.102102578,14.730735244,14.468773984,14.522200965,14.260586573,13.932069324,13.838416438,13.724256071,13.525630093,13.451728858,13.109991711,13.156040143,13.00340798,14.138134202552083
2022,12.75421908,12.661359211,12.531801333,12.347285153,12.017449763,11.909567377,12.072592736,11.92519702,11.678631273,11.73169563,11.584461825,11.584461825,11.562123694,11.596458904,11.605376234,11.573532524,11.592649548,11.674627482,11.873403553,12.147064541,12.469204602,12.568917154,12.666097442,12.943742581,13.37606552,13.576688283,14.059202708,13.995115059,14.975365636,15.087177669,15.592797646,15.727871833,15.741833612,16.014859746,16.209006572,16.384921555,16.330537782,16.45052454,16.66486279,16.99681052,17.206237781,17.192453536,17.369811957,17.570409848,17.732700917,17.592625747,17.485099306,17.644297001,17.991968555,17.855492607,17.746275428,17.795032097,17.915667755,18.016169992,17.790648631,17.774206732,17.94506893,18.022677862,18.028957195,17.850991209,17.512062914,17.798605058,17.913658714,18.019840979,17.90614659,17.871546856,18.074078618,18.217425155,18.042207713,18.161579103,18.127224253,17.927335398,17.555965038,17.47278048,17.228426828,17.073297094,16.750530761,16.500782253,16.841992143,16.727447589,16.517687352,16.748945204,16.749705222,16.485038294,16.291750596,16.235275018,16.127321706,15.756315112,15.458014131,15.062731386,14.869233002,14.474223572,14.142480934,14.027738959,13.74937388,13.546544007,15.507788197437504
