Bureau of Meteorology station number,Year,Month,Day,Minimum temperature (Degree C),Days of accumulation of minimum temperature,index,Quality_Y
66196,2019,4,24,18.8,1.0,1574,False
66196,2019,4,25,17.7,1.0,1575,False
66196,2019,4,26,18.7,1.0,1576,False
66196,2019,4,27,13.7,1.0,1577,False
66196,2019,4,28,12.2,1.0,1578,False
66196,2019,4,29,14.2,1.0,1579,False
66196,2019,4,30,15.2,1.0,1580,False
66196,2019,5,1,18.5,1.0,1581,True
66196,2019,5,2,19.1,1.0,1582,True
66196,2019,5,3,19.6,1.0,1583,True
66196,2019,5,4,18.1,1.0,1584,True
66196,2019,5,5,13.7,1.0,1585,True
66196,2019,5,6,13.0,1.0,1586,True
66196,2019,5,7,12.1,1.0,1587,True
66196,2019,5,8,13.4,1.0,1588,True
66196,2019,5,9,12.5,1.0,1589,True
66196,2019,5,10,14.1,1.0,1590,True
66196,2019,5,11,11.8,1.0,1591,True
66196,2019,5,12,12.2,1.0,1592,True
66196,2019,5,13,12.1,1.0,1593,True
66196,2019,5,14,13.6,1.0,1594,True
66196,2019,5,15,13.5,1.0,1595,True
66196,2019,5,16,14.3,1.0,1596,True
66196,2019,5,17,13.9,1.0,1597,True
66196,2019,5,18,14.9,1.0,1598,True
66196,2019,5,19,15.8,1.0,1599,True
66196,2019,5,20,15.2,1.0,1600,True
66196,2019,5,21,14.9,1.0,1601,True
66196,2019,5,22,16.8,1.0,1602,True
66196,2019,5,23,16.4,1.0,1603,True
66196,2019,5,24,15.4,1.0,1604,True
66196,2019,5,25,14.9,1.0,1605,True
66196,2019,5,26,16.0,1.0,1606,True
66196,2019,5,27,12.3,1.0,1607,True
66196,2019,5,28,10.4,1.0,1608,True
66196,2019,5,29,12.3,1.0,1609,True
66196,2019,5,30,10.0,1.0,1610,True
66196,2019,5,31,9.5,1.0,1611,True
66196,2019,6,1,11.4,1.0,1612,True
66196,2019,6,2,12.1,1.0,1613,True
66196,2019,6,3,13.6,1.0,1614,True
66196,2019,6,4,8.0,1.0,1615,True
66196,2019,6,5,10.1,1.0,1616,True
66196,2019,6,6,9.6,1.0,1617,True
66196,2019,6,7,11.3,1.0,1618,True
66196,2019,6,8,12.0,1.0,1619,True
66196,2019,6,9,12.5,1.0,1620,True
66196,2019,6,10,13.5,1.0,1621,True
66196,2019,6,11,14.0,1.0,1622,True
66196,2019,6,12,13.1,1.0,1623,True
66196,2019,6,13,14.4,1.0,1624,True
66196,2019,6,14,12.5,1.0,1625,True
66196,2019,6,15,11.5,1.0,1626,True
66196,2019,6,16,12.3,1.0,1627,True
66196,2019,6,17,11.7,1.0,1628,True
66196,2019,6,18,11.9,1.0,1629,True
66196,2019,6,19,10.7,1.0,1630,True
66196,2019,6,20,8.1,1.0,1631,True
66196,2019,6,21,8.2,1.0,1632,True
66196,2019,6,22,8.4,1.0,1633,True
66196,2019,6,23,9.1,1.0,1634,True
66196,2019,6,24,10.3,1.0,1635,True
66196,2019,6,25,12.3,1.0,1636,True
66196,2019,6,26,12.7,1.0,1637,True
66196,2019,6,27,12.0,1.0,1638,True
66196,2019,6,28,12.6,1.0,1639,True
66196,2019,6,29,11.4,1.0,1640,True
66196,2019,6,30,12.1,1.0,1641,True
66196,2019,7,1,8.9,1.0,1642,True
66196,2019,7,2,9.0,1.0,1643,True
66196,2019,7,3,10.4,1.0,1644,True
66196,2019,7,4,11.5,1.0,1645,True
66196,2019,7,5,13.9,1.0,1646,True
66196,2019,7,6,12.4,1.0,1647,True
66196,2019,7,7,11.5,1.0,1648,True
66196,2019,7,8,11.5,1.0,1649,True
66196,2019,7,9,11.7,1.0,1650,True
66196,2019,7,10,10.8,1.0,1651,True
66196,2019,7,11,11.9,1.0,1652,True
66196,2019,7,12,13.3,1.0,1653,True
66196,2019,7,13,12.6,1.0,1654,True
66196,2019,7,14,8.9,1.0,1655,True
66196,2019,7,15,9.9,1.0,1656,True
66196,2019,7,16,11.5,1.0,1657,True
66196,2019,7,17,12.0,1.0,1658,True
66196,2019,7,18,12.0,1.0,1659,True
66196,2019,7,19,7.7,1.0,1660,True
66196,2019,7,20,9.3,1.0,1661,True
66196,2019,7,21,10.3,1.0,1662,True
66196,2019,7,22,13.0,1.0,1663,True
66196,2019,7,23,10.9,1.0,1664,True
66196,2019,7,24,12.2,1.0,1665,True
66196,2019,7,25,9.9,1.0,1666,True
66196,2019,7,26,10.1,1.0,1667,True
66196,2019,7,27,11.0,1.0,1668,True
66196,2019,7,28,10.9,1.0,1669,True
66196,2019,7,29,9.5,1.0,1670,True
66196,2019,7,30,11.1,1.0,1671,True
66196,2019,7,31,10.3,1.0,1672,True
66196,2019,8,1,10.9,1.0,1673,True
66196,2019,8,2,10.9,1.0,1674,True
66196,2019,8,3,10.2,1.0,1675,True
66196,2019,8,4,9.0,1.0,1676,True
66196,2019,8,5,10.2,1.0,1677,True
66196,2019,8,6,10.2,1.0,1678,True
66196,2019,8,7,9.9,1.0,1679,True
66196,2019,8,8,13.6,1.0,1680,True
66196,2019,8,9,13.7,1.0,1681,True
66196,2019,8,10,9.9,1.0,1682,True
66196,2019,8,11,9.7,1.0,1683,True
66196,2019,8,12,10.1,1.0,1684,True
66196,2019,8,13,9.3,1.0,1685,True
66196,2019,8,14,9.3,1.0,1686,True
66196,2019,8,15,8.7,1.0,1687,True
66196,2019,8,16,9.8,1.0,1688,True
66196,2019,8,17,12.1,1.0,1689,True
66196,2019,8,18,10.6,1.0,1690,True
66196,2019,8,19,11.8,1.0,1691,True
66196,2019,8,20,9.7,1.0,1692,True
66196,2019,8,21,10.6,1.0,1693,True
66196,2019,8,22,13.1,1.0,1694,True
66196,2019,8,23,8.5,1.0,1695,True
66196,2019,8,24,8.2,1.0,1696,True
66196,2019,8,25,11.2,1.0,1697,True
66196,2019,8,26,13.5,1.0,1698,True
66196,2019,8,27,12.7,1.0,1699,True
66196,2019,8,28,11.8,1.0,1700,True
66196,2019,8,29,12.0,1.0,1701,True
66196,2019,8,30,11.4,1.0,1702,True
66196,2019,8,31,12.6,1.0,1703,True
66196,2019,9,1,12.0,1.0,1704,False
66196,2019,9,2,12.4,1.0,1705,False
66196,2019,9,3,12.0,1.0,1706,False
66196,2019,9,4,12.6,1.0,1707,True
66196,2019,9,5,14.2,1.0,1708,False
66196,2019,9,6,15.5,1.0,1709,False
66196,2019,9,7,12.0,1.0,1710,False
66196,2019,9,8,12.4,1.0,1711,False
66196,2019,9,9,11.5,1.0,1712,False
66196,2019,9,10,9.4,1.0,1713,False
66196,2019,9,11,10.4,1.0,1714,False
66196,2019,9,12,10.7,1.0,1715,False
66196,2019,9,13,13.5,1.0,1716,False
66196,2019,9,14,13.2,1.0,1717,False
66196,2019,9,15,11.1,1.0,1718,False
66196,2019,9,16,14.7,1.0,1719,False
66196,2019,9,17,9.3,1.0,1720,False
66196,2019,9,18,11.0,1.0,1721,False
66196,2019,9,19,14.7,1.0,1722,False
66196,2019,9,20,16.3,1.0,1723,False
66196,2019,9,21,17.8,1.0,1724,False
66196,2019,9,22,17.8,1.0,1725,False
66196,2019,9,23,13.8,1.0,1726,False
66196,2019,9,24,11.2,1.0,1727,False
66196,2019,9,25,11.6,1.0,1728,False
66196,2019,9,26,14.0,1.0,1729,False
66196,2019,9,27,15.1,1.0,1730,False
66196,2019,9,28,15.4,1.0,1731,False
66196,2019,9,29,12.6,1.0,1732,False
66196,2019,9,30,14.1,1.0,1733,False
66196,2019,10,1,13.5,1.0,1734,True
66196,2019,10,2,13.2,1.0,1735,True
66196,2019,10,3,15.3,1.0,1736,True
66196,2019,10,4,17.4,1.0,1737,True
66196,2019,10,5,15.3,1.0,1738,True
66196,2019,10,6,15.5,1.0,1739,True
66196,2019,10,7,16.8,1.0,1740,True
66196,2019,10,8,17.0,1.0,1741,True
66196,2019,10,9,11.6,1.0,1742,True
66196,2019,10,10,13.0,1.0,1743,True
66196,2019,10,11,12.5,1.0,1744,True
66196,2019,10,12,12.6,1.0,1745,True
66196,2019,10,13,12.0,1.0,1746,True
66196,2019,10,14,12.9,1.0,1747,True
66196,2019,10,15,16.2,1.0,1748,True
66196,2019,10,16,17.3,1.0,1749,True
66196,2019,10,17,17.6,1.0,1750,True
66196,2019,10,18,13.7,1.0,1751,True
66196,2019,10,19,14.2,1.0,1752,True
66196,2019,10,20,14.3,1.0,1753,True
66196,2019,10,21,13.3,1.0,1754,True
66196,2019,10,22,14.7,1.0,1755,True
66196,2019,10,23,16.6,1.0,1756,True
66196,2019,10,24,18.2,1.0,1757,True
66196,2019,10,25,17.4,1.0,1758,True
66196,2019,10,26,21.5,1.0,1759,True
66196,2019,10,27,16.8,1.0,1760,True
66196,2019,10,28,15.0,1.0,1761,True
66196,2019,10,29,15.5,1.0,1762,True
66196,2019,10,30,17.0,1.0,1763,True
66196,2019,10,31,18.1,1.0,1764,True
66196,2019,11,1,18.6,1.0,1765,False
66196,2019,11,2,18.4,1.0,1766,False
66196,2019,11,3,17.8,1.0,1767,False
66196,2019,11,4,16.7,1.0,1768,False
66196,2019,11,5,15.5,1.0,1769,False
66196,2019,11,6,13.0,1.0,1770,False
66196,2019,11,7,17.2,1.0,1771,False
66196,2019,11,8,17.0,1.0,1772,False
66196,2019,11,9,13.3,1.0,1773,False
66196,2019,11,10,13.9,1.0,1774,False
66196,2019,11,11,15.4,1.0,1775,False
66196,2019,11,12,16.6,1.0,1776,False
66196,2019,11,13,15.9,1.0,1777,False
66196,2019,11,14,15.8,1.0,1778,False
66196,2019,11,15,16.4,1.0,1779,False
66196,2019,11,16,17.9,1.0,1780,False
66196,2019,11,17,18.1,1.0,1781,False
66196,2019,11,18,16.5,1.0,1782,False
66196,2019,11,19,17.1,1.0,1783,False
66196,2019,11,20,18.1,1.0,1784,False
66196,2019,11,21,17.7,1.0,1785,False
66196,2019,11,22,19.8,1.0,1786,False
66196,2019,11,23,18.6,1.0,1787,False
66196,2019,11,24,18.7,1.0,1788,False
66196,2019,11,25,19.1,1.0,1789,False
66196,2019,11,26,19.4,1.0,1790,False
66196,2019,11,27,16.1,1.0,1791,False
66196,2019,11,30,19.6,1.0,1794,False
66196,2019,12,1,17.6,1.0,1795,False
66196,2019,12,2,17.0,1.0,1796,False
66196,2019,12,3,15.2,1.0,1797,False
66196,2019,12,4,18.2,1.0,1798,False
66196,2019,12,5,17.3,1.0,1799,False
66196,2019,12,6,18.7,1.0,1800,False
66196,2019,12,7,19.0,1.0,1801,False
66196,2019,12,8,19.7,1.0,1802,False
66196,2019,12,9,20.5,1.0,1803,False
66196,2019,12,10,19.4,1.0,1804,False
66196,2019,12,11,17.8,1.0,1805,False
66196,2019,12,12,18.0,1.0,1806,True
66196,2019,12,13,18.6,1.0,1807,False
66196,2019,12,14,19.3,1.0,1808,False
66196,2019,12,15,20.4,1.0,1809,False
66196,2019,12,16,19.6,1.0,1810,False
66196,2019,12,17,17.9,1.0,1811,False
66196,2019,12,18,18.1,1.0,1812,False
66196,2019,12,19,19.4,1.0,1813,False
66196,2019,12,20,19.7,1.0,1814,False
66196,2019,12,21,21.0,1.0,1815,False
66196,2019,12,22,18.6,1.0,1816,False
66196,2019,12,23,17.2,1.0,1817,False
66196,2019,12,24,18.6,1.0,1818,False
66196,2019,12,25,21.6,1.0,1819,False
66196,2019,12,26,21.4,1.0,1820,False
66196,2019,12,27,21.3,1.0,1821,False
66196,2019,12,28,20.2,1.0,1822,False
66196,2019,12,29,20.3,1.0,1823,False
66196,2019,12,30,20.0,1.0,1824,False
66196,2019,12,31,20.1,1.0,1825,False
66196,2020,1,1,18.9,1.0,1826,True
66196,2020,1,2,19.6,1.0,1827,True
66196,2020,1,3,21.2,1.0,1828,True
66196,2020,1,4,21.2,1.0,1829,True
66196,2020,1,5,21.0,1.0,1830,True
66196,2020,1,6,20.3,1.0,1831,True
66196,2020,1,7,20.3,1.0,1832,True
66196,2020,1,8,21.4,1.0,1833,True
66196,2020,1,9,21.0,1.0,1834,True
66196,2020,1,10,21.2,1.0,1835,True
66196,2020,1,11,19.2,1.0,1836,True
66196,2020,1,12,19.0,1.0,1837,True
66196,2020,1,13,18.6,1.0,1838,True
66196,2020,1,14,20.0,1.0,1839,True
66196,2020,1,15,20.2,1.0,1840,True
66196,2020,1,16,21.4,1.0,1841,True
66196,2020,1,17,18.6,1.0,1842,True
66196,2020,1,18,18.6,1.0,1843,True
66196,2020,1,19,19.6,1.0,1844,True
66196,2020,1,20,20.4,1.0,1845,True
66196,2020,1,21,21.1,1.0,1846,True
66196,2020,1,22,21.1,1.0,1847,True
66196,2020,1,23,22.6,1.0,1848,True
66196,2020,1,24,23.1,1.0,1849,True
66196,2020,1,25,21.9,1.0,1850,True
66196,2020,1,26,23.7,1.0,1851,True
66196,2020,1,27,22.5,1.0,1852,True
66196,2020,1,28,22.9,1.0,1853,True
66196,2020,1,29,23.4,1.0,1854,True
66196,2020,1,30,21.2,1.0,1855,True
66196,2020,1,31,23.7,1.0,1856,True
66196,2020,2,1,23.9,1.0,1857,True
66196,2020,2,2,23.2,1.0,1858,True
66196,2020,2,3,22.4,1.0,1859,True
66196,2020,2,4,18.5,1.0,1860,True
66196,2020,2,5,18.5,1.0,1861,True
66196,2020,2,6,20.9,1.0,1862,True
66196,2020,2,7,18.2,1.0,1863,True
66196,2020,2,8,19.1,1.0,1864,True
66196,2020,2,9,19.5,1.0,1865,True
66196,2020,2,10,20.1,1.0,1866,True
66196,2020,2,11,21.3,1.0,1867,True
66196,2020,2,12,21.8,1.0,1868,True
66196,2020,2,13,21.6,1.0,1869,True
66196,2020,2,14,20.7,1.0,1870,True
66196,2020,2,15,19.4,1.0,1871,True
66196,2020,2,16,21.0,1.0,1872,True
66196,2020,2,17,21.1,1.0,1873,True
66196,2020,2,18,20.7,1.0,1874,True
66196,2020,2,19,19.5,1.0,1875,True
66196,2020,2,20,19.3,1.0,1876,True
66196,2020,2,21,19.2,1.0,1877,True
66196,2020,2,22,18.4,1.0,1878,True
66196,2020,2,23,18.4,1.0,1879,True
66196,2020,2,24,20.3,1.0,1880,True
66196,2020,2,25,20.5,1.0,1881,True
66196,2020,2,26,21.8,1.0,1882,True
66196,2020,2,27,20.4,1.0,1883,True
66196,2020,2,28,20.0,1.0,1884,True
66196,2020,2,29,19.7,1.0,1885,True
66196,2020,3,1,20.1,1.0,1886,True
66196,2020,3,2,21.0,1.0,1887,True
66196,2020,3,3,20.7,1.0,1888,True
66196,2020,3,4,18.9,1.0,1889,True
66196,2020,3,5,19.6,1.0,1890,True
66196,2020,3,6,20.4,1.0,1891,True
66196,2020,3,7,19.7,1.0,1892,True
66196,2020,3,8,16.9,1.0,1893,True
66196,2020,3,9,16.5,1.0,1894,True
66196,2020,3,10,16.8,1.0,1895,True
66196,2020,3,11,17.3,1.0,1896,True
66196,2020,3,12,17.9,1.0,1897,True
66196,2020,3,13,17.5,1.0,1898,True
66196,2020,3,14,17.7,1.0,1899,True
66196,2020,3,15,13.5,1.0,1900,True
66196,2020,3,16,16.6,1.0,1901,True
66196,2020,3,17,16.1,1.0,1902,True
66196,2020,3,18,16.2,1.0,1903,True
66196,2020,3,19,17.8,1.0,1904,True
66196,2020,3,20,20.0,1.0,1905,True
66196,2020,3,21,19.6,1.0,1906,True
66196,2020,3,22,19.2,1.0,1907,True
66196,2020,3,23,19.7,1.0,1908,True
66196,2020,3,24,17.2,1.0,1909,True
66196,2020,3,25,17.9,1.0,1910,True
66196,2020,3,26,17.6,1.0,1911,True
66196,2020,3,27,18.5,1.0,1912,True
66196,2020,3,28,16.8,1.0,1913,True
66196,2020,3,29,17.9,1.0,1914,True
66196,2020,3,30,19.2,1.0,1915,True
66196,2020,3,31,18.8,1.0,1916,True
66196,2020,4,1,19.4,1.0,1917,True
66196,2020,4,2,21.2,1.0,1918,True
66196,2020,4,3,18.7,1.0,1919,True
66196,2020,4,4,20.3,1.0,1920,True
66196,2020,4,5,15.3,1.0,1921,True
66196,2020,4,6,15.4,1.0,1922,True
66196,2020,4,7,15.7,1.0,1923,True
66196,2020,4,8,16.6,1.0,1924,True
66196,2020,4,9,17.6,1.0,1925,True
66196,2020,4,10,18.5,1.0,1926,True
66196,2020,4,11,16.0,1.0,1927,True
66196,2020,4,12,13.7,1.0,1928,True
66196,2020,4,13,13.5,1.0,1929,True
66196,2020,4,14,15.0,1.0,1930,True
66196,2020,4,15,16.7,1.0,1931,True
66196,2020,4,16,18.6,1.0,1932,True
66196,2020,4,17,19.1,1.0,1933,True
66196,2020,4,18,15.3,1.0,1934,True
66196,2020,4,19,14.6,1.0,1935,True
66196,2020,4,20,15.5,1.0,1936,True
66196,2020,4,21,16.2,1.0,1937,True
66196,2020,4,22,16.8,1.0,1938,True
66196,2020,4,23,15.4,1.0,1939,True
66196,2020,4,24,17.2,1.0,1940,True
66196,2020,4,25,17.4,1.0,1941,True
66196,2020,4,26,18.7,1.0,1942,True
66196,2020,4,27,17.9,1.0,1943,True
66196,2020,4,28,18.1,1.0,1944,True
66196,2020,4,29,18.7,1.0,1945,True
66196,2020,4,30,20.4,1.0,1946,True
66196,2020,5,1,11.8,1.0,1947,False
66196,2020,5,2,13.3,1.0,1948,False
66196,2020,5,3,12.7,1.0,1949,False
66196,2020,5,4,11.8,1.0,1950,False
66196,2020,5,5,12.9,1.0,1951,False
66196,2020,5,6,13.5,1.0,1952,False
66196,2020,5,7,13.8,1.0,1953,False
66196,2020,5,8,15.2,1.0,1954,False
66196,2020,5,9,17.5,1.0,1955,False
66196,2020,5,10,12.9,1.0,1956,False
66196,2020,5,11,10.0,1.0,1957,False
66196,2020,5,12,10.8,1.0,1958,False
66196,2020,5,13,11.6,1.0,1959,False
66196,2020,5,14,12.5,1.0,1960,False
66196,2020,5,15,12.1,1.0,1961,False
66196,2020,5,16,13.4,1.0,1962,False
66196,2020,5,17,12.8,1.0,1963,False
66196,2020,5,18,13.9,1.0,1964,False
66196,2020,5,19,15.1,1.0,1965,False
66196,2020,5,20,15.4,1.0,1966,False
66196,2020,5,21,16.3,1.0,1967,False
66196,2020,5,22,10.3,1.0,1968,False
66196,2020,5,23,12.7,1.0,1969,False
66196,2020,5,24,14.8,1.0,1970,False
66196,2020,5,25,14.5,1.0,1971,False
66196,2020,5,26,15.0,1.0,1972,False
66196,2020,5,27,14.1,1.0,1973,False
66196,2020,5,28,13.9,1.0,1974,False
66196,2020,5,29,13.9,1.0,1975,False
66196,2020,5,30,14.4,1.0,1976,False
66196,2020,5,31,15.2,1.0,1977,False
66196,2020,6,1,16.5,1.0,1978,True
66196,2020,6,2,8.8,1.0,1979,True
66196,2020,6,3,9.3,1.0,1980,True
66196,2020,6,4,11.5,1.0,1981,True
66196,2020,6,5,9.4,1.0,1982,True
66196,2020,6,6,9.6,1.0,1983,True
66196,2020,6,7,10.2,1.0,1984,True
66196,2020,6,8,11.5,1.0,1985,True
66196,2020,6,9,12.7,1.0,1986,True
66196,2020,6,10,14.8,1.0,1987,True
66196,2020,6,11,14.9,1.0,1988,True
66196,2020,6,12,14.3,1.0,1989,True
66196,2020,6,13,14.3,1.0,1990,True
66196,2020,6,14,15.1,1.0,1991,True
66196,2020,6,15,10.5,1.0,1992,True
66196,2020,6,16,12.5,1.0,1993,True
66196,2020,6,17,13.7,1.0,1994,True
66196,2020,6,18,14.4,1.0,1995,True
66196,2020,6,19,11.7,1.0,1996,True
66196,2020,6,20,11.2,1.0,1997,True
66196,2020,6,21,11.5,1.0,1998,True
66196,2020,6,22,10.7,1.0,1999,True
66196,2020,6,23,10.3,1.0,2000,True
66196,2020,6,24,10.3,1.0,2001,True
66196,2020,6,25,11.5,1.0,2002,True
66196,2020,6,26,11.0,1.0,2003,True
66196,2020,6,27,11.0,1.0,2004,True
66196,2020,6,28,10.7,1.0,2005,True
66196,2020,6,29,11.1,1.0,2006,True
66196,2020,6,30,12.1,1.0,2007,True
66196,2020,7,1,12.3,1.0,2008,True
66196,2020,7,2,14.0,1.0,2009,True
66196,2020,7,3,13.1,1.0,2010,True
66196,2020,7,4,9.6,1.0,2011,True
66196,2020,7,5,9.7,1.0,2012,True
66196,2020,7,6,10.1,1.0,2013,True
66196,2020,7,7,10.9,1.0,2014,True
66196,2020,7,8,12.2,1.0,2015,True
66196,2020,7,9,12.5,1.0,2016,True
66196,2020,7,10,13.2,1.0,2017,True
66196,2020,7,11,13.3,1.0,2018,True
66196,2020,7,12,10.9,1.0,2019,True
66196,2020,7,13,10.4,1.0,2020,True
66196,2020,7,14,11.5,1.0,2021,True
66196,2020,7,15,12.1,1.0,2022,True
66196,2020,7,16,10.9,1.0,2023,True
66196,2020,7,17,11.8,1.0,2024,True
66196,2020,7,18,12.1,1.0,2025,True
66196,2020,7,19,9.3,1.0,2026,True
66196,2020,7,20,11.9,1.0,2027,True
66196,2020,7,21,9.8,1.0,2028,True
66196,2020,7,22,9.3,1.0,2029,True
66196,2020,7,23,9.9,1.0,2030,True
66196,2020,7,24,10.7,1.0,2031,True
66196,2020,7,25,11.0,1.0,2032,True
66196,2020,7,26,11.6,1.0,2033,True
66196,2020,7,27,14.6,1.0,2034,True
66196,2020,7,28,12.5,1.0,2035,True
66196,2020,7,29,12.7,1.0,2036,True
66196,2020,7,30,12.0,1.0,2037,True
66196,2020,7,31,11.1,1.0,2038,True
66196,2020,8,1,8.6,1.0,2039,True
66196,2020,8,2,9.9,1.0,2040,True
66196,2020,8,3,9.5,1.0,2041,True
66196,2020,8,4,11.0,1.0,2042,True
66196,2020,8,5,7.6,1.0,2043,True
66196,2020,8,6,8.8,1.0,2044,True
66196,2020,8,7,10.1,1.0,2045,True
66196,2020,8,8,12.1,1.0,2046,True
66196,2020,8,9,11.2,1.0,2047,True
66196,2020,8,10,9.3,1.0,2048,True
66196,2020,8,11,11.3,1.0,2049,True
66196,2020,8,12,12.0,1.0,2050,True
66196,2020,8,13,11.5,1.0,2051,True
66196,2020,8,14,12.5,1.0,2052,True
66196,2020,8,15,13.0,1.0,2053,True
66196,2020,8,16,13.1,1.0,2054,True
66196,2020,8,17,13.5,1.0,2055,True
66196,2020,8,18,11.9,1.0,2056,True
66196,2020,8,19,12.8,1.0,2057,True
66196,2020,8,20,12.2,1.0,2058,True
66196,2020,8,21,11.2,1.0,2059,True
66196,2020,8,22,9.9,1.0,2060,True
66196,2020,8,23,10.7,1.0,2061,True
66196,2020,8,24,10.5,1.0,2062,True
66196,2020,8,25,8.7,1.0,2063,True
66196,2020,8,26,8.2,1.0,2064,True
66196,2020,8,27,8.8,1.0,2065,True
66196,2020,8,28,10.8,1.0,2066,True
66196,2020,8,29,10.3,1.0,2067,True
66196,2020,8,30,11.5,1.0,2068,True
66196,2020,8,31,12.5,1.0,2069,True
66196,2020,9,1,12.1,1.0,2070,True
66196,2020,9,2,11.7,1.0,2071,True
66196,2020,9,3,14.5,1.0,2072,True
66196,2020,9,4,17.6,1.0,2073,True
66196,2020,9,5,14.5,1.0,2074,True
66196,2020,9,6,12.7,1.0,2075,True
66196,2020,9,7,13.5,1.0,2076,True
66196,2020,9,8,13.3,1.0,2077,True
66196,2020,9,9,15.3,1.0,2078,True
66196,2020,9,10,13.2,1.0,2079,True
66196,2020,9,11,13.7,1.0,2080,True
66196,2020,9,12,12.9,1.0,2081,True
66196,2020,9,13,13.4,1.0,2082,True
66196,2020,9,14,14.4,1.0,2083,True
66196,2020,9,15,16.0,1.0,2084,True
66196,2020,9,16,15.3,1.0,2085,True
66196,2020,9,17,15.4,1.0,2086,True
66196,2020,9,18,15.1,1.0,2087,True
66196,2020,9,19,15.7,1.0,2088,True
66196,2020,9,20,16.6,1.0,2089,True
66196,2020,9,21,15.7,1.0,2090,True
66196,2020,9,22,19.7,1.0,2091,True
66196,2020,9,23,15.1,1.0,2092,True
66196,2020,9,24,13.8,1.0,2093,True
66196,2020,9,25,14.0,1.0,2094,True
66196,2020,9,26,10.8,1.0,2095,True
66196,2020,9,27,11.7,1.0,2096,True
66196,2020,9,28,11.1,1.0,2097,True
66196,2020,9,29,13.9,1.0,2098,True
66196,2020,9,30,13.7,1.0,2099,True
66196,2020,10,1,15.2,1.0,2100,True
66196,2020,10,2,13.9,1.0,2101,True
66196,2020,10,3,14.7,1.0,2102,True
66196,2020,10,4,16.7,1.0,2103,True
66196,2020,10,5,17.2,1.0,2104,True
66196,2020,10,6,15.4,1.0,2105,True
66196,2020,10,7,16.2,1.0,2106,True
66196,2020,10,8,17.4,1.0,2107,True
66196,2020,10,9,16.0,1.0,2108,True
66196,2020,10,10,15.4,1.0,2109,True
66196,2020,10,11,14.3,1.0,2110,True
66196,2020,10,12,18.2,1.0,2111,True
66196,2020,10,13,16.0,1.0,2112,True
66196,2020,10,14,17.2,1.0,2113,True
66196,2020,10,15,16.5,1.0,2114,True
66196,2020,10,16,17.9,1.0,2115,True
66196,2020,10,17,16.2,1.0,2116,True
66196,2020,10,18,17.7,1.0,2117,True
66196,2020,10,19,15.5,1.0,2118,True
66196,2020,10,20,15.6,1.0,2119,True
66196,2020,10,21,16.0,1.0,2120,True
66196,2020,10,22,16.4,1.0,2121,True
66196,2020,10,23,18.6,1.0,2122,True
66196,2020,10,24,19.0,1.0,2123,True
66196,2020,10,25,14.6,1.0,2124,True
66196,2020,10,26,12.9,1.0,2125,True
66196,2020,10,27,13.8,1.0,2126,True
66196,2020,10,28,14.4,1.0,2127,True
66196,2020,10,29,15.6,1.0,2128,True
66196,2020,10,30,14.6,1.0,2129,True
66196,2020,10,31,16.8,1.0,2130,True
66196,2020,11,1,15.3,1.0,2131,True
66196,2020,11,2,16.2,1.0,2132,True
66196,2020,11,3,14.7,1.0,2133,True
66196,2020,11,4,15.2,1.0,2134,True
66196,2020,11,5,16.2,1.0,2135,True
66196,2020,11,6,12.9,1.0,2136,True
66196,2020,11,7,14.4,1.0,2137,True
66196,2020,11,8,16.0,1.0,2138,True
66196,2020,11,9,14.5,1.0,2139,True
66196,2020,11,10,15.4,1.0,2140,True
66196,2020,11,11,15.6,1.0,2141,True
66196,2020,11,12,18.5,1.0,2142,True
66196,2020,11,13,19.2,1.0,2143,True
66196,2020,11,14,18.1,1.0,2144,True
66196,2020,11,15,17.5,1.0,2145,True
66196,2020,11,16,19.3,1.0,2146,True
66196,2020,11,17,19.4,1.0,2147,True
66196,2020,11,18,16.7,1.0,2148,True
66196,2020,11,19,17.3,1.0,2149,True
66196,2020,11,20,18.9,1.0,2150,True
66196,2020,11,21,18.9,1.0,2151,True
66196,2020,11,22,18.7,1.0,2152,True
66196,2020,11,23,20.3,1.0,2153,True
66196,2020,11,24,19.0,1.0,2154,True
66196,2020,11,25,18.2,1.0,2155,True
66196,2020,11,26,18.5,1.0,2156,True
66196,2020,11,27,19.0,1.0,2157,True
66196,2020,11,28,19.5,1.0,2158,True
66196,2020,11,29,23.0,1.0,2159,True
66196,2020,11,30,19.0,1.0,2160,True
66196,2020,12,1,18.8,1.0,2161,True
66196,2020,12,2,20.0,1.0,2162,True
66196,2020,12,3,18.1,1.0,2163,True
66196,2020,12,4,19.2,1.0,2164,True
66196,2020,12,5,20.5,1.0,2165,True
66196,2020,12,6,20.9,1.0,2166,True
66196,2020,12,7,19.4,1.0,2167,True
66196,2020,12,8,16.0,1.0,2168,True
66196,2020,12,9,16.0,1.0,2169,True
66196,2020,12,10,17.9,1.0,2170,True
66196,2020,12,11,18.1,1.0,2171,True
66196,2020,12,12,16.0,1.0,2172,True
66196,2020,12,13,17.5,1.0,2173,True
66196,2020,12,14,18.2,1.0,2174,True
66196,2020,12,15,18.8,1.0,2175,True
66196,2020,12,16,20.4,1.0,2176,True
66196,2020,12,17,21.4,1.0,2177,True
66196,2020,12,18,21.8,1.0,2178,True
66196,2020,12,19,19.4,1.0,2179,True
66196,2020,12,20,18.1,1.0,2180,True
66196,2020,12,21,19.0,1.0,2181,True
