Bureau of Meteorology station number,Year,Month,Day,Daily global solar exposure (MJ/m*m),index
66006,2015,1,1,30.7,0
66006,2015,1,2,19.5,1
66006,2015,1,3,31.3,2
66006,2015,1,4,24.6,3
66006,2015,1,5,15.5,4
66006,2015,1,6,26.4,5
66006,2015,1,7,31.1,6
66006,2015,1,8,31.9,7
66006,2015,1,9,26.1,8
66006,2015,1,10,15.3,9
66006,2015,1,11,3.1,10
66006,2015,1,12,14.8,11
66006,2015,1,13,21.2,12
66006,2015,1,14,29.7,13
66006,2015,1,15,29.7,14
66006,2015,1,16,29.0,15
66006,2015,1,17,32.1,16
66006,2015,1,18,28.8,17
66006,2015,1,19,4.7,18
66006,2015,1,20,20.0,19
66006,2015,1,21,29.1,20
66006,2015,1,22,28.8,21
66006,2015,1,23,29.0,22
66006,2015,1,24,27.8,23
66006,2015,1,25,26.7,24
66006,2015,1,26,3.3,25
66006,2015,1,27,3.1,26
66006,2015,1,28,5.2,27
66006,2015,1,29,28.8,28
66006,2015,1,30,28.6,29
66006,2015,1,31,28.5,30
66006,2015,2,1,17.2,31
66006,2015,2,2,25.5,32
66006,2015,2,3,24.3,33
66006,2015,2,4,18.2,34
66006,2015,2,5,9.5,35
66006,2015,2,6,16.6,36
66006,2015,2,7,22.0,37
66006,2015,2,8,27.6,38
66006,2015,2,9,8.6,39
66006,2015,2,10,22.5,40
66006,2015,2,11,23.8,41
66006,2015,2,12,24.8,42
66006,2015,2,13,15.5,43
66006,2015,2,14,17.9,44
66006,2015,2,15,23.7,45
66006,2015,2,16,25.2,46
66006,2015,2,17,26.9,47
66006,2015,2,18,26.4,48
66006,2015,2,19,19.7,49
66006,2015,2,20,13.2,50
66006,2015,2,21,12.2,51
66006,2015,2,22,19.6,52
66006,2015,2,23,17.5,53
66006,2015,2,24,17.7,54
66006,2015,2,25,10.3,55
66006,2015,2,26,16.2,56
66006,2015,2,27,16.2,57
66006,2015,2,28,21.4,58
66006,2015,3,1,17.1,59
66006,2015,3,2,12.9,60
66006,2015,3,3,20.3,61
66006,2015,3,4,18.4,62
66006,2015,3,5,23.2,63
66006,2015,3,6,24.0,64
66006,2015,3,7,15.4,65
66006,2015,3,8,18.5,66
66006,2015,3,9,23.8,67
66006,2015,3,10,7.1,68
66006,2015,3,11,18.0,69
66006,2015,3,12,18.7,70
66006,2015,3,13,3.3,71
66006,2015,3,14,19.2,72
66006,2015,3,15,15.7,73
66006,2015,3,16,10.8,74
66006,2015,3,17,12.6,75
66006,2015,3,18,15.5,76
66006,2015,3,19,21.5,77
66006,2015,3,20,18.4,78
66006,2015,3,21,5.8,79
66006,2015,3,22,7.5,80
66006,2015,3,23,18.3,81
66006,2015,3,24,5.8,82
66006,2015,3,25,15.7,83
66006,2015,3,26,20.2,84
66006,2015,3,27,21.2,85
66006,2015,3,28,18.6,86
66006,2015,3,29,16.2,87
66006,2015,3,30,9.6,88
66006,2015,3,31,9.8,89
66006,2015,4,1,14.0,90
66006,2015,4,2,14.2,91
66006,2015,4,3,3.5,92
66006,2015,4,4,3.1,93
66006,2015,4,5,16.5,94
66006,2015,4,6,14.4,95
66006,2015,4,7,15.5,96
66006,2015,4,8,12.1,97
66006,2015,4,9,12.3,98
66006,2015,4,10,12.6,99
66006,2015,4,11,11.1,100
66006,2015,4,12,12.7,101
66006,2015,4,13,15.3,102
66006,2015,4,14,16.1,103
66006,2015,4,15,16.0,104
66006,2015,4,16,14.6,105
66006,2015,4,17,3.8,106
66006,2015,4,18,12.4,107
66006,2015,4,19,11.4,108
66006,2015,4,20,3.1,109
66006,2015,4,21,3.6,110
66006,2015,4,22,3.4,111
66006,2015,4,23,13.3,112
66006,2015,4,24,14.0,113
66006,2015,4,25,13.9,114
66006,2015,4,26,3.9,115
66006,2015,4,27,14.9,116
66006,2015,4,28,15.0,117
66006,2015,4,29,6.5,118
66006,2015,4,30,7.8,119
66006,2015,5,1,8.0,120
66006,2015,5,2,8.7,121
66006,2015,5,3,4.6,122
66006,2015,5,4,6.0,123
66006,2015,5,5,13.5,124
66006,2015,5,6,14.0,125
66006,2015,5,7,13.8,126
66006,2015,5,8,13.7,127
66006,2015,5,9,13.4,128
66006,2015,5,10,10.9,129
66006,2015,5,11,12.8,130
66006,2015,5,12,13.2,131
66006,2015,5,13,11.8,132
66006,2015,5,14,12.9,133
66006,2015,5,15,10.5,134
66006,2015,5,16,11.8,135
66006,2015,5,17,9.2,136
66006,2015,5,18,6.5,137
66006,2015,5,19,7.1,138
66006,2015,5,20,11.0,139
66006,2015,5,21,9.9,140
66006,2015,5,22,5.4,141
66006,2015,5,23,11.6,142
66006,2015,5,24,11.5,143
66006,2015,5,25,10.0,144
66006,2015,5,26,10.5,145
66006,2015,5,27,10.4,146
66006,2015,5,28,10.6,147
66006,2015,5,29,3.9,148
66006,2015,5,30,6.0,149
66006,2015,5,31,4.5,150
66006,2015,6,1,11.2,151
66006,2015,6,2,11.1,152
66006,2015,6,3,10.8,153
66006,2015,6,4,10.9,154
66006,2015,6,5,10.1,155
66006,2015,6,6,8.4,156
66006,2015,6,7,10.8,157
66006,2015,6,8,11.0,158
66006,2015,6,9,9.5,159
66006,2015,6,10,3.8,160
66006,2015,6,11,6.5,161
66006,2015,6,12,7.5,162
66006,2015,6,13,9.1,163
66006,2015,6,14,9.5,164
66006,2015,6,15,5.7,165
66006,2015,6,16,3.2,166
66006,2015,6,17,4.5,167
66006,2015,6,18,6.8,168
66006,2015,6,19,7.1,169
66006,2015,6,20,9.7,170
66006,2015,6,21,5.4,171
66006,2015,6,22,10.5,172
66006,2015,6,23,10.1,173
66006,2015,6,24,8.5,174
66006,2015,6,25,6.3,175
66006,2015,6,26,10.1,176
66006,2015,6,27,10.6,177
66006,2015,6,28,10.2,178
66006,2015,6,29,9.7,179
66006,2015,6,30,7.5,180
66006,2015,7,1,10.1,181
66006,2015,7,2,10.4,182
66006,2015,7,3,10.7,183
66006,2015,7,4,10.4,184
66006,2015,7,5,10.8,185
66006,2015,7,6,10.9,186
66006,2015,7,7,7.2,187
66006,2015,7,8,8.8,188
66006,2015,7,9,10.8,189
66006,2015,7,10,7.3,190
66006,2015,7,11,10.7,191
66006,2015,7,12,10.2,192
66006,2015,7,13,8.7,193
66006,2015,7,14,11.3,194
66006,2015,7,15,11.3,195
66006,2015,7,16,6.2,196
66006,2015,7,17,4.2,197
66006,2015,7,18,8.7,198
66006,2015,7,19,11.1,199
66006,2015,7,20,9.1,200
66006,2015,7,21,11.5,201
66006,2015,7,22,6.6,202
66006,2015,7,23,7.6,203
66006,2015,7,24,8.4,204
66006,2015,7,25,12.2,205
66006,2015,7,26,11.9,206
66006,2015,7,27,12.6,207
66006,2015,7,28,12.0,208
66006,2015,7,29,12.1,209
66006,2015,7,30,12.3,210
66006,2015,7,31,12.6,211
