year,0:15,0:30,0:45,1:00,1:15,1:30,1:45,2:00,2:15,2:30,2:45,3:00,3:15,3:30,3:45,4:00,4:15,4:30,4:45,5:00,5:15,5:30,5:45,6:00,6:15,6:30,6:45,7:00,7:15,7:30,7:45,8:00,8:15,8:30,8:45,9:00,9:15,9:30,9:45,10:00,10:15,10:30,10:45,11:00,11:15,11:30,11:45,12:00,12:15,12:30,12:45,13:00,13:15,13:30,13:45,14:00,14:15,14:30,14:45,15:00,15:15,15:30,15:45,16:00,16:15,16:30,16:45,17:00,17:15,17:30,17:45,18:00,18:15,18:30,18:45,19:00,19:15,19:30,19:45,20:00,20:15,20:30,20:45,21:00,21:15,21:30,21:45,22:00,22:15,22:30,22:45,23:00,23:15,23:30,23:45,24:00:00,index,averagemwh
2022,28.008290397,27.323111096,27.29524838,26.799945628,26.553684684,25.887892292,25.669512583,25.669512583,25.490178713,24.813862164,24.813862164,24.813862164,24.813862164,24.813862164,24.717043494,24.015255106,24.015255106,24.015255106,24.015255106,24.015255106,24.180571197,24.813862164,24.813862164,24.813862164,25.299477052,25.441339138,25.680028603,26.019391615,26.588672343,26.851601624,27.401802014,27.903115026,28.295535855,28.759660779,29.485604159,29.400295945,30.089676775,30.092895636,30.31643524,30.481273346,31.462776613,31.931535207,31.877312602,31.846118611,32.180076517,32.057494118,32.456943164,32.166897504,32.710761213,32.547427512,32.699939175,32.603556202,32.916579251,32.881152471,32.976018395,32.829349532,32.947853749,32.846106722,32.751019375,32.923244863,32.80977109,33.03445236,33.44996168,33.215304819,33.246534177,33.433698693,33.553203737,33.542715345,33.88354979,33.790524047,34.094306889,34.582565585,34.407472547,34.579018363,34.319168568,34.002036837,33.752040941,33.817514417,33.671347972,33.256602406,33.314289331,33.147425843,33.293597612,32.964427165,32.657324342,32.424588379,31.95231251,31.944282326,31.556869086,30.950929936,30.917501823,30.566271396,30.21939933,29.597705906,29.123396993,28.60724569,0,29.70701535841238
2022,28.071141342,27.837160313,27.837160313,27.223397133,27.067074935,26.882595849,25.689700362,25.4983825,25.4983825,25.4983825,25.101034455,25.612469222,24.957864327,24.813862164,24.813862164,24.813862164,24.813862164,24.813862164,24.813862164,24.813862164,24.813862164,24.813862164,24.813862164,24.813862164,25.199528147,25.469860819,25.469860819,25.8338616,26.352639901,26.418854238,26.41107628,27.016474774,27.409335103,28.028845801,28.473964675,28.716599449,29.49141779,29.639156502,30.002578787,30.141239524,30.732447816,30.972634079,31.246270323,31.445273637,31.816747479,31.825508388,32.302855051,32.558278319,31.810608168,31.806462922,32.039383117,32.144301773,32.095667497,32.046910825,32.190199204,32.37066548,31.84118379,31.924088235,32.232639579,31.906392528,31.743338244,31.727978996,31.881867819,32.242684173,32.546669481,32.56758538,32.760608935,32.87090389,33.26986746,33.549101901,34.170128393,34.037171536,34.244132932,34.595758231,34.512878677,34.364749237,33.885336806,33.568254266,33.373153535,33.068175311,32.891865196,32.86679325,32.800213399,32.172455771,31.916091459,31.39691741,31.334160718,30.844907357,30.518198294,30.240256417,29.524802246,28.757665307,28.426216396,27.929174069,27.731105428,27.233182028,1,29.33685971053609
2022,26.753336448,26.753336448,26.746377443,25.983251071,25.983251071,25.488205964,25.127600651,25.127600651,24.613443242,24.418979876,25.013513929,25.013513929,25.013513929,24.976977656,24.243428551,24.243428551,24.243428551,24.243428551,24.243428551,24.243428551,24.782017099,25.07055729,25.525839295,25.838787104,27.141546279,27.846268692,28.4782697,29.171593328,30.677719939,31.892923184,32.360661956,32.940959812,34.020599565,34.610675051,34.76517903,35.151273846,35.254745407,35.270631603,35.670445822,35.792453396,36.377096016,36.603328884,36.832474253,36.638952558,36.807904023,37.17326177,37.032940596,37.408450199,37.501926014,37.496716529,37.736915361,38.047921985,38.08140967,38.265081441,38.287401367,38.077360352,38.193937303,38.430811268,38.478573389,38.993681882,39.010204967,38.526872136,38.435424535,38.306417114,37.782217849,37.973477375,37.667383592,37.472676441,37.688311812,37.909927401,37.927595099,37.786442993,36.055839214,35.692680222,35.738760685,35.248974711,34.577968156,34.148855326,33.971806043,34.002861057,33.799656993,33.263084015,33.019765006,32.910105628,32.260391611,31.6875872,31.444925502,31.003066865,30.598344083,29.983879327,29.42642017,29.046846171,28.501062515,27.894203674,27.894203674,27.331908304,2,32.01229807564948
2022,27.038972485,26.525163003,25.969747766,25.726555945,25.726555945,25.109907721,25.013513929,25.013513929,24.711249847,24.18638519,24.18638519,24.18638519,24.18638519,24.18638519,23.573113914,23.530386535,23.530386535,23.530386535,23.530386535,24.134179086,24.557167038,25.241516244,25.294610607,25.491728201,26.967479565,27.734012225,28.848349135,29.577261394,31.290100445,31.836244577,32.162403115,32.655053484,33.523422881,34.53597696,34.524003368,35.287838676,36.205786816,36.194012743,35.692571193,35.660577872,35.723946563,35.744695686,35.931680135,35.937317617,35.99483362,36.589530456,36.578680086,36.387318129,36.706947845,36.702212866,36.580569457,36.76888971,36.725998388,36.642153185,36.856864967,36.577314981,37.033702373,36.719586905,36.559317287,36.399737039,36.188067931,36.361680599,36.111505206,36.187973752,34.989254994,35.179574863,35.210542468,35.347752535,35.549882149,35.705983722,35.549605793,35.798741552,34.227636467,34.109157216,33.946258508,34.100939815,33.64152036,32.851121404,32.527694749,32.514715939,32.074566169,31.915760645,31.613867098,31.487935436,31.402126552,30.906469998,30.23225831,29.736030029,28.869041576,28.57872401,28.186412513,27.444414431,26.867160562,26.553684684,26.307909121,25.767036633,3,31.062684198793818
2022,25.074005827,25.199778871,25.298730735,24.905958899,24.414558635,24.414558635,23.964641957,23.634600192,23.149957703,23.815603341,23.815603341,23.815603341,23.815603341,23.815603341,23.080708983,22.959952922,22.959952922,22.959952922,22.959952922,22.959952922,23.731469441,23.75855998,24.308656475,25.233289146,26.712300709,27.265012357,28.143748395,29.02663664,30.667716454,31.556028381,32.234642846,32.554480581,33.575956964,33.868134658,34.05323371,34.200978906,34.669607822,34.664253922,34.569490144,35.225628726,36.222534423,35.806067269,35.65654213,35.142936179,35.562554351,35.592675356,36.017585612,35.88045803,35.905526553,36.124972516,35.992469458,36.171513111,36.530463862,36.204260582,35.940348064,35.725766208,36.127439242,36.030290119,36.002291888,35.7051148,35.807414481,35.462164044,35.496074211,35.884748737,35.649307663,35.784124628,35.943427512,35.939256863,36.496406959,36.36223371,36.919522004,36.698341713,35.320132805,35.254897713,35.595828542,34.802181747,34.298152444,34.201993347,33.784602965,33.627061484,33.342125407,33.268806719,34.284319581,34.035459455,33.665643351,33.256279636,32.842109238,32.379069127,31.708279699,30.872582381,30.349403869,29.675365708,29.198972449,28.284425444,28.264985522,27.772827057,4,31.153664391515477
2022,27.039132891,26.83890149,26.680540353,26.011772751,26.001172516,25.270209054,25.270209054,25.270209054,25.270209054,24.906168533,24.64273208,24.64273208,24.64273208,24.64273208,24.64273208,24.64273208,24.64273208,24.64273208,24.64273208,24.64273208,25.14503854,25.270209054,25.270209054,26.459862729,27.674569449,28.576198795,29.161576647,29.95888863,31.822201775,33.095834116,34.216445967,34.815963385,35.691056844,36.316372768,36.526906581,36.66746726,36.780107382,36.975907104,37.309092604,37.200300209,37.621330072,37.560615399,37.712319119,37.693166221,38.084301388,38.104965346,37.993907455,37.94364326,38.221138106,38.408870642,38.498831445,38.763223374,39.233393564,38.589251333,37.926750857,38.146141108,38.261063534,38.051361833,38.10971721,38.073311586,38.020840383,38.435683151,38.124171466,37.857103917,37.885752766,38.172953427,37.901218857,37.805436683,38.052531849,38.428883392,38.739438118,38.533532367,36.958082631,36.34151231,36.408976086,36.13506092,35.56913088,35.359725727,35.107233861,34.910537113,34.655137252,34.180001553,34.1547588,33.930560593,33.410432265,33.113671233,32.596262086,31.88117767,31.487935436,30.965858298,30.546719974,29.925878417,29.805156277,29.167078593,28.631460217,28.289683491,5,32.67429830261855
2022,27.608986867,27.608986867,26.929146826,26.867423171,26.469168384,26.097337793,26.097337793,26.097337793,25.700110661,25.298730735,25.298730735,25.298730735,25.298730735,24.937009426,24.64273208,24.64273208,24.64273208,24.64273208,25.042965796,25.327252416,25.327252416,25.932415605,25.95472939,26.249702893,27.406354949,28.38874756,29.119754223,29.941309768,31.556855396,32.496916205,32.969758552,33.804531215,34.922326265,35.975749593,36.531805312,37.105589101,37.594658973,36.820517013,37.01346103,37.483626218,37.454136493,38.097233822,38.133413041,38.366763514,38.557587685,38.598743691,38.437638369,38.296446181,38.301986689,38.601064044,38.438258297,38.475350591,38.432916852,38.554752573,38.367287742,38.257432116,38.370090131,38.047527549,37.934561405,38.124242161,38.026738419,37.767941379,37.776419695,37.672729734,37.574422954,37.560523046,37.375157773,37.609280631,37.809427323,37.636453217,37.887077656,38.012499521,36.381295358,35.909463876,35.739064632,35.314748273,34.706425224,34.178055518,34.120070618,33.741148207,33.609799631,33.554689621,33.252024277,32.918284353,32.711381959,32.278119832,31.795903017,31.307635498,31.011678378,30.928770587,30.107289958,29.919243,29.183735673,28.475034409,28.436115606,27.975353826,6,32.56965373561855
2022,27.780116951,27.316172113,26.900969497,26.781144935,26.011772751,26.011772751,26.011772751,25.443412113,25.241687374,25.241687374,25.241687374,25.241687374,25.220041567,24.443080316,24.443080316,24.443080316,24.443080316,24.443080316,24.443080316,24.443080316,24.443080316,24.443080316,24.443080316,24.76642268,25.63206837,25.966515024,26.211424516,26.252696966,26.924466532,27.091684335,27.679750545,28.044242755,28.794334434,28.827283041,29.117208739,29.416716561,30.02810303,30.528097998,30.472091932,30.481185804,31.228507172,31.572910041,31.690983657,31.564845593,32.316414866,32.200194684,32.59300723,32.620261616,32.827939058,32.419076754,32.37381433,32.661845884,32.718579766,32.936716052,32.508387149,32.570809528,32.616882329,33.306392514,33.236453322,33.119249617,32.971062829,32.979594273,33.116771539,33.151076903,32.968668054,33.557332516,33.147838076,33.070316852,33.798001842,33.845692108,34.226016778,34.187200292,34.103339857,33.828961252,34.003914477,33.846842026,33.645516628,33.53904721,33.498039745,33.323510276,33.105090713,32.773087911,32.751886605,32.286542494,31.898662031,31.729377927,31.532635393,31.192476399,30.946455436,30.533279779,30.024521923,29.744495606,29.204510238,29.070563089,28.718882248,28.199880223,7,29.687766845948467
2022,27.677489384,27.2667267,27.067237128,26.639249725,26.313945697,25.783599306,25.783599306,25.559997107,24.899427206,24.899427206,24.899427206,24.899427206,24.271145369,24.129341828,24.129341828,24.129341828,24.129341828,24.129341828,23.320282183,23.30826444,24.157863509,24.157863509,24.157863509,24.157863509,24.798440054,24.756818803,25.012167857,24.949145439,26.095056382,26.356841373,26.350308368,26.753336448,27.336836794,27.50420637,28.387099368,28.707530714,29.122536494,29.315218358,29.538113106,29.42206295,29.674833455,29.756541757,29.798333815,29.755884713,30.019281198,30.518198294,30.953922164,30.838927464,30.593336836,30.644769945,30.660866573,30.494676102,30.467397092,30.747112352,30.889304814,30.689328378,30.718176784,30.806839717,30.539262563,30.433677944,30.938732791,31.003066865,30.911319882,31.142782846,31.345153088,31.394040219,31.603525023,31.984492743,32.260486646,32.871259061,33.098435236,33.398888039,33.363090497,33.313322997,33.277585559,33.432156887,33.085916291,32.699579155,32.682988055,32.516466486,32.38075008,32.317694653,31.978053593,31.907734169,31.205099505,31.137697564,30.41550623,30.45886892,29.674723628,29.206200984,28.924362228,28.396849029,27.831657834,27.780116951,27.292620336,26.485131949,8,28.60814592991751
2022,26.182902835,25.636856685,25.412817458,25.412817458,25.265531499,24.557167038,24.557167038,24.557167038,24.557167038,24.557167038,24.143292999,23.929690064,23.929690064,23.929690064,23.929690064,23.929690064,23.929690064,23.929690064,23.929690064,23.929690064,23.929690064,24.378614757,25.167766308,25.412817458,26.816199982,27.390763097,28.510255776,29.033266923,30.91183234,31.951125153,33.014904474,33.431583506,34.12401414,34.549059303,35.120392205,35.15574422,35.501693096,36.119726409,36.323274578,36.273767975,36.626341431,36.285992253,36.515706877,36.339151,36.975138387,37.135228204,37.135228204,37.241519799,37.041483163,37.287716517,37.159440924,37.290541476,37.262160198,37.435912242,38.137790663,37.277836607,37.277836607,37.082711005,37.020806941,36.769683507,36.821056834,36.418058264,36.795142339,36.547360086,36.668713658,36.038077489,36.50789129,36.220532239,36.126018748,36.076926053,36.47809296,36.410442139,35.117129553,34.710885349,34.683432395,34.282825862,33.510762468,33.574339519,33.190576085,32.794884218,32.819711865,32.270894112,31.934144504,31.972804007,31.124209033,30.709157639,30.689328378,29.959801096,29.377331068,29.097189999,28.29122043,27.78826339,27.209683338,26.927980346,26.50507157,26.129716251,9,31.39589316539175
