Bureau of Meteorology station number,Year,Month,Day,Daily global solar exposure (MJ/m*m),index
66051,2015,6,22,10.4,172
66051,2015,6,23,10.1,173
66051,2015,6,24,8.8,174
66051,2015,6,25,5.7,175
66051,2015,6,26,10.0,176
66051,2015,6,27,10.5,177
66051,2015,6,28,10.4,178
66051,2015,6,29,8.9,179
66051,2015,6,30,8.3,180
66051,2015,7,1,10.1,181
66051,2015,7,2,10.4,182
66051,2015,7,3,10.6,183
66051,2015,7,4,9.8,184
66051,2015,7,5,10.7,185
66051,2015,7,6,10.9,186
66051,2015,7,7,6.4,187
66051,2015,7,8,9.7,188
66051,2015,7,9,10.7,189
66051,2015,7,10,7.0,190
66051,2015,7,11,10.8,191
66051,2015,7,12,7.8,192
66051,2015,7,13,8.3,193
66051,2015,7,14,11.3,194
66051,2015,7,15,11.3,195
66051,2015,7,16,4.7,196
66051,2015,7,17,3.7,197
66051,2015,7,18,8.7,198
66051,2015,7,19,11.3,199
66051,2015,7,20,9.6,200
66051,2015,7,21,11.5,201
66051,2015,7,22,6.7,202
66051,2015,7,23,8.3,203
66051,2015,7,24,9.2,204
66051,2015,7,25,12.1,205
66051,2015,7,26,11.7,206
66051,2015,7,27,12.5,207
66051,2015,7,28,12.3,208
66051,2015,7,29,12.3,209
66051,2015,7,30,12.5,210
66051,2015,7,31,12.6,211
66051,2015,8,1,11.8,212
66051,2015,8,2,9.8,213
66051,2015,8,3,13.0,214
66051,2015,8,4,9.4,215
66051,2015,8,5,10.0,216
66051,2015,8,6,13.1,217
66051,2015,8,7,13.5,218
66051,2015,8,8,12.5,219
66051,2015,8,9,13.6,220
66051,2015,8,10,13.9,221
66051,2015,8,11,14.0,222
66051,2015,8,12,11.3,223
66051,2015,8,13,14.6,224
66051,2015,8,14,14.5,225
66051,2015,8,15,9.8,226
66051,2015,8,16,13.1,227
66051,2015,8,17,14.4,228
66051,2015,8,18,14.7,229
66051,2015,8,19,10.3,230
66051,2015,8,20,15.1,231
66051,2015,8,21,14.9,232
66051,2015,8,22,13.9,233
66051,2015,8,23,4.7,234
66051,2015,8,24,3.9,235
66051,2015,8,25,11.1,236
66051,2015,8,26,12.5,237
66051,2015,8,27,9.3,238
66051,2015,8,28,15.1,239
66051,2015,8,29,16.7,240
66051,2015,8,30,16.4,241
66051,2015,8,31,17.1,242
66051,2015,9,1,17.4,243
66051,2015,9,2,15.9,244
66051,2015,9,3,14.4,245
66051,2015,9,4,14.1,246
66051,2015,9,5,15.8,247
66051,2015,9,6,8.6,248
66051,2015,9,7,16.9,249
66051,2015,9,8,18.5,250
66051,2015,9,9,18.6,251
66051,2015,9,10,15.7,252
66051,2015,9,11,18.4,253
66051,2015,9,12,19.3,254
66051,2015,9,13,19.1,255
66051,2015,9,14,19.5,256
66051,2015,9,15,17.2,257
66051,2015,9,16,20.0,258
66051,2015,9,17,17.2,259
66051,2015,9,18,17.4,260
66051,2015,9,19,17.0,261
66051,2015,9,20,12.6,262
66051,2015,9,21,20.6,263
66051,2015,9,22,19.5,264
66051,2015,9,23,18.7,265
66051,2015,9,24,14.0,266
66051,2015,9,25,10.4,267
66051,2015,9,26,18.6,268
66051,2015,9,27,13.5,269
66051,2015,9,28,22.5,270
66051,2015,9,29,21.6,271
66051,2015,9,30,15.6,272
66051,2015,10,1,20.6,273
66051,2015,10,2,22.9,274
66051,2015,10,3,23.7,275
66051,2015,10,4,19.4,276
66051,2015,10,5,23.2,277
66051,2015,10,6,24.1,278
66051,2015,10,7,10.7,279
66051,2015,10,8,14.3,280
66051,2015,10,9,23.1,281
66051,2015,10,10,22.8,282
66051,2015,10,11,16.1,283
