year,Zone Substation,Date,unit,0:15,0:30,0:45,1:00,1:15,1:30,1:45,2:00,2:15,2:30,2:45,3:00,3:15,3:30,3:45,4:00,4:15,4:30,4:45,5:00,5:15,5:30,5:45,6:00,6:15,6:30,6:45,7:00,7:15,7:30,7:45,8:00,8:15,8:30,8:45,9:00,9:15,9:30,9:45,10:00,10:15,10:30,10:45,11:00,11:15,11:30,11:45,12:00,12:15,12:30,12:45,13:00,13:15,13:30,13:45,14:00,14:15,14:30,14:45,15:00,15:15,15:30,15:45,16:00,16:15,16:30,16:45,17:00,17:15,17:30,17:45,18:00,18:15,18:30,18:45,19:00,19:15,19:30,19:45,20:00,20:15,20:30,20:45,21:00,21:15,21:30,21:45,22:00,22:15,22:30,22:45,23:00,23:15,23:30,23:45,24:00:00
2022,Lake Munmorah 132_11kV,01MAY2021,MW,10.446759252,11.640144839,10.966980716,10.018730874,9.3255888441,8.9675633322,9.4512590454,8.8199329444,7.8298493679,7.2485864534,6.8139206063,6.5063731915,6.1517182664,5.9757582267,5.877451106,5.8486726829,5.8680297444,5.7215634387,5.6466630483,5.6726580396,5.7700595777,5.8936302109,5.9139001546,6.1090533287,6.4546349465,6.7672391195,7.0713133389,7.251694589,6.8111952709,6.9315549898,6.9251960119,6.6704307541,6.3793207739,6.1062939957,5.744248953,5.4657828401,5.2131817714,4.8270053165,4.8014735709,4.4375289757,4.0031913242,3.5773559546,3.4630002635,3.5505826165,3.3389853887,3.041506033,2.9426345583,3.764293004,3.1981482733,2.8925772204,3.3114369278,2.9896751191,2.7705231296,2.891471448,2.9633221311,3.1364106103,3.4576871568,3.9254929627,4.1490890599,4.379168683,4.8823135258,5.7463264905,6.6856391463,6.8896846812,7.089811236,7.1880154501,7.7069248065,8.1987317249,8.3968297517,9.0253818338,9.5267131896,9.7756226903,9.6452427223,9.7337036261,9.3875521483,9.0867333569,8.9039220738,8.6595609422,8.4925707007,8.3152490726,8.490074395,8.1620107881,8.3434107779,7.9580733057,8.2951611855,7.9157909193,7.8495590914,7.6466474484,7.8079600723,8.4285769688,8.7606010394,8.5424338491,9.2639056985,8.8813675199,10.24203016,10.035679797
2022,Lake Munmorah 132_11kV,02MAY2021,MW,10.339283918,11.427287799,10.714320862,9.7796622801,9.1763264971,8.7334260504,9.1414400614,8.3803537514,7.6067653186,7.2033953444,6.9650043386,6.5985948123,6.2101726392,6.0212194297,5.8238104492,5.6706223832,5.6310960767,5.5705614813,5.4892580032,5.6018925464,5.6575618078,5.6961551842,5.7708396827,5.8470979156,6.014163225,6.1962995533,6.3458161054,6.3965869179,6.0212974102,6.1718568567,6.3910490911,6.2525525099,6.2957408742,6.6131845768,6.1618908263,5.3827697831,4.8957403109,4.7468785672,4.2113410638,4.0845979503,4.089490077,4.0885433704,4.2152882537,4.1137764305,3.9274316194,3.7526277176,3.5822513498,3.9752015648,3.9981910357,4.6134682431,4.4040293531,3.4029330485,4.5921406574,2.742465843,3.50443763,5.0927523647,5.5394629636,5.7309210597,5.4337617059,5.8779827489,6.3835267725,5.9957350583,5.6990353679,6.3141349161,6.9305529914,7.4922021893,8.104237974,8.8828536769,9.2180794132,9.7710062629,10.239022941,10.543558183,10.693825946,10.481796209,10.265776389,9.9971245594,9.6713000995,9.2496841162,9.1000781476,8.8151283876,9.1329829312,8.6460160924,8.7407650669,8.3477407641,8.5203405093,8.1841240736,8.198283661,7.8165906826,7.9666623841,8.5054290315,8.8100766777,8.5146636128,9.3268113294,8.915333679,10.331644255,10.22690362
2022,Lake Munmorah 132_11kV,03MAY2021,MW,10.294902414,11.25645685,10.705661366,10.024694179,9.3828020573,8.9815607815,9.4208564388,8.5981519908,7.8215178076,7.3249806137,6.8600077731,6.4591997571,6.1319920295,5.9948299972,5.8242886987,5.7047475492,5.6369028476,5.6163324336,5.8355719904,5.9013699997,6.1300991393,6.1637068632,6.3880006973,6.7765375151,7.4059649134,7.949552895,8.3530294222,8.5889367665,7.6612748723,7.52666876,7.3491645102,6.8065160677,6.5031918059,5.9471052084,5.3946302266,5.0525598317,4.6789742383,4.3715070873,3.9555851087,3.5415903853,3.1751399152,3.0214342427,2.7526582341,2.4818998078,2.4275306325,2.3351471324,2.2640953017,2.3044392914,2.3559690877,2.4361625112,2.4131453251,2.4283161667,2.557200663,2.6429578672,2.7822865985,2.957065803,3.1579624845,3.5557145144,3.8936883007,4.279684656,4.7270170256,5.1270190773,5.5949058755,5.9778013558,6.5029740346,7.2461826161,7.8838231963,8.5454997027,8.9456323298,9.7465072511,10.568684348,10.816062123,10.824661522,10.605248682,10.38038751,10.108572428,9.6932906262,9.4402682913,9.1130558056,8.9466110766,9.1462408399,8.8285418503,8.907852055,8.484550665,8.7432584621,8.2948957609,8.099102829,7.8196608274,8.014526482,8.4712039719,8.6880231263,8.3692798739,9.1577562052,8.8614153162,10.183717225,9.9457411327
2022,Lake Munmorah 132_11kV,04MAY2021,MW,9.9693629724,10.930959502,10.499982203,9.7975788105,9.0882868163,8.6342361946,8.9824612085,8.3355673151,7.7072073296,7.1637568353,6.60914201,6.1987421946,6.1418535204,5.8340770511,5.6370597016,5.4741803292,5.4853361247,5.6439330177,5.7566905434,5.71067258,5.8755518464,6.0058551805,6.2712573247,6.5043542672,6.9711670803,7.3625898411,7.8419904328,8.2391213677,7.5407966497,7.4985163613,7.2684595123,6.9332956811,6.6362002861,6.5195693397,6.408476754,6.1877151973,6.2583896982,5.8943066522,6.0228865145,6.3598697574,6.2221934555,5.6819364983,5.1810060942,6.2339615494,6.4386586341,6.6070431731,6.5391095527,6.8928094539,6.7697877163,6.8268514848,6.3134161526,6.1180731317,5.7812981004,5.9293286311,6.1766749971,6.3255446719,6.5814335311,6.899960849,7.1562215317,7.5625398867,7.5822329396,8.0634944228,8.4191139611,8.8200490164,9.3183505993,9.8550840087,10.136695657,10.752788062,10.947181256,11.724179966,12.116920012,12.175038631,12.234369351,12.420945209,12.159707518,11.792645357,11.256915698,10.760990361,10.544876175,10.191851761,10.391056832,9.8632937713,9.9218711429,9.5467040644,9.9061106773,9.3095714132,9.0664920725,8.4545646103,8.5561778255,9.1096056088,9.3502979873,9.0022349122,9.8029339945,9.4624776146,10.755204643,10.528997308
2022,Lake Munmorah 132_11kV,05MAY2021,MW,10.745859725,11.820201776,11.188837305,10.214870057,9.4738015785,9.0266963666,9.5322707248,8.8398975577,7.9084317453,7.4148303845,6.9228112074,6.6830748354,6.3191419249,6.0388301016,5.8013849499,5.667844387,5.8084064394,5.753205833,5.8247497802,5.9007133106,6.1791115417,6.3762010877,6.6118597328,6.8384285964,7.4736656992,7.8133457047,8.3673745958,8.6475919632,7.8497751443,7.9192838244,8.0325755076,7.7556465967,7.6794804078,7.4427598602,7.3138028121,6.7716914638,6.2205401584,6.5476954001,6.9845889232,7.4345045492,7.3299850588,7.2627321586,6.6781104449,6.3085928016,6.6515291664,7.2219504069,7.3636529042,6.7120256451,6.8956514645,6.7606267927,7.2501287891,6.5431134356,4.6537114642,4.0808576622,4.7545338286,4.1095923695,5.081905207,5.7159101671,6.2232518547,6.2272896749,6.362593613,6.6057037476,6.9040031915,7.1642905924,7.4927890771,7.8454232274,8.3157769344,9.1000765643,9.6557777575,10.373710382,11.192921664,11.55717664,11.661362335,11.827904109,11.524428412,11.258437164,10.952794525,10.698592895,10.441196426,10.284366772,10.50343008,9.902377504,9.9768432517,9.5924470579,9.8379744885,9.354428563,9.066690427,8.6458579496,8.7446595212,9.2752699739,9.3805289559,8.9419436469,9.6857466651,9.4556528843,10.763739512,10.664397474
2022,Lake Munmorah 132_11kV,06MAY2021,MW,10.663615275,11.832379503,11.294998929,10.40461275,9.5625572706,9.2599266156,9.6961242503,8.8354098055,7.9590188769,7.2829753564,6.9490702772,6.6054430322,6.2965518407,6.1852386373,5.8362313707,5.5892072485,5.6329232049,5.6777373649,5.7523311934,5.8139460831,6.0849300693,6.2064440648,6.387358079,6.5416953058,7.1343176252,7.7729496715,8.3863158282,8.6490570685,7.9327436376,8.3021172634,8.3559744591,8.194868604,7.7144611041,7.4848469603,7.4044982674,7.3863555369,7.0794917391,7.4176469691,6.7720763506,5.7904707938,5.6797107928,5.3385299832,4.5953818238,4.539655657,5.8054821899,5.0712071124,4.3306792701,5.647922128,4.8587135061,4.7341951985,5.5665253127,4.2652465471,4.044189685,3.7515556812,4.5045980873,4.3943576972,4.5394302958,4.5987114173,5.0682718593,5.3458457748,5.68155163,6.4801949136,5.9247722768,6.2403023604,6.8538749374,7.2981904592,7.9204810966,8.7387821807,9.1328815054,9.7256250177,10.290039956,10.405098846,10.591698193,10.636603642,10.522542465,10.265251769,9.9850823863,9.6668731317,9.6098252943,9.4283716295,9.5829891883,9.0867450721,9.2286645076,8.885225124,9.0210200345,8.5992901593,8.4965806247,8.0715486399,8.185044624,8.7203952594,9.0426260548,8.7811319075,9.7530378663,9.4306720105,10.62572353,10.383714455
2022,Lake Munmorah 132_11kV,07MAY2021,MW,10.364561601,11.411175361,10.818931551,9.8183947071,9.2032504417,8.9418625566,9.4532220301,8.6253154776,7.7762795446,7.0124509369,6.6155042589,6.4728897851,6.1081668532,5.7444254966,5.8076680634,5.6603191723,5.6947385507,5.6921999128,5.766411121,5.7371079819,5.829509788,5.9223689855,6.0958469937,6.3490812728,6.7581066303,7.2879546602,7.8497457688,8.0225969171,7.3194188573,7.5885317335,7.478251059,7.1223694007,6.7607787326,6.5070147106,6.5982697525,6.0601481993,5.3299943746,5.2887814557,5.1673689503,5.2965857496,5.5632881216,6.4483267032,5.0114826246,3.4460161582,3.2116110215,3.733396635,4.3670569984,4.5233816215,3.7521020685,3.2821172991,3.3212825432,5.4273399011,6.6334395431,5.7849786782,5.7673321,4.4805343291,4.5173843773,4.9741088922,4.8367274134,5.3315296179,5.1544584849,5.9690837288,6.2143577737,6.8475637012,7.4935222535,7.8923579536,8.1694156095,8.7796778605,8.9386432263,9.5442000336,9.95181075,10.049252757,10.319855728,10.189161229,9.9959760429,9.7334842207,9.4563425519,9.2202325663,8.9814450018,8.7600240837,9.1110691758,8.7563232789,8.8414131738,8.5335527143,8.9195418083,8.6046014036,8.5215619192,8.1791804577,8.4049324835,9.0215963589,9.3587135424,8.9802286818,9.6638699683,9.445826274,10.757410221,10.585281156
2022,Lake Munmorah 132_11kV,08MAY2021,MW,10.656143797,11.602757948,10.997899576,10.024567885,9.1971373146,8.9268160161,9.3778834538,8.6491340464,7.8345707839,7.2508587761,6.7453135012,6.4011186149,6.0600116647,5.9308597637,5.7640429273,5.7014848811,5.590285245,5.5956519621,5.6055873055,5.6778208006,5.7530799898,5.7920184874,5.954614642,6.025896244,6.2277746056,6.6074727683,6.8583817094,7.064564028,6.609150431,6.7953289165,6.7395376046,6.6308477753,6.3919453416,6.1819418226,5.9289814019,5.5269010241,5.2001332554,4.9296273288,4.6688109223,4.2736614593,3.8916204763,3.6222940916,3.5731715839,3.2347658877,3.0140501195,2.4664159924,2.9439700935,4.921431359,4.447875109,4.2905526279,5.2836272539,3.7935015062,5.1111601985,3.2679232251,3.2889785487,3.4830188397,3.8002437615,4.0809813042,5.2205120038,4.6326924067,5.1258269823,6.5973967746,6.3161020694,6.7022462112,7.0273412785,7.5793554426,8.0920139332,8.6026759439,8.7404752979,9.3245089442,9.6575363018,9.8974190268,9.7543582856,9.6189663594,9.3988222248,9.2174789079,8.9571255207,8.8414475878,8.67705216,8.4806185117,8.8235796659,8.3500160429,8.4821035381,8.2220070348,8.440370694,7.9468807146,7.9811305967,7.7163564348,8.0103987395,8.6031530138,9.0138665915,8.7020229068,9.4583751418,9.0914265232,10.443319064,10.155583704
2022,Lake Munmorah 132_11kV,09MAY2021,MW,10.239265176,11.241286314,10.669220064,9.889922879,9.2350757604,8.7831141074,9.2925030013,8.4596175181,7.6387997445,7.0276402527,6.5637480024,6.2977695474,6.0079107657,5.9169646038,5.753243983,5.6397166225,5.5717008425,5.4478164342,5.450864928,5.3648641145,5.3587019831,5.4192323923,5.5646654591,5.7231526475,5.8766768971,6.066662778,6.3391580359,6.4267907401,6.1912519037,6.3204286454,6.1778022789,6.0949347817,6.0398450641,6.6408449325,7.4243962602,7.5551805099,7.7509236534,7.8638653974,7.7107730137,7.6113336426,8.0543887951,8.4260495212,8.2304960687,7.9274411172,7.1809066498,6.7101146679,6.7471628382,6.9806963637,7.8295492304,8.1120704827,7.7652826357,7.5658577336,7.4270503931,7.3460854106,7.5373027987,7.470847225,7.3168754629,7.4684838749,7.5231631299,7.570426773,7.7990996854,7.9437418898,8.0689511556,8.1213611627,8.5614731516,8.9738046722,9.2965806165,9.8277316001,9.8683035857,10.409481395,10.919813206,11.103628365,11.126742811,10.95654151,10.815243403,10.5514964,10.354623216,10.076578188,9.7419626194,9.6385596308,9.9326073969,9.4418537433,9.5142248966,9.0635511889,9.1233913844,8.6447025928,8.4407922826,7.9853382552,8.1456494721,8.8595749196,9.1058469314,8.8495433273,9.6958676591,9.4087921564,10.802198473,10.469234852
2022,Lake Munmorah 132_11kV,10MAY2021,MW,10.626782461,11.723004288,11.056964941,10.155825527,9.4874142692,9.109263495,9.5555585814,8.9026279479,8.1862496959,7.4302491274,6.7887775318,6.5030377064,6.2555276572,6.0497731795,5.7874524083,5.6330675014,5.7802735849,5.8585486911,5.9674235984,5.9408950621,5.9395689402,6.2764683292,6.5900309028,6.8184167025,7.1041826612,7.6457707023,8.1189582869,8.394864993,7.6291456954,7.5648527385,7.3336992446,6.989486058,6.6086348024,6.1320677789,5.5105433083,5.1484399155,4.6842325036,4.3674431863,4.1488308,3.7339315061,3.5146977415,3.220061488,2.9710842009,2.6898317987,2.5892037537,2.4055583869,2.3562579737,2.4276902009,2.3732681851,2.4853579698,2.8280108863,2.7460026817,3.3237709355,4.0126654422,4.613705815,3.5779082624,3.4405553177,3.6561106303,3.9716058604,4.4072490984,4.9279141907,5.6520423922,5.6242734565,5.9750706332,6.5696213299,7.154558434,7.839781143,8.3140381113,8.7212937469,9.6620432598,10.239417081,10.605807808,10.719589256,10.668663364,10.46777825,10.222509849,9.6696240277,9.4692500996,9.1194982262,8.9807687611,9.2581383232,8.8817562245,9.1078786594,8.805999865,9.0426958243,8.5275462651,8.4142617297,7.9646963181,8.1256602814,8.7289663963,8.8480298692,8.5777222755,9.4934523801,9.206127869,10.601211326,10.348614168
