year,averagemwh,rainfall_amount,daily_global_solar_exposure,minimum_temperature,maximum_temperature
2015,23.06571997759544,1179.0,15.708493150684932,14.916438356164383,23.396164383561644
2016,23.334120660011575,701.0,16.4844262295082,15.314754098360655,24.12185792349727
2017,22.90060569444444,577.0,16.182967032967035,14.96510989010989,24.08712328767123
2018,20.335382331529328,553.0,16.726027397260275,14.775068493150684,23.876986301369865
2019,22.062059415108493,607.0,17.08958904109589,14.8375,24.47013698630137
2020,21.055129925221138,1051.0,15.610655737704919,14.774725274725276,23.535792349726776
2021,21.919390935994702,877.0,15.912328767123288,14.159279778393351,22.815616438356166
2022,21.183944158432077,616.0,15.697527472527472,14.430939226519337,22.412054794520547
2023,21.092937613923326,623.0,16.896164383561644,14.579338842975208,23.833977900552487
