Year,Month,Day,averagemwh,rainfall_mm,solar_exposure,min_temp,max_temp
2017,1,1,3.638324895833332,0.0,9.5,22.4,27.8
2017,1,1,4.000499687500001,0.0,9.5,22.4,27.8
2017,1,1,4.228617708333337,0.0,9.5,22.4,27.8
2017,1,1,3.9328000000000007,0.0,9.5,22.4,27.8
2017,1,1,3.918076354166668,0.0,9.5,22.4,27.8
2017,1,1,3.8917736458333327,0.0,9.5,22.4,27.8
2017,1,1,3.651216041666668,0.0,9.5,22.4,27.8
2017,1,1,3.752165729166672,0.0,9.5,22.4,27.8
2017,1,1,4.056619166666667,0.0,9.5,22.4,27.8
2017,1,1,3.9164981250000026,0.0,9.5,22.4,27.8
2017,1,1,4.1383282291666665,0.0,9.5,22.4,27.8
2017,1,1,3.910060833333333,0.0,9.5,22.4,27.8
2017,1,1,3.8311270833333335,0.0,9.5,22.4,27.8
2017,1,1,3.657165000000002,0.0,9.5,22.4,27.8
2017,1,1,3.711636770833332,0.0,9.5,22.4,27.8
2017,1,1,3.878699479166666,0.0,9.5,22.4,27.8
2017,1,1,3.8249403125000008,0.0,9.5,22.4,27.8
2017,1,1,4.175277395833335,0.0,9.5,22.4,27.8
2017,1,1,4.050476458333334,0.0,9.5,22.4,27.8
2017,1,1,4.075579895833334,0.0,9.5,22.4,27.8
2017,1,1,3.866342708333334,0.0,9.5,22.4,27.8
2017,1,1,3.676160625,0.0,9.5,22.4,27.8
2017,1,1,3.965192395833333,0.0,9.5,22.4,27.8
2017,1,1,4.327368854166665,0.0,9.5,22.4,27.8
2017,1,1,4.57765,0.0,9.5,22.4,27.8
2017,1,1,4.698430729166666,0.0,9.5,22.4,27.8
2017,1,1,4.623074687499997,0.0,9.5,22.4,27.8
2017,1,1,5.120577708333332,0.0,9.5,22.4,27.8
2017,1,1,4.745477604166666,0.0,9.5,22.4,27.8
2017,1,1,5.5529061458333295,0.0,9.5,22.4,27.8
2017,1,1,5.434385416666667,0.0,9.5,22.4,27.8
2017,1,1,5.257532187499999,0.0,9.5,22.4,27.8
2017,1,1,5.068799895833332,0.0,9.5,22.4,27.8
2017,1,1,4.937196041666668,0.0,9.5,22.4,27.8
2017,1,1,4.735999895833334,0.0,9.5,22.4,27.8
2017,1,1,3.8881234375,0.0,9.5,22.4,27.8
2017,1,1,3.831282708333333,0.0,9.5,22.4,27.8
2017,1,1,3.88293,0.0,9.5,22.4,27.8
2017,1,1,3.6338265625,0.0,9.5,22.4,27.8
2017,1,1,3.470838125,0.0,9.5,22.4,27.8
2017,1,1,3.342034166666666,0.0,9.5,22.4,27.8
2017,1,1,3.5057352083333324,0.0,9.5,22.4,27.8
2017,1,1,3.715575208333332,0.0,9.5,22.4,27.8
2017,1,1,3.7150479166666655,0.0,9.5,22.4,27.8
2017,1,1,3.7447558333333313,0.0,9.5,22.4,27.8
2017,1,1,4.016649479166669,0.0,9.5,22.4,27.8
2017,1,1,4.836956979166666,0.0,9.5,22.4,27.8
2017,1,1,4.957937812500001,0.0,9.5,22.4,27.8
2017,1,1,4.2847646875,0.0,9.5,22.4,27.8
2017,1,1,4.6851475,0.0,9.5,22.4,27.8
2017,1,1,4.784758020833333,0.0,9.5,22.4,27.8
2017,1,1,5.212699687499998,0.0,9.5,22.4,27.8
2017,1,1,5.101687083333332,0.0,9.5,22.4,27.8
2017,1,1,5.298348437499999,0.0,9.5,22.4,27.8
2017,1,1,5.473621041666667,0.0,9.5,22.4,27.8
2017,1,1,5.794535624999997,0.0,9.5,22.4,27.8
2017,1,1,6.191316770833335,0.0,9.5,22.4,27.8
2017,1,1,6.782476770833333,0.0,9.5,22.4,27.8
2017,1,1,6.062351770833334,0.0,9.5,22.4,27.8
2017,1,1,6.060481041666666,0.0,9.5,22.4,27.8
2017,1,1,6.244005729166665,0.0,9.5,22.4,27.8
2017,1,1,5.834394270833333,0.0,9.5,22.4,27.8
2017,1,1,5.356541562500002,0.0,9.5,22.4,27.8
2017,1,1,5.320642291666665,0.0,9.5,22.4,27.8
2017,1,1,5.928839583333333,0.0,9.5,22.4,27.8
2017,1,1,5.649418125,0.0,9.5,22.4,27.8
2017,1,1,5.58541,0.0,9.5,22.4,27.8
2017,1,1,5.374026041666668,0.0,9.5,22.4,27.8
2017,1,1,5.268583020833332,0.0,9.5,22.4,27.8
2017,1,1,4.9252613541666665,0.0,9.5,22.4,27.8
2017,1,1,4.782534062500001,0.0,9.5,22.4,27.8
2017,1,1,5.265395729166667,0.0,9.5,22.4,27.8
2017,1,1,4.780588958333334,0.0,9.5,22.4,27.8
2017,1,1,5.670655520833335,0.0,9.5,22.4,27.8
2017,1,1,5.9028711458333305,0.0,9.5,22.4,27.8
2017,1,1,5.901242083333333,0.0,9.5,22.4,27.8
2017,1,1,5.272401666666666,0.0,9.5,22.4,27.8
2017,1,1,4.576404375,0.0,9.5,22.4,27.8
2017,1,1,4.586990416666668,0.0,9.5,22.4,27.8
2017,1,1,4.346572291666665,0.0,9.5,22.4,27.8
2017,1,1,4.803839583333333,0.0,9.5,22.4,27.8
2017,1,1,4.76813625,0.0,9.5,22.4,27.8
2017,1,1,4.210133958333334,0.0,9.5,22.4,27.8
2017,1,1,4.4762047916666665,0.0,9.5,22.4,27.8
2017,1,1,5.742860624999999,0.0,9.5,22.4,27.8
2017,1,1,5.830055625000003,0.0,9.5,22.4,27.8
2017,1,1,5.532116041666665,0.0,9.5,22.4,27.8
2017,1,1,5.471213020833335,0.0,9.5,22.4,27.8
2017,1,1,5.502739166666669,0.0,9.5,22.4,27.8
2017,1,1,5.6800594791666645,0.0,9.5,22.4,27.8
2017,1,1,5.109239687500001,0.0,9.5,22.4,27.8
2017,1,1,4.759097291666667,0.0,9.5,22.4,27.8
2017,1,1,5.5229688541666695,0.0,9.5,22.4,27.8
2017,1,1,5.926968541666667,0.0,9.5,22.4,27.8
2017,1,1,6.460635729166667,0.0,9.5,22.4,27.8
2017,1,1,6.11007052083333,0.0,9.5,22.4,27.8
2017,1,1,5.9846771875,0.0,9.5,22.4,27.8
2017,1,1,5.262526874999998,0.0,9.5,22.4,27.8
2017,1,1,5.126293437500001,0.0,9.5,22.4,27.8
2017,1,1,5.472231041666666,0.0,9.5,22.4,27.8
2017,1,1,5.3786976041666685,0.0,9.5,22.4,27.8
2017,1,1,4.583846458333333,0.0,9.5,22.4,27.8
2017,1,1,4.712505000000002,0.0,9.5,22.4,27.8
2017,1,1,5.305161562500001,0.0,9.5,22.4,27.8
2017,1,1,4.7538806250000025,0.0,9.5,22.4,27.8
2017,1,1,4.736098229166666,0.0,9.5,22.4,27.8
2017,1,1,5.020153125000001,0.0,9.5,22.4,27.8
2017,1,1,4.847809479166666,0.0,9.5,22.4,27.8
2017,1,1,4.513379895833334,0.0,9.5,22.4,27.8
2017,1,1,4.475649270833332,0.0,9.5,22.4,27.8
2017,1,1,4.358329166666667,0.0,9.5,22.4,27.8
2017,1,1,4.5666479166666685,0.0,9.5,22.4,27.8
2017,1,1,4.702538229166666,0.0,9.5,22.4,27.8
2017,1,1,6.312961875,0.0,9.5,22.4,27.8
2017,1,1,5.695010416666669,0.0,9.5,22.4,27.8
2017,1,1,6.210523541666668,0.0,9.5,22.4,27.8
2017,1,1,5.762444895833332,0.0,9.5,22.4,27.8
2017,1,1,5.720941041666667,0.0,9.5,22.4,27.8
2017,1,1,4.866517708333331,0.0,9.5,22.4,27.8
2017,1,1,4.882996354166667,0.0,9.5,22.4,27.8
2017,1,1,5.488839166666669,0.0,9.5,22.4,27.8
2017,1,1,4.883965416666666,0.0,9.5,22.4,27.8
2017,1,1,4.557972083333334,0.0,9.5,22.4,27.8
2017,1,1,4.220416354166667,0.0,9.5,22.4,27.8
2017,1,1,4.873128229166669,0.0,9.5,22.4,27.8
2017,1,1,4.06320625,0.0,9.5,22.4,27.8
2017,1,1,4.109326562499999,0.0,9.5,22.4,27.8
2017,1,1,4.469569375,0.0,9.5,22.4,27.8
2017,1,1,4.20322,0.0,9.5,22.4,27.8
2017,1,1,4.1294171875000005,0.0,9.5,22.4,27.8
2017,1,1,3.9912998958333312,0.0,9.5,22.4,27.8
2017,1,1,3.861361979166667,0.0,9.5,22.4,27.8
2017,1,1,3.594660625,0.0,9.5,22.4,27.8
2017,1,1,3.7152735416666656,0.0,9.5,22.4,27.8
2017,1,1,4.072818333333335,0.0,9.5,22.4,27.8
2017,1,1,4.096650312499998,0.0,9.5,22.4,27.8
2017,1,1,3.9301280208333353,0.0,9.5,22.4,27.8
2017,1,1,3.9039093749999982,0.0,9.5,22.4,27.8
2017,1,1,3.908251666666663,0.0,9.5,22.4,27.8
2017,1,1,3.7100948958333326,0.0,9.5,22.4,27.8
2017,1,1,4.302554479166665,0.0,9.5,22.4,27.8
2017,1,1,4.2716403125000015,0.0,9.5,22.4,27.8
