year,0:15,0:30,0:45,1:00,1:15,1:30,1:45,2:00,2:15,2:30,2:45,3:00,3:15,3:30,3:45,4:00,4:15,4:30,4:45,5:00,5:15,5:30,5:45,6:00,6:15,6:30,6:45,7:00,7:15,7:30,7:45,8:00,8:15,8:30,8:45,9:00,9:15,9:30,9:45,10:00,10:15,10:30,10:45,11:00,11:15,11:30,11:45,12:00,12:15,12:30,12:45,13:00,13:15,13:30,13:45,14:00,14:15,14:30,14:45,15:00,15:15,15:30,15:45,16:00,16:15,16:30,16:45,17:00,17:15,17:30,17:45,18:00,18:15,18:30,18:45,19:00,19:15,19:30,19:45,20:00,20:15,20:30,20:45,21:00,21:15,21:30,21:45,22:00,22:15,22:30,22:45,23:00,23:15,23:30,23:45,24:00,Date_01DEC2019,Date_01FEB2020,Date_01JAN2020,Date_01JUL2019,Date_01JUN2019,Date_01MAY2019,Date_01NOV2019,Date_01OCT2019,Date_01SEP2019,Date_02AUG2019,Date_02DEC2019,Date_02FEB2020,Date_02JAN2020,Date_02JUL2019,Date_02JUN2019,Date_02MAY2019,Date_02NOV2019,Date_02OCT2019,Date_02SEP2019,Date_03AUG2019,Date_03DEC2019,Date_03FEB2020,Date_03JAN2020,Date_03JUL2019,Date_03JUN2019,Date_03MAY2019,Date_03NOV2019,Date_03OCT2019,Date_03SEP2019,Date_04AUG2019,Date_04DEC2019,Date_04FEB2020,Date_04JAN2020,Date_04JUL2019,Date_04JUN2019,Date_04MAY2019,Date_04NOV2019,Date_04OCT2019,Date_04SEP2019,Date_05AUG2019,Date_05DEC2019,Date_05FEB2020,Date_05JAN2020,Date_05JUL2019,Date_05JUN2019,Date_05MAY2019,Date_05NOV2019,Date_05OCT2019,Date_05SEP2019,Date_06AUG2019,Date_06DEC2019,Date_06FEB2020,Date_06JAN2020,Date_06JUL2019,Date_06JUN2019,Date_06MAY2019,Date_06NOV2019,Date_06SEP2019,Date_07AUG2019,Date_07DEC2019,Date_07FEB2020,Date_07JAN2020,Date_07JUL2019,Date_07JUN2019,Date_07MAY2019,Date_07NOV2019,Date_07OCT2019,Date_07SEP2019,Date_08AUG2019,Date_08DEC2019,Date_08FEB2020,Date_08JAN2020,Date_08JUL2019,Date_08JUN2019,Date_08MAY2019,Date_08NOV2019,Date_08OCT2019,Date_08SEP2019,Date_09AUG2019,Date_09DEC2019,Date_09JAN2020,Date_09JUL2019,Date_09JUN2019,Date_09MAY2019,Date_09NOV2019,Date_09OCT2019,Date_09SEP2019,Date_10AUG2019,Date_10DEC2019,Date_10JAN2020,Date_10JUL2019,Date_10JUN2019,Date_10MAY2019,Date_10NOV2019,Date_10OCT2019,Date_10SEP2019,Date_11AUG2019,Date_11DEC2019,Date_11JAN2020,Date_11JUL2019,Date_11JUN2019,Date_11MAY2019,Date_11NOV2019,Date_11OCT2019,Date_11SEP2019,Date_12AUG2019,Date_12DEC2019,Date_12JAN2020,Date_12JUL2019,Date_12JUN2019,Date_12MAY2019,Date_12NOV2019,Date_12OCT2019,Date_12SEP2019,Date_13AUG2019,Date_13DEC2019,Date_13JAN2020,Date_13JUL2019,Date_13JUN2019,Date_13MAY2019,Date_13NOV2019,Date_13OCT2019,Date_13SEP2019,Date_14AUG2019,Date_14DEC2019,Date_14JAN2020,Date_14JUL2019,Date_14JUN2019,Date_14MAY2019,Date_14NOV2019,Date_14OCT2019,Date_14SEP2019,Date_15AUG2019,Date_15DEC2019,Date_15JAN2020,Date_15JUL2019,Date_15JUN2019,Date_15MAY2019,Date_15NOV2019,Date_15OCT2019,Date_15SEP2019,Date_16AUG2019,Date_16DEC2019,Date_16JAN2020,Date_16JUL2019,Date_16JUN2019,Date_16MAY2019,Date_16NOV2019,Date_16OCT2019,Date_16SEP2019,Date_17AUG2019,Date_17DEC2019,Date_17JAN2020,Date_17JUL2019,Date_17JUN2019,Date_17MAY2019,Date_17NOV2019,Date_17OCT2019,Date_17SEP2019,Date_18AUG2019,Date_18DEC2019,Date_18JAN2020,Date_18JUL2019,Date_18JUN2019,Date_18MAY2019,Date_18NOV2019,Date_18OCT2019,Date_18SEP2019,Date_19AUG2019,Date_19DEC2019,Date_19JAN2020,Date_19JUL2019,Date_19JUN2019,Date_19MAY2019,Date_19NOV2019,Date_19OCT2019,Date_19SEP2019,Date_20AUG2019,Date_20DEC2019,Date_20JAN2020,Date_20JUL2019,Date_20JUN2019,Date_20MAY2019,Date_20NOV2019,Date_20OCT2019,Date_20SEP2019,Date_21AUG2019,Date_21DEC2019,Date_21JAN2020,Date_21JUL2019,Date_21JUN2019,Date_21MAY2019,Date_21NOV2019,Date_21OCT2019,Date_21SEP2019,Date_22AUG2019,Date_22DEC2019,Date_22JAN2020,Date_22JUL2019,Date_22JUN2019,Date_22MAY2019,Date_22NOV2019,Date_22OCT2019,Date_22SEP2019,Date_23AUG2019,Date_23DEC2019,Date_23JAN2020,Date_23JUL2019,Date_23JUN2019,Date_23MAY2019,Date_23NOV2019,Date_23OCT2019,Date_23SEP2019,Date_24AUG2019,Date_24DEC2019,Date_24JAN2020,Date_24JUL2019,Date_24JUN2019,Date_24MAY2019,Date_24NOV2019,Date_24OCT2019,Date_24SEP2019,Date_25AUG2019,Date_25DEC2019,Date_25JAN2020,Date_25JUL2019,Date_25JUN2019,Date_25MAY2019,Date_25NOV2019,Date_25OCT2019,Date_25SEP2019,Date_26AUG2019,Date_26DEC2019,Date_26JAN2020,Date_26JUL2019,Date_26JUN2019,Date_26MAY2019,Date_26NOV2019,Date_26OCT2019,Date_26SEP2019,Date_27AUG2019,Date_27DEC2019,Date_27JAN2020,Date_27JUL2019,Date_27JUN2019,Date_27MAY2019,Date_27NOV2019,Date_27OCT2019,Date_27SEP2019,Date_28AUG2019,Date_28DEC2019,Date_28JAN2020,Date_28JUL2019,Date_28JUN2019,Date_28MAY2019,Date_28NOV2019,Date_28OCT2019,Date_28SEP2019,Date_29AUG2019,Date_29DEC2019,Date_29JAN2020,Date_29JUL2019,Date_29JUN2019,Date_29MAY2019,Date_29NOV2019,Date_29OCT2019,Date_29SEP2019,Date_30AUG2019,Date_30DEC2019,Date_30JAN2020,Date_30JUL2019,Date_30JUN2019,Date_30MAY2019,Date_30NOV2019,Date_30OCT2019,Date_30SEP2019,Date_31AUG2019,Date_31DEC2019,Date_31JAN2020,Date_31JUL2019,Date_31MAY2019,Date_31OCT2019
2020,10.7569,10.43165,10.35793,10.19016,9.9049,9.63946,9.55117,9.23405,8.98743,8.89129,8.76142,8.69231,8.49125,8.44414,8.49393,8.61903,8.89683,9.12236,9.25711,9.60398,10.21574,10.39726,10.99813,11.46451,12.18072,13.00948,13.71015,14.29784,14.46218,15.32034,15.61091,15.9026,15.96604,15.81112,15.44357,14.94312,14.26964,13.87538,13.58877,14.18716,14.7355,15.08684,14.79896,14.57543,14.60012,14.75939,14.90603,14.03177,12.90614,10.77885,9.63972,9.12849,8.95684,8.83704,8.43185,8.69964,8.76503,8.61932,8.56719,8.53092,8.78806,9.16703,9.38015,9.9374,10.45562,10.90575,11.40256,12.25886,13.37253,14.20718,15.07455,15.78258,16.05663,16.2538,16.18849,16.28151,16.19694,15.83937,15.86508,15.79391,15.51713,15.207,14.89794,14.44231,14.1951,13.90717,14.00277,13.82917,13.30784,12.81126,12.44898,12.10165,14.35423,14.10169,13.53744,13.15352,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2020,13.91407,13.43926,12.94873,12.39993,11.71519,11.17515,10.84633,10.4743,9.90058,9.58898,9.30252,9.02039,9.00994,8.96135,8.83155,8.87982,9.1374,9.13212,9.39642,9.72621,10.3125,10.82153,11.49422,11.99668,12.67727,13.60048,14.62287,15.46333,16.46486,17.25012,16.55787,16.68492,16.21045,15.4074,14.29861,13.57572,12.60074,11.78065,10.77783,10.2721,10.05328,9.58248,8.9165,8.27292,8.18839,7.82245,8.21206,7.92911,7.77517,7.8281,7.78485,7.78801,7.49625,7.46358,7.23875,7.22352,7.40178,7.51695,7.81227,8.21214,8.37162,8.66975,9.18426,9.60034,10.11409,10.6998,11.28376,12.174,13.36884,13.78055,14.63147,15.19943,15.47261,15.50505,15.12093,15.35152,15.57188,15.35657,15.35651,15.31664,14.99062,14.83087,14.7823,14.56907,14.36743,14.3401,14.50813,14.34338,13.90458,13.47693,13.21031,12.97443,15.13305,14.72698,13.97946,13.58748,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2020,14.19423,13.57313,13.23702,12.63742,11.9608,11.41928,10.94304,10.48895,10.09546,9.62143,9.18202,8.99607,8.9261,8.88618,8.70884,8.69504,8.93009,8.99149,9.07008,9.31651,9.73095,10.054,10.76186,11.20734,11.63027,12.22835,13.01856,13.4857,13.90923,13.86303,14.04999,14.00465,13.57031,13.09013,12.44915,11.50092,10.98958,10.52984,9.5671,9.80367,9.75167,9.01474,8.62799,8.23583,8.11027,7.94479,7.85992,7.67138,7.50604,7.36344,7.3383,7.30269,7.51641,7.6519,7.25634,7.23434,7.42026,7.89553,8.0802,8.22338,8.39234,8.69078,9.09933,9.76754,10.22032,10.69381,11.03862,11.59238,12.41854,13.13766,14.1842,14.83516,14.83907,15.048,15.09865,15.15795,15.09309,14.82533,14.78933,14.60751,14.45447,14.38854,14.12655,13.88215,13.81322,13.70251,13.75515,13.53685,13.24639,13.05281,12.94491,12.85771,15.04764,14.70024,14.14046,13.62056,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2020,14.18911,13.78749,13.30147,12.76242,12.23857,11.45081,10.91789,10.5741,10.15755,9.92379,9.67227,9.37366,9.25802,9.12631,8.99067,9.0065,9.11287,9.39795,9.61551,9.69673,10.35542,10.77946,11.38582,11.8048,12.53205,13.34137,14.22711,14.8043,14.75997,15.32899,15.38312,15.05998,14.52174,14.14842,13.32819,12.72902,12.73711,12.03284,10.63591,10.30152,9.8056,9.26398,8.79649,8.62863,8.37787,7.90404,7.6873,7.39481,7.28186,7.18772,7.30991,7.20444,7.20447,7.1622,7.36716,7.17228,7.46771,7.6201,7.96672,8.24741,8.43313,8.9518,9.15193,9.5511,10.08884,10.61944,11.43918,12.12249,12.82973,13.93793,15.02417,15.52897,15.69397,15.76212,15.8948,16.16435,16.07436,15.89551,15.82191,15.79019,15.57013,15.32644,15.16116,15.04926,14.80624,14.64531,14.91744,14.59402,14.37362,14.10796,13.70404,13.38211,15.6749,15.41786,14.7496,14.32366,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2020,15.02205,14.51465,13.86022,13.24933,12.56613,12.3431,11.75245,11.36898,10.96618,10.62958,10.34768,10.18122,10.00902,9.91791,9.7701,9.70092,9.86657,9.84814,9.59915,10.13096,11.0521,11.48293,12.15578,12.61105,13.45488,14.37845,15.07768,15.94239,16.36608,16.78047,16.98033,16.59895,16.82206,16.88499,15.54958,14.25786,13.35212,12.6189,11.67156,11.66492,10.64926,10.51864,9.81269,9.89592,10.05473,9.76673,9.41217,9.10595,9.12422,9.82394,9.98359,10.00623,9.60651,8.9309,8.7052,8.87029,9.12089,8.66804,8.61384,8.97236,9.54994,9.30151,9.97066,10.38926,10.9022,11.38727,12.23728,12.6625,12.92052,13.39187,13.94955,14.24378,14.42208,14.34357,14.2632,14.06245,14.19621,14.04169,13.91482,13.71948,13.66996,13.60559,13.21713,12.9149,12.9293,12.89036,12.96839,12.63969,12.50318,12.26341,11.8217,11.6944,13.95747,13.55318,12.95922,12.39798,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2020,13.03394,12.62977,12.04247,11.47297,10.91394,10.46323,10.0008,9.39224,8.88111,8.60197,8.1884,8.03192,7.89208,7.66907,7.63418,7.62094,7.66733,7.65743,7.68528,7.61791,7.88114,8.05211,8.20997,8.40753,8.85005,9.479,9.97968,10.511,11.22613,11.63608,12.01859,11.9505,11.95118,11.57307,11.06948,10.438,9.99433,9.77107,9.2308,8.70661,7.92847,7.41665,6.88711,7.06984,7.50023,7.02154,6.61928,6.58261,6.74879,7.36998,7.7116,7.86844,7.89215,6.83512,6.25093,6.38135,7.48839,8.54386,8.59859,8.59394,8.63667,8.79348,8.56476,8.77688,9.19237,9.5922,10.08953,10.69655,11.44351,12.50669,13.5408,14.01661,14.04118,14.02336,14.07239,13.99823,13.85578,13.80926,13.58215,13.40216,13.18161,12.86536,12.62404,12.59793,12.33895,12.04935,11.89203,11.51531,11.55811,11.42916,11.2878,11.191,11.47799,11.01207,10.65724,10.38009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2020,10.10108,9.83529,9.49603,9.12151,8.84534,8.50857,8.46632,8.31323,8.03204,7.78789,7.63062,7.57309,7.56254,7.41721,7.40651,7.48868,7.66079,7.51279,7.54921,7.65464,7.6744,7.85201,8.01978,8.23891,8.68818,9.02647,9.37863,9.60119,10.22487,10.64955,11.08963,11.24466,11.06475,10.8643,10.82365,10.43518,10.01012,9.45044,9.07454,8.50383,8.05543,7.75304,7.23394,6.78482,6.63024,6.4013,7.48139,7.4929,6.06755,5.88174,5.61489,5.47024,5.40033,5.5862,5.84455,6.07888,6.46534,6.36231,6.61291,6.91495,7.67605,7.87534,7.935,8.31606,8.89335,9.57823,10.43905,11.30211,12.40901,13.49127,14.61231,15.43098,15.68929,15.75416,15.74516,15.52478,15.49257,15.37373,15.15395,14.92807,14.67994,14.41418,14.09982,13.9283,13.68748,13.25926,12.83292,12.588,12.53334,12.2533,11.83872,11.65141,11.99104,11.69715,11.35085,11.06886,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2020,10.63331,10.44919,10.40309,10.27008,9.93692,9.72786,9.44946,9.23711,8.96234,8.87144,8.885,8.81299,8.84727,8.81343,8.80257,8.93442,9.15438,9.38283,9.65281,9.93835,10.35713,10.88547,11.30164,11.76683,12.62057,13.65635,14.58824,15.44982,15.96522,16.34215,16.43209,16.259,15.86127,15.13516,14.42196,13.54331,13.05337,12.2484,10.97884,10.39474,10.1283,9.42448,8.81332,8.4823,8.31745,8.2,8.02719,7.93127,7.43798,7.2843,7.13934,7.05972,7.02793,7.07224,6.73987,6.83204,7.22535,7.4086,7.50997,7.75058,7.76774,8.55355,9.54558,10.15864,10.46727,10.87657,11.49435,12.28124,13.13252,14.28618,14.86315,15.03785,15.00286,15.0778,15.11328,14.80327,14.7803,14.47719,14.40101,14.14082,13.81693,13.44286,13.0142,12.58856,12.37253,12.14428,12.35338,12.00881,11.83278,11.5847,11.30906,11.08019,13.20484,12.99033,12.52415,12.15441,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2020,12.74009,12.22892,11.72651,11.26945,10.93443,10.28541,9.82532,9.40947,8.95888,8.59551,8.42613,8.1403,7.93587,7.83796,7.80103,7.88793,8.07336,8.10868,8.31452,8.6282,8.9654,9.36293,9.77029,10.00936,10.6199,11.12889,12.05532,12.95914,13.26021,13.81977,13.92896,14.02025,13.67719,13.4053,12.58512,11.95205,11.45311,10.72618,10.61702,10.16179,9.6698,9.46873,9.96239,10.04172,10.49466,10.32464,10.21529,10.30038,10.00056,10.26828,10.24891,10.53287,10.60705,10.72372,10.39177,9.41334,9.79108,10.35547,10.66828,10.65136,11.5517,12.02246,12.62851,12.98935,13.49231,13.75855,14.19202,14.67566,15.34242,16.11891,16.98692,17.66093,17.96336,18.15771,18.10175,17.9324,17.71389,17.44858,17.08536,17.01106,16.6127,16.11668,15.80569,15.41795,15.41252,15.0572,14.83152,14.65882,14.26281,13.70449,12.91576,12.78974,15.03415,14.74471,14.26775,13.6562,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2020,14.39553,13.97916,13.55199,12.91438,12.08872,11.47068,11.04394,10.65641,10.24035,9.70545,9.47174,9.19143,9.02847,8.82787,8.84015,8.63156,8.48824,8.90227,9.34456,9.53758,9.8563,10.3225,10.77146,11.12031,11.74428,12.39678,13.04232,13.51654,13.62715,13.95555,13.90081,13.42965,13.26085,13.46938,12.52693,11.12447,10.48557,10.07614,10.33073,10.61705,10.99452,10.2997,9.86142,10.22148,9.46007,9.18688,10.21271,10.87525,10.83354,9.86929,9.65525,10.10541,10.23229,9.64768,8.83027,8.62605,8.414,8.60898,8.7353,9.29632,9.19711,9.577,9.82257,10.80304,11.38715,11.96494,12.66865,13.38238,14.59707,15.43061,16.29348,16.91099,16.99243,17.35674,17.00065,16.71993,16.62646,16.34732,15.99511,15.81171,15.36801,14.98362,14.76462,14.31583,13.95438,13.52635,13.48511,13.02548,12.78215,12.35959,12.36592,12.29023,14.49102,14.03603,13.60083,13.68674,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
