year,0:15,0:30,0:45,1:00,1:15,1:30,1:45,2:00,2:15,2:30,2:45,3:00,3:15,3:30,3:45,4:00,4:15,4:30,4:45,5:00,5:15,5:30,5:45,6:00,6:15,6:30,6:45,7:00,7:15,7:30,7:45,8:00,8:15,8:30,8:45,9:00,9:15,9:30,9:45,10:00,10:15,10:30,10:45,11:00,11:15,11:30,11:45,12:00,12:15,12:30,12:45,13:00,13:15,13:30,13:45,14:00,14:15,14:30,14:45,15:00,15:15,15:30,15:45,16:00,16:15,16:30,16:45,17:00,17:15,17:30,17:45,18:00,18:15,18:30,18:45,19:00,19:15,19:30,19:45,20:00,20:15,20:30,20:45,21:00,21:15,21:30,21:45,22:00,22:15,22:30,22:45,23:00,23:15,23:30,23:45,24:00:00,index,averagemwh
2022,16.417186228,16.417186228,16.23890774,15.517027192,15.517027192,15.150272833,14.35967986,14.35967986,14.35967986,14.35967986,13.995520531,13.202332528,13.202332528,13.202332528,13.202332528,13.202332528,13.202332528,13.202332528,13.202332528,13.202332528,13.202332528,13.202332528,13.202332528,13.79857787,14.102491564,14.936559399,15.407197216,15.945674352,16.58831088,17.744581355,17.925999084,18.865969534,19.71776936,19.71776936,19.71776936,20.451750027,20.617928396,20.617928396,21.204268559,20.875116692,20.875116692,20.875116692,20.875116692,20.550041278,19.974957656,19.974957656,19.974957656,19.974957656,19.974957656,19.974957656,19.974957656,19.974957656,19.974957656,19.974957656,19.259338481,18.989069188,19.290514427,19.974957656,20.421764405,20.061871164,20.017822372,20.017822372,20.017822372,20.737014426,20.917981408,20.917981408,21.252759545,21.818140444,22.287227682,23.494479735,24.178200456,24.983855443,25.590235452,25.590235452,25.590235452,24.787891697,24.690076416,23.846604404,23.391581003,22.846893628,22.348759639,21.946734592,21.946734592,21.766089686,21.046575556,21.046575556,20.123588963,20.071289913,19.160528052,19.160528052,19.160528052,18.975156025,18.088910152,18.088910152,18.088910152,17.239451502,0,18.65476406352577
2022,16.974427536,16.780288493,15.902809636,15.902809636,15.505988384,14.959785884,14.744434903,14.016762132,14.016762132,14.016762132,13.859137293,13.116603096,13.116603096,13.116603096,13.116603096,13.116603096,13.116603096,13.116603096,13.116603096,13.116603096,13.116603096,13.116603096,13.116603096,13.116603096,13.58827942,14.016762132,14.415423556,14.916921168,15.371520513,16.212297591,16.888698104,17.712076565,18.344687894,18.774745608,19.549873544,19.674904644,19.682031903,20.57506368,20.57506368,20.57506368,20.57506368,20.57506368,20.57506368,20.57506368,19.721251137,19.460581064,19.460581064,19.491313331,20.297333335,19.589175212,19.589175212,19.589175212,19.589175212,19.589175212,19.589175212,19.599119388,20.414181827,19.846363508,19.846363508,19.846363508,19.846363508,19.846363508,19.846363508,19.846363508,19.846363508,20.354895639,21.089215508,21.891720491,23.316836827,24.302902278,25.261927448,26.040373266,26.618988636,26.618988636,26.618988636,26.618988636,26.618988636,25.836062312,25.7188296,24.841536623,24.596573325,23.918511528,23.255431387,22.617373668,22.086272826,21.21803442,20.981495639,20.250224441,19.417716348,19.370662053,18.517557312,17.898892009,17.617398276,16.781008525,16.670357967,15.817080204,1,18.64828484941237
2022,15.817080204,15.817080204,14.715180116,14.659732872,14.659732872,14.659732872,14.487768204,13.545250256,13.545250256,13.545250256,13.197163767,12.64509122,12.64509122,12.64509122,12.64509122,12.64509122,12.64509122,12.64509122,12.64509122,12.64509122,12.747354278,13.545250256,13.765748203,14.445409292,15.625726034,16.596817526,17.768431512,18.971178008,20.41320575,20.832251976,20.832251976,21.376848192,21.732411012,21.732411012,21.732411012,21.732411012,21.732411012,21.732411012,21.485469383,20.832251976,20.832251976,20.821653265,19.674904644,19.674904644,19.674904644,19.674904644,19.674904644,19.674904644,19.674904644,19.674904644,19.674904644,19.674904644,19.674904644,19.674904644,19.674904644,19.674904644,19.674904644,19.674904644,19.674904644,19.674904644,19.674904644,19.674904644,19.674904644,19.674904644,19.869533068,20.746522544,21.193600522,22.37598342,23.301173697,24.403080796,25.541108048,26.687697613,27.176229944,27.842193603,28.07638898,28.07638898,28.07638898,27.898242363,26.919041648,26.764947432,25.995146418,25.118723576,24.957125997,24.053182197,23.275540788,22.554723456,21.82419738,20.72941695,20.519638325,19.417716348,19.158881628,18.517557312,17.80856506,17.464199209,16.71723924,16.086175746,2,19.25501094814434
2022,15.817080204,15.817080204,14.928344634,14.745462304,14.745462304,14.064973088,13.845303268,13.845303268,13.845303268,13.1279447,12.687955936,12.687955936,12.687955936,12.687955936,12.687955936,12.687955936,12.687955936,12.687955936,12.687955936,12.687955936,13.125438219,13.588114972,13.761926671,14.488274008,15.793170208,16.854551214,17.982786545,18.996636087,20.305548063,21.161456271,21.775275728,21.775275728,21.775275728,21.775275728,21.775275728,21.775275728,21.775275728,21.775275728,22.781548178,22.308895015,22.07532874,22.07532874,22.07532874,22.164052605,23.018352492,23.018352492,22.706269278,22.07532874,22.07532874,22.07532874,22.07532874,22.07532874,22.07532874,22.07532874,22.07532874,22.07532874,22.07532874,22.07532874,22.07532874,22.07532874,22.07532874,22.07532874,22.07532874,22.228873715,23.14694664,23.14694664,23.941261833,24.500859938,25.56211715,26.677762105,27.431376203,28.462171424,29.22045166,29.490924608,29.490924608,29.490924608,29.490924608,29.255660966,28.50503614,27.886859933,27.311203943,26.618988636,26.180554185,25.390250557,24.818670564,23.960494964,23.029915544,22.35447221,21.562859342,20.999976904,20.192503519,19.353147435,18.43182788,17.816737208,17.521907119,16.631509808,3,20.41706890104124
2022,16.631509808,16.563257673,15.517027192,15.517027192,15.517027192,14.832971345,14.616868156,14.212752759,13.71670912,13.71670912,13.71670912,13.71670912,13.71670912,13.537867523,12.816550084,12.816550084,12.816550084,12.816550084,12.816550084,12.960755561,13.71670912,14.125210244,14.659732872,15.035237195,16.555124712,17.936100525,19.520992004,20.819589434,21.852276837,22.889758344,23.64433865,23.78991738,24.576323366,24.775805848,24.775805848,24.775805848,24.775805848,24.313133114,23.618458516,23.618458516,23.618458516,23.586114839,22.567031288,22.161058172,22.161058172,22.161058172,22.918460977,22.954192794,22.374850858,21.87900493,20.52547368,20.701632289,21.146281305,21.989599308,21.809817068,20.705740481,20.060687088,20.479339377,20.017822372,20.577692277,20.563171731,20.258395046,20.960846124,20.960846124,21.799357258,21.86100516,22.314559292,23.183364788,24.443187177,26.046320735,27.215101268,28.247847844,28.899939662,29.233736312,30.144701619,29.577302306,29.319465744,28.722749328,28.419306708,28.061157527,27.178787157,26.490394488,25.783132541,25.590235452,24.661086722,23.983009361,22.921875447,22.343619569,21.830210729,20.960846124,20.394404238,19.3936721,19.043104182,18.2175043,17.622507178,16.944558544,4,20.66324359268042
2022,16.374321512,16.374321512,16.374321512,15.495825465,15.21697418,15.21697418,14.354310778,14.316815144,14.316815144,13.526291497,13.416656108,13.416656108,13.416656108,13.416656108,13.416656108,13.416656108,13.416656108,13.416656108,13.416656108,13.416656108,13.416656108,14.158538171,14.460001432,15.259528689,16.62718832,17.636732053,18.99687931,20.458152586,21.945687207,22.93743732,24.271086562,24.604346984,24.604346984,24.604346984,24.604346984,25.003580928,25.616278739,24.106674352,23.78991738,23.586145683,23.620284419,22.889758344,22.889758344,22.889758344,22.889758344,22.889758344,22.889758344,22.889758344,22.388723823,21.989599308,21.989599308,21.989599308,21.989599308,21.661569924,20.875116692,21.904514752,21.989599308,21.989599308,21.383135017,20.875116692,20.875116692,20.875116692,20.875116692,20.875116692,21.67195675,22.257379132,23.018352492,23.108494418,24.156916867,25.388822572,26.467393662,27.499104969,27.904930116,27.904930116,28.646367109,28.805089152,28.142674976,27.64774182,27.64774182,26.824726413,26.243360576,25.679442927,24.904399996,24.904399996,24.04413216,23.136881871,22.784520608,21.834807826,21.046575556,21.023069841,19.889228224,19.707584132,18.96101124,18.088910152,18.088910152,17.107360031,5,20.66323149273196
2022,16.93156282,16.344912983,15.988539068,15.988539068,15.679522491,15.088380032,15.088380032,14.381497143,14.188220996,14.188220996,13.41553349,13.28806196,13.28806196,13.28806196,13.28806196,13.28806196,13.28806196,13.28806196,13.28806196,13.28806196,13.28806196,13.80964011,14.188220996,14.774993426,15.796799325,16.829290732,18.087804128,19.376604322,20.348606146,21.262591473,22.040929234,22.546840616,22.546840616,22.779883865,23.661323232,23.175231351,22.761164196,22.761164196,22.761164196,22.761164196,22.085858619,21.818140444,21.818140444,21.818140444,21.818140444,21.972400688,22.004750385,20.88104873,21.670841277,20.660793112,20.660793112,20.660793112,20.660793112,21.310109011,21.732411012,21.732411012,21.732411012,21.732411012,21.732411012,21.732411012,21.190330096,20.728566228,21.603816864,21.603816864,21.603816864,22.272524417,22.789146797,24.078701544,24.796763246,25.72272665,26.407236215,27.21909466,27.21909466,27.21909466,27.21909466,27.21909466,26.493382177,25.828285662,25.333047156,24.833956693,24.304293972,23.484063057,23.402907728,22.5039759,22.5039759,21.740495011,21.603816864,20.940853734,20.703657828,19.817522279,19.803498792,18.949682953,18.385346296,17.917451288,17.743520844,16.93156282,6,20.008119691958772
2022,16.93156282,16.450254794,16.031403784,15.463371426,15.131244748,15.131244748,14.366246601,14.231085712,14.231085712,13.813083861,13.330926676,13.330926676,13.330926676,13.330926676,13.330926676,13.330926676,13.330926676,13.330926676,13.330926676,13.330926676,13.330926676,13.330926676,13.330926676,13.396840321,14.231085712,14.705434508,15.573876931,16.031403784,16.723284022,17.726100185,18.171473863,18.731880892,19.612647263,19.674904644,19.674904644,20.479104726,20.632153271,21.518087432,21.563808367,21.378012512,20.446469532,20.446469532,20.446469532,20.446469532,20.446469532,20.446469532,21.431925923,21.347587175,20.876768984,20.732686537,19.795682992,19.398898414,19.632039928,20.389957109,19.492630326,19.854117354,19.889228224,20.647987687,21.046575556,20.995192306,20.103551804,20.103551804,20.103551804,20.103551804,20.103551804,20.812888688,21.089440272,21.395038301,22.578122809,23.897423783,24.642975885,25.417826553,25.761694316,25.761694316,25.761694316,25.147254674,24.589682964,23.875646812,23.747337152,22.975487776,22.975487776,21.830017418,21.818140444,21.818140444,21.442324351,20.78938726,20.575263429,19.889228224,19.743789862,18.946204472,18.946204472,18.320559936,18.046045436,18.046045436,17.919334954,16.93156282,7,18.826056022154642
2022,16.93156282,16.774002983,16.031403784,16.031403784,15.97434115,15.0026506,14.702121504,14.102491564,14.102491564,14.102491564,13.27434325,13.202332528,13.202332528,13.202332528,13.202332528,13.202332528,13.202332528,13.202332528,13.202332528,13.202332528,13.202332528,13.202332528,13.202332528,13.202332528,13.62606139,14.102491564,14.62206736,15.0026506,15.675235029,16.689785818,17.320281211,17.9154737,18.689016176,19.440797988,19.674249709,20.57506368,21.49988393,21.823808436,22.675434764,22.675434764,23.090155635,23.618458516,23.618458516,23.618458516,23.042768805,22.71829948,22.71829948,22.71829948,22.644074137,21.732411012,21.732411012,21.732411012,21.732411012,21.732411012,21.732411012,21.732411012,20.698766506,20.660793112,20.660793112,20.660793112,20.660793112,20.660793112,20.660793112,20.660793112,21.319211248,21.603816864,21.603816864,22.564212828,23.323211057,24.508222286,25.834727924,26.619270724,27.261959376,27.261959376,27.261959376,27.261959376,26.619375714,26.104612044,25.861535098,25.161588292,25.098183623,24.175699824,23.892745833,23.275540788,22.688955152,22.191247372,21.267156679,20.489334248,19.812038586,19.589175212,19.058405266,18.341940285,17.617398276,17.617398276,16.632939356,15.927377405,8,19.502606248628872
2022,15.731350772,15.731350772,15.530332266,14.831191736,14.831191736,14.330114217,13.9310327,13.9310327,13.9310327,13.595643159,12.988008948,12.988008948,12.988008948,12.988008948,12.988008948,12.988008948,12.988008948,12.988008948,12.988008948,12.988008948,13.147718384,13.9310327,14.264564617,14.831191736,16.046560443,17.178956528,18.299614521,19.797720609,20.874905359,21.475222716,22.082227178,22.418246468,22.418246468,22.418246468,22.418246468,22.418246468,22.418246468,21.863252604,21.432358,21.432358,21.432358,20.815733648,20.403604816,20.403604816,20.403604816,20.403604816,19.462199635,19.417716348,19.417716348,19.417716348,19.417716348,19.417716348,19.417716348,19.417716348,19.417716348,19.417716348,19.417716348,19.417716348,19.417716348,19.417716348,19.417716348,19.417716348,19.417716348,19.417716348,19.956827062,20.489334248,20.545827638,21.689784471,22.89226492,24.509193887,25.598114272,26.893816467,27.8620654,28.034205794,28.762224436,28.762224436,28.241385997,27.690606536,27.690606536,26.801393815,26.346793993,25.592900227,24.86153528,24.146866844,23.918511528,22.81357134,22.118193456,21.289809958,20.538408213,19.985313924,19.2891222,18.642159707,17.874332108,17.445939412,16.975659334,16.545780376,9,19.532496770298952
