Bureau of Meteorology station number,Year,Month,Day,Minimum temperature (Degree C),Days of accumulation of minimum temperature,index,Quality_Y
61375,2017,9,5,7.0,1.0,978,False
61375,2017,9,6,9.1,1.0,979,False
61375,2017,9,7,5.2,1.0,980,False
61375,2017,9,9,4.0,1.0,982,False
61375,2017,9,10,3.1,1.0,983,False
61375,2017,9,11,3.4,1.0,984,False
61375,2017,9,12,8.3,1.0,985,False
61375,2017,9,13,16.8,1.0,986,False
61375,2017,9,14,7.7,1.0,987,False
61375,2017,9,15,6.2,1.0,988,False
61375,2017,9,16,7.7,1.0,989,False
61375,2017,9,17,3.3,1.0,990,False
61375,2017,9,18,3.0,1.0,991,False
61375,2017,9,19,13.9,1.0,992,False
61375,2017,9,20,3.8,1.0,993,False
61375,2017,9,21,5.9,1.0,994,False
61375,2017,9,22,9.7,1.0,995,False
61375,2017,9,23,18.4,1.0,996,False
61375,2017,9,24,22.7,1.0,997,False
61375,2017,9,25,12.7,1.0,998,False
61375,2017,9,26,6.3,1.0,999,False
61375,2017,9,27,8.2,1.0,1000,False
61375,2017,9,28,13.6,1.0,1001,False
61375,2017,9,29,8.5,1.0,1002,False
61375,2017,9,30,12.0,1.0,1003,False
61375,2017,10,1,6.6,1.0,1004,True
61375,2017,10,2,6.9,1.0,1005,True
61375,2017,10,3,12.9,1.0,1006,True
61375,2017,10,4,10.8,1.0,1007,True
61375,2017,10,5,15.2,1.0,1008,True
61375,2017,10,6,12.9,1.0,1009,True
61375,2017,10,7,10.3,1.0,1010,True
61375,2017,10,8,8.2,1.0,1011,True
61375,2017,10,9,14.7,1.0,1012,True
61375,2017,10,10,13.9,1.0,1013,True
61375,2017,10,11,14.7,1.0,1014,True
61375,2017,10,12,17.0,1.0,1015,True
61375,2017,10,13,12.0,1.0,1016,True
61375,2017,10,14,14.4,1.0,1017,True
61375,2017,10,15,13.4,1.0,1018,True
61375,2017,10,16,10.9,1.0,1019,True
61375,2017,10,17,11.6,1.0,1020,True
61375,2017,10,18,14.6,1.0,1021,True
61375,2017,10,19,12.1,1.0,1022,True
61375,2017,10,20,16.9,1.0,1023,True
61375,2017,10,21,10.6,1.0,1024,True
61375,2017,10,22,8.1,1.0,1025,True
61375,2017,10,23,10.3,1.0,1026,True
61375,2017,10,24,9.9,1.0,1027,True
61375,2017,10,25,15.6,1.0,1028,True
61375,2017,10,26,15.6,1.0,1029,True
61375,2017,10,27,11.7,1.0,1030,True
61375,2017,10,28,14.5,1.0,1031,True
61375,2017,10,29,17.6,1.0,1032,True
61375,2017,10,30,17.2,1.0,1033,True
61375,2017,10,31,8.9,1.0,1034,True
61375,2017,11,1,8.0,1.0,1035,True
61375,2017,11,2,8.7,1.0,1036,True
61375,2017,11,3,11.1,1.0,1037,True
61375,2017,11,4,13.6,1.0,1038,True
61375,2017,11,5,13.0,1.0,1039,True
61375,2017,11,6,12.9,1.0,1040,True
61375,2017,11,7,10.4,1.0,1041,True
61375,2017,11,8,11.2,1.0,1042,True
61375,2017,11,9,8.8,1.0,1043,True
61375,2017,11,10,9.4,1.0,1044,True
61375,2017,11,11,9.9,1.0,1045,True
61375,2017,11,12,9.4,1.0,1046,True
61375,2017,11,13,10.0,1.0,1047,True
61375,2017,11,14,8.7,1.0,1048,True
61375,2017,11,15,10.6,1.0,1049,True
61375,2017,11,16,12.3,1.0,1050,True
61375,2017,11,17,14.7,1.0,1051,True
61375,2017,11,18,17.2,1.0,1052,True
61375,2017,11,19,15.2,1.0,1053,True
61375,2017,11,20,13.9,1.0,1054,True
61375,2017,11,21,11.8,1.0,1055,True
61375,2017,11,22,11.9,1.0,1056,True
61375,2017,11,23,12.3,1.0,1057,True
61375,2017,11,24,12.8,1.0,1058,True
61375,2017,11,25,13.2,1.0,1059,True
61375,2017,11,26,15.3,1.0,1060,True
61375,2017,11,27,18.0,1.0,1061,True
61375,2017,11,28,16.7,1.0,1062,True
61375,2017,11,29,18.3,1.0,1063,True
61375,2017,11,30,17.7,1.0,1064,True
61375,2017,12,1,17.1,1.0,1065,False
61375,2017,12,2,21.2,1.0,1066,False
61375,2017,12,3,14.7,1.0,1067,False
61375,2017,12,4,15.3,1.0,1068,False
61375,2017,12,5,14.1,1.0,1069,False
61375,2017,12,6,13.8,1.0,1070,False
61375,2017,12,7,14.7,1.0,1071,False
61375,2017,12,8,16.0,1.0,1072,False
61375,2017,12,9,15.1,1.0,1073,False
61375,2017,12,10,12.6,1.0,1074,False
61375,2017,12,11,13.9,1.0,1075,False
61375,2017,12,12,15.3,1.0,1076,False
61375,2017,12,13,15.2,1.0,1077,False
61375,2017,12,14,18.5,1.0,1078,False
61375,2017,12,15,18.8,1.0,1079,False
61375,2017,12,16,18.6,1.0,1080,False
61375,2017,12,17,19.9,1.0,1081,True
61375,2017,12,18,17.7,1.0,1082,False
61375,2017,12,19,19.8,1.0,1083,False
61375,2017,12,20,26.2,1.0,1084,False
61375,2017,12,21,17.9,1.0,1085,False
61375,2017,12,22,17.8,1.0,1086,False
61375,2017,12,23,17.2,1.0,1087,False
61375,2017,12,24,17.8,1.0,1088,False
61375,2017,12,25,15.9,1.0,1089,False
61375,2017,12,26,15.9,1.0,1090,False
61375,2017,12,27,16.6,1.0,1091,False
61375,2017,12,28,13.6,1.0,1092,False
61375,2017,12,29,19.0,1.0,1093,False
61375,2017,12,30,20.9,1.0,1094,False
61375,2017,12,31,18.3,1.0,1095,False
61375,2018,1,1,17.1,1.0,1096,True
61375,2018,1,2,17.5,1.0,1097,True
61375,2018,1,3,17.8,1.0,1098,True
61375,2018,1,4,15.4,1.0,1099,True
61375,2018,1,5,12.5,1.0,1100,True
61375,2018,1,6,14.8,1.0,1101,True
61375,2018,1,7,22.3,1.0,1102,True
61375,2018,1,8,20.1,1.0,1103,True
61375,2018,1,9,20.5,1.0,1104,True
61375,2018,1,10,17.3,1.0,1105,True
61375,2018,1,11,16.2,1.0,1106,True
61375,2018,1,12,18.9,1.0,1107,True
61375,2018,1,13,20.4,1.0,1108,True
61375,2018,1,14,13.6,1.0,1109,True
61375,2018,1,15,12.6,1.0,1110,True
61375,2018,1,16,16.1,1.0,1111,True
61375,2018,1,17,12.4,1.0,1112,True
61375,2018,1,18,9.5,1.0,1113,True
61375,2018,1,19,11.5,1.0,1114,True
61375,2018,1,20,11.8,1.0,1115,True
61375,2018,1,21,15.1,1.0,1116,True
61375,2018,1,22,16.0,1.0,1117,True
61375,2018,1,23,17.7,1.0,1118,True
61375,2018,1,24,19.3,1.0,1119,True
61375,2018,1,25,18.9,1.0,1120,True
61375,2018,1,26,20.9,1.0,1121,True
61375,2018,1,27,21.8,1.0,1122,True
61375,2018,1,28,22.1,1.0,1123,True
61375,2018,1,29,20.4,1.0,1124,True
61375,2018,1,30,17.3,1.0,1125,True
61375,2018,1,31,15.5,1.0,1126,True
61375,2018,2,1,13.7,1.0,1127,True
61375,2018,2,2,13.3,1.0,1128,True
61375,2018,2,3,13.6,1.0,1129,True
61375,2018,2,4,12.7,1.0,1130,True
61375,2018,2,5,12.7,1.0,1131,True
61375,2018,2,6,14.4,1.0,1132,True
61375,2018,2,7,13.6,1.0,1133,True
61375,2018,2,8,13.7,1.0,1134,True
61375,2018,2,9,17.9,1.0,1135,True
61375,2018,2,10,18.0,1.0,1136,True
61375,2018,2,11,20.0,1.0,1137,True
61375,2018,2,12,17.6,1.0,1138,True
61375,2018,2,13,20.2,1.0,1139,True
61375,2018,2,14,21.1,1.0,1140,True
61375,2018,2,15,18.8,1.0,1141,True
61375,2018,2,16,14.2,1.0,1142,True
61375,2018,2,17,15.3,1.0,1143,True
61375,2018,2,18,16.5,1.0,1144,True
61375,2018,2,19,19.6,1.0,1145,True
61375,2018,2,20,17.0,1.0,1146,True
61375,2018,2,21,14.3,1.0,1147,True
61375,2018,2,22,15.0,1.0,1148,True
61375,2018,2,23,15.2,1.0,1149,True
61375,2018,2,24,17.7,1.0,1150,True
61375,2018,2,25,24.1,1.0,1151,True
61375,2018,2,26,15.9,1.0,1152,True
61375,2018,2,27,13.2,1.0,1153,True
61375,2018,2,28,11.6,1.0,1154,True
61375,2018,3,1,16.9,1.0,1155,True
61375,2018,3,2,17.0,1.0,1156,True
61375,2018,3,3,15.6,1.0,1157,True
61375,2018,3,4,19.1,1.0,1158,True
61375,2018,3,5,18.3,1.0,1159,True
61375,2018,3,6,15.7,1.0,1160,True
61375,2018,3,7,14.8,1.0,1161,True
61375,2018,3,8,12.6,1.0,1162,True
61375,2018,3,9,13.9,1.0,1163,True
61375,2018,3,10,13.9,1.0,1164,True
61375,2018,3,11,12.3,1.0,1165,True
61375,2018,3,12,12.4,1.0,1166,True
61375,2018,3,13,15.6,1.0,1167,True
61375,2018,3,14,16.3,1.0,1168,True
61375,2018,3,15,16.9,1.0,1169,True
61375,2018,3,16,19.2,1.0,1170,True
61375,2018,3,17,18.0,1.0,1171,True
61375,2018,3,18,17.0,1.0,1172,True
61375,2018,3,19,18.4,1.0,1173,True
61375,2018,3,20,16.0,1.0,1174,True
61375,2018,3,21,16.3,1.0,1175,True
61375,2018,3,22,15.2,1.0,1176,True
61375,2018,3,23,15.5,1.0,1177,True
61375,2018,3,24,14.0,1.0,1178,True
61375,2018,3,25,17.4,1.0,1179,True
61375,2018,3,26,18.0,1.0,1180,True
61375,2018,3,27,7.8,1.0,1181,True
61375,2018,3,28,13.6,1.0,1182,True
61375,2018,3,29,15.2,1.0,1183,True
61375,2018,3,30,16.9,1.0,1184,True
61375,2018,3,31,18.6,1.0,1185,True
61375,2018,4,1,15.9,1.0,1186,True
61375,2018,4,2,16.7,1.0,1187,True
61375,2018,4,3,17.3,1.0,1188,True
61375,2018,4,4,16.1,1.0,1189,True
61375,2018,4,5,16.1,1.0,1190,True
61375,2018,4,6,14.9,1.0,1191,True
61375,2018,4,7,16.6,1.0,1192,True
61375,2018,4,8,14.9,1.0,1193,True
61375,2018,4,9,15.4,1.0,1194,True
61375,2018,4,10,15.0,1.0,1195,True
61375,2018,4,11,15.4,1.0,1196,True
61375,2018,4,12,16.9,1.0,1197,True
61375,2018,4,13,20.2,1.0,1198,True
61375,2018,4,14,20.3,1.0,1199,True
61375,2018,4,15,16.5,1.0,1200,True
61375,2018,4,16,14.2,1.0,1201,True
61375,2018,4,17,11.3,1.0,1202,True
61375,2018,4,18,9.6,1.0,1203,True
61375,2018,4,19,10.9,1.0,1204,True
61375,2018,4,20,12.4,1.0,1205,True
61375,2018,4,21,15.9,1.0,1206,True
61375,2018,4,22,11.1,1.0,1207,True
61375,2018,4,23,11.0,1.0,1208,True
61375,2018,4,24,11.0,1.0,1209,True
61375,2018,4,25,13.4,1.0,1210,True
61375,2018,4,26,14.9,1.0,1211,True
61375,2018,4,27,12.7,1.0,1212,True
61375,2018,4,28,11.1,1.0,1213,True
61375,2018,4,29,10.5,1.0,1214,True
61375,2018,4,30,8.2,1.0,1215,True
61375,2018,5,1,8.2,1.0,1216,True
61375,2018,5,2,10.3,1.0,1217,True
61375,2018,5,3,10.6,1.0,1218,True
61375,2018,5,4,18.4,1.0,1219,True
61375,2018,5,5,5.4,1.0,1220,True
61375,2018,5,6,5.3,1.0,1221,True
61375,2018,5,7,7.7,1.0,1222,True
61375,2018,5,8,10.5,1.0,1223,True
61375,2018,5,9,8.8,1.0,1224,True
61375,2018,5,10,9.4,1.0,1225,True
61375,2018,5,11,6.2,1.0,1226,True
61375,2018,5,12,8.3,1.0,1227,True
61375,2018,5,13,10.7,1.0,1228,True
61375,2018,5,14,11.1,1.0,1229,True
61375,2018,5,15,5.2,1.0,1230,True
61375,2018,5,16,5.5,1.0,1231,True
61375,2018,5,17,4.4,1.0,1232,True
61375,2018,5,18,4.9,1.0,1233,True
61375,2018,5,19,3.9,1.0,1234,True
61375,2018,5,20,3.6,1.0,1235,True
61375,2018,5,21,5.4,1.0,1236,True
61375,2018,5,22,6.7,1.0,1237,True
61375,2018,5,24,6.9,1.0,1239,True
61375,2018,5,25,9.6,1.0,1240,True
61375,2018,5,26,5.5,1.0,1241,True
61375,2018,5,27,6.2,1.0,1242,True
61375,2018,5,28,7.9,1.0,1243,True
61375,2018,5,29,8.9,1.0,1244,True
61375,2018,5,30,11.5,1.0,1245,True
61375,2018,5,31,4.4,1.0,1246,True
61375,2018,6,1,8.0,1.0,1247,True
61375,2018,6,2,8.5,1.0,1248,True
61375,2018,6,3,10.6,1.0,1249,True
61375,2018,6,4,7.9,1.0,1250,True
61375,2018,6,5,9.1,1.0,1251,True
61375,2018,6,6,9.9,1.0,1252,True
61375,2018,6,7,6.9,1.0,1253,True
61375,2018,6,8,7.6,1.0,1254,True
61375,2018,6,9,10.6,1.0,1255,True
61375,2018,6,10,7.8,1.0,1256,True
61375,2018,6,11,7.9,1.0,1257,True
61375,2018,6,12,5.5,1.0,1258,True
61375,2018,6,13,6.8,1.0,1259,True
61375,2018,6,14,6.3,1.0,1260,True
61375,2018,6,15,7.3,1.0,1261,True
61375,2018,6,16,7.0,1.0,1262,True
61375,2018,6,17,4.9,1.0,1263,True
61375,2018,6,18,6.6,1.0,1264,True
61375,2018,6,19,6.7,1.0,1265,True
61375,2018,6,20,6.7,1.0,1266,True
61375,2018,6,21,8.3,1.0,1267,True
61375,2018,6,22,3.1,1.0,1268,True
61375,2018,6,23,4.5,1.0,1269,True
61375,2018,6,24,1.8,1.0,1270,True
61375,2018,6,25,2.0,1.0,1271,True
61375,2018,6,26,2.7,1.0,1272,True
61375,2018,6,27,5.6,1.0,1273,True
61375,2018,6,28,8.1,1.0,1274,True
61375,2018,6,30,4.9,1.0,1276,True
61375,2018,7,1,1.5,1.0,1277,False
61375,2018,7,2,8.3,1.0,1278,False
61375,2018,7,3,6.4,1.0,1279,False
61375,2018,7,4,5.6,1.0,1280,False
61375,2018,7,5,9.8,1.0,1281,False
61375,2018,7,6,13.5,1.0,1282,False
61375,2018,7,7,6.0,1.0,1283,False
61375,2018,7,8,5.7,1.0,1284,False
61375,2018,7,9,3.3,1.0,1285,False
61375,2018,7,10,3.6,1.0,1286,False
61375,2018,7,11,2.6,1.0,1287,False
61375,2018,7,12,3.1,1.0,1288,False
61375,2018,7,13,2.3,1.0,1289,False
61375,2018,7,15,-0.1,1.0,1291,True
61375,2018,7,16,2.8,1.0,1292,False
61375,2018,7,17,6.4,1.0,1293,False
61375,2018,7,18,7.7,1.0,1294,False
61375,2018,7,19,4.3,1.0,1295,False
61375,2018,7,20,9.6,1.0,1296,False
61375,2018,7,21,3.0,1.0,1297,False
61375,2018,7,22,-0.2,1.0,1298,False
61375,2018,7,23,2.1,1.0,1299,False
61375,2018,7,24,9.0,1.0,1300,False
61375,2018,7,25,6.9,1.0,1301,False
61375,2018,7,26,4.8,1.0,1302,False
61375,2018,7,27,3.0,1.0,1303,False
61375,2018,7,28,5.5,1.0,1304,False
61375,2018,7,29,10.4,1.0,1305,False
61375,2018,7,30,7.5,1.0,1306,False
61375,2018,7,31,5.5,1.0,1307,False
61375,2018,8,1,7.9,1.0,1308,False
61375,2018,8,2,2.7,1.0,1309,False
61375,2018,8,3,5.8,1.0,1310,False
61375,2018,8,4,6.8,1.0,1311,False
61375,2018,8,5,5.3,1.0,1312,False
61375,2018,8,6,10.5,1.0,1313,False
61375,2018,8,7,8.6,1.0,1314,False
61375,2018,8,8,5.0,1.0,1315,False
61375,2018,8,10,4.7,1.0,1317,False
61375,2018,8,11,10.5,1.0,1318,False
61375,2018,8,12,6.0,1.0,1319,False
61375,2018,8,13,2.5,1.0,1320,False
61375,2018,8,14,3.1,1.0,1321,False
61375,2018,8,15,9.3,1.0,1322,False
61375,2018,8,16,12.0,1.0,1323,False
61375,2018,8,18,2.8,1.0,1325,True
61375,2018,8,19,6.9,1.0,1326,False
61375,2018,8,20,3.7,1.0,1327,False
61375,2018,8,21,2.8,1.0,1328,False
61375,2018,8,22,3.0,1.0,1329,False
61375,2018,8,23,2.7,1.0,1330,False
61375,2018,8,24,5.5,1.0,1331,False
61375,2018,8,25,11.2,1.0,1332,False
61375,2018,8,26,7.9,1.0,1333,False
61375,2018,8,27,8.3,1.0,1334,False
61375,2018,8,28,3.9,1.0,1335,False
61375,2018,8,29,-0.3,1.0,1336,False
61375,2018,8,30,-0.8,1.0,1337,False
61375,2018,8,31,7.7,1.0,1338,True
61375,2018,9,1,8.8,1.0,1339,True
61375,2018,9,2,6.1,1.0,1340,False
61375,2018,9,3,6.2,1.0,1341,False
61375,2018,9,4,8.9,1.0,1342,False
61375,2018,9,5,8.2,1.0,1343,False
61375,2018,9,6,6.9,1.0,1344,False
61375,2018,9,7,12.4,1.0,1345,False
61375,2018,9,8,11.0,1.0,1346,False
61375,2018,9,9,5.3,1.0,1347,False
61375,2018,9,10,5.6,1.0,1348,False
61375,2018,9,11,7.2,1.0,1349,False
61375,2018,9,12,13.6,1.0,1350,False
61375,2018,9,13,10.1,1.0,1351,False
61375,2018,9,14,12.7,1.0,1352,False
61375,2018,9,15,11.5,1.0,1353,False
61375,2018,9,16,6.0,1.0,1354,False
61375,2018,9,17,2.4,1.0,1355,False
61375,2018,9,18,5.0,1.0,1356,False
61375,2018,9,19,14.0,1.0,1357,False
61375,2018,9,20,7.3,1.0,1358,False
61375,2018,9,21,3.4,1.0,1359,False
61375,2018,9,22,4.9,1.0,1360,False
61375,2018,9,23,6.7,1.0,1361,False
61375,2018,9,24,9.4,1.0,1362,False
61375,2018,9,25,8.6,1.0,1363,False
61375,2018,9,26,6.5,1.0,1364,False
61375,2018,9,27,6.1,1.0,1365,False
61375,2018,9,28,9.2,1.0,1366,False
61375,2018,9,29,11.3,1.0,1367,False
61375,2018,9,30,3.9,1.0,1368,False
61375,2018,10,1,6.2,1.0,1369,True
61375,2018,10,2,6.8,1.0,1370,True
61375,2018,10,3,8.0,1.0,1371,True
61375,2018,10,4,14.3,1.0,1372,True
61375,2018,10,5,12.2,1.0,1373,True
61375,2018,10,6,10.3,1.0,1374,True
61375,2018,10,7,9.5,1.0,1375,True
61375,2018,10,8,10.6,1.0,1376,True
61375,2018,10,9,9.6,1.0,1377,True
61375,2018,10,10,14.5,1.0,1378,True
61375,2018,10,11,9.8,1.0,1379,True
61375,2018,10,12,8.9,1.0,1380,True
61375,2018,10,13,8.9,1.0,1381,True
61375,2018,10,14,11.1,1.0,1382,True
61375,2018,10,15,11.3,1.0,1383,True
61375,2018,10,16,15.6,1.0,1384,True
61375,2018,10,17,15.3,1.0,1385,True
61375,2018,10,18,15.0,1.0,1386,True
61375,2018,10,19,16.0,1.0,1387,True
61375,2018,10,20,16.4,1.0,1388,True
61375,2018,10,21,13.6,1.0,1389,True
61375,2018,10,22,13.4,1.0,1390,True
61375,2018,10,23,12.3,1.0,1391,True
61375,2018,10,24,13.9,1.0,1392,True
61375,2018,10,25,11.6,1.0,1393,True
61375,2018,10,26,10.8,1.0,1394,True
61375,2018,10,27,13.0,1.0,1395,True
61375,2018,10,28,12.9,1.0,1396,True
61375,2018,10,29,11.4,1.0,1397,True
61375,2018,10,30,10.6,1.0,1398,True
61375,2018,10,31,13.0,1.0,1399,True
61375,2018,11,1,16.9,1.0,1400,True
61375,2018,11,2,19.6,1.0,1401,True
61375,2018,11,3,19.2,1.0,1402,True
61375,2018,11,4,15.3,1.0,1403,True
61375,2018,11,5,14.6,1.0,1404,True
61375,2018,11,6,20.1,1.0,1405,True
61375,2018,11,7,20.0,1.0,1406,True
61375,2018,11,8,9.9,1.0,1407,True
61375,2018,11,9,7.6,1.0,1408,True
61375,2018,11,10,10.8,1.0,1409,True
61375,2018,11,11,10.4,1.0,1410,True
61375,2018,11,12,11.1,1.0,1411,True
61375,2018,11,13,11.4,1.0,1412,True
61375,2018,11,14,14.3,1.0,1413,True
61375,2018,11,15,14.5,1.0,1414,True
61375,2018,11,16,12.8,1.0,1415,True
61375,2018,11,17,12.3,1.0,1416,True
61375,2018,11,18,12.7,1.0,1417,True
61375,2018,11,19,9.6,1.0,1418,True
61375,2018,11,20,12.3,1.0,1419,True
61375,2018,11,21,17.1,1.0,1420,True
61375,2018,11,22,15.6,1.0,1421,True
61375,2018,11,23,12.4,1.0,1422,True
61375,2018,11,24,11.8,1.0,1423,True
61375,2018,11,25,10.0,1.0,1424,True
61375,2018,11,26,10.5,1.0,1425,True
61375,2018,11,27,12.1,1.0,1426,True
61375,2018,11,28,17.0,1.0,1427,True
61375,2018,11,29,12.8,1.0,1428,True
61375,2018,11,30,11.3,1.0,1429,True
61375,2018,12,1,12.9,1.0,1430,False
61375,2018,12,2,15.2,1.0,1431,False
61375,2018,12,3,11.6,1.0,1432,False
61375,2018,12,4,13.4,1.0,1433,False
61375,2018,12,5,15.1,1.0,1434,False
61375,2018,12,6,14.6,1.0,1435,False
61375,2018,12,7,11.7,1.0,1436,False
61375,2018,12,8,12.4,1.0,1437,False
61375,2018,12,9,14.8,1.0,1438,False
61375,2018,12,10,17.3,1.0,1439,False
61375,2018,12,11,17.0,1.0,1440,False
61375,2018,12,12,14.9,1.0,1441,False
61375,2018,12,13,17.5,1.0,1442,False
61375,2018,12,14,18.4,1.0,1443,False
61375,2018,12,15,18.8,1.0,1444,False
61375,2018,12,16,17.6,1.0,1445,False
61375,2018,12,17,18.1,1.0,1446,False
61375,2018,12,18,19.5,1.0,1447,False
61375,2018,12,19,19.1,1.0,1448,False
61375,2018,12,20,17.1,1.0,1449,False
61375,2018,12,21,17.8,1.0,1450,False
61375,2018,12,23,13.0,1.0,1452,True
61375,2018,12,24,10.8,1.0,1453,False
61375,2018,12,25,13.8,1.0,1454,False
61375,2018,12,26,16.1,1.0,1455,False
61375,2018,12,27,16.6,1.0,1456,False
61375,2018,12,28,18.7,1.0,1457,False
61375,2018,12,29,17.4,1.0,1458,False
61375,2018,12,30,17.6,1.0,1459,False
61375,2018,12,31,17.8,1.0,1460,False
61375,2019,1,1,20.0,1.0,1461,False
61375,2019,1,2,17.9,1.0,1462,False
61375,2019,1,3,18.6,1.0,1463,False
61375,2019,1,4,17.5,1.0,1464,False
61375,2019,1,5,22.8,1.0,1465,False
61375,2019,1,6,16.6,1.0,1466,False
61375,2019,1,7,16.3,1.0,1467,False
61375,2019,1,8,17.7,1.0,1468,False
61375,2019,1,9,17.9,1.0,1469,False
61375,2019,1,10,19.3,1.0,1470,False
61375,2019,1,11,19.0,1.0,1471,False
61375,2019,1,12,18.9,1.0,1472,False
61375,2019,1,13,19.4,1.0,1473,False
61375,2019,1,14,19.5,1.0,1474,False
61375,2019,1,15,19.0,1.0,1475,False
61375,2019,1,16,19.7,1.0,1476,False
61375,2019,1,17,20.2,1.0,1477,False
61375,2019,1,18,20.1,1.0,1478,False
61375,2019,1,19,20.7,1.0,1479,False
61375,2019,1,20,18.5,1.0,1480,False
61375,2019,1,21,19.3,1.0,1481,False
61375,2019,1,22,20.1,1.0,1482,False
61375,2019,1,23,20.4,1.0,1483,False
61375,2019,1,24,19.4,1.0,1484,False
61375,2019,1,25,19.7,1.0,1485,False
61375,2019,1,26,22.9,1.0,1486,False
61375,2019,1,27,20.7,1.0,1487,True
61375,2019,1,28,21.1,1.0,1488,False
61375,2019,1,29,19.1,1.0,1489,False
61375,2019,1,30,20.8,1.0,1490,False
61375,2019,1,31,22.9,1.0,1491,False
61375,2019,2,1,16.7,1.0,1492,False
61375,2019,2,2,17.1,1.0,1493,False
61375,2019,2,3,18.1,1.0,1494,False
61375,2019,2,4,17.6,1.0,1495,True
61375,2019,2,5,21.2,1.0,1496,False
61375,2019,2,6,18.9,1.0,1497,False
61375,2019,2,7,18.1,1.0,1498,False
61375,2019,2,8,18.8,1.0,1499,False
61375,2019,2,10,13.6,1.0,1501,False
61375,2019,2,11,12.8,1.0,1502,False
61375,2019,2,12,14.9,1.0,1503,False
61375,2019,2,13,18.1,1.0,1504,False
61375,2019,2,14,16.1,1.0,1505,False
61375,2019,2,15,12.5,1.0,1506,False
61375,2019,2,16,13.2,1.0,1507,False
61375,2019,2,17,13.9,1.0,1508,False
61375,2019,2,18,15.6,1.0,1509,False
61375,2019,2,19,19.0,1.0,1510,False
61375,2019,2,20,17.6,1.0,1511,False
61375,2019,2,21,17.8,1.0,1512,False
61375,2019,2,22,17.2,1.0,1513,False
61375,2019,2,23,15.6,1.0,1514,False
61375,2019,2,24,14.7,1.0,1515,False
61375,2019,2,25,12.5,1.0,1516,False
61375,2019,2,26,12.1,1.0,1517,False
61375,2019,2,27,14.7,1.0,1518,False
61375,2019,2,28,15.0,1.0,1519,False
61375,2019,3,1,17.4,1.0,1520,True
61375,2019,3,2,15.4,1.0,1521,True
61375,2019,3,3,16.0,1.0,1522,True
61375,2019,3,4,15.9,1.0,1523,True
61375,2019,3,5,16.5,1.0,1524,True
61375,2019,3,6,18.7,1.0,1525,True
61375,2019,3,7,14.4,1.0,1526,True
61375,2019,3,8,14.7,1.0,1527,True
61375,2019,3,9,18.8,1.0,1528,True
61375,2019,3,10,17.9,1.0,1529,True
61375,2019,3,11,18.9,1.0,1530,True
61375,2019,3,12,18.2,1.0,1531,True
61375,2019,3,13,17.9,1.0,1532,True
61375,2019,3,14,18.2,1.0,1533,True
61375,2019,3,15,16.0,1.0,1534,True
61375,2019,3,16,15.2,1.0,1535,True
61375,2019,3,17,17.3,1.0,1536,True
61375,2019,3,18,16.2,1.0,1537,True
61375,2019,3,19,16.8,1.0,1538,True
61375,2019,3,20,17.0,1.0,1539,True
61375,2019,3,21,16.0,1.0,1540,True
61375,2019,3,22,16.5,1.0,1541,True
61375,2019,3,23,13.4,1.0,1542,True
61375,2019,3,24,15.5,1.0,1543,True
61375,2019,3,25,17.9,1.0,1544,True
61375,2019,3,27,10.6,1.0,1546,True
61375,2019,3,28,11.9,1.0,1547,True
61375,2019,3,29,13.3,1.0,1548,True
61375,2019,3,30,16.4,1.0,1549,True
61375,2019,4,1,7.4,1.0,1551,False
61375,2019,4,2,13.5,1.0,1552,True
61375,2019,4,3,13.7,1.0,1553,False
61375,2019,4,4,12.6,1.0,1554,False
61375,2019,4,5,15.6,1.0,1555,False
61375,2019,4,6,15.2,1.0,1556,False
61375,2019,4,7,14.6,1.0,1557,False
61375,2019,4,8,15.9,1.0,1558,False
61375,2019,4,9,16.9,1.0,1559,False
61375,2019,4,10,8.8,1.0,1560,True
61375,2019,4,11,8.4,1.0,1561,True
61375,2019,4,12,10.4,1.0,1562,True
61375,2019,4,13,11.1,1.0,1563,True
61375,2019,4,14,13.5,1.0,1564,True
61375,2019,4,15,10.0,1.0,1565,False
61375,2019,4,16,11.0,1.0,1566,False
61375,2019,4,17,12.4,1.0,1567,False
61375,2019,4,18,11.6,1.0,1568,False
61375,2019,4,19,14.7,1.0,1569,False
61375,2019,4,20,14.1,1.0,1570,False
61375,2019,4,21,14.0,1.0,1571,False
61375,2019,4,22,14.4,1.0,1572,True
61375,2019,4,23,12.9,1.0,1573,True
61375,2019,4,24,12.8,1.0,1574,True
61375,2019,4,25,13.1,1.0,1575,True
61375,2019,4,26,15.0,1.0,1576,True
61375,2019,4,27,11.2,1.0,1577,True
61375,2019,4,28,7.6,1.0,1578,False
61375,2019,4,29,7.5,1.0,1579,True
61375,2019,4,30,10.2,1.0,1580,False
61375,2019,5,1,12.8,1.0,1581,True
61375,2019,5,2,14.9,1.0,1582,True
61375,2019,5,3,15.6,1.0,1583,True
61375,2019,5,4,15.1,1.0,1584,True
61375,2019,5,5,8.4,1.0,1585,True
61375,2019,5,6,9.7,1.0,1586,True
61375,2019,5,7,5.5,1.0,1587,True
61375,2019,5,8,11.3,1.0,1588,True
61375,2019,5,9,4.4,1.0,1589,True
61375,2019,5,10,8.9,1.0,1590,True
61375,2019,5,11,7.5,1.0,1591,True
61375,2019,5,12,4.2,1.0,1592,True
61375,2019,5,13,5.8,1.0,1593,True
