Bureau of Meteorology station number,Year,Month,Day,Daily global solar exposure (MJ/m*m),index
66137,2015,6,22,10.5,172
66137,2015,6,23,10.2,173
66137,2015,6,24,9.5,174
66137,2015,6,25,5.5,175
66137,2015,6,26,10.2,176
66137,2015,6,27,10.6,177
66137,2015,6,28,10.5,178
66137,2015,6,29,9.7,179
66137,2015,6,30,8.1,180
66137,2015,7,1,10.1,181
66137,2015,7,2,10.4,182
66137,2015,7,3,10.2,183
66137,2015,7,4,10.8,184
66137,2015,7,5,10.8,185
66137,2015,7,6,10.9,186
66137,2015,7,7,7.1,187
66137,2015,7,8,9.5,188
66137,2015,7,9,10.8,189
66137,2015,7,10,4.8,190
66137,2015,7,11,10.8,191
66137,2015,7,12,9.5,192
66137,2015,7,13,8.8,193
66137,2015,7,14,11.2,194
66137,2015,7,15,11.3,195
66137,2015,7,16,5.6,196
66137,2015,7,17,7.0,197
66137,2015,7,18,9.0,198
66137,2015,7,19,9.6,199
66137,2015,7,20,9.4,200
66137,2015,7,21,11.5,201
66137,2015,7,22,7.3,202
66137,2015,7,23,8.0,203
66137,2015,7,24,8.1,204
66137,2015,7,25,12.2,205
66137,2015,7,26,11.8,206
66137,2015,7,27,12.5,207
66137,2015,7,28,12.2,208
66137,2015,7,29,12.4,209
66137,2015,7,30,12.2,210
66137,2015,7,31,12.5,211
66137,2015,8,1,9.9,212
66137,2015,8,2,11.1,213
66137,2015,8,3,13.1,214
66137,2015,8,4,11.8,215
66137,2015,8,5,7.4,216
66137,2015,8,6,12.8,217
66137,2015,8,7,13.1,218
66137,2015,8,8,12.1,219
66137,2015,8,9,13.5,220
66137,2015,8,10,13.8,221
66137,2015,8,11,13.4,222
66137,2015,8,12,10.3,223
66137,2015,8,13,14.4,224
66137,2015,8,14,14.3,225
66137,2015,8,15,10.6,226
66137,2015,8,16,13.8,227
66137,2015,8,17,14.0,228
66137,2015,8,18,14.3,229
66137,2015,8,19,11.8,230
66137,2015,8,20,15.1,231
66137,2015,8,21,14.9,232
66137,2015,8,22,14.6,233
66137,2015,8,23,4.6,234
66137,2015,8,24,5.8,235
66137,2015,8,25,10.4,236
66137,2015,8,26,9.0,237
66137,2015,8,27,10.5,238
66137,2015,8,28,14.1,239
66137,2015,8,29,16.5,240
66137,2015,8,30,15.0,241
66137,2015,8,31,16.2,242
66137,2015,9,1,17.6,243
66137,2015,9,2,14.9,244
66137,2015,9,3,14.7,245
66137,2015,9,4,10.4,246
66137,2015,9,5,15.0,247
66137,2015,9,6,10.3,248
66137,2015,9,7,15.8,249
66137,2015,9,8,18.4,250
66137,2015,9,9,18.6,251
66137,2015,9,10,13.7,252
66137,2015,9,11,19.1,253
66137,2015,9,12,19.3,254
66137,2015,9,13,18.5,255
66137,2015,9,14,19.4,256
66137,2015,9,15,18.8,257
66137,2015,9,16,20.1,258
66137,2015,9,17,15.2,259
66137,2015,9,18,18.5,260
66137,2015,9,19,12.9,261
66137,2015,9,20,13.3,262
66137,2015,9,21,19.0,263
66137,2015,9,22,19.4,264
66137,2015,9,23,17.9,265
66137,2015,9,24,16.6,266
66137,2015,9,25,10.1,267
66137,2015,9,26,15.0,268
66137,2015,9,27,15.8,269
66137,2015,9,28,22.5,270
66137,2015,9,29,22.0,271
66137,2015,9,30,14.3,272
66137,2015,10,1,20.8,273
66137,2015,10,2,21.4,274
66137,2015,10,3,23.9,275
66137,2015,10,4,16.4,276
66137,2015,10,5,23.8,277
66137,2015,10,6,24.2,278
66137,2015,10,7,8.7,279
66137,2015,10,8,8.8,280
66137,2015,10,9,23.3,281
66137,2015,10,10,20.7,282
66137,2015,10,11,13.8,283
66137,2015,10,12,22.6,284
66137,2015,10,13,5.5,285
66137,2015,10,14,18.4,286
66137,2015,10,15,25.5,287
66137,2015,10,16,25.6,288
66137,2015,10,17,21.9,289
66137,2015,10,18,13.6,290
66137,2015,10,19,22.4,291
66137,2015,10,20,19.2,292
66137,2015,10,21,7.5,293
66137,2015,10,22,5.8,294
66137,2015,10,23,15.0,295
66137,2015,10,24,25.3,296
66137,2015,10,25,22.4,297
66137,2015,10,26,11.6,298
66137,2015,10,27,10.5,299
66137,2015,10,28,19.4,300
66137,2015,10,29,26.3,301
66137,2015,10,30,24.3,302
66137,2015,10,31,16.5,303
66137,2015,11,1,23.7,304
66137,2015,11,2,25.5,305
66137,2015,11,3,3.9,306
66137,2015,11,4,3.9,307
66137,2015,11,5,5.3,308
66137,2015,11,6,18.3,309
66137,2015,11,7,18.3,310
66137,2015,11,8,16.5,311
66137,2015,11,9,28.9,312
66137,2015,11,10,29.3,313
66137,2015,11,11,9.9,314
66137,2015,11,12,15.0,315
66137,2015,11,13,16.6,316
66137,2015,11,14,8.2,317
66137,2015,11,15,13.0,318
66137,2015,11,16,28.7,319
66137,2015,11,17,30.7,320
66137,2015,11,18,30.1,321
66137,2015,11,19,28.6,322
66137,2015,11,20,30.7,323
66137,2015,11,21,12.0,324
66137,2015,11,22,8.3,325
66137,2015,11,23,30.2,326
66137,2015,11,24,29.2,327
66137,2015,11,25,32.3,328
66137,2015,11,26,27.3,329
66137,2015,11,27,21.5,330
66137,2015,11,28,7.9,331
66137,2015,11,29,19.8,332
66137,2015,11,30,31.3,333
66137,2015,12,1,28.8,334
66137,2015,12,2,18.7,335
66137,2015,12,3,17.5,336
66137,2015,12,4,23.1,337
66137,2015,12,5,32.1,338
66137,2015,12,6,31.1,339
66137,2015,12,7,23.1,340
66137,2015,12,8,10.6,341
66137,2015,12,9,24.5,342
