Bureau of Meteorology station number,Year,Month,Day,Minimum temperature (Degree C),Days of accumulation of minimum temperature,index,Quality_Y
66059,2015,6,22,6.5,1.0,172,True
66059,2015,6,23,7.9,1.0,173,True
66059,2015,6,24,11.8,1.0,174,True
66059,2015,6,25,11.6,1.0,175,True
66059,2015,6,26,9.2,1.0,176,True
66059,2015,6,27,6.0,1.0,177,True
66059,2015,6,28,6.3,1.0,178,True
66059,2015,6,29,9.0,1.0,179,True
66059,2015,6,30,9.1,1.0,180,True
66059,2015,7,1,9.0,1.0,181,True
66059,2015,7,2,3.3,1.0,182,True
66059,2015,7,3,5.3,1.0,183,True
66059,2015,7,4,2.6,1.0,184,True
66059,2015,7,5,3.1,1.0,185,True
66059,2015,7,6,4.0,1.0,186,True
66059,2015,7,7,4.9,1.0,187,True
66059,2015,7,8,6.0,1.0,188,True
66059,2015,7,9,6.0,1.0,189,True
66059,2015,7,10,5.9,1.0,190,True
66059,2015,7,11,7.9,1.0,191,True
66059,2015,7,12,6.6,1.0,192,True
66059,2015,7,13,6.0,1.0,193,True
66059,2015,7,14,7.1,1.0,194,True
66059,2015,7,15,4.1,1.0,195,True
66059,2015,7,16,7.2,1.0,196,True
66059,2015,7,17,4.8,1.0,197,True
66059,2015,7,18,5.3,1.0,198,True
66059,2015,7,19,6.7,1.0,199,True
66059,2015,7,20,6.8,1.0,200,True
66059,2015,7,21,7.9,1.0,201,True
66059,2015,7,22,9.7,1.0,202,True
66059,2015,7,23,9.9,1.0,203,True
66059,2015,7,24,10.6,1.0,204,True
66059,2015,7,25,9.0,1.0,205,True
66059,2015,7,26,9.7,1.0,206,True
66059,2015,7,27,4.0,1.0,207,True
66059,2015,7,28,4.8,1.0,208,True
66059,2015,7,29,5.9,1.0,209,True
66059,2015,7,30,7.7,1.0,210,True
66059,2015,7,31,10.2,1.0,211,True
66059,2015,8,1,8.5,1.0,212,True
66059,2015,8,2,13.4,1.0,213,True
66059,2015,8,3,5.5,1.0,214,True
66059,2015,8,4,5.8,1.0,215,True
66059,2015,8,5,1.5,1.0,216,True
66059,2015,8,6,5.7,1.0,217,True
66059,2015,8,7,4.2,1.0,218,True
66059,2015,8,8,6.2,1.0,219,True
66059,2015,8,9,5.0,1.0,220,True
66059,2015,8,10,7.7,1.0,221,True
66059,2015,8,11,9.7,1.0,222,True
66059,2015,8,12,6.8,1.0,223,True
66059,2015,8,13,5.8,1.0,224,True
66059,2015,8,14,5.1,1.0,225,True
66059,2015,8,15,7.5,1.0,226,True
66059,2015,8,16,8.7,1.0,227,True
66059,2015,8,17,6.2,1.0,228,True
66059,2015,8,18,8.2,1.0,229,True
66059,2015,8,19,6.6,1.0,230,True
66059,2015,8,20,8.2,1.0,231,True
66059,2015,8,21,8.8,1.0,232,True
66059,2015,8,22,14.1,1.0,233,True
66059,2015,8,23,13.2,1.0,234,True
66059,2015,8,24,13.4,1.0,235,True
66059,2015,8,25,11.1,1.0,236,True
66059,2015,8,26,10.8,1.0,237,True
66059,2015,8,27,9.9,1.0,238,True
66059,2015,8,28,7.9,1.0,239,True
66059,2015,8,29,6.8,1.0,240,True
66059,2015,8,30,6.2,1.0,241,True
66059,2015,8,31,8.0,1.0,242,True
66059,2015,9,1,7.1,1.0,243,True
66059,2015,9,2,6.0,1.0,244,True
66059,2015,9,3,10.1,1.0,245,True
66059,2015,9,4,10.9,1.0,246,True
66059,2015,9,5,9.4,1.0,247,True
66059,2015,9,6,11.1,1.0,248,True
66059,2015,9,7,10.4,1.0,249,True
66059,2015,9,8,5.8,1.0,250,True
66059,2015,9,9,8.6,1.0,251,True
66059,2015,9,10,10.2,1.0,252,True
66059,2015,9,11,11.6,1.0,253,True
66059,2015,9,12,10.1,1.0,254,True
66059,2015,9,13,11.8,1.0,255,True
66059,2015,9,14,13.6,1.0,256,True
66059,2015,9,15,14.5,1.0,257,True
66059,2015,9,16,10.4,1.0,258,True
66059,2015,9,17,10.6,1.0,259,True
66059,2015,9,18,10.7,1.0,260,True
66059,2015,9,19,11.1,1.0,261,True
66059,2015,9,20,10.7,1.0,262,True
66059,2015,9,21,11.7,1.0,263,True
66059,2015,9,22,12.7,1.0,264,True
66059,2015,9,23,7.7,1.0,265,True
66059,2015,9,24,6.5,1.0,266,True
66059,2015,9,25,8.4,1.0,267,True
66059,2015,9,26,9.3,1.0,268,True
66059,2015,9,27,10.6,1.0,269,True
66059,2015,9,28,8.2,1.0,270,True
66059,2015,9,29,11.2,1.0,271,True
66059,2015,9,30,14.5,1.0,272,True
66059,2015,10,1,14.9,1.0,273,True
66059,2015,10,2,14.9,1.0,274,True
66059,2015,10,3,14.0,1.0,275,True
66059,2015,10,4,19.3,1.0,276,True
66059,2015,10,5,17.3,1.0,277,True
66059,2015,10,6,18.8,1.0,278,True
66059,2015,10,7,17.6,1.0,279,True
66059,2015,10,8,14.6,1.0,280,True
66059,2015,10,9,14.7,1.0,281,True
66059,2015,10,10,13.4,1.0,282,True
66059,2015,10,11,13.2,1.0,283,True
66059,2015,10,12,14.7,1.0,284,True
66059,2015,10,13,15.8,1.0,285,True
66059,2015,10,14,15.2,1.0,286,True
66059,2015,10,15,15.1,1.0,287,True
66059,2015,10,16,15.8,1.0,288,True
66059,2015,10,17,17.6,1.0,289,True
66059,2015,10,18,17.2,1.0,290,True
66059,2015,10,19,17.1,1.0,291,True
66059,2015,10,20,16.5,1.0,292,True
66059,2015,10,21,19.0,1.0,293,True
66059,2015,10,22,16.4,1.0,294,True
66059,2015,10,23,12.4,1.0,295,True
66059,2015,10,24,10.7,1.0,296,True
66059,2015,10,25,13.2,1.0,297,True
66059,2015,10,26,17.5,1.0,298,True
66059,2015,10,27,13.0,1.0,299,True
66059,2015,10,28,11.7,1.0,300,True
66059,2015,10,29,12.8,1.0,301,True
66059,2015,10,30,12.0,1.0,302,True
66059,2015,10,31,15.5,1.0,303,True
66059,2015,11,1,15.2,1.0,304,True
66059,2015,11,2,16.9,1.0,305,True
66059,2015,11,3,16.9,1.0,306,True
66059,2015,11,4,15.8,1.0,307,True
66059,2015,11,5,14.8,1.0,308,True
66059,2015,11,6,16.6,1.0,309,True
66059,2015,11,7,16.3,1.0,310,True
66059,2015,11,8,14.3,1.0,311,True
66059,2015,11,9,11.6,1.0,312,True
66059,2015,11,10,13.9,1.0,313,True
66059,2015,11,11,16.9,1.0,314,True
66059,2015,11,12,17.1,1.0,315,True
66059,2015,11,13,16.1,1.0,316,True
66059,2015,11,14,15.7,1.0,317,True
66059,2015,11,15,13.6,1.0,318,True
66059,2015,11,16,11.6,1.0,319,True
66059,2015,11,17,12.4,1.0,320,True
66059,2015,11,18,17.9,1.0,321,True
66059,2015,11,19,16.4,1.0,322,True
66059,2015,11,20,20.0,1.0,323,True
66059,2015,11,21,18.2,1.0,324,True
66059,2015,11,22,16.1,1.0,325,True
66059,2015,11,23,15.1,1.0,326,True
66059,2015,11,24,15.6,1.0,327,True
66059,2015,11,25,14.8,1.0,328,True
66059,2015,11,26,22.1,1.0,329,True
66059,2015,11,27,14.1,1.0,330,True
66059,2015,11,28,17.3,1.0,331,True
66059,2015,11,29,17.9,1.0,332,True
66059,2015,11,30,16.4,1.0,333,True
66059,2015,12,1,18.0,1.0,334,True
66059,2015,12,2,17.5,1.0,335,True
66059,2015,12,3,12.9,1.0,336,True
66059,2015,12,4,12.7,1.0,337,True
66059,2015,12,5,13.1,1.0,338,True
66059,2015,12,6,15.0,1.0,339,True
66059,2015,12,7,16.4,1.0,340,True
66059,2015,12,8,18.8,1.0,341,True
66059,2015,12,9,20.0,1.0,342,True
66059,2015,12,10,18.7,1.0,343,True
66059,2015,12,11,18.2,1.0,344,True
66059,2015,12,12,15.9,1.0,345,True
66059,2015,12,13,15.0,1.0,346,True
66059,2015,12,14,15.5,1.0,347,True
66059,2015,12,15,18.3,1.0,348,True
66059,2015,12,16,19.4,1.0,349,True
66059,2015,12,18,17.6,1.0,351,True
66059,2015,12,19,19.2,1.0,352,True
66059,2015,12,20,17.1,1.0,353,True
66059,2015,12,21,22.1,1.0,354,True
66059,2015,12,24,14.9,1.0,357,True
66059,2015,12,25,14.6,1.0,358,True
66059,2015,12,26,17.5,1.0,359,True
66059,2015,12,30,12.0,1.0,363,True
66059,2015,12,31,15.0,1.0,364,True
66059,2016,1,1,15.3,1.0,365,True
66059,2016,1,2,15.2,1.0,366,True
66059,2016,1,3,18.0,1.0,367,True
66059,2016,1,9,15.7,1.0,373,True
66059,2016,1,10,16.8,1.0,374,True
66059,2016,1,11,18.4,1.0,375,True
66059,2016,1,12,23.4,1.0,376,True
66059,2016,1,13,19.5,1.0,377,True
66059,2016,1,14,21.6,1.0,378,True
66059,2016,1,15,12.6,1.0,379,True
66059,2016,1,16,12.6,1.0,380,True
66059,2016,1,17,14.4,1.0,381,True
66059,2016,1,18,14.6,1.0,382,True
66059,2016,1,19,17.0,1.0,383,True
66059,2016,1,20,22.0,1.0,384,True
66059,2016,1,21,21.6,1.0,385,True
66059,2016,1,22,21.2,1.0,386,True
66059,2016,1,23,21.0,1.0,387,True
66059,2016,1,24,18.9,1.0,388,True
66059,2016,1,25,19.4,1.0,389,True
66059,2016,1,26,19.0,1.0,390,True
66059,2016,1,27,19.2,1.0,391,True
66059,2016,1,28,19.8,1.0,392,True
66059,2016,1,29,20.0,1.0,393,True
66059,2016,1,30,17.9,1.0,394,True
66059,2016,1,31,18.8,1.0,395,True
66059,2016,2,1,20.4,1.0,396,True
66059,2016,2,2,14.7,1.0,397,True
66059,2016,2,3,17.4,1.0,398,True
66059,2016,2,4,17.6,1.0,399,True
66059,2016,2,5,17.5,1.0,400,True
66059,2016,2,6,18.0,1.0,401,True
66059,2016,2,7,17.9,1.0,402,True
66059,2016,2,8,17.3,1.0,403,True
66059,2016,2,9,17.9,1.0,404,True
66059,2016,2,10,17.3,1.0,405,True
66059,2016,2,11,19.3,1.0,406,True
66059,2016,2,12,19.5,1.0,407,True
66059,2016,2,13,18.6,1.0,408,True
66059,2016,2,14,19.6,1.0,409,True
66059,2016,2,15,20.7,1.0,410,True
66059,2016,2,16,20.1,1.0,411,True
66059,2016,2,17,17.1,1.0,412,True
66059,2016,2,18,15.9,1.0,413,True
66059,2016,2,19,19.7,1.0,414,True
66059,2016,2,20,21.6,1.0,415,True
66059,2016,2,21,20.3,1.0,416,True
66059,2016,2,22,18.8,1.0,417,True
66059,2016,2,23,18.9,1.0,418,True
66059,2016,2,24,19.2,1.0,419,True
66059,2016,2,25,19.8,1.0,420,True
66059,2016,2,26,21.7,1.0,421,True
66059,2016,2,27,20.1,1.0,422,True
66059,2016,2,28,17.6,1.0,423,True
66059,2016,2,29,17.8,1.0,424,True
66059,2016,3,1,18.9,1.0,425,True
66059,2016,3,2,19.2,1.0,426,True
66059,2016,3,3,19.7,1.0,427,True
66059,2016,3,4,20.5,1.0,428,True
66059,2016,3,5,18.0,1.0,429,True
66059,2016,3,6,17.6,1.0,430,True
66059,2016,3,7,19.0,1.0,431,True
66059,2016,3,8,20.1,1.0,432,True
66059,2016,3,9,20.7,1.0,433,True
66059,2016,3,10,20.6,1.0,434,True
66059,2016,3,11,20.8,1.0,435,True
66059,2016,3,12,19.6,1.0,436,True
66059,2016,3,13,20.1,1.0,437,True
66059,2016,3,14,19.6,1.0,438,True
66059,2016,3,15,18.8,1.0,439,True
66059,2016,3,16,18.2,1.0,440,True
66059,2016,3,17,17.6,1.0,441,True
66059,2016,3,18,18.1,1.0,442,True
66059,2016,3,19,12.7,1.0,443,True
66059,2016,3,20,15.2,1.0,444,True
66059,2016,3,21,14.0,1.0,445,True
66059,2016,3,22,13.3,1.0,446,True
66059,2016,3,23,14.0,1.0,447,True
66059,2016,3,24,15.5,1.0,448,True
66059,2016,3,25,18.5,1.0,449,True
66059,2016,3,26,15.6,1.0,450,True
66059,2016,3,27,17.0,1.0,451,True
66059,2016,3,28,18.2,1.0,452,True
66059,2016,3,29,19.3,1.0,453,True
66059,2016,3,30,17.6,1.0,454,True
66059,2016,3,31,15.4,1.0,455,True
66059,2016,4,1,15.2,1.0,456,False
66059,2016,4,2,17.9,1.0,457,False
66059,2016,4,3,17.5,1.0,458,False
66059,2016,4,4,17.8,1.0,459,False
66059,2016,4,5,17.6,1.0,460,False
66059,2016,4,6,19.2,1.0,461,False
66059,2016,4,7,17.9,1.0,462,False
66059,2016,4,8,15.6,1.0,463,False
66059,2016,4,9,14.4,1.0,464,False
66059,2016,4,10,13.8,1.0,465,False
66059,2016,4,11,14.3,1.0,466,False
66059,2016,4,12,16.3,1.0,467,False
66059,2016,4,13,14.6,1.0,468,False
66059,2016,4,14,14.3,1.0,469,False
66059,2016,4,15,15.0,1.0,470,False
66059,2016,4,16,15.6,1.0,471,False
66059,2016,4,17,17.5,1.0,472,False
66059,2016,4,18,12.9,1.0,473,False
66059,2016,4,19,15.9,1.0,474,False
66059,2016,4,20,15.6,1.0,475,False
66059,2016,4,21,16.0,1.0,476,False
66059,2016,4,22,14.6,1.0,477,False
66059,2016,4,23,14.3,1.0,478,False
66059,2016,4,24,13.7,1.0,479,False
66059,2016,4,25,11.7,1.0,480,False
66059,2016,4,26,13.1,1.0,481,False
66059,2016,4,27,15.4,1.0,482,False
66059,2016,4,28,14.9,1.0,483,False
66059,2016,4,29,15.8,1.0,484,False
66059,2016,4,30,17.4,1.0,485,False
66059,2016,5,1,17.3,1.0,486,False
66059,2016,5,2,11.6,1.0,487,False
66059,2016,5,3,11.8,1.0,488,False
66059,2016,5,4,14.9,1.0,489,False
66059,2016,5,5,11.0,1.0,490,False
66059,2016,5,6,11.6,1.0,491,False
66059,2016,5,7,11.6,1.0,492,False
66059,2016,5,8,17.1,1.0,493,False
66059,2016,5,9,16.9,1.0,494,False
66059,2016,5,10,15.6,1.0,495,False
66059,2016,5,11,9.2,1.0,496,False
66059,2016,5,12,11.7,1.0,497,False
66059,2016,5,13,11.2,1.0,498,False
66059,2016,5,14,9.9,1.0,499,False
66059,2016,5,15,12.1,1.0,500,False
66059,2016,5,16,13.3,1.0,501,False
66059,2016,5,17,15.2,1.0,502,False
66059,2016,5,18,11.2,1.0,503,False
66059,2016,5,19,9.4,1.0,504,False
66059,2016,5,21,12.6,1.0,506,False
66059,2016,5,22,14.7,1.0,507,False
66059,2016,5,23,16.4,1.0,508,False
66059,2016,5,24,9.0,1.0,509,False
66059,2016,5,25,6.8,1.0,510,True
66059,2016,5,26,10.9,1.0,511,False
66059,2016,5,27,8.7,1.0,512,False
66059,2016,5,29,6.8,1.0,514,False
66059,2016,5,30,5.7,1.0,515,False
66059,2016,5,31,7.5,1.0,516,False
66059,2016,6,1,10.8,1.0,517,True
66059,2016,6,2,9.5,1.0,518,True
66059,2016,6,3,10.5,1.0,519,True
66059,2016,6,4,13.4,1.0,520,True
66059,2016,6,5,14.9,1.0,521,True
66059,2016,6,6,12.1,1.0,522,True
66059,2016,6,7,10.2,1.0,523,True
66059,2016,6,8,9.2,1.0,524,True
66059,2016,6,9,13.3,1.0,525,True
66059,2016,6,10,11.0,1.0,526,True
66059,2016,6,11,7.5,1.0,527,True
66059,2016,6,12,6.2,1.0,528,True
66059,2016,6,13,7.5,1.0,529,True
66059,2016,6,14,9.1,1.0,530,True
66059,2016,6,15,8.0,1.0,531,True
66059,2016,6,16,10.7,1.0,532,True
66059,2016,6,17,12.0,1.0,533,True
66059,2016,6,18,14.0,1.0,534,True
66059,2016,6,19,13.5,1.0,535,True
66059,2016,6,20,14.0,1.0,536,True
66059,2016,6,21,12.5,1.0,537,True
66059,2016,6,22,11.4,1.0,538,True
66059,2016,6,23,7.8,1.0,539,True
66059,2016,6,24,11.4,1.0,540,True
66059,2016,6,25,3.6,1.0,541,True
66059,2016,6,26,3.4,1.0,542,True
66059,2016,6,27,7.0,1.0,543,True
66059,2016,6,28,6.5,1.0,544,True
66059,2016,6,29,3.6,1.0,545,True
66059,2016,6,30,7.0,1.0,546,True
66059,2016,7,1,7.3,1.0,547,False
66059,2016,7,2,6.3,1.0,548,False
66059,2016,7,3,4.6,1.0,549,False
66059,2016,7,5,7.8,1.0,551,True
66059,2016,7,6,7.9,1.0,552,False
66059,2016,7,7,11.4,1.0,553,False
66059,2016,7,8,11.3,1.0,554,False
66059,2016,7,9,8.5,1.0,555,False
66059,2016,7,10,9.9,1.0,556,False
66059,2016,7,11,10.6,1.0,557,False
66059,2016,7,12,13.1,1.0,558,False
66059,2016,7,13,7.2,1.0,559,False
66059,2016,7,15,3.4,1.0,561,True
66059,2016,7,16,6.6,1.0,562,False
66059,2016,7,17,8.9,1.0,563,False
66059,2016,7,18,10.5,1.0,564,False
66059,2016,7,19,14.7,1.0,565,True
66059,2016,7,20,15.5,1.0,566,True
66059,2016,7,21,12.8,1.0,567,False
66059,2016,7,22,12.0,1.0,568,False
66059,2016,7,23,12.9,1.0,569,False
66059,2016,7,24,3.9,1.0,570,False
66059,2016,7,25,6.1,1.0,571,False
66059,2016,7,26,9.0,1.0,572,False
66059,2016,7,29,3.1,1.0,575,True
66059,2016,7,30,5.9,1.0,576,True
66059,2016,7,31,9.8,1.0,577,False
66059,2016,8,1,9.2,1.0,578,False
66059,2016,8,2,10.1,1.0,579,True
66059,2016,8,3,9.0,1.0,580,False
66059,2016,8,4,8.7,1.0,581,False
66059,2016,8,5,8.3,1.0,582,False
66059,2016,8,6,7.9,1.0,583,False
66059,2016,8,7,8.9,1.0,584,False
66059,2016,8,8,6.7,1.0,585,False
66059,2016,8,9,8.2,1.0,586,False
66059,2016,8,10,12.4,1.0,587,False
66059,2016,8,11,9.7,1.0,588,False
66059,2016,8,12,4.5,1.0,589,False
66059,2016,8,13,5.2,1.0,590,False
66059,2016,8,14,7.8,1.0,591,False
66059,2016,8,15,8.2,1.0,592,False
66059,2016,8,16,9.2,1.0,593,False
66059,2016,8,17,9.4,1.0,594,False
66059,2016,8,18,10.1,1.0,595,False
66059,2016,8,19,11.4,1.0,596,False
66059,2016,8,20,8.4,1.0,597,False
66059,2016,8,21,5.0,1.0,598,False
66059,2016,8,22,8.1,1.0,599,False
66059,2016,8,23,5.9,1.0,600,False
66059,2016,8,24,10.4,1.0,601,False
66059,2016,8,25,7.4,1.0,602,False
66059,2016,8,26,5.8,1.0,603,False
66059,2016,8,27,7.0,1.0,604,False
66059,2016,8,28,3.8,1.0,605,False
66059,2016,8,29,7.1,1.0,606,False
66059,2016,8,30,10.1,1.0,607,False
66059,2016,8,31,14.0,1.0,608,False
66059,2016,9,1,11.0,1.0,609,True
66059,2016,9,2,13.2,1.0,610,True
66059,2016,9,3,13.6,1.0,611,True
66059,2016,9,4,8.1,1.0,612,True
66059,2016,9,5,6.7,1.0,613,True
66059,2016,9,6,8.9,1.0,614,True
66059,2016,9,7,10.4,1.0,615,True
66059,2016,9,8,14.6,1.0,616,True
66059,2016,9,9,13.8,1.0,617,True
66059,2016,9,10,12.6,1.0,618,True
66059,2016,9,11,8.8,1.0,619,True
66059,2016,9,12,10.9,1.0,620,True
66059,2016,9,13,13.9,1.0,621,True
66059,2016,9,14,14.7,1.0,622,True
66059,2016,9,15,11.8,1.0,623,True
66059,2016,9,16,11.0,1.0,624,True
66059,2016,9,17,9.5,1.0,625,True
66059,2016,9,18,12.6,1.0,626,True
66059,2016,9,19,11.9,1.0,627,True
66059,2016,9,20,7.1,1.0,628,True
66059,2016,9,21,11.8,1.0,629,True
66059,2016,9,22,12.2,1.0,630,True
66059,2016,9,23,13.9,1.0,631,True
66059,2016,9,24,11.5,1.0,632,True
66059,2016,9,25,11.7,1.0,633,True
66059,2016,9,26,9.9,1.0,634,True
66059,2016,9,27,8.9,1.0,635,True
66059,2016,9,28,8.4,1.0,636,True
66059,2016,9,29,11.8,1.0,637,True
66059,2016,9,30,11.0,1.0,638,True
66059,2016,10,1,11.1,1.0,639,False
66059,2016,10,2,11.0,1.0,640,False
66059,2016,10,3,15.8,1.0,641,False
66059,2016,10,4,11.5,1.0,642,False
66059,2016,10,5,9.1,1.0,643,False
66059,2016,10,6,11.3,1.0,644,False
66059,2016,10,7,14.3,1.0,645,False
66059,2016,10,8,19.5,1.0,646,False
66059,2016,10,9,11.6,1.0,647,False
66059,2016,10,10,14.8,1.0,648,False
66059,2016,10,11,8.8,1.0,649,False
66059,2016,10,12,6.5,1.0,650,False
66059,2016,10,13,10.1,1.0,651,False
