Bureau of Meteorology station number,Year,Month,Day,Daily global solar exposure (MJ/m*m),index
66119,2015,1,1,30.8,0
66119,2015,1,2,18.2,1
66119,2015,1,3,31.4,2
66119,2015,1,4,26.0,3
66119,2015,1,5,12.4,4
66119,2015,1,6,23.8,5
66119,2015,1,7,31.1,6
66119,2015,1,8,31.8,7
66119,2015,1,9,24.4,8
66119,2015,1,10,13.7,9
66119,2015,1,11,3.0,10
66119,2015,1,12,11.4,11
66119,2015,1,13,21.3,12
66119,2015,1,14,30.8,13
66119,2015,1,15,26.6,14
66119,2015,1,16,28.7,15
66119,2015,1,17,32.1,16
66119,2015,1,18,29.9,17
66119,2015,1,19,3.2,18
66119,2015,1,20,22.7,19
66119,2015,1,21,27.7,20
66119,2015,1,22,28.2,21
66119,2015,1,23,28.6,22
66119,2015,1,24,28.1,23
66119,2015,1,25,27.2,24
66119,2015,1,26,3.2,25
66119,2015,1,27,3.3,26
66119,2015,1,28,6.9,27
66119,2015,1,29,24.6,28
66119,2015,1,30,29.6,29
66119,2015,1,31,26.6,30
66119,2015,2,1,18.9,31
66119,2015,2,2,18.0,32
66119,2015,2,3,23.0,33
66119,2015,2,4,17.0,34
66119,2015,2,5,15.3,35
66119,2015,2,6,15.4,36
66119,2015,2,7,19.4,37
66119,2015,2,8,27.9,38
66119,2015,2,9,7.8,39
66119,2015,2,10,21.5,40
66119,2015,2,11,23.1,41
66119,2015,2,12,24.3,42
66119,2015,2,13,12.8,43
66119,2015,2,14,18.5,44
66119,2015,2,15,22.9,45
66119,2015,2,16,24.1,46
66119,2015,2,17,26.0,47
66119,2015,2,18,24.9,48
66119,2015,2,19,13.8,49
66119,2015,2,20,12.4,50
66119,2015,2,21,12.3,51
66119,2015,2,22,17.5,52
66119,2015,2,23,15.8,53
66119,2015,2,24,14.4,54
66119,2015,2,25,9.5,55
66119,2015,2,26,12.4,56
66119,2015,2,27,18.6,57
66119,2015,2,28,21.1,58
66119,2015,3,1,18.7,59
66119,2015,3,2,9.7,60
66119,2015,3,3,21.2,61
66119,2015,3,4,15.8,62
66119,2015,3,5,23.4,63
66119,2015,3,6,24.3,64
66119,2015,3,7,17.8,65
66119,2015,3,8,18.3,66
66119,2015,3,9,24.0,67
66119,2015,3,10,10.9,68
66119,2015,3,11,16.2,69
66119,2015,3,12,17.7,70
66119,2015,3,13,3.0,71
66119,2015,3,14,18.4,72
66119,2015,3,15,15.7,73
66119,2015,3,16,13.8,74
66119,2015,3,17,11.3,75
66119,2015,3,18,17.4,76
66119,2015,3,19,22.1,77
66119,2015,3,20,17.2,78
66119,2015,3,21,8.5,79
66119,2015,3,22,6.9,80
66119,2015,3,23,18.7,81
66119,2015,3,24,5.8,82
66119,2015,3,25,15.0,83
66119,2015,3,26,20.4,84
66119,2015,3,27,21.5,85
66119,2015,3,28,18.2,86
66119,2015,3,29,17.2,87
66119,2015,3,30,9.5,88
66119,2015,3,31,10.0,89
66119,2015,4,1,9.8,90
66119,2015,4,2,13.7,91
66119,2015,4,3,3.6,92
66119,2015,4,4,3.0,93
66119,2015,4,5,17.7,94
66119,2015,4,6,14.2,95
66119,2015,4,7,15.5,96
66119,2015,4,8,13.5,97
66119,2015,4,9,14.0,98
66119,2015,4,10,11.3,99
66119,2015,4,11,11.3,100
66119,2015,4,12,12.9,101
66119,2015,4,13,14.0,102
66119,2015,4,14,16.1,103
66119,2015,4,15,15.9,104
66119,2015,4,16,14.2,105
66119,2015,4,17,4.4,106
66119,2015,4,18,11.7,107
66119,2015,4,19,13.5,108
66119,2015,4,20,3.1,109
66119,2015,4,21,2.9,110
66119,2015,4,22,3.0,111
66119,2015,4,23,7.2,112
66119,2015,4,24,14.0,113
66119,2015,4,25,14.0,114
66119,2015,4,26,5.5,115
66119,2015,4,27,14.6,116
66119,2015,4,28,15.0,117
66119,2015,4,29,8.4,118
66119,2015,4,30,8.3,119
66119,2015,5,1,8.9,120
66119,2015,5,2,6.0,121
66119,2015,5,3,4.5,122
66119,2015,5,4,7.4,123
66119,2015,5,5,13.8,124
66119,2015,5,6,14.2,125
66119,2015,5,7,14.0,126
66119,2015,5,8,13.8,127
66119,2015,5,9,13.6,128
66119,2015,5,10,11.8,129
66119,2015,5,11,13.0,130
66119,2015,5,12,13.3,131
66119,2015,5,13,12.5,132
66119,2015,5,14,13.1,133
66119,2015,5,15,11.9,134
66119,2015,5,16,9.5,135
66119,2015,5,17,8.6,136
66119,2015,5,18,7.6,137
66119,2015,5,19,6.6,138
66119,2015,5,20,9.8,139
66119,2015,5,21,11.7,140
66119,2015,5,22,5.2,141
66119,2015,5,23,10.9,142
66119,2015,5,24,12.0,143
66119,2015,5,25,9.0,144
66119,2015,5,26,10.6,145
66119,2015,5,27,10.7,146
66119,2015,5,28,10.6,147
66119,2015,5,29,4.0,148
66119,2015,5,30,6.6,149
66119,2015,5,31,4.4,150
66119,2015,6,1,11.1,151
66119,2015,6,2,11.3,152
66119,2015,6,3,10.6,153
66119,2015,6,4,11.0,154
66119,2015,6,5,9.9,155
66119,2015,6,6,10.2,156
66119,2015,6,7,10.9,157
66119,2015,6,8,11.1,158
66119,2015,6,9,10.1,159
66119,2015,6,10,4.6,160
66119,2015,6,11,6.3,161
66119,2015,6,12,8.3,162
66119,2015,6,13,9.2,163
66119,2015,6,14,9.0,164
66119,2015,6,15,5.1,165
66119,2015,6,16,3.2,166
66119,2015,6,17,4.3,167
66119,2015,6,18,7.1,168
66119,2015,6,19,6.3,169
66119,2015,6,20,10.4,170
