year,0:15,0:30,0:45,1:00,1:15,1:30,1:45,2:00,2:15,2:30,2:45,3:00,3:15,3:30,3:45,4:00,4:15,4:30,4:45,5:00,5:15,5:30,5:45,6:00,6:15,6:30,6:45,7:00,7:15,7:30,7:45,8:00,8:15,8:30,8:45,9:00,9:15,9:30,9:45,10:00,10:15,10:30,10:45,11:00,11:15,11:30,11:45,12:00,12:15,12:30,12:45,13:00,13:15,13:30,13:45,14:00,14:15,14:30,14:45,15:00,15:15,15:30,15:45,16:00,16:15,16:30,16:45,17:00,17:15,17:30,17:45,18:00,18:15,18:30,18:45,19:00,19:15,19:30,19:45,20:00,20:15,20:30,20:45,21:00,21:15,21:30,21:45,22:00,22:15,22:30,22:45,23:00,23:15,23:30,23:45,24:00,Date_01AUG2020,Date_01DEC2020,Date_01FEB2021,Date_01JAN2021,Date_01JUL2020,Date_01JUN2020,Date_01MAY2020,Date_01NOV2020,Date_01OCT2020,Date_01SEP2020,Date_02APR2021,Date_02AUG2020,Date_02DEC2020,Date_02FEB2021,Date_02JAN2021,Date_02JUL2020,Date_02JUN2020,Date_02MAY2020,Date_02NOV2020,Date_02OCT2020,Date_02SEP2020,Date_03APR2021,Date_03AUG2020,Date_03DEC2020,Date_03FEB2021,Date_03JAN2021,Date_03JUL2020,Date_03JUN2020,Date_03MAR2021,Date_03MAY2020,Date_03NOV2020,Date_03OCT2020,Date_03SEP2020,Date_04APR2021,Date_04AUG2020,Date_04DEC2020,Date_04FEB2021,Date_04JAN2021,Date_04JUL2020,Date_04JUN2020,Date_04MAR2021,Date_04MAY2020,Date_04NOV2020,Date_04SEP2020,Date_05APR2021,Date_05AUG2020,Date_05DEC2020,Date_05FEB2021,Date_05JAN2021,Date_05JUL2020,Date_05JUN2020,Date_05MAR2021,Date_05MAY2020,Date_05NOV2020,Date_05OCT2020,Date_05SEP2020,Date_06APR2021,Date_06AUG2020,Date_06DEC2020,Date_06FEB2021,Date_06JAN2021,Date_06JUL2020,Date_06JUN2020,Date_06MAR2021,Date_06MAY2020,Date_06NOV2020,Date_06OCT2020,Date_06SEP2020,Date_07APR2021,Date_07AUG2020,Date_07DEC2020,Date_07FEB2021,Date_07JAN2021,Date_07JUL2020,Date_07JUN2020,Date_07MAR2021,Date_07MAY2020,Date_07NOV2020,Date_07OCT2020,Date_07SEP2020,Date_08APR2021,Date_08AUG2020,Date_08DEC2020,Date_08FEB2021,Date_08JAN2021,Date_08JUL2020,Date_08JUN2020,Date_08MAR2021,Date_08MAY2020,Date_08NOV2020,Date_08OCT2020,Date_08SEP2020,Date_09APR2021,Date_09AUG2020,Date_09DEC2020,Date_09FEB2021,Date_09JAN2021,Date_09JUL2020,Date_09JUN2020,Date_09MAR2021,Date_09MAY2020,Date_09NOV2020,Date_09OCT2020,Date_09SEP2020,Date_10APR2021,Date_10AUG2020,Date_10DEC2020,Date_10FEB2021,Date_10JAN2021,Date_10JUL2020,Date_10JUN2020,Date_10MAR2021,Date_10MAY2020,Date_10NOV2020,Date_10OCT2020,Date_10SEP2020,Date_11APR2021,Date_11AUG2020,Date_11DEC2020,Date_11FEB2021,Date_11JAN2021,Date_11JUL2020,Date_11JUN2020,Date_11MAR2021,Date_11MAY2020,Date_11NOV2020,Date_11OCT2020,Date_11SEP2020,Date_12APR2021,Date_12AUG2020,Date_12DEC2020,Date_12FEB2021,Date_12JAN2021,Date_12JUL2020,Date_12JUN2020,Date_12MAR2021,Date_12MAY2020,Date_12NOV2020,Date_12OCT2020,Date_12SEP2020,Date_13APR2021,Date_13AUG2020,Date_13DEC2020,Date_13FEB2021,Date_13JAN2021,Date_13JUL2020,Date_13JUN2020,Date_13MAR2021,Date_13MAY2020,Date_13NOV2020,Date_13OCT2020,Date_13SEP2020,Date_14APR2021,Date_14AUG2020,Date_14DEC2020,Date_14FEB2021,Date_14JAN2021,Date_14JUL2020,Date_14JUN2020,Date_14MAR2021,Date_14MAY2020,Date_14NOV2020,Date_14OCT2020,Date_14SEP2020,Date_15APR2021,Date_15AUG2020,Date_15DEC2020,Date_15FEB2021,Date_15JAN2021,Date_15JUL2020,Date_15JUN2020,Date_15MAR2021,Date_15MAY2020,Date_15NOV2020,Date_15OCT2020,Date_15SEP2020,Date_16APR2021,Date_16AUG2020,Date_16DEC2020,Date_16FEB2021,Date_16JAN2021,Date_16JUL2020,Date_16JUN2020,Date_16MAR2021,Date_16MAY2020,Date_16NOV2020,Date_16OCT2020,Date_16SEP2020,Date_17APR2021,Date_17AUG2020,Date_17DEC2020,Date_17FEB2021,Date_17JAN2021,Date_17JUL2020,Date_17JUN2020,Date_17MAR2021,Date_17MAY2020,Date_17NOV2020,Date_17OCT2020,Date_17SEP2020,Date_18APR2021,Date_18AUG2020,Date_18DEC2020,Date_18FEB2021,Date_18JAN2021,Date_18JUL2020,Date_18JUN2020,Date_18MAR2021,Date_18MAY2020,Date_18NOV2020,Date_18OCT2020,Date_18SEP2020,Date_19AUG2020,Date_19DEC2020,Date_19FEB2021,Date_19JAN2021,Date_19JUL2020,Date_19JUN2020,Date_19MAR2021,Date_19MAY2020,Date_19NOV2020,Date_19OCT2020,Date_19SEP2020,Date_20APR2021,Date_20AUG2020,Date_20DEC2020,Date_20FEB2021,Date_20JAN2021,Date_20JUL2020,Date_20JUN2020,Date_20MAR2021,Date_20MAY2020,Date_20NOV2020,Date_20OCT2020,Date_20SEP2020,Date_21APR2021,Date_21AUG2020,Date_21DEC2020,Date_21FEB2021,Date_21JAN2021,Date_21JUL2020,Date_21JUN2020,Date_21MAR2021,Date_21MAY2020,Date_21NOV2020,Date_21OCT2020,Date_21SEP2020,Date_22APR2021,Date_22AUG2020,Date_22DEC2020,Date_22FEB2021,Date_22JAN2021,Date_22JUL2020,Date_22JUN2020,Date_22MAR2021,Date_22MAY2020,Date_22NOV2020,Date_22OCT2020,Date_22SEP2020,Date_23APR2021,Date_23AUG2020,Date_23DEC2020,Date_23FEB2021,Date_23JAN2021,Date_23JUL2020,Date_23JUN2020,Date_23MAR2021,Date_23MAY2020,Date_23NOV2020,Date_23OCT2020,Date_23SEP2020,Date_24APR2021,Date_24AUG2020,Date_24DEC2020,Date_24FEB2021,Date_24JAN2021,Date_24JUL2020,Date_24JUN2020,Date_24MAR2021,Date_24MAY2020,Date_24NOV2020,Date_24OCT2020,Date_24SEP2020,Date_25APR2021,Date_25AUG2020,Date_25DEC2020,Date_25FEB2021,Date_25JAN2021,Date_25JUL2020,Date_25JUN2020,Date_25MAR2021,Date_25MAY2020,Date_25NOV2020,Date_25OCT2020,Date_25SEP2020,Date_26APR2021,Date_26AUG2020,Date_26DEC2020,Date_26FEB2021,Date_26JAN2021,Date_26JUL2020,Date_26JUN2020,Date_26MAR2021,Date_26MAY2020,Date_26NOV2020,Date_26OCT2020,Date_26SEP2020,Date_27APR2021,Date_27AUG2020,Date_27DEC2020,Date_27FEB2021,Date_27JAN2021,Date_27JUL2020,Date_27JUN2020,Date_27MAR2021,Date_27MAY2020,Date_27NOV2020,Date_27OCT2020,Date_27SEP2020,Date_28APR2021,Date_28AUG2020,Date_28DEC2020,Date_28FEB2021,Date_28JAN2021,Date_28JUL2020,Date_28JUN2020,Date_28MAR2021,Date_28MAY2020,Date_28NOV2020,Date_28OCT2020,Date_28SEP2020,Date_29APR2021,Date_29AUG2020,Date_29DEC2020,Date_29JAN2021,Date_29JUL2020,Date_29JUN2020,Date_29MAR2021,Date_29MAY2020,Date_29NOV2020,Date_29OCT2020,Date_29SEP2020,Date_30APR2021,Date_30AUG2020,Date_30DEC2020,Date_30JAN2021,Date_30JUL2020,Date_30JUN2020,Date_30MAR2021,Date_30MAY2020,Date_30NOV2020,Date_30OCT2020,Date_30SEP2020,Date_31AUG2020,Date_31DEC2020,Date_31JAN2021,Date_31JUL2020,Date_31MAR2021,Date_31MAY2020,Date_31OCT2020
2021,12.14195,11.93092,11.80837,11.7235,11.54319,11.37272,11.14985,11.11425,11.06663,10.96335,10.88755,10.77105,10.80991,10.76345,10.72325,10.76584,10.79685,10.75754,10.8431,10.92663,11.09204,11.33446,11.52652,11.81189,12.80595,13.10116,13.58789,14.0085,14.87136,15.37537,16.07917,16.70882,17.31472,17.68913,17.97129,18.11057,18.22988,18.40062,18.50911,18.35638,18.47554,18.53421,18.49654,18.65235,18.69281,18.73523,18.75058,19.02935,19.17851,19.07765,19.05348,19.28522,19.26165,19.01365,18.97508,18.86295,18.85542,18.85928,18.74111,18.69837,18.69528,18.66687,18.42343,18.35624,18.27055,18.15865,18.29992,18.68274,18.72133,18.81473,19.21314,19.25865,18.70614,18.67262,18.49015,18.39755,18.07958,17.65279,17.37089,17.12773,16.88369,16.46392,16.25818,16.09004,15.67297,15.30883,15.15011,14.83689,14.56779,14.29985,14.0393,13.77268,13.39331,13.1242,12.82732,12.62287,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2021,12.52304,12.27825,12.13363,12.12249,11.91986,11.75339,11.56568,11.43943,11.32796,11.23641,11.20248,11.10035,10.92295,10.88069,10.94173,10.89935,10.97237,10.8975,10.96026,10.99709,11.18808,11.20215,11.38628,11.48871,11.8924,11.924,11.93834,12.07562,12.42343,12.80569,13.05703,13.15391,13.4478,13.83583,14.06002,14.43467,14.76461,14.98583,15.03282,15.22356,15.31897,15.63085,15.58047,15.67422,15.674,15.60671,15.76335,15.95008,15.98518,15.76672,15.78296,15.821,15.70104,15.6849,15.61222,15.45933,15.42591,15.48484,15.45238,15.60278,15.61294,15.48,15.48472,15.41663,15.51141,15.48083,15.62879,15.93831,16.15821,16.64654,16.86808,17.41311,17.36358,17.61193,17.45071,17.41932,17.11059,16.92415,16.61942,16.36542,16.15797,15.91492,15.69296,15.52641,15.18132,15.05971,14.72821,14.45934,14.4457,14.48475,14.24375,14.01475,13.83791,13.61797,13.2884,13.13317,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2021,12.95389,12.80311,12.64292,12.37681,12.32484,12.05599,11.99773,11.83259,11.6817,11.50178,11.44373,11.3637,11.30729,11.26891,11.29922,11.20913,11.28805,11.29201,11.29158,11.3411,11.4543,11.51813,11.60753,11.69203,11.73496,11.76687,11.75292,12.03003,12.23916,12.52533,12.67492,12.92022,13.03426,13.22601,13.48062,13.7807,14.14918,14.20171,14.43506,14.68832,14.78947,14.96172,15.02138,14.914,14.91608,15.04714,15.10793,15.27256,15.23898,15.2418,15.18172,15.26885,15.06016,15.05283,14.88288,14.9807,15.07901,15.15364,15.00182,15.01804,14.989,15.09337,14.78188,14.79574,15.14776,15.07856,15.35023,15.67417,15.97503,16.23915,16.7852,17.26468,17.51106,17.51657,17.57144,17.57982,17.32243,17.19201,16.88838,16.61796,16.49371,16.20874,16.00798,15.80106,15.47657,15.16188,14.90741,14.53232,14.37174,14.14048,13.73429,13.52115,13.20583,12.86123,12.67512,12.38641,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2021,12.41112,12.10478,11.9545,11.73208,11.58634,11.46276,11.41668,11.33462,11.22194,11.17386,11.08478,11.05566,10.99729,10.98224,10.93319,10.9522,11.06264,10.99931,11.06522,11.16853,11.42934,11.65434,11.91036,12.17687,13.29308,14.00982,14.39696,14.67251,15.6618,16.49717,17.25146,17.58277,18.47925,18.90118,19.24296,19.39517,19.56774,19.49195,19.67059,19.63426,19.61669,19.69876,19.6446,19.61201,19.79342,19.8005,19.71133,19.81431,19.95082,20.00801,20.24512,20.08105,19.95399,19.97284,20.00887,19.72877,19.60923,19.39385,19.35282,19.24902,19.28541,19.30111,19.20034,19.05091,18.90549,19.0155,19.24463,19.37658,19.73226,19.80743,20.24,20.64444,20.00816,20.12605,19.82169,19.61096,19.20832,18.7338,18.49082,18.30109,17.85024,17.46531,17.22826,16.80062,16.27808,15.95547,15.5197,15.24589,14.94782,14.66277,14.14424,13.80178,13.46507,13.10282,12.69971,12.53924,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2021,12.31545,12.24253,12.14759,11.96764,11.79239,11.53362,11.46264,11.33124,11.20904,11.15645,11.04152,11.01795,10.95067,10.99889,11.00869,11.07082,11.02656,11.10935,11.13902,11.18402,11.45197,11.72188,11.96963,12.51717,13.32776,13.92594,14.35165,14.72681,15.62042,16.48402,17.11465,17.62403,18.40087,18.88099,19.26063,19.54179,19.59446,19.2178,19.38535,19.58179,19.73084,19.67067,19.52747,19.60487,19.72496,19.68214,19.7497,19.77147,20.07833,20.14049,20.16371,20.11239,19.93272,19.72741,19.69844,19.53006,19.43862,19.46613,19.27565,19.44545,19.4581,19.12046,19.04895,18.99458,18.96477,19.04414,19.1588,19.41311,19.4528,19.60193,20.05041,20.28587,19.68171,19.72617,19.57971,19.52598,19.06163,18.56448,18.22849,17.75452,17.48401,17.11505,16.84198,16.63684,17.18347,16.87477,16.49539,16.1404,15.6767,15.61648,15.24015,14.77786,14.40852,14.1194,13.63438,13.49593,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2021,13.40601,13.12152,12.99967,12.72947,12.58964,12.4942,12.16295,12.13725,11.94452,11.92974,11.80861,11.81193,11.71173,11.78767,11.70414,11.71937,11.65775,11.77523,11.82684,11.94644,12.10877,12.36905,12.64285,12.91522,13.76803,14.30344,14.74002,15.29406,16.30576,16.89612,17.71494,18.34734,19.15859,19.60797,19.94587,20.24746,20.29408,20.31609,20.27526,20.39813,20.47897,20.48973,20.39404,20.2966,20.29043,20.3564,20.55633,20.55663,20.77514,20.63322,20.52938,20.53821,20.44868,20.29936,20.34921,20.25067,20.03729,20.05666,20.00591,20.13129,20.00196,19.78061,19.97765,19.74429,19.67889,19.50847,19.66022,19.83837,20.00385,20.26457,20.8807,20.93103,20.31382,20.18283,20.00296,19.99326,19.40212,19.23498,18.75733,18.41633,18.20164,17.76781,17.40262,17.19107,16.83791,16.48259,15.9812,15.76389,15.39136,15.273,14.8328,14.57349,14.16767,13.8836,13.67341,13.37794,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2021,13.29466,13.09237,12.94547,12.72221,12.72292,12.28869,12.08157,11.87043,11.78416,11.66894,11.66833,11.60855,11.58641,11.68094,11.65041,11.56589,11.65399,11.71388,11.69309,11.80761,11.9347,12.30401,12.72827,13.03142,13.74033,14.06381,14.59198,15.11612,16.04257,16.63265,17.21531,18.0564,18.71172,19.33706,19.54227,19.91789,20.02627,19.91348,19.8213,19.79374,19.92014,20.0296,20.09903,20.08882,19.9162,19.93656,19.93665,20.33213,20.36285,20.22637,20.4129,20.55677,20.45808,20.37545,20.2804,20.17844,19.96494,20.00422,20.00081,20.02096,19.61755,19.8101,19.83126,19.67575,19.47466,19.62044,19.52414,19.82781,19.8053,19.99457,20.22204,20.34157,19.62821,19.67693,19.55102,19.44615,18.94867,18.57803,18.26401,18.10078,17.72623,17.43184,17.00634,16.58451,16.15949,15.91286,15.66203,15.39359,15.146,15.06785,14.71473,14.31761,13.97772,13.66008,13.5221,13.19628,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2021,13.0752,12.81838,12.65779,12.50334,12.33829,12.14357,11.96159,11.86055,11.76882,11.61761,11.50464,11.48135,11.50672,11.34001,11.46181,11.44187,11.4526,11.44064,11.4926,11.56639,11.73418,12.03798,12.39599,12.67856,13.41771,13.86857,14.34298,14.56202,15.24011,15.82442,16.5508,17.10657,17.7711,18.24,18.71471,19.04727,19.10287,19.16654,19.3746,19.51675,19.60163,19.68928,19.74721,20.01616,19.8544,19.89379,19.87522,20.0904,20.13846,19.92181,19.95052,19.97796,20.33732,20.36267,20.17062,20.05379,20.02235,20.09963,20.10043,20.14512,19.94615,20.00412,19.65038,19.75183,19.84355,19.62768,19.65445,19.89421,19.79905,19.71833,19.84864,20.04026,19.38172,19.20483,18.92687,18.81349,18.33201,17.78206,17.78485,17.4571,17.05746,16.73002,16.37393,16.31118,15.8615,15.42255,15.18405,14.86889,14.56784,14.78759,14.51323,14.18947,13.83244,13.69949,13.47671,13.35038,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
