year,0:15,0:30,0:45,1:00,1:15,1:30,1:45,2:00,2:15,2:30,2:45,3:00,3:15,3:30,3:45,4:00,4:15,4:30,4:45,5:00,5:15,5:30,5:45,6:00,6:15,6:30,6:45,7:00,7:15,7:30,7:45,8:00,8:15,8:30,8:45,9:00,9:15,9:30,9:45,10:00,10:15,10:30,10:45,11:00,11:15,11:30,11:45,12:00,12:15,12:30,12:45,13:00,13:15,13:30,13:45,14:00,14:15,14:30,14:45,15:00,15:15,15:30,15:45,16:00,16:15,16:30,16:45,17:00,17:15,17:30,17:45,18:00,18:15,18:30,18:45,19:00,19:15,19:30,19:45,20:00,20:15,20:30,20:45,21:00,21:15,21:30,21:45,22:00,22:15,22:30,22:45,23:00,23:15,23:30,23:45,24:00,Date_01DEC2013,Date_01MAY2013,Date_01NOV2013,Date_02DEC2013,Date_02MAY2013,Date_02NOV2013,Date_03DEC2013,Date_03MAY2013,Date_03NOV2013,Date_04APR2014,Date_04DEC2013,Date_04MAY2013,Date_04NOV2013,Date_05APR2014,Date_05DEC2013,Date_05MAY2013,Date_05NOV2013,Date_06APR2014,Date_06NOV2013,Date_07APR2014,Date_07MAY2013,Date_07NOV2013,Date_08MAY2013,Date_08NOV2013,Date_09APR2014,Date_09DEC2013,Date_09MAY2013,Date_09NOV2013,Date_10APR2014,Date_10DEC2013,Date_10MAY2013,Date_10NOV2013,Date_11APR2014,Date_11DEC2013,Date_11MAY2013,Date_11NOV2013,Date_12APR2014,Date_12DEC2013,Date_12MAY2013,Date_12NOV2013,Date_13APR2014,Date_13DEC2013,Date_13MAY2013,Date_13NOV2013,Date_14APR2014,Date_14DEC2013,Date_14MAR2014,Date_14MAY2013,Date_14NOV2013,Date_15APR2014,Date_15DEC2013,Date_15MAR2014,Date_15NOV2013,Date_16APR2014,Date_16DEC2013,Date_16MAR2014,Date_16NOV2013,Date_17APR2014,Date_17DEC2013,Date_17MAR2014,Date_17NOV2013,Date_18APR2014,Date_18DEC2013,Date_18MAR2014,Date_18NOV2013,Date_19APR2014,Date_19DEC2013,Date_19MAR2014,Date_19NOV2013,Date_20APR2014,Date_20DEC2013,Date_20MAR2014,Date_20NOV2013,Date_21APR2014,Date_21DEC2013,Date_21MAR2014,Date_21NOV2013,Date_22APR2014,Date_22DEC2013,Date_22MAR2014,Date_22NOV2013,Date_22OCT2013,Date_23APR2014,Date_23DEC2013,Date_23MAR2014,Date_23NOV2013,Date_23OCT2013,Date_24APR2014,Date_24DEC2013,Date_24NOV2013,Date_24OCT2013,Date_25APR2014,Date_25DEC2013,Date_25NOV2013,Date_25OCT2013,Date_26APR2014,Date_26DEC2013,Date_26MAR2014,Date_26NOV2013,Date_26OCT2013,Date_27APR2014,Date_27DEC2013,Date_27MAR2014,Date_27NOV2013,Date_27OCT2013,Date_28APR2014,Date_28MAR2014,Date_28NOV2013,Date_28OCT2013,Date_29APR2014,Date_29MAR2014,Date_29NOV2013,Date_29OCT2013,Date_30APR2014,Date_30MAR2014,Date_30NOV2013,Date_30OCT2013,Date_31MAR2014
2014,17.54863,16.46426,16.42812,16.42812,16.42812,16.42812,15.68714,15.21725,15.21725,15.21725,15.21725,15.21725,15.21725,14.33168,14.07866,14.07866,14.07866,14.07866,14.07866,14.07866,14.07866,14.07866,14.07866,14.07866,14.07866,14.07866,14.92808,15.28954,16.1751,16.51848,16.51848,17.45827,18.52456,18.79565,18.79565,20.02459,20.09689,21.23547,21.30776,21.30776,22.17525,22.44634,22.44634,22.8078,23.67529,23.67529,23.67529,23.67529,23.67529,23.67529,23.67529,23.67529,23.67529,23.67529,22.95238,22.93431,22.93431,22.93431,22.93431,22.93431,22.93431,22.93431,22.93431,22.93431,22.93431,22.93431,22.93431,22.93431,21.92223,21.79572,21.79572,21.79572,21.00052,20.91016,20.91016,20.91016,20.91016,20.71136,19.77158,19.77158,19.77158,19.77158,19.77158,19.77158,19.59085,18.70528,18.70528,18.70528,18.5607,17.98237,17.98237,17.98237,17.92816,16.84379,16.84379,16.84379,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2014,16.41005,15.61485,15.61485,15.61485,15.61485,15.61485,15.19917,14.47626,14.47626,14.47626,14.47626,14.47626,14.47626,13.66299,13.33768,13.33768,13.33768,13.33768,13.33768,13.33768,13.89794,14.07866,14.07866,14.07866,14.07866,14.07866,14.07866,14.07866,14.07866,14.9823,15.12688,15.74136,16.26546,16.26546,16.91608,17.40405,17.40405,17.40405,18.12696,18.14503,18.66914,18.86794,18.86794,18.86794,18.86794,18.86794,18.86794,18.86794,18.86794,18.86794,18.86794,18.86794,18.86794,18.86794,18.86794,18.86794,18.86794,18.86794,18.86794,17.81972,17.81972,18.61492,18.9583,18.9583,18.9583,18.77758,18.21732,18.21732,18.79565,19.03059,19.03059,19.03059,19.03059,19.03059,19.03059,19.03059,19.03059,19.03059,19.03059,19.03059,19.03059,19.03059,18.77758,18.30768,18.30768,18.30768,18.30768,18.27154,17.1691,17.1691,17.1691,16.5727,15.94016,15.92208,14.72928,14.72928,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2014,14.72928,14.72928,14.72928,14.07866,13.50034,13.50034,13.50034,13.50034,13.50034,13.50034,13.50034,13.50034,13.50034,13.50034,13.50034,13.50034,13.50034,13.42804,12.28946,12.28946,12.28946,12.30754,13.42804,13.42804,14.80157,16.03052,16.26546,17.45827,19.46434,20.65714,22.03067,23.15118,24.65122,25.37413,25.37413,26.13318,26.44042,26.44042,26.76573,27.32598,27.32598,27.32598,27.32598,27.32598,27.32598,27.32598,27.32598,27.81394,28.06696,28.06696,28.06696,28.06696,27.41634,27.32598,27.54285,27.63322,27.9766,27.9766,27.9766,27.9766,27.27176,27.21754,26.44042,26.44042,26.72958,27.16333,26.51271,26.20547,26.20547,26.02474,25.9886,24.81387,23.85602,22.44634,22.44634,22.59092,22.31983,22.04874,22.04874,22.04874,22.04874,22.04874,21.28969,20.81979,20.60292,19.60892,19.60892,19.50049,18.47034,18.47034,17.92816,17.24139,16.51848,16.03052,16.03052,15.00037,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2014,14.80157,14.80157,14.80157,14.06059,13.5907,13.5907,13.5907,13.5907,13.5907,13.5907,13.5907,13.5907,13.5907,13.5907,13.5907,12.43404,12.36175,12.36175,12.36175,12.36175,12.94008,13.04852,13.5907,13.5907,14.60277,15.68714,16.93416,17.49441,19.77158,21.30776,22.55478,23.87409,25.15725,26.1874,26.54885,27.32598,27.32598,27.32598,27.32598,27.32598,27.32598,28.01274,27.56093,27.32598,27.85009,28.06696,28.06696,28.06696,28.06696,28.06696,28.06696,28.06696,28.42842,27.579,27.579,28.69951,28.46456,28.3742,28.71758,28.55493,27.70551,27.99467,27.65129,27.65129,27.65129,27.65129,27.9766,28.33805,27.56093,27.07296,26.83802,25.97053,24.57892,23.2054,23.18732,23.18732,23.09696,21.95838,21.95838,21.95838,21.95838,21.95838,21.95838,21.95838,20.96438,20.91016,20.62099,19.77158,19.46434,18.63299,18.19925,17.89201,17.89201,16.7715,16.26546,15.61485,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2014,15.61485,14.71121,14.40397,14.40397,14.40397,14.40397,13.51841,13.26539,13.26539,13.26539,13.26539,13.26539,13.26539,13.26539,13.26539,13.26539,13.26539,13.26539,13.26539,13.26539,12.68706,12.68706,12.68706,12.94008,14.72928,15.79557,16.62692,17.74743,19.73543,21.03667,22.2114,23.49456,25.3922,25.62714,26.1874,26.83802,27.25369,28.06696,28.06696,28.06696,28.7718,28.78987,28.78987,28.78987,29.38627,28.89831,28.78987,28.78987,28.78987,28.78987,28.9706,29.53086,29.53086,29.53086,29.53086,29.53086,29.53086,29.31398,28.82602,29.7658,29.7658,29.7658,29.7658,29.7658,29.7658,29.47664,28.71758,28.71758,28.71758,28.64529,27.48864,26.67536,25.35605,24.0006,24.0006,24.0006,22.8078,22.609,22.609,22.609,22.609,22.53671,21.72343,21.72343,21.72343,21.47041,20.58485,20.58485,19.77158,19.3559,18.28961,18.21732,17.25947,17.07874,16.39197,15.94016,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2014,15.79557,14.63892,14.63892,14.63892,14.63892,14.63892,14.63892,14.5847,13.42804,13.42804,13.42804,13.42804,13.42804,13.42804,13.13888,12.68706,12.68706,12.68706,12.68706,12.68706,13.24732,13.26539,13.5907,13.82565,14.76543,15.00037,16.30161,17.40405,19.44627,20.98245,22.50056,23.69336,24.92231,25.7898,25.9886,26.76573,27.54285,28.46456,28.46456,28.46456,28.46456,28.46456,28.46456,28.46456,29.06096,29.60315,29.60315,29.60315,29.60315,29.60315,29.60315,29.60315,29.60315,29.60315,30.23569,30.34413,29.62122,29.60315,29.60315,29.60315,29.60315,29.60315,29.3682,29.06096,30.18147,29.07904,29.33205,29.60315,29.31398,28.30191,27.63322,26.585,24.65122,24.0006,23.22347,22.77165,22.77165,22.30176,21.63307,21.83187,22.22947,21.1451,21.1451,21.1451,21.03667,20.00652,20.00652,20.00652,19.28361,18.9583,18.28961,17.72936,17.72936,17.40405,16.42812,16.42812,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2014,15.90401,15.28954,15.28954,14.29554,14.07866,14.07866,14.07866,14.07866,14.07866,14.07866,14.07866,14.07866,14.07866,14.07866,14.02445,12.94008,12.94008,12.94008,12.94008,12.94008,13.48226,13.50034,14.06059,14.07866,14.91001,15.36183,16.44619,17.69321,19.9523,21.07281,22.28369,23.87409,25.1934,26.1874,27.00067,27.05489,28.39227,28.30191,28.30191,28.30191,28.30191,28.30191,28.30191,28.30191,29.33205,28.9706,28.62722,28.62722,29.02482,28.82602,28.22962,28.22962,28.69951,29.27784,29.27784,29.27784,29.27784,29.27784,29.27784,29.27784,29.27784,28.64529,28.06696,28.06696,28.06696,28.06696,28.06696,27.19947,27.16333,27.16333,25.91631,25.21147,23.47649,22.93431,22.93431,22.93431,22.03067,21.72343,21.72343,21.72343,21.2174,20.58485,20.58485,20.58485,20.58485,19.84387,19.3559,19.3559,19.3559,19.3559,18.25347,18.14503,17.11488,16.91608,16.91608,16.66307,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2014,15.61485,15.61485,15.61485,15.61485,14.87386,14.47626,14.47626,14.47626,14.47626,14.47626,14.47626,13.55455,13.33768,13.33768,13.33768,13.33768,13.33768,13.33768,13.33768,13.33768,12.77743,12.77743,12.77743,12.77743,12.77743,12.77743,14.09674,14.47626,14.71121,15.70521,15.70521,16.03052,16.91608,17.81972,18.14503,18.30768,19.3559,19.3559,20.09689,20.49449,20.49449,20.49449,20.49449,20.58485,21.63307,21.63307,20.83787,20.49449,20.81979,21.23547,21.23547,21.23547,21.23547,21.23547,21.23547,20.33183,20.09689,20.09689,20.09689,20.09689,20.09689,20.09689,20.09689,20.09689,20.09689,20.09689,20.09689,20.09689,20.09689,19.44627,19.28361,19.28361,19.28361,19.28361,19.28361,19.28361,19.28361,19.28361,19.28361,19.28361,19.28361,19.28361,19.28361,18.72336,18.30768,18.30768,18.30768,18.30768,18.30768,18.30768,17.72936,17.1691,17.1691,17.1691,16.24739,16.03052,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2014,16.03052,15.16303,14.80157,14.80157,14.80157,14.80157,14.80157,14.80157,14.44012,13.66299,13.66299,13.66299,13.66299,13.66299,13.66299,13.66299,13.66299,13.66299,13.66299,13.66299,13.66299,13.66299,13.66299,13.66299,13.66299,13.66299,13.66299,13.66299,14.13288,14.72928,14.72928,14.72928,14.72928,15.5787,15.94016,15.94016,16.68114,17.1691,17.1691,17.1691,18.00045,18.30768,18.30768,18.30768,18.30768,18.99445,19.03059,19.03059,19.03059,19.03059,19.03059,19.03059,19.03059,19.03059,19.03059,19.03059,19.03059,19.03059,19.03059,19.03059,19.03059,19.03059,19.03059,19.03059,18.74143,18.30768,18.30768,18.30768,18.30768,18.30768,18.30768,18.30768,18.30768,18.30768,18.30768,18.30768,18.30768,18.86794,19.3559,19.3559,19.3559,19.3559,19.3559,18.57878,18.14503,18.14503,18.14503,17.89201,17.07874,17.07874,17.07874,16.44619,15.94016,15.79557,14.80157,14.80157,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2014,14.80157,13.55455,13.50034,13.50034,13.50034,13.50034,13.50034,13.50034,13.50034,13.50034,13.50034,13.50034,13.50034,13.1931,12.28946,12.28946,12.28946,12.28946,12.28946,12.28946,12.28946,12.28946,13.17503,13.33768,14.51241,14.94615,16.22932,17.45827,19.50049,20.72943,21.9403,23.53071,24.7958,24.97652,25.22954,26.1874,26.56693,26.91031,26.67536,26.67536,26.67536,26.67536,26.67536,26.67536,26.67536,27.09104,26.85609,26.69344,27.32598,27.32598,27.32598,27.32598,27.32598,27.32598,27.32598,27.32598,27.32598,27.32598,27.32598,27.32598,27.32598,27.32598,27.32598,27.32598,27.32598,26.22354,26.02474,26.02474,26.02474,26.02474,25.95245,24.97652,24.01867,23.83794,23.18732,22.69936,22.69936,22.69936,22.44634,21.95838,21.95838,21.95838,21.95838,21.4162,20.7475,20.7475,19.88001,19.51856,19.48241,18.30768,17.85587,17.1691,17.1691,16.33776,15.94016,15.94016,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2014,15.34376,14.72928,14.72928,14.00637,13.5907,13.5907,13.5907,13.5907,13.5907,13.5907,13.5907,13.5907,13.5907,13.5907,13.5907,13.5907,13.5907,13.5907,13.5907,13.5907,12.94008,12.94008,12.94008,12.94008,14.63892,15.72328,16.69921,17.49441,19.62699,20.69329,22.22947,23.44034,24.90423,25.69943,25.69943,26.16933,26.87416,27.48864,27.48864,27.48864,27.48864,27.48864,27.74165,28.22962,28.22962,28.22962,28.22962,28.22962,28.22962,28.22962,28.22962,28.22962,29.20555,29.27784,29.27784,29.27784,29.27784,29.27784,28.44649,28.13925,28.64529,29.27784,29.27784,29.27784,28.13925,28.01274,28.06696,28.06696,28.06696,27.63322,26.51271,26.35005,24.21747,23.25961,23.25961,23.25961,23.25961,22.73551,22.04874,22.04874,22.04874,22.04874,22.04874,22.04874,21.25354,20.98245,20.98245,20.51256,19.77158,19.37398,18.63299,18.63299,17.53056,17.49441,16.3739,16.26546,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2014,15.74136,15.05459,15.05459,15.05459,15.05459,14.1871,13.91601,13.91601,13.91601,13.91601,13.91601,13.91601,13.91601,13.91601,13.60877,12.77743,12.77743,12.77743,12.77743,12.77743,13.3919,13.42804,13.84372,13.9883,15.05459,15.99437,16.7715,17.83779,20.07881,21.28969,22.4102,24.47049,26.13318,26.94645,27.16333,27.9766,28.55493,28.55493,28.55493,28.71758,29.69351,29.69351,29.69351,29.69351,29.69351,29.69351,29.69351,30.09111,30.90438,30.90438,30.90438,30.81402,30.77787,31.1574,31.1574,31.01282,30.41642,30.41642,30.41642,30.41642,30.41642,30.41642,31.13933,31.1574,31.1574,31.1574,30.48871,30.01882,30.01882,30.01882,29.18747,28.26576,26.3862,25.46449,25.01267,24.32591,24.32591,24.32591,23.54878,23.18732,23.18732,23.18732,23.18732,22.37405,22.04874,22.04874,21.47041,20.91016,20.67521,19.77158,19.77158,18.84987,18.54263,17.65707,17.33176,16.60885,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2014,16.19317,16.19317,15.7775,14.96423,14.96423,14.96423,14.96423,14.96423,14.96423,14.96423,13.95215,13.75335,13.75335,13.75335,13.75335,13.75335,13.75335,13.75335,13.75335,13.75335,13.75335,13.75335,13.75335,13.97023,15.54256,16.19317,17.69321,18.92216,21.88609,22.93431,24.09096,25.84402,27.48864,27.74165,28.89831,29.60315,30.45256,30.83209,30.83209,30.83209,30.83209,31.86224,31.32006,31.32006,31.32006,31.32006,31.32006,31.3562,32.45864,32.45864,32.45864,31.41042,32.36827,31.82609,31.32006,31.32006,31.32006,31.32006,31.32006,31.32006,31.32006,31.32006,31.32006,31.32006,31.32006,31.32006,31.32006,31.32006,31.17547,30.34413,29.1694,28.21155,26.49463,25.53678,25.53678,25.06689,24.32591,24.32591,24.32591,23.76565,23.58492,23.58492,23.13311,22.44634,21.97645,21.56078,21.56078,21.56078,21.07281,20.33183,20.33183,19.3559,19.19325,18.19925,17.98237,17.63899,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2014,16.84379,16.84379,15.83172,15.70521,15.70521,15.70521,15.70521,15.70521,14.9823,14.56663,14.56663,14.56663,14.56663,14.56663,14.56663,14.56663,14.56663,14.56663,14.56663,14.56663,13.9883,13.9883,13.9883,13.9883,15.45219,16.91608,17.9643,19.17518,21.16318,22.609,24.47049,25.64522,27.03682,27.74165,27.99467,28.46456,29.3682,29.53086,29.53086,29.53086,29.53086,29.53086,29.53086,29.53086,29.53086,29.53086,29.53086,30.38027,30.57907,30.00075,29.44049,30.14533,30.18147,30.18147,30.18147,30.18147,30.18147,30.18147,30.18147,30.18147,29.80195,29.11518,29.11518,29.11518,29.11518,29.11518,29.11518,29.11518,27.92238,28.12118,28.13925,27.70551,25.62714,24.56085,24.56085,24.28976,23.34998,23.34998,23.29576,22.2114,22.2114,21.79572,21.1451,21.1451,21.1451,21.1451,20.31376,20.00652,19.86194,18.86794,18.86794,18.43419,17.65707,17.65707,17.65707,17.65707,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2014,16.82572,16.42812,16.22932,15.28954,15.28954,15.28954,15.28954,15.28954,15.28954,15.28954,15.16303,13.9883,13.9883,13.9883,13.9883,13.9883,13.9883,13.9883,13.9883,13.9883,13.42804,13.42804,13.42804,13.42804,13.42804,13.42804,13.91601,15.12688,15.12688,15.9763,16.35583,17.40405,17.5667,18.18118,18.79565,19.12096,20.36798,20.81979,20.81979,20.81979,21.3439,21.95838,21.95838,21.95838,21.95838,21.95838,21.95838,21.95838,21.95838,21.95838,21.95838,21.95838,21.95838,21.95838,21.7415,21.23547,21.23547,21.23547,21.23547,21.23547,21.23547,21.23547,21.23547,21.23547,21.23547,20.58485,20.42219,20.42219,20.42219,20.42219,21.1451,21.1451,20.38605,20.00652,20.00652,20.00652,20.00652,20.00652,20.00652,20.00652,20.00652,20.00652,20.00652,19.89809,18.86794,18.86794,18.86794,18.86794,18.86794,18.86794,18.86794,18.86794,17.87394,17.72936,17.72936,17.15103,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2014,16.59077,16.59077,16.59077,15.9763,15.3799,15.3799,15.3799,15.3799,15.3799,15.01845,14.31361,14.31361,14.31361,14.31361,14.31361,14.31361,14.31361,14.31361,13.24732,13.17503,13.17503,13.17503,13.17503,13.17503,13.28346,14.31361,14.31361,14.31361,14.74735,15.12688,15.12688,15.72328,16.26546,16.26546,16.26546,16.26546,17.31368,17.40405,18.19925,18.63299,18.63299,18.63299,18.88601,19.3559,19.3559,19.3559,19.3559,19.3559,19.3559,19.26554,18.14503,18.14503,18.14503,18.14503,18.14503,18.63299,18.86794,18.86794,18.86794,18.86794,18.86794,18.86794,18.86794,18.86794,18.7595,18.86794,18.86794,18.86794,18.86794,18.86794,18.86794,18.86794,18.86794,18.86794,18.86794,18.86794,18.86794,18.86794,18.86794,18.86794,18.86794,18.86794,18.86794,18.86794,18.86794,18.86794,18.86794,18.14503,17.81972,17.54863,16.68114,16.68114,16.68114,15.54256,15.54256,15.54256,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2014,15.25339,14.31361,14.31361,14.31361,14.31361,14.31361,14.31361,14.31361,14.09674,13.17503,13.17503,13.17503,13.17503,13.17503,13.17503,13.17503,13.17503,12.90394,12.45212,12.45212,12.45212,12.90394,13.5907,13.5907,14.60277,15.72328,16.42812,17.85587,20.20532,21.47041,22.84394,24.30783,25.88016,26.94645,27.25369,27.59707,28.39227,28.93445,29.60315,29.60315,29.11518,28.88024,28.88024,28.88024,28.88024,28.88024,28.88024,28.88024,29.60315,29.38627,28.88024,28.88024,28.88024,28.88024,29.65736,29.62122,28.55493,28.75373,28.60915,28.13925,28.13925,28.13925,28.13925,28.03082,27.41634,27.41634,27.41634,27.07296,26.65729,26.27776,25.66329,25.51871,23.603,23.42227,22.68129,22.2114,22.2114,22.2114,22.2114,22.12103,20.98245,20.98245,20.98245,20.44027,20.25954,20.25954,19.93423,19.12096,19.12096,17.89201,17.89201,17.1691,16.68114,15.9763,15.54256,15.54256,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
