year,0:15,0:30,0:45,1:00,1:15,1:30,1:45,2:00,2:15,2:30,2:45,3:00,3:15,3:30,3:45,4:00,4:15,4:30,4:45,5:00,5:15,5:30,5:45,6:00,6:15,6:30,6:45,7:00,7:15,7:30,7:45,8:00,8:15,8:30,8:45,9:00,9:15,9:30,9:45,10:00,10:15,10:30,10:45,11:00,11:15,11:30,11:45,12:00,12:15,12:30,12:45,13:00,13:15,13:30,13:45,14:00,14:15,14:30,14:45,15:00,15:15,15:30,15:45,16:00,16:15,16:30,16:45,17:00,17:15,17:30,17:45,18:00,18:15,18:30,18:45,19:00,19:15,19:30,19:45,20:00,20:15,20:30,20:45,21:00,21:15,21:30,21:45,22:00,22:15,22:30,22:45,23:00,23:15,23:30,23:45,24:00,Date_01FEB2010,Date_01JAN2010,Date_01MAR2010,Date_01NOV2009,Date_02APR2010,Date_02FEB2010,Date_02JAN2010,Date_02MAR2010,Date_02NOV2009,Date_03FEB2010,Date_03JAN2010,Date_03MAR2010,Date_03NOV2009,Date_04APR2010,Date_04FEB2010,Date_04JAN2010,Date_04MAR2010,Date_04NOV2009,Date_05APR2010,Date_05FEB2010,Date_05JAN2010,Date_05MAR2010,Date_06APR2010,Date_06FEB2010,Date_06JAN2010,Date_06MAR2010,Date_07APR2010,Date_07FEB2010,Date_07JAN2010,Date_07MAR2010,Date_07NOV2009,Date_08APR2010,Date_08FEB2010,Date_08JAN2010,Date_08MAR2010,Date_08NOV2009,Date_09APR2010,Date_09FEB2010,Date_09JAN2010,Date_09MAR2010,Date_10APR2010,Date_10FEB2010,Date_10JAN2010,Date_10MAR2010,Date_11APR2010,Date_11DEC2009,Date_11FEB2010,Date_11JAN2010,Date_11MAR2010,Date_12APR2010,Date_12DEC2009,Date_12FEB2010,Date_12JAN2010,Date_12MAR2010,Date_13APR2010,Date_13DEC2009,Date_13FEB2010,Date_13JAN2010,Date_13MAR2010,Date_14APR2010,Date_14DEC2009,Date_14FEB2010,Date_14JAN2010,Date_14MAR2010,Date_15APR2010,Date_15DEC2009,Date_15FEB2010,Date_15JAN2010,Date_15MAR2010,Date_16APR2010,Date_16DEC2009,Date_16FEB2010,Date_16MAR2010,Date_17APR2010,Date_17FEB2010,Date_17JAN2010,Date_17MAR2010,Date_18APR2010,Date_18DEC2009,Date_18FEB2010,Date_18JAN2010,Date_18MAR2010,Date_19APR2010,Date_19DEC2009,Date_19FEB2010,Date_19JAN2010,Date_19MAR2010,Date_20DEC2009,Date_20FEB2010,Date_20JAN2010,Date_20MAR2010,Date_21APR2010,Date_21DEC2009,Date_21FEB2010,Date_21JAN2010,Date_21MAR2010,Date_22APR2010,Date_22DEC2009,Date_22FEB2010,Date_22JAN2010,Date_23APR2010,Date_23DEC2009,Date_23FEB2010,Date_23JAN2010,Date_23MAR2010,Date_24APR2010,Date_24DEC2009,Date_24FEB2010,Date_24JAN2010,Date_24MAR2010,Date_25APR2010,Date_25DEC2009,Date_25FEB2010,Date_25JAN2010,Date_25MAR2010,Date_26APR2010,Date_26DEC2009,Date_26FEB2010,Date_26JAN2010,Date_26MAR2010,Date_27APR2010,Date_27DEC2009,Date_27FEB2010,Date_27JAN2010,Date_27MAR2010,Date_28APR2010,Date_28DEC2009,Date_28FEB2010,Date_28JAN2010,Date_28MAR2010,Date_29APR2010,Date_29DEC2009,Date_29JAN2010,Date_29MAR2010,Date_30APR2010,Date_30DEC2009,Date_30JAN2010,Date_30MAR2010,Date_30OCT2009,Date_31DEC2009,Date_31JAN2010,Date_31MAR2010,Date_31OCT2009
2010,6.18389,6.18389,6.07758,5.51057,5.51057,5.51057,5.40426,4.87269,4.87269,4.87269,4.87269,4.87269,4.44744,4.18166,4.18166,4.18166,4.18166,4.18166,4.18166,4.18166,4.18166,4.18166,4.18166,4.18166,4.18166,4.18166,4.18166,4.18166,4.18166,4.81954,4.89041,5.51057,5.51057,5.51057,6.04214,6.14845,6.14845,6.14845,6.30792,6.82177,6.82177,6.82177,6.82177,6.82177,6.82177,6.82177,6.82177,6.82177,6.82177,6.82177,6.82177,6.82177,6.82177,6.82177,6.82177,6.82177,6.82177,6.82177,6.82177,6.82177,6.82177,6.82177,6.82177,6.82177,6.82177,6.82177,6.82177,7.05211,7.45965,7.45965,7.45965,7.45965,7.45965,7.45965,7.45965,7.45965,7.45965,7.45965,7.45965,7.61912,8.06209,8.06209,8.06209,8.06209,8.06209,8.06209,7.8849,7.33562,7.33562,7.33562,7.33562,7.33562,7.33562,7.33562,7.33562,6.71546,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2010,6.6623,6.3788,6.14845,5.88267,6.14845,5.90039,5.45741,5.45741,5.45741,5.10304,4.7841,4.7841,4.7841,4.7841,4.7841,4.74866,4.07534,4.07534,4.07534,4.07534,4.07534,4.07534,4.07534,4.07534,4.07534,4.07534,4.07534,4.07534,4.1285,4.71322,4.71322,4.87269,5.42198,5.42198,6.02442,6.05986,6.05986,6.13073,6.73317,6.73317,6.73317,7.06983,7.45965,7.45965,7.45965,7.45965,7.45965,7.45965,7.49509,7.9735,7.9735,7.9735,7.9735,7.9735,7.9735,7.9735,7.9735,7.9735,7.9735,7.9735,7.9735,7.9735,7.9735,7.9735,7.9735,7.9735,7.9735,7.9735,7.9735,7.9735,8.57594,8.64681,8.64681,8.64681,8.64681,8.64681,8.64681,8.64681,8.64681,8.75313,9.21382,9.21382,9.21382,9.21382,9.21382,9.07207,8.48734,8.48734,8.46962,7.81403,7.81403,7.81403,7.37105,7.30018,7.30018,6.96352,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2010,6.5737,6.50283,6.05986,6.05986,6.05986,6.05986,5.86495,5.38654,5.38654,5.38654,5.33338,4.74866,4.74866,4.74866,4.74866,4.74866,4.74866,4.74866,4.74866,4.74866,4.74866,4.74866,4.74866,4.74866,4.89041,5.29795,5.29795,5.36882,6.14845,6.62686,6.62686,6.62686,7.06983,7.30018,7.30018,7.30018,7.30018,7.30018,7.42421,7.81403,7.81403,7.81403,7.81403,7.81403,7.81403,7.81403,7.81403,7.81403,7.81403,7.95578,8.5405,8.5405,8.5405,8.5405,8.5405,8.5405,8.5405,8.5405,8.5405,8.5405,8.5405,8.5405,8.5405,8.59366,9.05435,9.05435,9.05435,9.05435,9.05435,9.67451,9.69223,9.69223,9.69223,9.69223,9.69223,9.69223,9.69223,9.69223,9.72766,10.33011,10.33011,10.33011,10.33011,10.33011,10.33011,10.33011,9.72766,9.65679,9.32013,8.93032,8.93032,8.75313,8.41647,7.70771,7.68999,7.58368,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2010,7.01668,7.01668,6.98124,6.34336,6.34336,6.34336,6.13073,5.77635,5.77635,5.77635,5.77635,5.77635,5.22707,5.10304,5.10304,5.10304,5.10304,5.10304,5.10304,5.10304,5.10304,5.10304,5.10304,5.10304,5.19163,5.61688,5.61688,5.75864,6.39652,6.82177,6.82177,7.47737,7.53052,7.53052,7.53052,7.53052,7.53052,7.53052,7.53052,7.53052,7.53052,7.53052,7.53052,7.53052,7.53052,7.53052,7.53052,7.53052,7.53052,7.53052,7.53052,7.53052,7.53052,7.53052,7.53052,7.53052,7.53052,7.53052,7.38877,6.85721,6.85721,6.85721,6.9458,6.9458,6.9458,6.9458,6.9458,7.12299,7.53052,7.53052,7.53052,7.53052,7.53052,7.53052,7.56596,8.1684,8.1684,8.1684,8.1684,8.61138,8.73541,8.73541,8.73541,8.73541,8.73541,8.48734,8.00893,8.00893,7.92034,7.49509,7.49509,7.49509,7.28246,6.78633,6.78633,6.34336,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2010,6.25476,6.0067,5.70548,5.70548,5.70548,5.70548,5.42198,4.97901,4.97901,4.97901,4.97901,4.74866,4.27025,4.27025,4.27025,4.27025,4.27025,4.27025,4.27025,4.27025,4.27025,4.27025,4.27025,4.27025,4.83725,4.94357,5.17391,5.67004,5.82951,6.34336,6.71546,6.98124,6.98124,6.98124,6.98124,6.98124,6.98124,6.98124,6.98124,6.98124,6.98124,6.85721,6.25476,6.25476,6.25476,6.25476,6.25476,6.25476,6.25476,6.25476,6.25476,6.25476,6.25476,6.25476,6.25476,6.25476,6.25476,6.25476,6.25476,6.25476,6.25476,6.25476,6.25476,6.25476,6.25476,6.75089,6.98124,6.98124,6.98124,6.98124,7.61912,7.61912,7.61912,7.61912,7.61912,7.61912,7.61912,7.68999,8.22156,8.22156,8.22156,8.22156,8.22156,8.22156,8.22156,8.22156,7.6014,7.53052,7.53052,7.53052,7.53052,7.47737,6.85721,6.85721,6.69774,6.21933,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2010,6.21933,5.88267,5.54601,5.54601,5.54601,5.54601,5.31566,4.87269,4.87269,4.87269,4.87269,4.87269,4.73094,4.18166,4.18166,4.18166,4.18166,4.18166,4.18166,4.18166,4.18166,4.18166,4.18166,4.18166,4.51831,4.81954,4.94357,5.54601,5.75864,6.21933,6.21933,6.5737,6.89264,6.89264,6.89264,6.89264,6.89264,6.89264,6.89264,6.89264,6.89264,6.48511,6.3788,6.3788,6.3788,6.3788,6.3788,6.82177,7.61912,7.65456,7.65456,7.65456,7.65456,7.65456,7.65456,7.65456,7.65456,7.65456,7.65456,7.65456,7.65456,7.65456,7.65456,7.65456,7.65456,7.65456,7.65456,7.65456,7.65456,7.92034,8.29244,8.29244,8.29244,8.29244,8.29244,8.29244,8.71769,8.80628,8.80628,9.03663,9.53276,9.53276,9.53276,9.53276,9.53276,9.26697,8.80628,8.80628,8.80628,8.80628,8.80628,8.22156,7.61912,7.61912,7.3179,7.10527,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2010,7.10527,6.89264,6.41423,6.41423,6.41423,6.41423,5.79407,5.74092,5.74092,5.74092,5.12076,5.0676,5.0676,5.0676,5.0676,5.0676,5.0676,5.0676,5.0676,5.0676,5.0676,5.0676,5.0676,5.0676,5.24479,5.77635,5.84723,6.46739,6.78633,7.42421,7.81403,7.81403,7.81403,7.81403,7.81403,7.81403,7.81403,7.81403,7.81403,7.81403,7.81403,7.81403,7.81403,7.81403,7.81403,7.81403,7.81403,7.81403,7.81403,7.81403,7.81403,7.81403,7.81403,7.81403,7.81403,7.81403,7.81403,7.81403,7.81403,7.81403,7.81403,7.81403,7.81403,7.81403,7.81403,7.81403,7.81403,8.36331,8.38103,8.38103,8.38103,8.38103,8.38103,8.38103,8.38103,8.38103,8.38103,8.38103,8.59366,8.96575,8.96575,8.96575,8.96575,8.96575,8.96575,8.96575,8.96575,8.43419,8.29244,8.77085,8.80628,8.50506,8.257,8.257,8.257,7.58368,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2010,7.58368,7.47737,6.85721,6.85721,6.85721,6.75089,6.25476,6.25476,6.25476,5.70548,5.61688,5.61688,5.61688,5.52829,4.90813,4.90813,4.90813,4.90813,4.90813,4.90813,4.90813,4.90813,4.90813,4.90813,4.90813,4.90813,4.99672,5.42198,5.42198,5.75864,6.09529,6.09529,6.5737,6.85721,7.30018,7.30018,7.77859,7.9735,7.9735,7.9735,7.9735,7.9735,8.1684,8.48734,8.48734,8.48734,8.48734,8.48734,8.48734,8.48734,8.48734,8.48734,8.48734,8.48734,8.48734,8.48734,8.48734,8.48734,8.48734,8.48734,8.48734,8.48734,8.48734,8.48734,8.48734,8.48734,8.48734,8.80628,9.05435,9.05435,9.05435,9.05435,9.05435,9.05435,9.60363,9.88713,10.31239,10.36554,10.36554,10.36554,10.36554,10.36554,10.36554,10.36554,10.36554,9.86942,9.81626,9.81626,9.81626,9.81626,9.81626,9.81626,9.74538,9.24926,9.24926,9.07207,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2010,8.64681,8.64681,8.09753,7.9735,7.9735,7.77859,7.26474,7.26474,6.87493,6.73317,6.73317,6.73317,6.53827,6.09529,6.09529,6.09529,6.09529,6.09529,6.09529,6.09529,6.09529,6.09529,6.09529,6.09529,6.09529,6.09529,6.09529,6.09529,6.09529,6.36108,6.6623,6.6623,7.21158,7.42421,7.93806,7.93806,8.50506,8.57594,8.87716,9.08979,9.08979,9.08979,9.08979,9.08979,9.08979,9.08979,9.08979,9.08979,9.08979,9.08979,9.08979,9.08979,9.08979,9.08979,9.08979,9.08979,9.08979,9.08979,9.08979,9.08979,9.08979,9.08979,9.08979,9.08979,9.08979,9.08979,9.37329,9.60363,9.60363,9.60363,10.1352,10.1352,10.1352,10.1352,10.1352,10.1352,10.1352,10.1352,10.5073,11.10974,11.3578,11.3578,10.77308,10.77308,10.77308,10.31239,10.08204,9.81626,9.81626,9.97573,9.95801,9.28469,9.1075,8.57594,8.57594,8.07981,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2010,7.93806,7.83174,7.17615,7.17615,7.17615,7.14071,6.46739,6.46739,6.46739,6.46739,6.25476,5.77635,5.77635,5.77635,5.77635,5.77635,5.42198,5.26251,5.26251,5.26251,5.26251,5.26251,5.26251,5.90039,6.04214,6.62686,6.6623,7.30018,7.6014,8.27472,8.61138,9.23154,9.28469,9.28469,9.24926,8.64681,8.64681,8.64681,8.64681,8.64681,8.64681,8.64681,8.64681,8.64681,8.64681,8.64681,8.64681,8.64681,8.64681,8.06209,8.00893,8.00893,8.00893,8.00893,8.00893,8.00893,8.00893,8.00893,8.00893,8.00893,8.00893,8.00893,8.00893,8.00893,8.00893,8.00893,8.00893,8.46962,8.69997,8.85944,9.28469,9.28469,9.55048,10.01117,10.01117,10.01117,10.01117,10.01117,10.52501,10.52501,10.52501,10.52501,10.17064,10.01117,10.01117,9.37329,9.28469,9.16066,8.69997,8.69997,8.69997,8.69997,8.20384,8.1684,7.72543,7.58368,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2010,7.58368,7.15843,6.9458,6.9458,6.9458,6.76861,6.21933,6.21933,6.21933,5.95354,5.51057,5.51057,5.51057,5.51057,5.51057,5.51057,5.51057,5.51057,5.51057,5.51057,5.51057,5.51057,5.51057,5.51057,5.91811,6.16617,6.78633,6.99896,7.42421,7.83174,8.39875,8.64681,8.64681,8.64681,8.64681,8.02665,8.00893,8.00893,8.00893,8.00893,8.00893,8.00893,8.00893,8.00893,8.00893,8.00893,8.00893,8.00893,8.00893,8.00893,8.00893,8.00893,8.00893,8.00893,8.00893,7.72543,7.42421,7.42421,7.42421,7.42421,7.42421,7.42421,7.42421,7.79631,8.00893,8.00893,8.00893,8.00893,8.15068,8.73541,8.73541,9.24926,9.28469,9.28469,9.28469,9.28469,9.28469,9.28469,9.83398,9.97573,9.97573,9.97573,9.97573,9.97573,9.97573,9.97573,9.44416,9.28469,9.28469,9.1961,8.61138,8.57594,8.09753,8.09753,8.09753,7.9735,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2010,7.37105,7.3179,6.69774,6.69774,6.69774,6.69774,6.69774,6.09529,5.98898,5.98898,5.52829,5.26251,5.26251,5.26251,5.26251,5.26251,5.26251,5.26251,5.26251,5.26251,5.26251,5.26251,5.26251,5.26251,5.82951,6.21933,6.6623,7.14071,7.47737,7.93806,8.50506,8.61138,8.61138,8.61138,8.61138,8.61138,8.61138,8.61138,8.61138,8.61138,8.61138,8.61138,8.61138,8.61138,8.61138,8.61138,8.61138,8.20384,8.00893,8.00893,8.00893,8.00893,8.00893,8.00893,8.00893,8.00893,8.00893,8.00893,8.00893,8.00893,8.00893,8.00893,8.00893,8.00893,8.00893,8.00893,8.46962,8.5405,8.5405,8.5405,9.12522,9.21382,9.21382,9.21382,9.21382,9.21382,9.21382,9.69223,9.8517,10.24151,10.52501,10.52501,10.52501,10.52501,10.48958,9.8517,9.8517,9.49732,9.17838,9.17838,9.17838,8.84172,8.48734,8.04437,7.9735,7.9735,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2010,7.35334,7.30018,7.10527,6.5737,6.5737,6.5737,6.5737,6.09529,5.86495,5.86495,5.86495,5.38654,5.19163,5.19163,5.19163,5.19163,5.19163,5.19163,5.19163,5.19163,5.19163,5.19163,5.19163,5.19163,5.7232,6.2902,6.41423,6.85721,7.17615,8.02665,8.257,8.257,8.257,8.257,8.257,8.257,8.257,8.257,8.257,8.257,8.257,8.257,8.257,8.257,8.257,8.257,8.257,8.39875,8.89488,8.89488,8.39875,8.1684,8.1684,8.257,8.41647,8.41647,8.41647,8.41647,8.41647,8.41647,8.41647,8.41647,8.41647,8.41647,8.824,8.85944,8.85944,8.85944,9.03663,9.40873,9.40873,9.40873,9.92257,10.0466,10.0466,10.0466,10.0466,10.0466,10.4187,10.64905,10.64905,10.64905,10.64905,10.64905,10.64905,10.64905,10.33011,10.01117,10.01117,10.01117,10.01117,9.40873,9.30241,8.64681,8.64681,8.20384,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2010,7.56596,7.45965,7.45965,6.91036,6.85721,6.85721,6.85721,6.3788,6.21933,6.21933,6.21933,5.93582,5.54601,5.54601,5.54601,5.54601,5.54601,5.54601,5.54601,5.54601,5.54601,5.54601,5.54601,6.09529,6.18389,6.18389,6.89264,7.49509,7.83174,8.32787,8.48734,9.01891,9.01891,9.01891,9.01891,9.01891,9.01891,9.01891,9.01891,9.01891,9.01891,9.01891,9.01891,9.01891,9.01891,9.01891,9.01891,9.01891,9.01891,9.01891,9.01891,9.01891,9.01891,9.01891,9.01891,9.01891,9.01891,8.89488,8.45191,8.45191,8.45191,8.45191,8.45191,8.68225,9.05435,9.05435,9.05435,9.05435,9.05435,9.4796,9.60363,9.60363,10.15292,10.24151,10.24151,10.24151,10.24151,10.24151,10.84395,10.96799,10.96799,10.96799,10.36554,10.24151,10.24151,10.24151,9.58591,9.53276,9.53276,9.53276,9.53276,9.53276,9.49732,8.85944,8.85944,8.5405,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2010,8.22156,7.95578,7.68999,7.68999,7.68999,7.68999,7.0344,6.98124,6.80405,6.25476,6.25476,6.25476,6.16617,5.58145,5.58145,5.58145,5.58145,5.58145,5.58145,5.58145,5.58145,5.58145,5.58145,5.58145,5.58145,5.58145,5.77635,6.21933,6.43195,6.73317,6.91036,7.37105,7.37105,7.90262,8.06209,8.1684,8.73541,8.73541,8.73541,8.73541,9.08979,9.40873,9.40873,9.40873,9.40873,9.40873,9.40873,9.40873,9.40873,9.40873,9.40873,9.40873,9.40873,9.40873,9.40873,9.40873,9.40873,9.40873,9.40873,9.40873,9.40873,9.40873,9.40873,9.40873,9.40873,9.40873,9.99345,10.1352,10.1352,10.1352,10.1352,10.1352,10.18836,10.77308,10.77308,10.77308,10.77308,10.77308,10.77308,10.77308,10.77308,10.77308,10.77308,10.77308,10.77308,10.77308,10.77308,10.25923,10.0466,10.0466,10.0466,10.0466,10.0466,9.51504,9.40873,9.40873,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
