year,averagemwh,rainfall_amount,daily_global_solar_exposure,minimum_temperature,maximum_temperature
2015,24.8102363924675,1113.9,15.960821917808218,14.916438356164383,23.396164383561644
2016,25.836129521357076,1126.4,16.753005464480875,15.314754098360655,24.12185792349727
2017,28.60987443481559,1053.1,16.43598901098901,14.96510989010989,24.08712328767123
2018,29.7703033383216,972.4,16.792328767123287,14.775068493150684,23.876986301369865
2019,30.65061890873016,846.7,17.14027397260274,14.8375,24.47013698630137
2020,29.816713045343135,1285.3,15.844535519125683,14.774725274725276,23.535792349726776
2021,29.880882426708222,1274.9,15.941917808219179,14.159279778393351,22.815616438356166
2022,29.733021832084383,1955.6000000000001,15.882417582417581,14.430939226519337,22.412054794520547
2023,32.03302935405188,,17.038630136986303,14.579338842975208,23.833977900552487
