Year,Rainfall,Solar_Exposure,Min_Temp,Max_Temp,Average_MWH
2015.0,0.0,29.8,18.6,32.9,19.9462175
2015.0,0.0,18.4,21.4,30.1,19.65112281249999
2015.0,0.0,30.7,20.9,32.4,20.36465552083334
2015.0,0.0,21.5,21.1,35.8,21.037333333333333
2015.0,0.0,15.9,20.2,27.2,21.704007916666672
2015.0,0.0,28.8,18.8,29.4,16.6566053125
2015.0,0.0,30.1,20.2,31.9,15.06901739583333
2015.0,0.0,31.7,18.0,31.6,14.508452083333331
2015.0,0.0,20.1,21.2,35.7,16.748774166666667
2015.0,1.0,14.4,22.0,29.7,16.500924895833332
2015.0,36.0,3.3,20.3,23.3,16.639177916666664
2015.0,5.0,20.2,19.9,25.5,16.533842187500003
2015.0,2.0,22.2,18.8,29.9,16.179495416666665
2015.0,1.0,29.7,21.8,33.2,14.058258020833334
2015.0,0.0,29.2,21.0,28.3,15.047910729166665
2015.0,0.0,29.5,18.8,32.2,19.57870395833334
2015.0,0.0,32.1,16.1,35.1,18.570205520833337
2015.0,0.0,30.8,17.7,29.0,17.726597499999997
2015.0,0.0,3.8,19.9,22.2,14.592110416666658
2015.0,4.0,20.4,18.2,26.5,16.31976072916667
2015.0,6.0,26.2,19.1,29.8,14.004962500000005
2015.0,0.0,27.0,19.9,30.1,14.487133437500006
2015.0,0.0,28.8,21.1,32.2,15.036693958333323
2015.0,0.0,25.9,22.7,32.5,14.807378541666669
2015.0,0.0,29.4,20.5,37.0,14.87438822916667
2015.0,0.0,3.5,20.4,21.3,14.341912604166664
2015.0,19.0,3.8,17.6,20.3,13.59321979166667
2015.0,53.0,5.4,16.9,22.2,13.02562541666667
2015.0,14.0,27.5,14.5,24.8,14.150373645833326
2015.0,0.0,29.0,11.5,27.9,13.935485104166665
2015.0,0.0,27.5,13.9,27.5,17.88187885416667
2015.0,0.0,19.3,16.9,26.3,17.88829739583334
2015.0,0.0,25.8,16.9,26.0,17.598841250000003
2015.0,0.0,28.5,15.4,25.9,17.7677909375
2015.0,0.0,19.3,14.3,25.1,18.71390760416667
2015.0,5.0,11.6,18.3,24.6,18.615195833333345
2015.0,1.0,15.1,16.0,25.5,16.452262708333333
2015.0,0.0,21.6,16.7,28.6,16.221617604166664
2015.0,0.0,28.4,16.4,35.4,16.104492499999996
2015.0,0.0,15.0,21.4,27.5,15.684017187500002
2015.0,0.0,19.7,19.7,28.5,15.016950937500006
2015.0,0.0,23.4,20.1,30.2,16.359245625000003
2015.0,0.0,23.9,18.7,30.4,18.866341875
2015.0,19.0,15.7,19.1,28.1,19.477597500000005
2015.0,5.0,15.7,18.7,29.0,17.80063104166666
2015.0,2.0,22.6,19.5,29.9,13.967186666666668
2015.0,4.0,22.9,18.4,30.0,18.8699490625
2015.0,0.0,26.8,17.7,29.9,17.63035302083333
2015.0,0.0,24.8,18.1,29.2,15.66218645833333
2015.0,1.0,15.7,18.9,28.9,15.763935520833336
2015.0,0.0,16.1,18.5,28.0,15.575623541666664
2015.0,3.0,8.6,20.5,25.4,13.818168541666669
2015.0,3.0,15.8,18.8,28.5,15.993061979166663
2015.0,1.0,13.7,19.0,28.3,18.96296583333333
2015.0,0.0,20.2,20.3,26.4,16.85869052083334
2015.0,1.0,9.6,19.3,24.2,16.037481770833335
2015.0,5.0,14.0,18.9,27.8,16.52458854166666
2015.0,4.0,22.1,18.1,28.3,16.39189645833333
2015.0,0.0,17.3,17.7,29.4,16.300397812500005
2015.0,0.0,15.9,17.8,36.9,16.10790958333334
2015.0,4.0,11.5,16.6,24.0,13.65206729166667
2015.0,0.0,19.6,14.5,30.1,13.822346041666671
2015.0,0.0,19.8,20.0,29.8,17.587831249999997
2015.0,0.0,22.2,16.4,28.0,15.767543020833328
2015.0,0.0,24.1,11.7,30.4,14.763527499999997
2015.0,0.0,17.3,16.8,26.8,15.717806875000004
2015.0,0.0,21.9,18.0,27.8,18.09847614583333
2015.0,0.0,23.8,18.2,33.5,18.687331250000003
2015.0,0.0,12.8,18.2,26.8,18.25736458333333
2015.0,0.0,19.7,19.0,30.6,15.831136354166668
2015.0,0.0,18.5,18.0,28.1,15.85809270833333
2015.0,0.0,3.8,18.6,21.4,16.907856979166667
2015.0,0.0,19.8,14.5,26.7,15.862648333333334
2015.0,0.0,14.8,15.3,24.7,15.514878229166667
2015.0,0.0,16.3,13.4,24.3,13.772420104166669
2015.0,0.0,11.5,11.4,24.6,14.204665312500005
2015.0,0.0,17.4,16.1,29.3,15.436667500000006
2015.0,0.0,21.7,16.5,31.4,17.110786041666668
2015.0,0.0,14.3,16.7,30.7,15.251771979166662
2015.0,1.0,12.1,17.7,23.9,15.6806003125
2015.0,3.0,6.2,17.3,24.9,18.44415822916667
2015.0,0.0,16.7,16.6,29.5,16.662405833333327
2015.0,0.0,3.7,18.2,26.9,17.676292395833336
2015.0,9.0,15.1,13.2,24.3,13.909857499999994
2015.0,0.0,20.5,14.9,27.8,13.689084895833332
2015.0,0.0,21.2,13.4,26.6,14.266360520833338
2015.0,0.0,18.6,10.0,23.7,15.255759062499996
2015.0,0.0,16.7,11.8,26.6,16.460804895833324
2015.0,0.0,9.8,15.7,25.7,17.313145624999994
2015.0,1.0,8.2,17.2,23.4,17.092941875000005
2015.0,31.0,13.4,15.7,26.2,17.089525000000002
2015.0,0.0,14.1,15.6,29.8,16.912032916666664
2015.0,0.0,3.3,17.0,18.7,16.28464229166666
2015.0,16.0,3.4,16.4,19.2,17.17020302083333
2015.0,9.0,16.8,14.9,26.2,17.618393645833333
2015.0,0.0,13.9,14.0,26.2,14.916720833333336
2015.0,4.0,14.3,12.8,23.2,15.817657708333334
2015.0,0.0,11.9,12.7,22.7,15.183053749999994
2015.0,0.0,13.2,13.6,22.6,16.061021562500006
2015.0,0.0,11.3,12.5,22.6,15.563854687499996
2015.0,7.0,11.8,14.8,22.5,16.395503125
2015.0,0.0,11.1,12.5,23.9,18.60969062500001
2015.0,0.0,13.6,13.8,22.1,14.752137291666664
2015.0,0.0,15.8,11.0,24.1,14.628177604166664
2015.0,0.0,16.2,11.6,28.0,19.239739375000006
