averagemwh,year
19.9462175,2015
19.65112281249999,2015
20.36465552083334,2015
21.037333333333333,2015
21.704007916666672,2015
16.6566053125,2015
15.06901739583333,2015
14.508452083333331,2015
16.748774166666667,2015
16.500924895833332,2015
16.639177916666664,2015
16.533842187500003,2015
16.179495416666665,2015
14.058258020833334,2015
15.047910729166665,2015
19.57870395833334,2015
18.570205520833337,2015
17.726597499999997,2015
14.592110416666658,2015
16.31976072916667,2015
14.004962500000005,2015
14.487133437500006,2015
15.036693958333323,2015
14.807378541666669,2015
14.87438822916667,2015
14.341912604166664,2015
13.59321979166667,2015
13.02562541666667,2015
14.150373645833326,2015
13.935485104166665,2015
17.88187885416667,2015
17.88829739583334,2015
17.598841250000003,2015
17.7677909375,2015
18.71390760416667,2015
18.615195833333345,2015
16.452262708333333,2015
16.221617604166664,2015
16.104492499999996,2015
15.684017187500002,2015
15.016950937500006,2015
16.359245625000003,2015
18.866341874999996,2015
19.477597500000005,2015
17.80063104166666,2015
13.967186666666668,2015
18.8699490625,2015
17.63035302083333,2015
15.66218645833333,2015
15.763935520833336,2015
15.575623541666664,2015
13.818168541666669,2015
15.993061979166663,2015
18.96296583333333,2015
16.85869052083334,2015
16.037481770833335,2015
16.52458854166666,2015
16.39189645833333,2015
16.300397812500005,2015
16.10790958333334,2015
13.65206729166667,2015
13.822346041666671,2015
17.587831249999997,2015
15.767543020833328,2015
14.763527499999997,2015
15.717806875000004,2015
18.098476145833335,2015
18.687331250000003,2015
18.25736458333333,2015
15.831136354166668,2015
15.85809270833333,2015
16.907856979166667,2015
15.862648333333334,2015
15.514878229166667,2015
13.772420104166669,2015
14.204665312500005,2015
15.436667500000006,2015
17.110786041666668,2015
15.251771979166662,2015
15.6806003125,2015
18.44415822916667,2015
16.662405833333327,2015
17.676292395833336,2015
13.909857499999994,2015
13.689084895833332,2015
14.266360520833338,2015
15.255759062499996,2015
16.460804895833324,2015
17.313145624999994,2015
17.092941875000005,2015
17.089525000000002,2015
16.912032916666664,2015
16.28464229166666,2015
17.17020302083333,2015
17.618393645833333,2015
14.916720833333336,2015
15.817657708333334,2015
15.183053749999994,2015
16.061021562500006,2015
15.563854687499996,2015
16.395503125,2015
18.60969062500001,2015
14.752137291666664,2015
14.628177604166664,2015
19.239739375000006,2015
19.212213750000004,2015
18.670057291666662,2015
17.449634375000002,2015
18.67746052083334,2015
14.612232500000005,2015
15.572016770833336,2015
18.859128645833334,2015
19.698940000000004,2015
16.855842916666667,2015
14.376841354166665,2015
13.83696302083333,2015
16.102973750000004,2015
15.012015833333331,2015
12.208024062499994,2015
11.99958947916666,2015
16.494215625,2015
14.728218229166666,2015
21.64337802083333,2015
20.98219739583333,2015
21.33945864583333,2015
18.62601604166667,2015
13.015374583333331,2015
13.588094687500003,2015
12.762519895833329,2015
13.157936979166664,2015
19.40470249999999,2015
14.54351291666667,2015
12.777326458333334,2015
13.173883541666669,2015
14.239214583333323,2015
15.606186145833332,2015
13.44135552083334,2015
16.824521354166666,2015
19.68622166666666,2015
18.2837515625,2015
18.14403500000001,2015
17.301376145833327,2015
18.68448427083333,2015
20.219456458333344,2015
15.252911458333337,2015
14.876856145833337,2015
15.072002187499995,2015
16.270214375000002,2015
14.260475520833332,2015
14.780801875000009,2015
15.331311875,2015
15.650416354166673,2015
13.190019270833332,2015
15.686105104166664,2015
15.012965312499997,2015
15.541644166666664,2015
16.174350104166667,2015
13.913274583333331,2015
15.072761666666668,2015
14.572367604166663,2015
15.617575937499998,2015
14.50137052083334,2015
12.9996184375,2015
13.443633333333333,2015
14.6279878125,2015
14.924124062499995,2015
14.807947708333328,2015
12.613692395833338,2015
16.3932253125,2015
16.023814270833334,2015
16.948670520833332,2015
14.490930104166669,2015
15.189886979166667,2015
17.61972270833333,2015
12.066789479166664,2015
17.37142343749999,2015
13.491280833333333,2015
14.674117187499997,2015
15.736031041666672,2015
14.940639479166665,2015
14.019200312499995,2015
14.443852083333338,2015
15.111107916666668,2015
15.077507395833331,2015
17.505444374999993,2015
17.843723125000007,2015
15.154578541666668,2015
20.248880625,2015
17.190705416666663,2015
14.33375020833334,2015
15.34308083333334,2015
17.293403854166666,2015
15.316314375000005,2015
15.42774572916666,2015
16.049061770833333,2015
16.91127375,2015
14.234847916666668,2015
14.31970302083334,2015
14.579581354166669,2015
15.114904374999991,2015
13.117123645833344,2015
13.964528854166666,2015
14.340583854166663,2015
14.960381666666668,2015
14.493967395833325,2015
14.03191895833333,2015
14.348367499999997,2015
12.873381354166662,2015
19.97080906250001,2015
18.49126760416667,2015
16.118308333333328,2015
18.375862500000007,2015
15.2977115625,2015
15.264680833333342,2015
14.094752812500005,2015
15.04067979166667,2015
14.362414687499994,2015
15.519623750000004,2015
14.852937187500002,2015
12.830668958333328,2015
13.749640416666663,2015
15.230321354166668,2015
14.618876354166671,2015
14.58831479166667,2015
18.197721562500004,2015
18.155509791666663,2015
20.65878302083334,2015
20.45237135416667,2015
16.416764062500004,2015
17.82170260416667,2015
18.982138437499994,2015
19.81321875,2015
12.847374062499997,2015
12.914573958333332,2015
14.036284895833337,2015
14.213777187500002,2015
14.055268333333332,2015
14.907418645833332,2015
19.364353541666663,2015
19.803123749999997,2015
20.88049145833333,2015
20.29514239583334,2015
20.624510208333334,2015
21.26523822916666,2015
18.310995625,2015
20.23763385416667,2015
21.004609791666667,2015
21.609902604166667,2015
16.773076875000005,2015
16.245156874999996,2015
15.745142812500005,2015
15.555691354166669,2015
15.134266979166677,2015
13.583917812499998,2015
22.732387187499995,2015
22.1654328125,2015
19.0297575,2015
19.652864479166656,2015
20.49865,2015
20.674466875000004,2015
21.01390375,2015
21.10587864583333,2015
21.071218645833337,2015
19.944087604166658,2015
19.316620416666662,2015
18.72738614583333,2015
16.457388437499997,2015
15.8102396875,2015
17.567448958333333,2015
19.40966322916666,2015
19.151745625,2015
21.58937812500001,2015
18.75383239583333,2015
18.24419260416667,2015
20.19271114583334,2015
19.500283125000006,2015
20.336386041666668,2015
21.368443854166667,2015
22.039378645833327,2015
21.290022604166666,2015
22.07461958333333,2015
19.234039166666665,2015
20.143721874999997,2015
19.87147562500001,2015
21.214119479166666,2015
21.60622364583334,2015
20.89578875,2015
20.804200625,2015
17.954713020833335,2015
17.887522812500002,2015
17.124613124999996,2015
15.738596145833336,2015
20.4144203125,2015
20.679308437500005,2015
20.4955509375,2015
18.233736875000005,2015
19.19744270833334,2015
17.95142177083334,2015
17.493288437499995,2015
19.438128020833343,2015
20.71358062499999,2015
17.958586041666667,2015
18.14621520833333,2015
17.35000062500001,2015
17.078141562499994,2015
17.0847246875,2015
17.468503437499994,2015
15.396448125,2015
20.118163125,2015
19.247980833333333,2015
17.322698854166664,2015
20.24111875,2015
21.52141291666666,2015
19.7425159375,2015
19.149421666666665,2015
19.89509864583333,2015
20.98040572916667,2015
21.142475312500004,2015
17.453980937500003,2015
17.9597478125,2015
20.4359125,2015
18.912609999999997,2015
17.917923229166664,2015
16.45038729166666,2015
16.056926874999995,2015
16.127408854166664,2015
15.723492604166664,2015
