year,Zone Substation,Date,unit,0:15,0:30,0:45,1:00,1:15,1:30,1:45,2:00,2:15,2:30,2:45,3:00,3:15,3:30,3:45,4:00,4:15,4:30,4:45,5:00,5:15,5:30,5:45,6:00,6:15,6:30,6:45,7:00,7:15,7:30,7:45,8:00,8:15,8:30,8:45,9:00,9:15,9:30,9:45,10:00,10:15,10:30,10:45,11:00,11:15,11:30,11:45,12:00,12:15,12:30,12:45,13:00,13:15,13:30,13:45,14:00,14:15,14:30,14:45,15:00,15:15,15:30,15:45,16:00,16:15,16:30,16:45,17:00,17:15,17:30,17:45,18:00,18:15,18:30,18:45,19:00,19:15,19:30,19:45,20:00,20:15,20:30,20:45,21:00,21:15,21:30,21:45,22:00,22:15,22:30,22:45,23:00,23:15,23:30,23:45,24:00:00
2022,Berkeley Vale 132_11kV,01MAY2021,MW,15.441135933,15.488487452,15.575862389,14.877788774,14.530912002,13.935973744,14.278547958,14.082128674,13.641305808,13.21553539,12.752648073,12.489614154,11.87730564,11.625781475,11.484918431,11.386054866,11.311136304,11.348918249,11.336670791,11.630582313,11.904914888,12.109349999,12.147250918,12.139886897,12.622802383,12.723642911,12.99254618,13.339996401,13.140773192,13.295995449,13.463695671,13.437033238,13.148414764,13.118906062,13.19371779,13.014889784,13.147546677,13.028795544,12.815885374,12.423254757,12.351886378,12.449159908,12.301800061,11.805865946,11.786502828,12.263356137,12.34486916,12.441631171,13.340864535,12.352693535,14.038836273,13.005134866,12.11002048,12.235100019,12.586429139,12.577746411,12.593578344,13.425243139,14.556736826,13.960474362,13.993275037,14.271168547,14.912806382,14.88893573,14.980701843,15.492879705,15.712687508,15.969785885,15.837698753,16.312650722,16.899757879,16.827817933,16.618306766,16.411920335,16.024442398,15.87674804,15.614777091,15.246025647,15.169828573,14.888092619,14.938398225,15.003136472,14.788185197,14.538502906,14.585467908,14.476129378,14.202424366,13.850573825,13.910403809,14.089359632,14.62043763,14.029378132,14.130156401,14.187081045,14.288199578,14.26597206
2022,Berkeley Vale 132_11kV,02MAY2021,MW,14.126270743,14.50268889,14.481098128,13.982999923,13.446355917,13.022204086,13.468133412,13.142713106,12.556130577,12.262574011,11.950493465,11.560278303,11.489867984,11.168450019,11.219938127,11.20215504,11.106949645,11.031130812,10.854214791,11.06187918,11.311488944,11.367061853,11.616611648,11.805413938,12.252763597,12.418057905,12.659376873,12.722941743,12.561363152,12.631720193,12.654083296,12.402123932,12.573231811,13.255991842,12.559942997,12.294811695,12.551958543,12.081587702,12.217752706,11.86805475,12.307137745,13.439187314,12.563564159,13.13232707,13.05808952,12.694589064,13.078165294,13.900103331,13.738037342,14.750995315,13.932487785,14.674294183,15.61604431,14.381957214,13.669366458,15.242409916,16.254628423,15.262154588,16.183341252,16.442525617,16.90254885,17.406578378,17.296749466,18.069711235,18.28739236,18.51632741,18.876673564,19.621266804,19.623800561,19.797957214,20.304956391,20.320322386,20.31133761,20.159116776,19.780793099,19.577361682,19.228526591,18.921892617,18.719077581,18.484042656,18.485395092,18.60583959,18.282062952,17.945772963,18.107158301,17.987051499,17.592760409,17.238565024,17.005873782,16.922037171,17.939848115,17.25019251,17.402999783,17.580993664,18.004801508,17.887960045
2022,Berkeley Vale 132_11kV,03MAY2021,MW,17.963521634,18.36072575,18.496392946,17.842676428,17.337323467,16.790280192,17.369716738,17.079329572,16.492892741,16.271952552,15.847882546,15.878501133,15.683066508,15.426625029,15.416712781,15.555371849,15.501567455,15.441286387,15.743493265,16.019023174,16.367479915,16.562220058,17.087147642,17.875684817,18.998835395,20.029371715,21.133732781,21.84133247,21.920626671,22.201407838,22.445559948,22.367345185,22.288088577,22.164743872,22.174604963,21.999097907,21.553665898,21.249867227,21.099357904,20.627724352,20.459189438,20.495417756,20.387640011,20.040480774,20.602192321,21.094242057,21.031148981,20.610926988,20.545457793,20.395142344,20.595465631,21.107364092,21.382162841,21.901223397,21.871669457,22.339572776,22.685143917,22.804230299,23.43868313,23.869779478,23.969699704,24.081634883,24.362927136,24.472498497,24.649088837,25.003784765,25.046451004,25.44116656,25.576597564,25.834777835,25.805870973,25.317359624,24.767153776,24.705966744,24.282605077,23.910648924,23.323193065,23.061133928,22.824325365,22.611940136,22.436201946,22.28977143,22.306034082,22.0936041,21.786784265,21.310764139,20.670532464,20.064420949,19.962580322,19.852911414,20.666046758,20.380840094,20.228627139,20.395148472,20.368343261,20.512237572
2022,Berkeley Vale 132_11kV,04MAY2021,MW,20.238687607,20.642882356,20.87627114,19.946041276,19.70787785,19.037546766,18.937574124,18.607546254,18.154423093,17.819822908,17.353321018,16.978232362,16.850784441,16.760100287,16.515520056,16.549443522,16.586242898,16.654479889,16.848596124,17.274291559,17.500008426,17.714748213,18.173561072,18.946303972,20.009694133,20.68929746,21.469353409,22.058906651,22.143945012,22.56565487,22.7486666,22.539789804,22.766409632,22.54318764,23.571044159,23.93139327,24.349096097,24.369896825,23.9615982,22.793936808,22.921083777,23.246871428,23.965305712,25.003416639,25.260509441,24.765099549,24.029900612,23.953022798,25.209960904,25.055020465,24.80369568,24.36268221,23.943925898,24.735203794,25.115371228,24.993309273,25.154683583,25.288797377,25.288425331,25.272599967,25.060535637,25.022589644,25.166871588,24.855592963,24.807704581,25.053059656,25.379288465,25.578587135,25.784728046,25.991600032,26.143593262,25.892609786,25.519044488,25.254451483,24.991164846,24.784178665,24.573997065,24.211836313,23.795834927,23.87093812,23.87276921,23.597229895,23.416766217,22.734103474,22.763086201,22.827690102,22.100918841,21.471663412,21.025277574,20.868788244,21.644975919,21.106714194,21.151524405,21.063400418,21.166527916,21.264790612
2022,Berkeley Vale 132_11kV,05MAY2021,MW,21.000401695,21.050408926,21.164748661,20.570970199,20.268700461,19.491308483,19.8895606,19.635980606,18.821323317,18.509434283,18.207329751,17.999916317,17.595337583,16.903250169,16.464456037,16.595757193,16.50846717,16.471854598,16.476016573,16.937290149,17.549726991,17.811414581,18.410171739,18.950620243,19.922488953,20.746618786,21.620290453,22.258608393,22.658690007,22.865692593,23.165036497,23.460071947,23.575401931,23.489754052,23.44637675,23.38530583,23.389110657,23.160898202,23.25222459,23.063109138,23.589115075,22.226256341,21.655141246,22.018415625,22.249156062,22.077957059,23.170775435,24.713774074,23.851760719,21.904371674,22.464241416,22.766896144,22.935724005,22.515494826,23.855029617,24.638560329,23.904816555,22.676133679,23.076327971,23.882503541,24.443611428,24.794053102,24.016771194,23.902951176,24.07705243,24.663922171,24.75218828,25.077948932,25.218237273,25.849704354,25.990773151,25.924578812,25.780435427,25.423812922,25.006284857,24.699253908,24.439468535,24.138426792,23.650794725,23.362044214,23.148830226,22.875701744,22.402138636,22.195916222,22.062486825,21.883591851,21.493825772,21.070111294,20.547474858,19.794177725,20.485916933,19.988703766,19.893298419,20.02851404,20.12511928,19.908548991
2022,Berkeley Vale 132_11kV,06MAY2021,MW,19.844517523,20.159722804,20.125112458,19.826706786,18.968572702,18.110529535,18.433512985,18.185671532,17.936878379,17.533037828,17.244434066,17.084033387,17.12012758,17.270585976,17.066101197,16.872071103,16.650566635,16.869570688,16.984307032,17.12870795,17.638392713,18.014166708,18.387444787,18.692084721,19.636167936,20.50159242,21.428625974,22.143500861,22.298583301,22.695614303,23.001660248,22.863540289,23.316623928,23.450908703,23.586061214,23.969563971,22.495133451,23.439583902,24.123552489,24.640005382,25.22442144,24.406062007,24.924489076,25.024886914,24.9734289,24.583138829,24.216977912,22.940407088,24.696725353,24.624320509,24.004359155,23.881529297,22.849735369,23.884906836,23.765382532,23.998911585,24.220059621,23.954425237,24.576404749,24.671662497,23.593713048,24.543138128,24.652976745,24.568472401,24.69609593,25.178287328,25.247209597,25.618326819,25.703389233,25.982029706,26.049961874,25.837717458,25.702364703,25.688989633,25.25909596,25.004811666,24.263418904,24.00033329,23.594551627,23.335421606,22.855128587,22.433019404,22.046421039,21.70168051,21.364426081,20.917939762,20.16954769,19.79467462,19.434324691,19.277270105,20.266638223,19.653654943,20.066804509,20.477882011,20.732479565,20.185528766
2022,Berkeley Vale 132_11kV,07MAY2021,MW,20.31370995,20.575478231,20.621066234,19.991366579,19.338910254,18.48957943,19.103902417,18.87194326,18.338436197,17.890637606,17.324794715,16.416100484,16.478585773,16.290806518,16.285903309,16.068433022,15.977211392,15.776884307,15.923437917,16.373074604,16.897616691,16.87981935,17.472380654,17.916946452,18.930123559,19.701249706,20.097226861,20.742478278,20.810093041,20.750200828,20.942317566,21.130539363,21.519325056,21.643220667,22.098242228,22.161880413,20.711562998,19.796222778,20.760548255,20.944819321,20.718162617,20.56387674,20.129983451,19.829444056,19.396108295,19.968076293,20.620819834,19.362825009,20.835590092,21.413574318,22.450343039,21.350013154,18.826730796,19.825845297,20.42371161,19.568992638,18.67569422,18.431584154,18.496979209,19.290709456,19.892124002,20.082755324,19.785627358,19.26599964,18.974221899,19.357987797,19.563154973,19.622664112,19.627346381,19.750457125,19.749862291,19.464703042,19.09286,18.622387289,18.398017731,18.138709582,17.632637356,17.200214224,17.15275765,17.324752822,17.062795505,16.791499646,16.655657478,16.472248492,16.507889343,16.288946721,15.986138845,15.691719898,15.204744397,15.342998306,16.279724492,15.743615688,15.463667101,15.593558634,15.679423871,15.577176178
2022,Berkeley Vale 132_11kV,08MAY2021,MW,15.42794511,15.640766446,15.619269606,14.8693117,14.373796529,13.887244971,14.236169104,14.016480482,13.411075593,13.076751961,12.619576392,12.432046545,11.903342857,11.451788856,11.413366151,11.324530875,11.244345494,11.188644263,11.356089727,11.565450056,11.776192741,11.912744798,12.204099869,12.448635323,12.776450237,12.888641227,13.20650333,13.375117807,13.338130766,13.341066308,13.479004435,13.447558004,13.645077831,13.523526809,13.79148896,13.820716356,14.084353869,13.947785125,13.740623426,13.546560608,13.290169326,13.400927035,13.96204599,13.731094122,15.219041313,14.941736993,13.381649456,12.849985969,15.655101912,15.619433056,14.33803792,12.973753818,14.050973396,13.397079991,13.596863324,13.610461665,14.201029518,15.246849986,15.39794014,15.056886171,16.027100608,16.107003259,15.78474006,15.861801216,16.388510561,16.683013894,17.12462643,17.826142926,17.627609839,17.601220983,17.620653825,17.389613904,17.077131737,16.930511267,16.827456574,16.582062539,16.330678692,16.110671816,15.819018641,15.674049714,15.710695564,15.692872879,15.565848082,15.388781305,15.320970922,15.153305855,14.94208511,14.667985546,14.458712417,14.39060138,15.46060973,14.701985323,14.472692305,14.676870661,14.98836623,14.738135171
2022,Berkeley Vale 132_11kV,09MAY2021,MW,14.681542724,14.985204267,15.08585293,14.3677166,13.986654435,13.385133853,13.803134421,13.518881478,12.85644069,12.471200995,12.202333478,11.892120298,11.814599553,11.752970491,11.657430257,11.644161534,11.487105349,11.370418136,11.355553796,11.440342764,11.611475171,11.637232198,11.907179873,12.159682212,12.470727235,12.65422153,12.886245111,13.22745748,13.267460824,13.415223525,13.497004988,13.578268364,13.852062497,14.0821576,14.959376638,15.316385012,15.940720432,16.913561661,16.8831507,17.213894851,17.342047833,17.280556446,17.773615585,17.558169587,17.259651923,16.423576597,16.174112112,16.609145367,17.541068325,17.613511735,17.631178952,17.901190955,17.75428737,17.908070373,17.853212099,17.958165844,17.903547682,17.639923815,17.873456624,18.397583578,18.660607178,18.860085273,18.94959488,19.146648761,19.435506733,19.980410771,20.27237154,20.449223759,20.379112049,20.341308424,20.600708129,20.722344891,20.669963523,20.571253873,20.345880249,20.187795184,20.025986099,19.716310242,19.33478713,19.181738714,19.17900053,19.081961589,18.927545209,18.826876481,18.955415456,18.699809309,18.579014547,17.948335016,17.568984002,17.4513212,18.318122827,17.957009583,18.292795328,18.386848713,18.445841042,18.453933549
2022,Berkeley Vale 132_11kV,10MAY2021,MW,18.455901303,18.710814333,18.826856973,18.247803264,18.014328004,17.363093568,17.937455723,17.749943116,17.148151621,16.731732275,16.387717433,16.089761265,15.759951552,15.704603153,15.636715586,15.486429623,15.596066629,15.712171471,15.903812305,16.237903355,16.936186811,17.261597923,17.813400693,18.268266369,19.251738072,20.20151168,21.097779908,22.059975032,22.422962059,22.396898005,22.26712323,22.189164794,22.113055492,22.265050384,22.193963934,21.930979179,21.861364052,21.710339547,21.597353796,21.458594801,21.174124826,20.874808602,20.582700586,20.527792551,20.465548105,20.586602606,20.602911597,20.440015177,20.721694194,20.576953719,20.791718047,21.483171674,22.019954666,22.055056856,21.923336233,21.98147357,22.461000959,22.915742333,22.808892226,23.277617197,23.717520239,23.190231426,23.161434741,23.541533235,23.501780545,24.033817785,23.812205164,24.127994563,24.182330154,24.67666412,24.587099669,24.338244476,23.876661354,23.387374752,23.237205661,23.044811525,22.707618422,22.205301303,21.893032996,21.600914445,21.543616381,21.524523718,21.320174093,21.134043183,21.037293578,20.748221245,20.049523883,19.69790335,19.368923562,19.44682958,20.289436326,20.038331464,19.854626701,19.990011692,20.079760237,19.847887236
