Bureau of Meteorology station number,Year,Month,Day,Rainfall amount (millimetres),Period over which rainfall was measured (days),index,Quality_Y
66078,2015,4,9,0.0,,98,True
66078,2015,4,10,0.0,,99,True
66078,2015,4,11,2.6,1.0,100,True
66078,2015,4,12,0.0,,101,True
66078,2015,4,13,3.2,1.0,102,True
66078,2015,4,14,0.0,,103,True
66078,2015,4,15,0.0,,104,True
66078,2015,4,16,0.0,1.0,105,True
66078,2015,4,17,5.6,1.0,106,True
66078,2015,4,18,3.3,1.0,107,True
66078,2015,4,19,4.2,1.0,108,True
66078,2015,4,20,3.2,1.0,109,True
66078,2015,4,21,95.0,1.0,110,True
66078,2015,4,22,102.6,1.0,111,True
66078,2015,4,23,28.8,1.0,112,True
66078,2015,4,24,0.0,1.0,113,True
66078,2015,4,25,0.0,,114,True
66078,2015,4,26,4.6,1.0,115,True
66078,2015,4,27,0.6,1.0,116,True
66078,2015,4,28,0.0,,117,True
66078,2015,4,29,0.0,,118,True
66078,2015,4,30,5.6,1.0,119,True
66078,2015,5,1,4.2,1.0,120,True
66078,2015,5,2,17.2,1.0,121,True
66078,2015,5,3,15.8,1.0,122,True
66078,2015,5,4,0.0,,123,True
66078,2015,5,5,0.2,1.0,124,True
66078,2015,5,6,0.0,,125,True
66078,2015,5,7,0.0,,126,True
66078,2015,5,8,0.0,,127,True
66078,2015,5,9,0.0,,128,True
66078,2015,5,10,0.0,,129,True
66078,2015,5,11,0.0,,130,True
66078,2015,5,12,0.0,,131,True
66078,2015,5,13,0.0,,132,True
66078,2015,5,14,0.0,1.0,133,True
66078,2015,5,15,0.0,,134,True
66078,2015,5,16,0.2,1.0,135,True
66078,2015,5,17,0.0,1.0,136,True
66078,2015,5,18,0.0,,137,True
66078,2015,5,19,0.0,1.0,138,True
66078,2015,5,20,2.0,1.0,139,True
66078,2015,5,21,0.0,,140,True
66078,2015,5,22,12.6,1.0,141,True
66078,2015,5,23,13.2,1.0,142,True
66078,2015,5,24,0.0,,143,True
66078,2015,5,25,0.0,,144,True
66078,2015,5,26,0.0,,145,True
66078,2015,5,27,0.0,,146,True
66078,2015,5,28,0.0,,147,True
66078,2015,5,29,0.0,,148,True
66078,2015,5,30,0.0,1.0,149,True
66078,2015,5,31,0.0,,150,True
66078,2015,6,1,0.0,,151,True
66078,2015,6,2,0.0,,152,True
66078,2015,6,3,0.0,,153,True
66078,2015,6,4,0.0,,154,True
66078,2015,6,5,0.0,,155,True
66078,2015,6,6,0.0,,156,True
66078,2015,6,7,0.0,,157,True
66078,2015,6,8,0.0,,158,True
66078,2015,6,9,0.0,,159,True
66078,2015,6,10,0.2,1.0,160,True
66078,2015,6,11,0.2,1.0,161,True
66078,2015,6,12,0.0,,162,True
66078,2015,6,13,0.0,,163,True
66078,2015,6,14,0.0,1.0,164,True
66078,2015,6,15,0.0,1.0,165,True
66078,2015,6,16,3.2,1.0,166,True
66078,2015,6,17,8.6,1.0,167,True
66078,2015,6,18,5.0,1.0,168,True
66078,2015,6,19,43.5,1.0,169,True
66078,2015,6,20,0.0,,170,True
66078,2015,6,21,0.0,,171,True
66078,2015,6,22,0.8,1.0,172,True
66078,2015,6,23,0.0,1.0,173,True
66078,2015,6,24,0.0,,174,True
66078,2015,6,25,0.0,,175,True
66078,2015,6,26,0.3,1.0,176,True
66078,2015,6,27,0.0,1.0,177,True
66078,2015,6,28,0.0,1.0,178,True
66078,2015,6,29,0.0,1.0,179,True
66078,2015,6,30,0.0,1.0,180,True
66078,2015,7,1,0.6,1.0,181,True
66078,2015,7,2,0.0,,182,True
66078,2015,7,3,0.0,,183,True
66078,2015,7,4,0.0,,184,True
66078,2015,7,5,0.0,,185,True
66078,2015,7,6,0.0,,186,True
66078,2015,7,7,0.0,,187,True
66078,2015,7,8,0.4,1.0,188,True
66078,2015,7,9,0.0,1.0,189,True
66078,2015,7,10,0.0,,190,True
66078,2015,7,11,0.7,1.0,191,True
66078,2015,7,12,11.6,1.0,192,True
66078,2015,7,13,5.6,1.0,193,True
66078,2015,7,14,0.0,,194,True
66078,2015,7,15,0.0,,195,True
66078,2015,7,16,0.0,,196,True
66078,2015,7,17,20.8,1.0,197,True
66078,2015,7,18,2.0,1.0,198,True
66078,2015,7,19,0.0,,199,True
66078,2015,7,20,0.0,,200,True
66078,2015,7,21,0.0,1.0,201,True
66078,2015,7,22,0.0,,202,True
66078,2015,7,23,4.4,1.0,203,True
66078,2015,7,24,0.2,1.0,204,True
66078,2015,7,25,0.0,,205,True
66078,2015,7,26,0.0,,206,True
66078,2015,7,27,0.0,,207,True
66078,2015,7,28,0.0,,208,True
66078,2015,7,29,0.0,,209,True
66078,2015,7,30,0.0,,210,True
66078,2015,7,31,0.0,,211,True
66078,2015,8,1,0.0,,212,True
66078,2015,8,2,0.0,,213,True
66078,2015,8,3,0.0,,214,True
66078,2015,8,4,0.0,1.0,215,True
66078,2015,8,5,0.0,,216,True
66078,2015,8,6,0.0,,217,True
66078,2015,8,7,0.0,,218,True
66078,2015,8,8,0.0,,219,True
66078,2015,8,9,0.0,,220,True
66078,2015,8,10,0.0,,221,True
66078,2015,8,11,0.0,,222,True
66078,2015,8,12,0.0,,223,True
66078,2015,8,13,1.0,1.0,224,True
66078,2015,8,14,0.0,,225,True
66078,2015,8,15,0.0,,226,True
66078,2015,8,16,0.0,,227,True
66078,2015,8,17,0.0,,228,True
66078,2015,8,18,0.0,,229,True
66078,2015,8,19,0.0,,230,True
66078,2015,8,20,0.0,,231,True
66078,2015,8,21,0.0,,232,True
66078,2015,8,22,0.0,1.0,233,True
66078,2015,8,23,2.0,1.0,234,True
66078,2015,8,24,5.2,1.0,235,True
66078,2015,8,25,49.2,1.0,236,True
66078,2015,8,26,12.4,1.0,237,True
66078,2015,8,27,0.6,1.0,238,True
66078,2015,8,28,0.0,1.0,239,True
66078,2015,8,29,0.0,,240,True
66078,2015,8,30,0.0,,241,True
66078,2015,8,31,0.0,,242,True
66078,2015,9,1,0.0,,243,True
66078,2015,9,2,0.0,,244,True
66078,2015,9,3,2.6,1.0,245,True
66078,2015,9,4,2.2,1.0,246,True
66078,2015,9,5,0.0,,247,True
66078,2015,9,6,0.3,1.0,248,True
66078,2015,9,7,0.4,1.0,249,True
66078,2015,9,8,0.0,,250,True
66078,2015,9,9,0.0,,251,True
66078,2015,9,10,0.0,,252,True
66078,2015,9,11,0.0,,253,True
66078,2015,9,12,0.0,,254,True
66078,2015,9,13,0.0,,255,True
66078,2015,9,14,0.0,,256,True
66078,2015,9,15,0.0,,257,True
66078,2015,9,16,0.0,,258,True
66078,2015,9,17,0.0,,259,True
66078,2015,9,18,4.0,1.0,260,True
66078,2015,9,19,5.8,1.0,261,True
66078,2015,9,20,0.0,1.0,262,True
66078,2015,9,21,1.2,1.0,263,True
66078,2015,9,22,0.0,,264,True
66078,2015,9,23,0.0,,265,True
66078,2015,9,24,0.0,,266,True
66078,2015,9,25,3.4,1.0,267,True
66078,2015,9,26,6.6,1.0,268,True
66078,2015,9,27,2.4,1.0,269,True
66078,2015,9,28,0.0,,270,True
66078,2015,9,29,0.0,,271,True
66078,2015,9,30,0.0,,272,True
66078,2015,10,1,0.0,,273,True
66078,2015,10,2,0.0,,274,True
66078,2015,10,3,0.0,,275,True
66078,2015,10,4,0.0,,276,True
66078,2015,10,5,0.0,,277,True
66078,2015,10,6,0.0,,278,True
66078,2015,10,7,0.0,,279,True
66078,2015,10,8,0.0,,280,True
66078,2015,10,9,0.0,,281,True
66078,2015,10,10,0.0,,282,True
66078,2015,10,11,0.0,,283,True
66078,2015,10,12,1.6,1.0,284,True
66078,2015,10,13,8.0,1.0,285,True
66078,2015,10,14,0.4,1.0,286,True
66078,2015,10,15,0.0,,287,True
66078,2015,10,16,0.0,,288,True
66078,2015,10,17,0.0,,289,True
66078,2015,10,18,0.0,1.0,290,True
66078,2015,10,19,0.4,1.0,291,True
66078,2015,10,20,0.0,,292,True
66078,2015,10,21,2.0,1.0,293,True
66078,2015,10,22,2.4,1.0,294,True
66078,2015,10,23,5.8,1.0,295,True
66078,2015,10,24,0.0,,296,True
66078,2015,10,25,0.0,,297,True
66078,2015,10,26,0.0,,298,True
66078,2015,10,27,9.8,1.0,299,True
66078,2015,10,28,0.8,1.0,300,True
66078,2015,10,29,0.0,,301,True
66078,2015,10,30,0.0,,302,True
66078,2015,10,31,0.0,,303,True
66078,2015,11,1,0.6,1.0,304,True
66078,2015,11,2,8.6,1.0,305,True
66078,2015,11,3,0.0,,306,True
66078,2015,11,4,4.2,1.0,307,True
66078,2015,11,5,28.6,1.0,308,True
66078,2015,11,6,8.8,1.0,309,True
66078,2015,11,7,11.0,1.0,310,True
66078,2015,11,8,0.0,,311,True
66078,2015,11,9,0.0,,312,True
66078,2015,11,10,0.0,,313,True
66078,2015,11,11,0.0,1.0,314,True
66078,2015,11,12,3.0,1.0,315,True
66078,2015,11,13,3.0,1.0,316,True
66078,2015,11,14,12.0,1.0,317,True
66078,2015,11,15,17.4,1.0,318,True
66078,2015,11,16,0.0,,319,True
66078,2015,11,17,0.0,,320,True
66078,2015,11,18,0.0,,321,True
66078,2015,11,19,0.0,,322,True
66078,2015,11,20,0.0,,323,True
66078,2015,11,21,0.0,,324,True
66078,2015,11,22,0.0,,325,True
66078,2015,11,23,0.0,,326,True
66078,2015,11,24,0.0,,327,True
66078,2015,11,25,0.0,,328,True
66078,2015,11,26,0.0,,329,True
66078,2015,11,27,0.0,,330,True
66078,2015,11,28,0.0,,331,True
66078,2015,11,29,1.4,1.0,332,True
66078,2015,11,30,0.0,,333,True
66078,2015,12,1,0.0,,334,True
66078,2015,12,2,0.0,1.0,335,True
66078,2015,12,3,0.0,1.0,336,True
66078,2015,12,4,0.0,,337,True
66078,2015,12,5,0.0,,338,True
66078,2015,12,6,0.0,,339,True
66078,2015,12,7,0.0,,340,True
66078,2015,12,8,0.0,,341,True
66078,2015,12,9,2.8,1.0,342,True
66078,2015,12,10,0.4,1.0,343,True
66078,2015,12,11,0.0,,344,True
66078,2015,12,12,0.0,,345,True
66078,2015,12,13,0.0,,346,True
66078,2015,12,14,0.0,,347,True
66078,2015,12,15,0.0,,348,True
66078,2015,12,16,3.4,1.0,349,True
66078,2015,12,17,0.2,1.0,350,True
66078,2015,12,18,0.0,,351,True
66078,2015,12,19,0.0,,352,True
66078,2015,12,20,0.0,,353,True
66078,2015,12,21,0.0,,354,True
66078,2015,12,22,13.8,1.0,355,True
66078,2015,12,23,15.2,1.0,356,True
66078,2015,12,24,0.2,1.0,357,True
66078,2015,12,25,0.0,,358,True
66078,2015,12,26,0.5,1.0,359,True
66078,2015,12,27,11.8,1.0,360,True
66078,2015,12,28,0.2,1.0,361,True
66078,2015,12,29,0.2,1.0,362,True
66078,2015,12,30,0.0,,363,True
66078,2015,12,31,0.0,,364,True
66078,2016,1,1,0.0,,365,True
66078,2016,1,2,0.0,,366,True
66078,2016,1,3,0.0,,367,True
66078,2016,1,4,4.4,1.0,368,True
66078,2016,1,5,53.6,1.0,369,True
66078,2016,1,6,28.8,1.0,370,True
66078,2016,1,7,20.2,1.0,371,True
66078,2016,1,8,0.0,,372,True
66078,2016,1,9,0.0,,373,True
66078,2016,1,10,0.0,,374,True
66078,2016,1,11,0.0,,375,True
66078,2016,1,12,0.0,,376,True
66078,2016,1,13,0.0,,377,True
66078,2016,1,14,0.0,,378,True
66078,2016,1,15,28.0,1.0,379,True
66078,2016,1,16,3.2,1.0,380,True
66078,2016,1,17,1.0,1.0,381,True
66078,2016,1,18,0.0,,382,True
66078,2016,1,19,0.0,,383,True
66078,2016,1,20,0.0,,384,True
66078,2016,1,21,0.0,,385,True
66078,2016,1,22,27.2,1.0,386,True
66078,2016,1,23,17.4,1.0,387,True
66078,2016,1,24,0.4,1.0,388,True
66078,2016,1,25,0.4,1.0,389,True
66078,2016,1,26,0.3,1.0,390,True
66078,2016,1,27,0.5,1.0,391,True
66078,2016,1,28,0.2,1.0,392,True
66078,2016,1,29,0.0,,393,True
66078,2016,1,30,51.1,1.0,394,True
66078,2016,1,31,10.6,1.0,395,True
66078,2016,2,1,0.0,,396,True
66078,2016,2,2,1.4,1.0,397,True
66078,2016,2,3,0.0,,398,True
66078,2016,2,4,8.4,1.0,399,True
66078,2016,2,5,0.4,1.0,400,True
66078,2016,2,6,0.0,,401,True
66078,2016,2,7,4.0,1.0,402,True
66078,2016,2,8,0.0,,403,True
66078,2016,2,9,0.0,,404,True
66078,2016,2,10,0.0,,405,True
66078,2016,2,11,0.0,,406,True
66078,2016,2,12,0.0,,407,True
66078,2016,2,13,0.0,,408,True
66078,2016,2,14,0.0,,409,True
66078,2016,2,15,0.0,,410,True
66078,2016,2,16,0.0,,411,True
66078,2016,2,17,0.0,,412,True
66078,2016,2,18,0.0,,413,True
66078,2016,2,19,0.0,,414,True
66078,2016,2,20,0.0,,415,True
66078,2016,2,21,2.4,1.0,416,True
66078,2016,2,22,0.0,,417,True
66078,2016,2,23,0.0,,418,True
66078,2016,2,24,0.0,,419,True
66078,2016,2,25,0.0,,420,True
66078,2016,2,26,0.0,,421,True
66078,2016,2,27,0.0,1.0,422,True
66078,2016,2,28,0.0,,423,True
66078,2016,2,29,0.0,,424,True
66078,2016,3,1,4.0,1.0,425,True
66078,2016,3,2,0.0,,426,True
66078,2016,3,3,0.0,,427,True
66078,2016,3,4,0.0,,428,True
66078,2016,3,5,0.0,,429,True
66078,2016,3,6,0.0,,430,True
66078,2016,3,7,0.0,,431,True
66078,2016,3,8,0.0,,432,True
66078,2016,3,9,0.0,1.0,433,True
66078,2016,3,10,0.0,,434,True
66078,2016,3,11,0.0,,435,True
66078,2016,3,12,0.0,,436,True
66078,2016,3,13,0.0,,437,True
66078,2016,3,14,0.0,,438,True
66078,2016,3,15,6.2,1.0,439,True
66078,2016,3,16,10.4,1.0,440,True
66078,2016,3,17,40.2,1.0,441,True
66078,2016,3,18,0.0,,442,True
66078,2016,3,19,10.2,1.0,443,True
66078,2016,3,20,0.0,,444,True
66078,2016,3,21,6.0,1.0,445,True
66078,2016,3,22,1.6,1.0,446,True
66078,2016,3,23,0.0,,447,True
66078,2016,3,24,0.0,,448,True
66078,2016,3,25,0.0,,449,True
66078,2016,3,26,0.1,1.0,450,True
66078,2016,3,27,0.0,,451,True
66078,2016,3,28,0.0,,452,True
66078,2016,3,29,0.0,,453,True
66078,2016,3,30,7.2,1.0,454,True
66078,2016,3,31,0.0,,455,True
66078,2016,4,1,0.0,,456,True
66078,2016,4,2,0.0,,457,True
66078,2016,4,3,0.0,,458,True
66078,2016,4,4,12.4,1.0,459,True
66078,2016,4,5,0.0,,460,True
66078,2016,4,6,0.0,,461,True
66078,2016,4,7,0.0,,462,True
66078,2016,4,8,0.0,,463,True
66078,2016,4,9,0.2,1.0,464,True
66078,2016,4,10,0.0,,465,True
66078,2016,4,11,0.0,,466,True
66078,2016,4,12,2.2,1.0,467,True
66078,2016,4,13,0.0,,468,True
66078,2016,4,14,0.0,1.0,469,True
66078,2016,4,15,0.0,,470,True
66078,2016,4,16,0.0,,471,True
66078,2016,4,17,0.8,1.0,472,True
66078,2016,4,18,0.0,,473,True
66078,2016,4,19,20.8,1.0,474,True
66078,2016,4,20,0.2,1.0,475,True
66078,2016,4,21,0.0,,476,True
66078,2016,4,22,0.0,,477,True
66078,2016,4,23,1.0,1.0,478,True
66078,2016,4,24,14.3,1.0,479,True
66078,2016,4,25,0.0,1.0,480,True
66078,2016,4,26,0.0,,481,True
66078,2016,4,27,0.0,1.0,482,True
66078,2016,4,28,0.0,,483,True
66078,2016,4,29,0.0,,484,True
66078,2016,4,30,1.5,1.0,485,True
66078,2016,5,1,3.3,1.0,486,True
66078,2016,5,2,0.0,,487,True
66078,2016,5,3,0.0,,488,True
66078,2016,5,4,0.0,,489,True
66078,2016,5,5,0.0,,490,True
66078,2016,5,6,0.0,,491,True
66078,2016,5,7,0.0,1.0,492,True
66078,2016,5,8,0.0,1.0,493,True
66078,2016,5,9,4.2,1.0,494,True
66078,2016,5,10,0.8,1.0,495,True
66078,2016,5,11,0.0,,496,True
66078,2016,5,12,0.0,,497,True
66078,2016,5,13,0.0,,498,True
66078,2016,5,14,0.0,,499,True
66078,2016,5,15,0.0,,500,True
66078,2016,5,16,0.0,,501,True
66078,2016,5,17,0.0,,502,True
66078,2016,5,18,0.0,,503,True
66078,2016,5,19,0.0,,504,True
66078,2016,5,20,0.0,,505,True
66078,2016,5,21,0.0,,506,True
66078,2016,5,22,0.3,1.0,507,True
66078,2016,5,23,0.0,,508,True
66078,2016,5,24,0.0,,509,True
66078,2016,5,25,0.0,,510,True
66078,2016,5,26,0.8,1.0,511,True
66078,2016,5,27,0.0,,512,True
66078,2016,5,28,0.0,,513,True
66078,2016,5,29,5.3,1.0,514,True
66078,2016,5,30,0.0,,515,True
66078,2016,5,31,2.0,1.0,516,True
66078,2016,6,1,12.6,1.0,517,True
66078,2016,6,2,0.4,1.0,518,True
66078,2016,6,3,0.0,,519,True
66078,2016,6,4,29.0,1.0,520,True
66078,2016,6,5,122.5,1.0,521,True
66078,2016,6,6,109.2,1.0,522,True
66078,2016,6,7,0.0,,523,True
66078,2016,6,8,0.0,1.0,524,True
66078,2016,6,9,0.5,1.0,525,True
66078,2016,6,10,0.1,1.0,526,True
66078,2016,6,11,0.0,,527,True
66078,2016,6,12,0.0,,528,True
66078,2016,6,13,0.0,,529,True
66078,2016,6,14,0.0,,530,True
66078,2016,6,15,0.0,,531,True
66078,2016,6,16,0.0,,532,True
66078,2016,6,17,0.0,,533,True
66078,2016,6,18,4.6,1.0,534,True
66078,2016,6,19,0.4,1.0,535,True
66078,2016,6,20,29.4,1.0,536,True
66078,2016,6,21,0.0,,537,True
66078,2016,6,22,0.0,,538,True
66078,2016,6,23,0.0,,539,True
66078,2016,6,24,0.0,,540,True
66078,2016,6,25,0.0,,541,True
66078,2016,6,26,0.0,,542,True
66078,2016,6,27,0.4,1.0,543,True
66078,2016,6,28,1.4,1.0,544,True
66078,2016,6,29,0.0,,545,True
66078,2016,6,30,0.0,1.0,546,True
66078,2016,7,1,0.0,,547,True
66078,2016,7,2,0.0,,548,True
66078,2016,7,3,0.0,,549,True
66078,2016,7,4,0.0,,550,True
66078,2016,7,5,4.4,1.0,551,True
66078,2016,7,6,0.4,1.0,552,True
66078,2016,7,7,8.4,1.0,553,True
66078,2016,7,8,21.2,1.0,554,True
66078,2016,7,9,5.2,1.0,555,True
66078,2016,7,10,1.0,1.0,556,True
66078,2016,7,11,0.0,,557,True
66078,2016,7,12,0.0,,558,True
66078,2016,7,13,0.0,,559,True
66078,2016,7,14,0.0,,560,True
66078,2016,7,15,0.0,,561,True
66078,2016,7,16,0.0,,562,True
66078,2016,7,17,0.1,1.0,563,True
66078,2016,7,18,0.4,1.0,564,True
66078,2016,7,19,0.0,,565,True
66078,2016,7,20,9.4,1.0,566,True
66078,2016,7,21,9.2,1.0,567,True
66078,2016,7,22,1.0,1.0,568,True
66078,2016,7,23,5.2,1.0,569,True
66078,2016,7,24,0.0,,570,True
66078,2016,7,25,0.0,,571,True
66078,2016,7,26,0.0,,572,True
66078,2016,7,27,0.0,,573,True
66078,2016,7,28,0.0,,574,True
66078,2016,7,29,0.0,,575,True
66078,2016,7,30,0.0,,576,True
66078,2016,7,31,0.0,,577,True
66078,2016,8,1,0.0,,578,True
66078,2016,8,2,0.6,1.0,579,True
66078,2016,8,3,16.2,1.0,580,True
66078,2016,8,4,16.0,1.0,581,True
66078,2016,8,5,6.6,1.0,582,True
66078,2016,8,6,0.2,1.0,583,True
66078,2016,8,7,0.0,,584,True
66078,2016,8,8,3.6,1.0,585,True
66078,2016,8,9,0.0,,586,True
66078,2016,8,10,0.0,1.0,587,True
66078,2016,8,11,0.0,,588,True
66078,2016,8,12,0.0,,589,True
66078,2016,8,13,0.0,,590,True
66078,2016,8,14,0.0,,591,True
66078,2016,8,15,0.0,,592,True
66078,2016,8,16,0.0,,593,True
66078,2016,8,17,0.0,,594,True
66078,2016,8,18,0.0,,595,True
66078,2016,8,19,0.0,,596,True
66078,2016,8,20,1.6,1.0,597,True
66078,2016,8,21,0.0,,598,True
66078,2016,8,22,0.0,,599,True
66078,2016,8,23,5.4,1.0,600,True
66078,2016,8,24,1.8,1.0,601,True
66078,2016,8,25,42.2,1.0,602,True
66078,2016,8,26,0.0,,603,True
66078,2016,8,27,0.0,,604,True
66078,2016,8,28,0.0,,605,True
66078,2016,8,29,0.0,,606,True
66078,2016,8,30,0.0,,607,True
66078,2016,8,31,0.0,,608,True
66078,2016,9,1,0.0,,609,True
66078,2016,9,2,7.4,1.0,610,True
66078,2016,9,3,25.0,1.0,611,True
66078,2016,9,4,0.0,,612,True
66078,2016,9,5,0.0,,613,True
66078,2016,9,6,0.0,,614,True
66078,2016,9,7,0.0,,615,True
66078,2016,9,8,0.0,,616,True
66078,2016,9,9,0.0,,617,True
66078,2016,9,10,2.5,1.0,618,True
66078,2016,9,11,0.0,,619,True
66078,2016,9,12,0.0,,620,True
66078,2016,9,13,0.0,,621,True
66078,2016,9,14,1.6,1.0,622,True
66078,2016,9,15,0.0,,623,True
66078,2016,9,16,0.0,,624,True
66078,2016,9,17,0.0,,625,True
66078,2016,9,18,0.0,,626,True
66078,2016,9,19,11.2,1.0,627,True
66078,2016,9,20,0.0,,628,True
66078,2016,9,21,0.0,,629,True
66078,2016,9,22,1.6,1.0,630,True
66078,2016,9,23,1.6,1.0,631,True
66078,2016,9,24,0.0,,632,True
66078,2016,9,25,2.6,1.0,633,True
66078,2016,9,26,3.0,1.0,634,True
66078,2016,9,27,0.0,,635,True
66078,2016,9,28,0.0,,636,True
66078,2016,9,29,3.4,1.0,637,True
66078,2016,9,30,0.6,1.0,638,True
66078,2016,10,1,0.0,,639,True
66078,2016,10,2,0.0,,640,True
66078,2016,10,3,0.0,,641,True
66078,2016,10,4,0.0,,642,True
66078,2016,10,5,0.0,,643,True
66078,2016,10,6,0.0,,644,True
66078,2016,10,7,0.0,,645,True
66078,2016,10,8,0.0,,646,True
66078,2016,10,9,0.0,,647,True
66078,2016,10,10,0.0,,648,True
66078,2016,10,11,0.0,,649,True
66078,2016,10,12,0.0,,650,True
66078,2016,10,13,0.0,,651,True
66078,2016,10,14,0.0,,652,True
66078,2016,10,15,0.0,,653,True
66078,2016,10,16,0.0,,654,True
66078,2016,10,17,0.0,,655,True
66078,2016,10,18,2.0,1.0,656,True
66078,2016,10,19,0.0,1.0,657,True
66078,2016,10,20,0.0,,658,True
66078,2016,10,21,0.0,,659,True
66078,2016,10,22,18.1,1.0,660,True
66078,2016,10,23,3.8,1.0,661,True
66078,2016,10,24,0.2,1.0,662,True
66078,2016,10,25,0.0,,663,True
66078,2016,10,26,0.0,,664,True
66078,2016,10,27,0.0,,665,True
66078,2016,10,28,0.2,1.0,666,True
66078,2016,10,29,0.1,1.0,667,True
66078,2016,10,30,0.0,,668,True
66078,2016,10,31,4.2,1.0,669,True
66078,2016,11,1,0.0,,670,True
66078,2016,11,2,0.0,,671,True
66078,2016,11,3,0.0,,672,True
66078,2016,11,4,0.0,,673,True
66078,2016,11,5,0.0,,674,True
66078,2016,11,6,0.0,,675,True
66078,2016,11,7,0.0,,676,True
66078,2016,11,8,0.0,,677,True
66078,2016,11,9,2.2,1.0,678,True
66078,2016,11,10,2.4,1.0,679,True
66078,2016,11,11,0.0,,680,True
66078,2016,11,12,6.2,1.0,681,True
66078,2016,11,13,0.0,,682,True
66078,2016,11,14,0.0,,683,True
66078,2016,11,15,0.4,1.0,684,True
66078,2016,11,16,0.0,,685,True
66078,2016,11,17,0.0,,686,True
66078,2016,11,18,0.0,,687,True
