Year,index,Rainfall,Solar_Exposure,Min_Temp,Max_Temp,Average_MWH
2015,0,0.0,31.0,20.8,28.5,16.17740350515464
2015,1,0.2,21.1,21.0,24.6,15.800637010309275
2015,2,0.0,31.3,20.8,29.4,18.116206185567016
2015,3,0.0,27.1,21.6,28.9,17.973668247422676
2015,4,0.0,14.5,21.4,25.4,17.988107525773202
2015,5,3.0,30.7,21.4,27.4,16.998103917525775
2015,6,0.0,31.3,21.3,30.4,17.117194845360828
2015,7,0.0,31.7,21.4,29.6,17.929602989690725
2015,8,0.0,25.5,21.0,29.7,18.45669371134021
2015,9,0.0,12.2,20.6,27.3,17.960072474226806
2015,10,6.2,3.2,20.6,21.9,18.17038041237113
2015,11,14.0,11.9,20.4,22.4,17.947939381443305
2015,12,3.0,25.7,19.4,27.5,17.203124639175257
2015,13,2.0,28.9,21.4,34.9,16.8065587628866
2015,14,0.0,30.3,21.1,26.7,16.663692061855674
2015,15,0.0,28.3,21.6,28.0,16.09223855670103
2015,16,0.0,32.0,20.6,32.7,13.752779690721647
2015,17,0.0,30.1,22.0,27.9,17.420784329896914
2015,18,20.8,3.2,20.3,22.0,16.694779690721646
2015,19,19.0,20.7,18.4,26.2,19.892471340206185
2015,20,0.0,28.4,19.5,28.1,17.328917216494855
2015,21,0.0,28.3,21.3,28.5,17.904005154639187
2015,22,0.0,27.2,21.9,28.1,19.5728018556701
2015,23,0.0,29.1,21.6,30.5,15.251658041237114
2015,24,0.0,27.6,21.1,32.2,15.23869742268041
2015,25,3.4,3.0,20.7,22.3,14.052294845360828
2015,26,8.4,3.2,19.3,21.5,14.098553608247428
2015,27,101.0,6.9,17.1,21.0,13.960612268041242
2015,28,13.0,28.2,15.2,21.4,14.080233608247424
2015,29,0.2,30.2,14.6,25.1,17.99208082474227
2015,30,0.0,28.9,16.7,24.9,17.33059670103094
2015,31,0.4,23.5,20.3,25.7,17.366489793814434
2015,32,2.6,23.9,18.5,23.2,18.14887402061856
2015,33,35.6,23.1,19.1,25.9,19.79806969072164
2015,34,0.2,11.6,16.9,23.4,17.373722886597946
2015,35,11.6,18.8,19.4,25.4,20.758378247422684
2015,36,0.0,27.4,20.2,26.0,20.68907711340207
2015,37,0.4,17.4,19.1,27.8,20.08696268041237
2015,38,0.0,28.7,19.1,31.8,17.866995051546397
2015,39,0.0,14.0,23.0,27.5,17.651627113402064
