year,averagemwh,rainfall_amount,daily_global_solar_exposure,minimum_temperature,maximum_temperature
2015,16.014257497381287,1446.6,15.9586301369863,15.299175824175823,22.601933701657458
2016,17.05927905266204,1172.2,16.96912568306011,15.692076502732242,23.36639344262295
2017,17.055712424399815,1116.8,16.562087912087915,15.593972602739727,23.178021978021977
2018,17.245714264141064,1045.6,16.892876712328768,15.34191780821918,23.15412087912088
2019,16.842591315789473,976.6,17.414794520547943,15.429041095890412,23.687671232876713
2020,15.765496783054004,1558.2,15.877868852459017,15.44153005464481,22.923626373626377
2021,15.736882015224358,1347.2,16.027397260273972,14.892011019283746,22.609418282548475
2022,15.328116835147055,1793.2,16.195604395604395,15.116438356164384,22.454520547945204
2023,14.850496892361111,821.4,17.524657534246575,15.450285714285716,23.664469914040115
