year,0:15,0:30,0:45,1:00,1:15,1:30,1:45,2:00,2:15,2:30,2:45,3:00,3:15,3:30,3:45,4:00,4:15,4:30,4:45,5:00,5:15,5:30,5:45,6:00,6:15,6:30,6:45,7:00,7:15,7:30,7:45,8:00,8:15,8:30,8:45,9:00,9:15,9:30,9:45,10:00,10:15,10:30,10:45,11:00,11:15,11:30,11:45,12:00,12:15,12:30,12:45,13:00,13:15,13:30,13:45,14:00,14:15,14:30,14:45,15:00,15:15,15:30,15:45,16:00,16:15,16:30,16:45,17:00,17:15,17:30,17:45,18:00,18:15,18:30,18:45,19:00,19:15,19:30,19:45,20:00,20:15,20:30,20:45,21:00,21:15,21:30,21:45,22:00,22:15,22:30,22:45,23:00,23:15,23:30,23:45,24:00:00,index,averagemwh
2022,17.753052049,18.23521873,18.732897062,17.567513721,16.464619371,15.389352488,16.117483828,15.574071594,14.55357293,13.568174757,12.923724595,12.391713688,11.973736036,11.645740863,11.389656403,11.339647747,11.358385458,11.20213049,11.206459407,11.3293818,11.604018146,11.68241272,12.149669571,12.406897675,13.027932537,13.595352376,14.441085547,14.712023665,14.11273676,14.028005306,13.21142602,12.89435511,12.341505248,11.531397021,10.768557626,10.150977998,9.7393414393,9.4438111877,8.8918010145,8.5826338399,8.9464815867,10.463443674,9.2256608043,9.3004122979,10.67067069,10.977398073,11.506178596,10.722918296,11.283391412,9.6475480381,7.9814874392,6.2548381138,7.2304511136,8.6779792499,7.756484138,7.0555319883,8.275915822,8.5526326408,10.103420756,11.761149489,11.452514139,12.316095935,12.954709908,14.303033039,14.883523364,15.374297265,16.648279393,17.527511401,17.748867832,18.430309396,19.220129254,19.462202086,19.100725607,18.817026817,18.352456805,17.907591445,17.499135298,17.066621605,16.812404847,16.419005809,16.578264889,16.524875119,16.359375237,15.864325639,15.73571607,15.652831284,15.39818225,14.959668634,14.985549694,15.091053539,16.511621143,15.986857983,16.345595977,16.519322435,17.455011238,17.776253882,0,13.365643446402064
2022,16.963546573,17.836500707,18.131212167,16.925335025,16.110498287,14.974360271,15.910140076,15.135146811,14.025397401,13.262579732,12.583156254,12.005418795,11.583910833,11.234528311,10.986797032,10.845963599,10.78845443,10.741387794,10.807351831,10.776950138,10.942420098,11.082382309,11.232702841,11.514066144,11.984632481,12.197688388,12.623944682,12.864048621,12.188796121,12.008933018,11.631050037,10.937277261,10.832895732,12.169193299,10.402553126,9.3420253198,8.6419045336,9.8503508474,7.5589683545,7.3401140216,7.6762292686,8.2993320808,6.2232236755,6.0603717229,7.9088179664,8.6160442371,7.2950216455,8.6648456965,7.8491759923,10.596269167,9.7422907997,7.7148194589,9.9803093134,7.1013691837,7.1683745728,11.814449614,11.352436414,11.541069656,10.61383045,12.037149549,12.483764301,12.70819746,12.67852972,12.858103314,14.932302057,15.399725897,16.728273516,18.120233666,18.87401737,19.857455203,20.549330611,20.626490012,20.542563227,20.259531685,19.784366176,19.516906185,18.911294417,18.497605187,18.086279767,17.585433584,17.675146621,17.478880948,17.292514337,17.01652806,16.893600637,16.581379739,16.100232655,15.518532388,15.398738888,15.466923181,16.695318621,16.175345813,16.528799396,16.700533793,17.714357637,17.765930931,1,13.239517327484537
2022,17.24270638,17.962746048,18.336833906,17.18444742,16.28220416,15.14901318,16.06678791,15.397183413,14.498888151,13.796006767,13.064457443,12.444674103,11.966974965,11.667362317,11.465404297,11.454862544,11.504094705,11.471574543,11.556728817,11.864278553,12.328121056,12.758396025,13.268434399,13.697850456,14.504275288,15.262186106,16.289624084,16.954796511,15.830040097,15.702164127,15.270297758,14.496438448,13.66902887,12.454930932,11.831214929,10.845417946,10.320386199,9.3604971485,8.6067539361,8.3095403333,7.6479728977,7.2836193759,6.6816504675,6.0500301763,6.1311101061,6.4308734894,6.4161748896,6.3976058572,6.4678930825,6.8805377666,7.2551722671,7.8771757683,8.4803769769,9.0054358087,9.6096735765,8.0192807422,8.418187489,8.946682352,9.7685706349,11.060350182,11.400535339,12.146285301,13.188861197,14.272299485,15.379715108,16.44804503,17.645955352,18.947024908,19.242131434,20.348979965,20.927890732,21.384117354,21.077452431,20.597287205,20.093199657,19.890034659,19.24099384,18.577730355,18.484615584,18.127961032,17.843114278,17.648254933,17.456051047,17.17254732,17.031534474,16.885198671,16.290591687,15.76147622,15.512722459,15.547797535,16.776657915,15.99360739,16.19412721,16.386008651,17.299169674,17.445398541,2,13.645684248972172
2022,16.903950287,17.636121888,17.943455344,16.880881454,15.977106973,14.874186909,15.74979752,15.272198391,14.302668881,13.357685071,12.644201461,12.352557796,11.823993018,11.397352027,11.350999528,11.134079947,11.292310308,11.363518477,11.373309762,11.6481856,11.784199685,12.468652585,12.978195963,13.459859379,14.351625887,14.862627853,15.640370944,16.724206467,16.42313058,16.345062965,15.963898468,15.855299948,13.837024914,12.956939494,14.608855393,14.778886212,15.531919036,14.94568505,14.231004826,14.786463385,14.566023406,12.174904177,14.790207433,15.527009566,15.649462755,15.92513932,15.106029385,16.185094247,16.600006985,16.468692465,15.218506413,14.202875219,13.336898912,14.672028833,15.967971646,16.343013451,16.161339985,16.473236593,16.558952714,17.606502624,17.923502911,18.74529177,18.816680184,18.960683068,19.416083275,20.262657745,21.193507255,21.908093765,22.441559121,23.292293255,23.496212359,23.663501697,23.150473606,22.853198412,22.631022107,22.30959395,21.758527051,21.279348322,20.887898319,20.38735446,20.438580195,20.153160996,19.702911193,19.234728385,18.822003274,18.50741375,17.868224735,16.997590026,16.690979698,16.638926589,17.71484829,16.949935561,17.381579306,17.473799804,18.342069581,18.433193921,3,16.464678285989695
2022,17.996888843,18.680340711,18.986943667,17.834833165,16.877621679,15.733398402,16.404260202,15.823539435,14.803901605,14.080780339,13.316402782,12.73149253,12.360918056,12.011401695,11.890394415,11.752555141,11.721365077,11.686965759,11.821342224,12.043587485,12.335206536,12.687821988,13.235034467,13.8001596,14.824251913,15.530684642,16.38726438,17.293727634,16.43773297,16.862518412,17.110980454,16.799381482,16.397763913,16.006634128,15.930103176,15.172321779,14.599032993,14.874132897,14.247697992,15.260070109,15.724773234,15.664957309,14.305048334,12.841141422,13.740175902,15.279049108,15.880965218,15.972641121,14.641530176,13.782576167,11.232458281,12.366512633,9.5074933383,8.9941242501,10.659681026,10.303196683,11.264387991,13.058303452,14.26765704,13.566528434,13.960403379,14.768008396,16.478071317,17.545345053,17.484977369,17.131371529,17.823390227,18.908925737,19.789815502,21.156461409,21.927706562,22.335536507,22.209118072,22.20809517,21.898602312,21.580680555,21.155176361,20.649283054,20.422797191,20.000738781,19.83934677,19.483887053,19.143836513,18.941478602,18.503246426,18.287612401,17.752539858,17.202721614,16.770133914,16.818221727,17.790718942,17.10645962,17.313772301,17.530029239,18.424387811,18.491180751,4,15.878749833210312
2022,17.94288896,18.605609878,19.08055596,17.872151573,16.837853001,15.73809774,16.487690585,15.689492729,14.958757292,13.886849236,13.22832363,12.861687721,12.265055406,12.164853794,11.875423443,11.878575368,11.727522642,11.750966312,11.879179487,12.201852492,12.417262092,12.7082056,13.358034032,13.856589458,14.409830012,15.517679907,16.635602121,17.48988962,17.472885851,17.700130651,18.206534655,17.565538461,16.005981866,15.355291516,16.303708988,15.708292546,17.06204205,13.755462,15.326912508,15.417094958,14.818157901,9.2297520661,11.019329672,14.114610374,14.278872573,15.371497764,13.653615823,12.667653323,13.016432992,11.994644744,11.81432413,11.348038455,9.3923950357,11.115261983,9.6331672506,10.038943511,10.870966707,9.6837563596,11.864718447,12.956386469,12.219128533,15.557118034,14.828695782,15.460441951,15.997068098,17.375816983,18.385959686,19.431081576,19.740660526,20.721151034,21.5620522,21.789633703,21.630805305,21.569846387,21.182744862,20.805497591,20.356728187,19.771925626,19.327110239,19.062927332,19.089002466,18.706260867,18.564047909,18.276051453,17.825962663,17.528681151,16.90975156,16.406664217,16.167422848,16.247384701,17.540567451,16.789298523,16.969478357,17.175943766,17.994621673,18.185207479,5,15.487027035463914
2022,17.600333173,18.265504278,18.440654263,17.339146565,16.388298187,15.400921696,16.237757699,15.710154987,14.5358608,13.675325136,12.889570659,12.391046603,12.035742314,11.836190738,11.856818266,11.703106983,11.534597563,11.532924269,11.687195708,12.003347751,12.088409164,12.643418382,12.905500634,13.427897494,14.147533637,14.443136382,15.367863137,16.073913058,15.884414732,16.309346215,16.355461222,16.302295948,16.083828604,16.252177126,15.650843225,14.889129782,12.466843554,11.995917226,12.999422422,13.609945464,11.568954986,15.070649424,12.193562387,9.2494828363,7.8628299418,7.7296529264,7.1280335235,6.9845530987,6.9720956531,6.8483949983,11.251062038,17.03734532,14.967721153,12.481002368,13.640628902,11.624822871,10.768466129,9.2392026461,11.585158346,11.164348885,11.692745272,15.318227106,15.593453819,15.797289334,16.410883811,16.893254426,17.843257838,18.850434866,19.2765657,20.028699255,20.332624274,20.390280325,19.92408183,19.809274525,19.73928088,19.506771609,18.970649101,18.531806138,18.268392969,17.933408169,18.065943576,17.861204336,17.709814655,17.367213675,17.321807479,17.11305491,16.678358196,15.986381878,15.725191313,15.850271271,17.129491351,16.464958186,16.71803593,16.915607713,17.68718767,17.845991349,6,14.720429466125774
2022,17.288732069,17.8635412,18.181209683,16.897516284,15.874036552,14.800712845,15.640965385,15.031489123,13.866283028,13.119630587,12.476999954,11.937662734,11.530177096,11.300455494,11.040819635,10.932416635,10.897878318,10.864962421,10.781160274,10.95776841,11.118259543,11.456212177,11.900008193,12.054766687,12.513261362,13.419166173,13.808221944,14.512887435,13.9299554,13.688813743,13.50502583,13.16202231,12.572782505,12.015119188,11.140677668,10.864767303,10.574798261,9.7839468003,8.7928403523,8.2170872916,8.0139115455,7.5195345688,8.8055004013,7.9809599546,11.786396572,6.0133815218,6.9700745264,10.321647995,9.785458947,10.869296436,9.6411429096,9.1878960828,10.519552899,6.868029239,7.0509237747,7.7598415754,7.6643393221,9.2080634131,10.648016563,12.600414815,12.847612106,15.041229498,13.737560117,13.463055678,15.431376096,16.743610442,17.522612435,18.018275858,18.069263731,18.802257086,19.250675033,19.483815216,19.163267472,18.953729751,18.252446049,17.939304468,17.546236805,17.268600908,16.756373421,16.496493229,16.590935416,16.527280274,16.378467203,15.960014045,15.912050152,15.702423604,15.439802152,15.038930339,15.057520749,15.269934559,16.67894604,15.89453465,16.111140893,16.393208341,17.320594265,17.549888651,7,13.35198853285877
2022,16.923129609,17.554868802,17.821664596,16.769291909,15.894291108,14.683003512,15.28479823,14.71731195,13.788262093,13.055672498,12.443338799,11.881526612,11.374894416,11.132098011,10.932038825,10.849986729,10.672371441,10.661774665,10.633882822,10.553586,10.678582229,10.86535509,10.966628204,11.29898799,11.744935256,12.16018354,12.70781065,13.30695872,13.054998391,12.727913474,12.373684644,11.694701735,11.49515694,11.562009669,12.925739653,13.911886787,14.859339725,15.211484174,15.04013442,14.373281697,15.220151024,15.973295322,15.665311733,15.402432106,13.670874858,12.787714057,12.446812705,13.04134848,14.405932632,15.901886918,16.499708632,15.926048091,15.360831404,14.939218463,15.084539348,15.715906725,15.141289609,15.136350924,15.4779692,15.702863389,15.936882418,16.519488819,16.620975142,17.332128591,17.56740628,18.125211075,18.876542015,19.64856386,19.904529001,20.618436027,21.156212377,21.282517237,20.982765418,20.807900102,20.397734947,20.127711513,19.68433639,19.214054587,18.767440432,18.525049361,18.598008309,18.399158062,18.154869551,17.904601738,17.723205435,17.339157639,16.698060845,16.067888349,15.924672942,15.928695689,17.415826153,16.591962653,16.941004546,17.171113712,18.063957213,18.106375005,8,15.332087573896908
2022,17.701773251,18.382487335,18.738312883,17.690650117,16.674423354,15.637236344,16.140851767,15.71239537,14.88373691,14.025688457,13.22080349,12.580749937,12.121908987,11.788015761,11.72238822,11.504106344,11.429471896,11.474814803,11.817668791,12.20044103,12.47453921,12.766605216,13.439118844,13.649350119,14.514205751,15.100155244,16.121479944,16.842433019,15.936900901,16.250900773,15.733654997,15.118471246,14.268682347,13.452301588,12.69804784,12.080823081,11.152239206,10.587413597,9.2325269121,8.4671371004,7.903381166,7.6469056518,7.0062663408,6.952714203,6.687515083,6.2372507831,6.3897594134,6.2494319436,6.0131379415,6.1806909998,6.6899700849,9.3647454913,8.3729807678,9.6164328781,9.4547449682,8.4707925595,8.2378721353,8.7794557431,9.4916577278,10.216029431,11.163691645,11.750863289,13.110593387,14.428510888,15.714806028,16.735304303,17.658968061,18.686727612,19.279397782,20.518635526,21.034812161,21.322620373,21.067072863,20.555784559,20.280965971,20.004602992,19.482874674,19.053102392,18.822314168,18.402415774,18.446353007,18.090591975,18.042631698,17.646880112,17.340689216,17.09689215,16.585489771,15.960312757,15.652612513,15.718083505,17.093965071,16.392994239,16.56532913,16.790036097,17.554726982,17.643088113,9,13.938055547211343
