year,averagemwh,rainfall_amount,daily_global_solar_exposure,minimum_temperature,maximum_temperature
2015,17.767118457811048,1105.4,15.886027397260273,14.916438356164383,23.396164383561644
2016,22.6010587734375,1269.2,16.589890710382512,15.314754098360655,24.12185792349727
2017,27.446020953901932,871.4,16.249725274725275,14.96510989010989,24.08712328767123
2018,30.451240117260237,831.4,16.713150684931506,14.775068493150684,23.876986301369865
2019,30.655573710180054,749.4,17.103287671232877,14.8375,24.47013698630137
2020,33.40710337203213,1225.4,15.646448087431695,14.774725274725276,23.535792349726776
2021,32.5943911063002,1198.4,15.986027397260273,14.159279778393351,22.815616438356166
2022,31.813398216363385,2276.0,15.811538461538461,14.430939226519337,22.412054794520547
2023,29.855351096537557,1000.8,16.832602739726028,14.579338842975208,23.833977900552487
