Year,Month,Day,averagemwh,rainfall_mm,solar_exposure,min_temp,max_temp
2023,1,1,20.184725000000004,1.0,26.2,19.2,28.6
2023,1,1,23.73705114583333,1.0,26.2,19.2,28.6
2023,1,1,23.733198437499997,1.0,26.2,19.2,28.6
2023,1,1,23.77020479166667,1.0,26.2,19.2,28.6
2023,1,1,24.252220729166662,1.0,26.2,19.2,28.6
2023,1,1,23.457011458333337,1.0,26.2,19.2,28.6
2023,1,1,21.729724062500008,1.0,26.2,19.2,28.6
2023,1,1,21.255012604166662,1.0,26.2,19.2,28.6
2023,1,1,26.842301145833343,1.0,26.2,19.2,28.6
2023,1,1,25.461752083333334,1.0,26.2,19.2,28.6
2023,1,1,26.93735666666666,1.0,26.2,19.2,28.6
2023,1,1,26.771943645833343,1.0,26.2,19.2,28.6
2023,1,1,25.5431965625,1.0,26.2,19.2,28.6
2023,1,1,21.78353541666667,1.0,26.2,19.2,28.6
2023,1,1,21.45201885416667,1.0,26.2,19.2,28.6
2023,1,1,23.899741145833342,1.0,26.2,19.2,28.6
2023,1,1,24.35485489583333,1.0,26.2,19.2,28.6
2023,1,1,25.46047645833333,1.0,26.2,19.2,28.6
2023,1,1,27.16769062500001,1.0,26.2,19.2,28.6
2023,1,1,30.077785312499994,1.0,26.2,19.2,28.6
2023,1,1,25.405686354166672,1.0,26.2,19.2,28.6
2023,1,1,24.986976666666678,1.0,26.2,19.2,28.6
2023,1,1,29.69202333333333,1.0,26.2,19.2,28.6
2023,1,1,29.06511614583332,1.0,26.2,19.2,28.6
2023,1,1,27.81291770833334,1.0,26.2,19.2,28.6
2023,1,1,26.8704425,1.0,26.2,19.2,28.6
2023,1,1,25.816319999999987,1.0,26.2,19.2,28.6
2023,1,1,22.923547916666664,1.0,26.2,19.2,28.6
2023,1,1,23.58931020833333,1.0,26.2,19.2,28.6
2023,1,1,32.15026697916668,1.0,26.2,19.2,28.6
2023,1,1,31.7686528125,1.0,26.2,19.2,28.6
2023,1,1,33.67713083333333,1.0,26.2,19.2,28.6
2023,1,1,33.244651145833345,1.0,26.2,19.2,28.6
2023,1,1,33.52517489583333,1.0,26.2,19.2,28.6
2023,1,1,27.275035625,1.0,26.2,19.2,28.6
2023,1,1,27.517247187499997,1.0,26.2,19.2,28.6
2023,1,1,32.20715447916666,1.0,26.2,19.2,28.6
2023,1,1,32.439914479166674,1.0,26.2,19.2,28.6
2023,1,1,33.63329541666666,1.0,26.2,19.2,28.6
2023,1,1,34.373139583333334,1.0,26.2,19.2,28.6
2023,1,1,32.35953052083334,1.0,26.2,19.2,28.6
2023,1,1,27.837409999999995,1.0,26.2,19.2,28.6
2023,1,1,26.483733020833345,1.0,26.2,19.2,28.6
2023,1,1,27.8222096875,1.0,26.2,19.2,28.6
2023,1,1,33.35659489583333,1.0,26.2,19.2,28.6
2023,1,1,32.88812802083335,1.0,26.2,19.2,28.6
2023,1,1,30.833031979166662,1.0,26.2,19.2,28.6
2023,1,1,30.110820312499992,1.0,26.2,19.2,28.6
2023,1,1,26.5522946875,1.0,26.2,19.2,28.6
2023,1,1,25.801662395833336,1.0,26.2,19.2,28.6
2023,1,1,30.669488020833334,1.0,26.2,19.2,28.6
2023,1,1,30.23530614583333,1.0,26.2,19.2,28.6
2023,1,1,30.98110750000002,1.0,26.2,19.2,28.6
2023,1,1,31.18639406249999,1.0,26.2,19.2,28.6
2023,1,1,31.003602500000014,1.0,26.2,19.2,28.6
2023,1,1,25.553686249999995,1.0,26.2,19.2,28.6
2023,1,1,25.968827291666667,1.0,26.2,19.2,28.6
2023,1,1,32.122694895833334,1.0,26.2,19.2,28.6
2023,1,1,32.86728958333332,1.0,26.2,19.2,28.6
