year,averagemwh,rainfall_amount,daily_global_solar_exposure,minimum_temperature,maximum_temperature
2016,19.859571720445736,1474.0,16.526502732240438,16.155494505494506,21.809016393442622
2017,27.39636942407025,930.0,16.08681318681319,15.896986301369862,21.65890410958904
2018,31.63371770890568,946.0,16.423013698630136,15.740109890109888,21.240934065934066
2019,31.357248862179485,981.0,16.843835616438355,15.739275766016712,21.795277777777777
2020,30.878630125000004,1402.0,15.46109589041096,15.87622950819672,21.443169398907102
2021,28.97330169716851,1001.0,15.61098901098901,15.349863013698629,20.905205479452054
2022,26.051147645650552,1934.0,15.644505494505495,15.646027397260275,20.840384615384615
2023,28.51960392475895,792.0,16.771780821917808,15.935342465753424,21.707458563535912
