Year,Month,Day,averagemwh,rainfall_mm,solar_exposure,min_temp,max_temp
2023,1,1,38.82224427083335,10.0,18.4,16.2,26.5
2023,1,1,44.807014375,10.0,18.4,16.2,26.5
2023,1,1,44.41997020833332,10.0,18.4,16.2,26.5
2023,1,1,44.50953260416668,10.0,18.4,16.2,26.5
2023,1,1,45.41451114583332,10.0,18.4,16.2,26.5
2023,1,1,43.13987479166666,10.0,18.4,16.2,26.5
2023,1,1,39.231936875,10.0,18.4,16.2,26.5
2023,1,1,38.7899833333333,10.0,18.4,16.2,26.5
2023,1,1,44.25878093749999,10.0,18.4,16.2,26.5
2023,1,1,45.57926500000002,10.0,18.4,16.2,26.5
2023,1,1,45.700764375,10.0,18.4,16.2,26.5
2023,1,1,46.3661625,10.0,18.4,16.2,26.5
2023,1,1,45.817032916666655,10.0,18.4,16.2,26.5
2023,1,1,41.84684781250001,10.0,18.4,16.2,26.5
2023,1,1,41.07221520833334,10.0,18.4,16.2,26.5
2023,1,1,45.44423218750003,10.0,18.4,16.2,26.5
2023,1,1,45.02337333333336,10.0,18.4,16.2,26.5
2023,1,1,45.14901749999998,10.0,18.4,16.2,26.5
2023,1,1,44.878695937500005,10.0,18.4,16.2,26.5
2023,1,1,44.24401333333332,10.0,18.4,16.2,26.5
2023,1,1,39.61358447916667,10.0,18.4,16.2,26.5
2023,1,1,39.47104145833337,10.0,18.4,16.2,26.5
2023,1,1,44.326849583333306,10.0,18.4,16.2,26.5
2023,1,1,44.42931656250001,10.0,18.4,16.2,26.5
2023,1,1,44.6723175,10.0,18.4,16.2,26.5
2023,1,1,44.97264947916668,10.0,18.4,16.2,26.5
2023,1,1,44.298479375,10.0,18.4,16.2,26.5
2023,1,1,39.48746281249999,10.0,18.4,16.2,26.5
2023,1,1,38.77975291666664,10.0,18.4,16.2,26.5
2023,1,1,44.31365427083333,10.0,18.4,16.2,26.5
2023,1,1,46.645024270833325,10.0,18.4,16.2,26.5
2023,1,1,47.83201520833334,10.0,18.4,16.2,26.5
2023,1,1,44.30917656250001,10.0,18.4,16.2,26.5
2023,1,1,44.18883333333335,10.0,18.4,16.2,26.5
2023,1,1,39.7253571875,10.0,18.4,16.2,26.5
2023,1,1,38.904979166666685,10.0,18.4,16.2,26.5
2023,1,1,43.69052843749998,10.0,18.4,16.2,26.5
2023,1,1,44.641738020833344,10.0,18.4,16.2,26.5
2023,1,1,42.456704479166646,10.0,18.4,16.2,26.5
2023,1,1,43.19319635416667,10.0,18.4,16.2,26.5
2023,1,1,43.42392958333334,10.0,18.4,16.2,26.5
2023,1,1,38.26145937499997,10.0,18.4,16.2,26.5
2023,1,1,37.578840937500026,10.0,18.4,16.2,26.5
2023,1,1,38.60504572916668,10.0,18.4,16.2,26.5
2023,1,1,45.19404625000002,10.0,18.4,16.2,26.5
2023,1,1,43.01219843749999,10.0,18.4,16.2,26.5
2023,1,1,44.74982906249999,10.0,18.4,16.2,26.5
2023,1,1,42.07820968750001,10.0,18.4,16.2,26.5
2023,1,1,39.09476104166669,10.0,18.4,16.2,26.5
2023,1,1,38.78965958333334,10.0,18.4,16.2,26.5
2023,1,1,44.43694458333334,10.0,18.4,16.2,26.5
2023,1,1,44.76828489583335,10.0,18.4,16.2,26.5
2023,1,1,44.665095416666674,10.0,18.4,16.2,26.5
2023,1,1,44.74325479166666,10.0,18.4,16.2,26.5
2023,1,1,44.13140770833332,10.0,18.4,16.2,26.5
2023,1,1,39.26905395833331,10.0,18.4,16.2,26.5
2023,1,1,38.82793343749999,10.0,18.4,16.2,26.5
2023,1,1,44.77759614583332,10.0,18.4,16.2,26.5
2023,1,1,43.05223666666664,10.0,18.4,16.2,26.5
