year,averagemwh,rainfall_amount,daily_global_solar_exposure,minimum_temperature,maximum_temperature
2015,38.03570727624535,1253.4,15.410136986301369,12.531955922865015,23.46906077348066
2016,40.11969495370369,1316.4,16.30191256830601,13.114325068870523,24.38986301369863
2017,44.18968045465009,953.8000000000001,15.701923076923077,12.40876712328767,24.43856749311295
2018,47.4239470528169,950.9,16.024109589041096,12.256868131868131,24.52375690607735
2019,49.03873099384172,953.5,16.647397260273973,12.430886850152906,25.172809667673718
2020,50.60016256877854,1394.7,14.907650273224043,12.514246575342465,23.59672131147541
2021,53.019832918804994,1179.0,15.207123287671234,11.604545454545455,22.975890410958907
2022,42.207395020942826,2218.7,15.170879120879121,12.546685082872926,22.576648351648352
2023,43.34759392906336,615.3000000000001,16.335616438356166,12.950410958904108,24.239178082191778
