year,0:15,0:30,0:45,1:00,1:15,1:30,1:45,2:00,2:15,2:30,2:45,3:00,3:15,3:30,3:45,4:00,4:15,4:30,4:45,5:00,5:15,5:30,5:45,6:00,6:15,6:30,6:45,7:00,7:15,7:30,7:45,8:00,8:15,8:30,8:45,9:00,9:15,9:30,9:45,10:00,10:15,10:30,10:45,11:00,11:15,11:30,11:45,12:00,12:15,12:30,12:45,13:00,13:15,13:30,13:45,14:00,14:15,14:30,14:45,15:00,15:15,15:30,15:45,16:00,16:15,16:30,16:45,17:00,17:15,17:30,17:45,18:00,18:15,18:30,18:45,19:00,19:15,19:30,19:45,20:00,20:15,20:30,20:45,21:00,21:15,21:30,21:45,22:00,22:15,22:30,22:45,23:00,23:15,23:30,23:45,24:00:00,index,averagemwh
2022,37.211442759,37.152399115,37.083001807,36.913287583,36.887181266,36.716223631,36.658821489,36.606340907,36.730674058,36.526474231,36.486906727,36.344516534,36.353726746,36.36492201,36.34313661,36.195557916,36.253819374,36.297917834,36.217234066,36.171721353,36.259010281,36.20322694,36.287128219,36.287925001,36.445976906,36.471349712,36.444880232,36.464284965,36.714068645,36.904771396,37.311011682,37.529433589,37.742504261,37.752136066,37.933848915,38.09934874,38.368536589,38.434271197,38.630536113,38.746774885,39.107117385,38.828306832,39.281128038,39.365016048,39.520123671,39.315935363,39.065970425,38.857718646,39.346045971,39.718119405,39.596777861,39.553217741,39.444745944,39.018218268,39.299332686,39.363220446,39.287311194,39.279573418,39.563119135,39.398868944,39.507407617,39.194199815,39.257350085,39.328445967,39.294331309,39.414320042,39.347452254,39.42548955,39.497459067,39.429160807,39.373105201,39.413749114,39.662119684,39.474103606,39.438282714,39.400515052,39.292455621,39.026081315,39.114673545,38.909348781,38.865257211,38.57783248,38.47809642,38.116843558,38.029600631,37.93822984,38.081339794,38.115619388,38.025799879,37.942766163,37.859520956,37.703122206,37.617352046,37.59247731,37.510076525,37.362323381,0,37.70487120314431
2022,37.203203255,36.986592206,36.965771595,36.893968872,36.814407453,36.737913894,36.595590311,36.392021951,36.347440369,36.195639714,36.043725213,36.04451401,36.11917964,35.938044321,36.012211757,35.852252242,35.86373015,35.915854971,35.800396269,35.86561606,35.934589237,35.811287999,35.815720527,35.942262175,36.145135621,36.068213967,35.92240638,35.885522095,36.111564813,36.278538598,36.289705491,36.234788687,36.499502369,36.663956506,36.776171776,37.085262865,37.28827693,37.417851739,37.650643105,37.80250651,37.942307865,38.17495325,38.235145514,38.237366836,38.303966326,38.202171786,38.050680909,38.025639142,38.269423583,38.245239834,38.522769103,38.17413893,38.43251394,38.736882236,38.525769666,38.314110996,38.589854437,38.782458563,38.409253336,38.381311038,38.567507162,38.74387644,39.063359248,39.239870681,39.217463826,39.145947619,39.040919934,38.81793914,39.084301411,39.270704249,39.632207313,39.554779998,39.412338871,39.227803357,39.202727622,39.041300163,39.046824228,38.875884119,38.823107394,38.750794596,38.735133565,38.44635087,38.254663816,38.192339546,38.239336383,38.1925178,38.004910467,37.945446993,37.793128346,37.676578521,37.532711035,37.44619132,37.285891876,37.123669851,37.13858539,37.058914567,1,37.22261821288661
2022,36.920029638,36.795391309,36.714717868,36.540013347,36.480475789,36.415727474,36.381978877,36.148079565,36.224520266,36.032514041,36.005060143,35.994542492,36.065958967,35.983702145,35.960339918,35.995378774,36.171664577,36.161283989,36.261643648,36.195014793,36.854112701,37.057915426,37.378404041,37.711039113,39.2519403,39.803710349,40.213392863,40.720102108,42.322152673,43.15539907,44.051965654,44.236263166,44.945303191,45.154085924,45.441390854,45.720560567,46.031049723,46.237262255,47.045862144,47.154744573,47.327872553,47.566020063,48.066433428,48.092502206,48.362705668,48.789256292,49.056593569,49.523393152,49.709738298,49.637662409,49.818329548,49.857387932,49.815407352,49.730878085,49.923734374,49.825406663,49.932587618,50.083013392,50.087071421,50.139952007,50.279003415,50.322944607,50.456718237,50.430323946,50.067087103,49.457482567,49.27506046,48.946297004,48.156259663,47.454232663,46.819356453,46.181411835,43.323198258,32.133059165,30.594902171,30.172215642,29.864384316,33.495426593,41.458514974,41.587050775,41.520610576,41.147635469,40.693805184,40.782305082,40.627854937,40.524174377,40.182969645,39.843088724,39.669948833,39.27179332,39.057315048,38.810397376,38.791295178,38.634228812,38.487798861,38.198872341,2,41.95875942221649
2022,38.112159915,38.044506306,37.900409137,37.720432664,37.870449104,37.546613292,37.465131617,37.330048543,37.179771561,36.904026926,36.987708197,36.876789311,37.01466054,36.963881552,36.804167303,36.749761855,36.919179463,36.95569059,36.955998126,37.012597805,37.428451496,37.592508146,37.851278637,38.109846576,39.250989802,39.822349632,40.420941671,40.998878616,42.573135471,43.512575977,44.354077639,44.86825271,45.432669951,45.83762202,46.015113859,46.263321786,46.571034962,46.553186239,46.748811728,46.903130945,47.049842862,47.294557078,47.213084452,47.027776317,47.290393526,47.161127403,47.141051816,47.245983029,47.439103671,47.412312377,47.35456586,47.293370874,47.387664207,47.149079485,47.036678686,47.157166724,47.093668865,46.876634061,46.843182062,46.658395293,46.647061683,46.462446111,46.321914809,46.407595245,46.245720797,46.025198933,45.860420681,45.686865675,45.510476786,45.350133608,44.943919581,44.414510955,43.149051524,42.796267696,42.515256263,42.198753516,41.838041605,41.29239084,41.113492954,40.807340242,40.701944841,40.409521194,40.221248662,40.011419597,39.909785379,39.693576066,39.466188336,39.36998344,39.280640584,39.029219438,38.673597018,38.533277502,38.301189862,38.133928815,37.99469965,37.776571601,3,41.87259228667009
2022,37.710453237,37.493915037,37.323788429,37.163830136,37.092501837,37.005518799,36.954638958,36.797783871,36.841263274,36.775693333,36.771530928,36.732790253,36.853934529,36.775521024,36.841277145,36.79124936,36.916910343,36.94858387,36.97334442,36.943652936,37.577762986,37.882209285,38.159237379,38.40006613,39.636658496,40.125761985,40.702026707,41.28656984,43.090503838,43.98835101,44.832339975,45.110313815,45.49506312,45.736824901,45.986274594,46.182345609,46.569531106,46.325064186,46.633219736,46.717840777,46.892395434,47.115964925,47.073591665,47.145104548,47.284697652,47.195044453,47.385576325,47.670850131,47.703191224,46.997048138,47.470348248,47.706816439,47.318866437,47.895154677,48.313363625,47.869833987,47.8942959,47.80621979,47.911835544,47.938012767,47.648555843,47.443653239,47.062281038,46.904425908,46.742746446,46.606579942,46.395118842,46.245440414,46.205484998,45.955561524,45.619910314,45.231443373,43.838277242,43.338528537,42.983445862,42.654316386,42.50546564,42.149358214,42.045810118,41.690152683,41.570535594,41.313605154,41.148091393,40.798783764,40.679452435,40.378810384,40.212271917,40.003042268,39.898684741,39.550333772,39.366099391,39.19641548,39.001817116,38.634837843,38.460026497,38.383113589,4,42.19171996911341
2022,38.107605787,37.743611371,37.721773845,37.708111022,37.787914043,37.770034676,37.725214249,37.549498409,37.556181112,37.454386595,37.265600612,37.12934127,37.223606175,37.341728106,37.289831124,37.323844602,37.703511357,37.756371615,37.76933302,37.797080033,38.334671256,38.378967623,38.702571941,39.070501885,40.144460944,40.812363246,41.600254675,42.103779335,43.627910923,44.596377967,45.356279729,45.961409511,46.655779561,46.952018755,47.202930757,47.3194828,47.498789398,47.884732979,47.971491598,47.890342711,48.247814722,48.078015943,47.735706026,48.228577985,48.281292265,48.170682698,48.268035659,48.492620739,48.303337656,48.188749173,48.525314431,48.370800184,48.427320928,48.430807456,48.441056491,48.213336565,48.869120876,48.547602069,48.570049041,48.444256232,48.565816844,48.19531083,48.200953443,47.82052949,47.415522136,47.289726518,47.081633208,46.819740086,46.280695477,46.113821997,46.007132969,45.552879769,44.03861492,43.437414677,43.24598702,43.043557592,42.535338256,42.231546378,42.09787311,41.795207783,41.649246196,41.496606748,41.210176614,41.075004022,40.804242851,40.556151286,40.266706,40.121043859,40.060049383,39.61803374,39.440369736,39.447916152,39.221669185,39.054103014,38.831973134,38.403189459,5,42.79020595503091
2022,38.413880656,38.096850057,38.052601491,37.997343166,38.163636333,37.953455584,37.878875198,37.900535001,37.82878045,37.612261856,37.531041793,37.443111854,37.50638461,37.490810649,37.486423467,37.49063101,37.860838068,37.858676265,37.86727861,37.876390193,38.42492847,38.405202599,38.612182036,38.761810271,39.872395381,40.302547566,40.670429413,41.195051234,42.820950405,43.721978377,44.514415125,45.222207962,45.883516268,45.959350588,46.712870456,47.218562085,47.432525978,47.462009924,47.228208602,47.080839891,46.965667501,47.209692804,48.281973432,48.998378303,48.901751208,48.834466655,49.576683333,49.163631539,49.152000273,48.728493079,49.076952846,49.060275078,48.639530516,48.551774467,48.704417739,48.880445186,48.83604763,48.441588801,48.419094343,48.44273197,48.565460776,48.289820283,48.226381348,47.641560285,47.739981306,47.167296951,46.726742196,46.314441714,45.969219946,45.631876436,45.176605463,44.68278149,43.203615323,42.671111452,42.435552343,42.00907805,41.482528713,41.089575245,41.002650273,40.588057523,40.578469428,40.108791668,40.001295581,39.901739062,39.678925777,39.504916306,39.493348231,39.260241496,39.227354111,39.070447276,38.650179901,38.529222361,38.30957787,38.11938133,37.839581693,37.740422246,6,42.52892388760826
2022,37.561110099,37.337871581,37.219408593,37.237649279,37.10102275,37.060445623,37.033851233,36.832721143,36.997904423,36.784635895,36.840130078,36.744388686,36.793639789,36.635548714,36.585940121,36.704224559,36.726878722,36.646246698,36.611432287,36.634968136,36.73030788,36.640291196,36.751548388,36.801024774,37.048164598,36.977631512,36.852611084,36.877668805,37.160081445,37.485682049,37.575048671,37.714224276,37.951839195,38.212500844,38.367923342,38.627895547,38.859811591,38.878496674,39.137820779,39.087943084,39.272602115,39.347029725,39.378801993,39.668777032,39.824460816,39.94623177,39.982204775,39.952966748,39.86833185,39.483130882,39.61030548,39.903016619,39.938907331,39.661862856,39.657938107,39.778997104,40.064735839,39.73259025,39.556962108,39.396228348,39.571223407,39.644726953,39.627182565,39.609244534,39.455031452,39.536669066,39.693252161,39.684593383,39.424889199,39.100344817,39.003145217,39.082868553,38.978016096,39.021840692,39.167673517,39.022060543,38.915837849,38.64137432,38.567424282,38.51599684,38.373529219,38.185682315,38.022409557,38.017553723,37.997413226,37.923707218,37.90450503,37.882159349,37.830321778,37.782709128,37.670262659,37.486446314,37.579480327,37.445193202,37.074158993,37.052716083,7,37.952023293381465
2022,37.122417605,36.794886278,36.813071935,36.692059972,36.636860743,36.523727408,36.419701269,36.388034179,36.442918673,36.309281106,36.227163374,36.142088716,36.200565278,36.070597482,36.036077304,35.955862325,36.173000879,36.122296714,35.931544009,35.999442417,36.032516494,36.03063711,36.069942288,35.940093323,36.11966718,36.088813186,36.128678157,35.960203417,36.077645838,36.182625579,36.310672074,36.48325275,36.765096737,36.805722795,36.963279064,37.006015844,37.248455501,37.415529797,37.583868938,37.703789493,37.724051485,37.708415951,37.668834853,37.821364602,37.915644067,37.77970912,37.958789595,38.049945335,38.142298935,38.197211887,38.143752784,38.102272874,38.089069152,38.018698676,37.967724871,37.918973803,37.915644308,37.971455687,37.975059932,38.098074967,38.111490727,37.987009701,38.325065212,38.301346865,38.385156178,38.339430393,38.137578312,38.34127948,38.532364413,38.586259259,38.743990654,38.569163107,38.646556755,38.555453988,38.431604648,38.33294431,38.377281292,38.368696218,38.10964268,38.073230125,38.22056198,38.099239448,37.96963057,37.920360295,37.648933242,37.585339051,37.599905009,37.518511411,37.619478032,37.490225928,37.411772582,37.372721851,37.061066668,36.953216131,36.85738333,36.64338539,8,37.03414815824743
2022,36.543201092,36.282149469,36.158855285,36.139280831,36.14799323,36.015732038,36.021368736,35.790643945,35.768560487,35.648701207,35.647743564,35.763823465,35.837221167,35.76423868,35.726452234,35.795137824,35.981416636,36.193843814,36.07308321,36.157648734,36.729777932,36.929440673,37.358750188,37.662119807,39.18112625,39.979815755,40.402490725,40.731942943,42.194434857,43.046979525,43.79353922,44.137657794,44.856288302,45.124529528,45.57587849,45.892440903,46.671091233,46.806485378,47.148857838,47.286990542,47.531177483,47.904242598,47.780045629,47.547282502,48.034613778,48.203216966,47.950025742,48.055551582,48.445213373,48.388341594,48.422285929,48.828756996,49.02439089,48.678933357,48.319895846,48.372985437,48.420488928,48.352111995,48.61247858,48.427957734,48.314872813,48.137028536,48.117861137,48.017278621,48.00634581,47.59252564,47.26880509,46.701727684,46.184044457,45.822583663,45.27231815,44.675551007,43.235635646,42.746841947,42.39389373,41.970925589,41.511577396,40.803642665,40.606829741,40.555435537,40.359560295,39.971058184,39.914573371,39.698824524,39.512004205,39.230127011,39.075188891,39.035472182,38.998580649,38.713981595,38.418931386,38.185380315,38.050257684,37.787368793,37.578219213,37.354846205,9,41.90812195703092
