averagemwh,year,index
3.1149235051546382,2017,0
3.951933092783505,2017,1
4.16511505154639,2017,2
3.1174056701030928,2017,3
3.61393969072165,2017,4
3.978053505154638,2017,5
3.928891237113401,2017,6
3.9851031958762886,2017,7
3.936621030927834,2017,8
3.7516065979381454,2017,9
3.310773505154641,2017,10
3.2938849484536084,2017,11
4.446522886597938,2017,12
4.234011958762887,2017,13
3.667083402061854,2017,14
4.140635773195876,2017,15
7.513281237113402,2017,16
7.233081237113407,2017,17
7.255506391752577,2017,18
6.436134948453609,2017,19
6.4787081443298975,2017,20
7.298539381443298,2017,21
7.575334742268042,2017,22
7.212313917525773,2017,23
6.817226494845361,2017,24
6.774934742268043,2017,25
6.743606804123711,2017,26
7.821892577319588,2017,27
7.283791958762888,2017,28
7.51272319587629,2017,29
6.233148556701032,2017,30
3.91478350515464,2017,31
7.374755979381446,2017,32
7.782421237113401,2017,33
7.3719231958762865,2017,34
6.842696907216497,2017,35
7.276454845360824,2017,36
6.578172680412374,2017,37
7.0417577319587625,2017,38
7.539928659793815,2017,39
7.584816907216496,2017,40
7.491767731958765,2017,41
6.956925360824743,2017,42
5.9266106185567,2017,43
6.065098556701031,2017,44
7.027890721649487,2017,45
7.169748762886599,2017,46
6.726387010309278,2017,47
7.055734123711341,2017,48
7.312182989690718,2017,49
6.350178247422681,2017,50
6.210430618556702,2017,51
7.061522061855671,2017,52
7.431717938144329,2017,53
7.534818762886598,2017,54
7.173162371134022,2017,55
7.330614845360824,2017,56
6.276889896907215,2017,57
6.274923608247424,2017,58
6.922006907216496,2017,59
7.313955567010307,2017,60
7.50390092783505,2017,61
7.414353608247422,2017,62
6.760660000000001,2017,63
6.239274845360825,2017,64
6.098591443298967,2017,65
6.993592886597938,2017,66
7.03748381443299,2017,67
6.497255567010309,2017,68
6.539727731958762,2017,69
6.685855670103095,2017,70
6.918092886597939,2017,71
7.345759484536082,2017,72
7.839362783505154,2017,73
7.126758350515463,2017,74
6.993773402061857,2017,75
7.203017010309278,2017,76
7.697896185567012,2017,77
6.292197835051547,2017,78
6.169644536082474,2017,79
6.935449793814434,2017,80
7.084536082474227,2017,81
6.738413814432991,2017,82
7.025831855670104,2017,83
5.811514948453608,2017,84
5.3818187628865966,2017,85
6.265201237113401,2017,86
6.157011855670104,2017,87
5.639125463917528,2017,88
6.95574082474227,2017,89
7.129695567010308,2017,90
6.308626082474228,2017,91
6.035725360824742,2017,92
5.875305979381442,2017,93
6.306912268041237,2017,94
6.700111958762887,2017,95
7.535871752577322,2017,96
7.172357525773196,2017,97
6.6305545360824745,2017,98
5.72413020618557,2017,99
6.609096907216495,2017,100
6.923752164948453,2017,101
6.957571649484536,2017,102
6.545234020618556,2017,103
6.287265773195875,2017,104
6.3520811340206205,2017,105
5.675393298969072,2017,106
5.6836527835051545,2017,107
5.408367422680411,2017,108
5.624154123711341,2017,109
5.201499381443298,2017,110
5.746651649484536,2017,111
5.132521030927835,2017,112
5.301951546391754,2017,113
5.669484948453608,2017,114
6.117589072164949,2017,115
5.28038824742268,2017,116
5.441177525773197,2017,117
5.355057010309279,2017,118
5.348087628865979,2017,119
5.521580206185565,2017,120
5.055449587628867,2017,121
5.888390515463917,2017,122
5.946451134020618,2017,123
6.135112989690723,2017,124
6.446053917525775,2017,125
6.2176189690721655,2017,126
5.060275567010309,2017,127
5.873392164948453,2017,128
6.02892701030928,2017,129
6.254327938144331,2017,130
6.498725979381444,2017,131
5.478124226804124,2017,132
6.97769711340206,2017,133
4.982623298969072,2017,134
5.278432886597939,2017,135
6.103893298969072,2017,136
6.597667731958763,2017,137
6.502658659793815,2017,138
6.541731237113403,2017,139
6.698654742268039,2017,140
5.779691030927835,2017,141
6.099536494845362,2017,142
6.996474742268041,2017,143
6.84301948453608,2017,144
6.314864123711341,2017,145
6.2608172164948455,2017,146
6.288930103092783,2017,147
5.823051134020618,2017,148
4.972431030927835,2017,149
6.043135463917524,2017,150
6.4230485567010325,2017,151
6.289619793814434,2017,152
6.084628350515463,2017,153
6.104091649484535,2017,154
5.438558762886597,2017,155
5.403772164948454,2017,156
6.374456907216495,2017,157
6.027489999999999,2017,158
5.914613505154638,2017,159
5.8519334020618565,2017,160
6.196204432989692,2017,161
5.25047556701031,2017,162
5.935225670103092,2017,163
5.802002474226804,2017,164
6.047194226804123,2017,165
6.291677628865981,2017,166
5.879248350515464,2017,167
5.586591030927835,2017,168
5.05634948453608,2017,169
5.425761649484534,2017,170
5.57888762886598,2017,171
6.043820515463916,2017,172
5.570097216494846,2017,173
5.584888041237114,2017,174
5.58482762886598,2017,175
5.068496907216495,2017,176
4.917164948453609,2017,177
5.037092680412371,2017,178
5.892922371134021,2017,179
4.918352886597939,2017,180
5.6432463917525775,2017,181
5.462855463917526,2017,182
4.994707010309279,2017,183
5.379719793814432,2017,184
5.175418453608247,2017,185
5.623376597938146,2017,186
5.483787216494846,2017,187
5.059886082474228,2017,188
5.489902989690722,2017,189
4.813405154639174,2017,190
5.114948659793815,2017,191
5.218604432989691,2017,192
5.595799690721648,2017,193
5.702279278350517,2017,194
5.215930721649484,2017,195
5.751504536082473,2017,196
4.827885979381444,2017,197
5.0826469072164935,2017,198
5.693269484536083,2017,199
5.396132577319591,2017,200
5.62985556701031,2017,201
5.4446880412371135,2017,202
4.594759690721649,2017,203
5.117130515463919,2017,204
5.745036391752578,2017,205
5.892083505154637,2017,206
5.596900103092784,2017,207
5.651560103092785,2017,208
5.488466701030927,2017,209
4.744428350515463,2017,210
4.7160876288659805,2017,211
5.198132886597938,2017,212
5.254382268041239,2017,213
4.959878350515464,2017,214
4.956818865979383,2017,215
5.18078742268041,2017,216
5.075550721649483,2017,217
4.30621381443299,2017,218
4.944640927835051,2017,219
5.458272886597937,2017,220
4.831323917525774,2017,221
4.662391340206186,2017,222
4.674526701030928,2017,223
4.673460927835051,2017,224
4.672023092783505,2017,225
4.846677525773197,2017,226
5.185003711340205,2017,227
4.288319793814434,2017,228
5.551499381443298,2017,229
5.022380515463918,2017,230
4.606349278350516,2017,231
4.901965154639176,2017,232
5.440149690721649,2017,233
5.331122268041235,2017,234
4.948287422680411,2017,235
5.003605670103091,2017,236
5.222105051546394,2017,237
4.460325051546393,2017,238
4.750611030927835,2017,239
5.407039484536082,2017,240
5.5213720618556685,2017,241
5.528047010309278,2017,242
5.606669690721649,2017,243
5.164781134020618,2017,244
4.335148247422681,2017,245
4.461588350515464,2017,246
5.1575293814432985,2017,247
5.0586971134020615,2017,248
5.247694329896906,2017,249
4.892914536082476,2017,250
5.064535773195877,2017,251
4.230171030927834,2017,252
4.566705154639176,2017,253
4.949801443298969,2017,254
5.110628350515465,2017,255
5.347241855670103,2017,256
5.080923608247423,2017,257
5.212656907216496,2017,258
4.723751340206185,2017,259
5.425682371134019,2017,260
5.286675979381444,2017,261
4.976277216494844,2017,262
5.850515567010309,2017,263
5.209970206185567,2017,264
5.211112783505157,2017,265
4.5210473195876295,2017,266
4.5894893814433,2017,267
4.917632061855671,2017,268
5.248972783505155,2017,269
5.240988865979381,2017,270
5.171689896907216,2017,271
5.140718556701031,2017,272
4.622232371134019,2017,273
4.456171030927836,2017,274
4.932278969072164,2017,275
4.122606907216494,2017,276
4.962425360824741,2017,277
4.868305051546391,2017,278
5.1775677319587645,2017,279
4.196614432989692,2017,280
4.444234536082474,2017,281
4.875241752577319,2017,282
5.261852989690723,2017,283
5.437018041237113,2017,284
4.659600618556702,2017,285
5.080831443298971,2017,286
4.122852164948453,2017,287
4.532280000000001,2017,288
5.008283402061855,2017,289
5.388003402061859,2017,290
5.215843195876288,2017,291
4.265436804123713,2017,292
5.210605154639176,2017,293
3.8018628865979385,2017,294
4.395215670103092,2017,295
4.719582268041237,2017,296
4.882073917525772,2017,297
5.203504639175258,2017,298
5.159999896907217,2017,299
5.171744432989689,2017,300
4.369482268041237,2017,301
4.625366288659796,2017,302
4.655120206185568,2017,303
4.553433608247423,2017,304
4.629892577319587,2017,305
4.69968701030928,2017,306
4.719843402061855,2017,307
4.057132474226805,2017,308
4.406972474226804,2017,309
4.2502179381443295,2017,310
4.49236319587629,2017,311
4.466399587628864,2017,312
4.503391546391755,2017,313
3.5317418556701026,2017,314
4.131987525773194,2017,315
4.310241546391752,2017,316
4.24820701030928,2017,317
4.459601340206185,2017,318
4.400957216494845,2017,319
3.6545035051546377,2017,320
4.491334845360824,2017,321
4.7499258762886605,2017,322
4.519461855670103,2017,323
4.410758350515464,2017,324
3.76662587628866,2017,325
3.7442684536082473,2017,326
4.157282577319586,2017,327
4.502346391752578,2017,328
3.6684039175257737,2017,329
3.7650958762886617,2017,330
3.794850618556701,2017,331
3.8347570103092807,2017,332
3.904175773195877,2017,333
3.832098865979381,2017,334
3.9749285567010273,2017,335
6.337491030927835,2017,336
7.204955979381444,2017,337
7.203710206185568,2017,338
7.404467010309277,2017,339
7.744448762886599,2017,340
7.7521558762886595,2017,341
6.524344948453608,2017,342
6.714651546391753,2017,343
7.077547835051547,2017,344
7.515288659793815,2017,345
7.528590206185567,2017,346
7.586726701030927,2017,347
7.569940515463919,2017,348
6.503799381443298,2017,349
7.010039175257732,2017,350
7.706146701030928,2017,351
3.954075773195876,2017,352
3.705542989690721,2017,353
3.599930515463917,2017,354
7.668449793814433,2017,355
6.5656606185567,2017,356
6.164228041237113,2017,357
6.228010206185567,2017,358
6.720348556701032,2017,359
7.671116701030928,2017,360
7.332161546391751,2017,361
6.271511340206186,2017,362
6.941640412371134,2017,363
3.1845218556701043,2018,364
3.659296597938144,2018,365
4.440521649484533,2018,366
4.396554329896908,2018,367
3.88677587628866,2018,368
3.964301030927834,2018,369
4.431650206185567,2018,370
2.9952642268041245,2018,371
4.205963298969073,2018,372
4.494267525773195,2018,373
4.3781049484536085,2018,374
4.284054536082472,2018,375
4.109130927835053,2018,376
3.4054452577319583,2018,377
3.8886914432989688,2018,378
3.597888144329896,2018,379
4.477249175257732,2018,380
4.704460927835049,2018,381
4.378957216494847,2018,382
4.614612474226805,2018,383
3.7301360824742265,2018,384
4.384581443298971,2018,385
4.087497113402062,2018,386
3.9667969072164966,2018,387
3.989943814432989,2018,388
4.088974329896906,2018,389
4.464348659793814,2018,390
3.930592061855669,2018,391
3.255250927835052,2018,392
3.6574990721649474,2018,393
3.9935161855670094,2018,394
4.067138144329899,2018,395
3.683838350515465,2018,396
3.915191649484536,2018,397
3.680987731958763,2018,398
3.166785154639174,2018,399
3.507260103092784,2018,400
3.925142577319585,2018,401
4.384770309278349,2018,402
3.871127525773197,2018,403
7.630491958762886,2018,404
6.397783092783507,2018,405
7.63346793814433,2018,406
7.547815979381443,2018,407
7.247903402061856,2018,408
6.95241288659794,2018,409
7.478024948453608,2018,410
7.600284226804124,2018,411
6.540845360824743,2018,412
7.160195773195875,2018,413
7.222723092783505,2018,414
7.533478144329897,2018,415
7.476980412371133,2018,416
7.462768350515464,2018,417
7.594522577319587,2018,418
6.185125360824742,2018,419
6.989412268041237,2018,420
7.901291752577319,2018,421
7.764859896907218,2018,422
7.246819484536082,2018,423
7.132322783505154,2018,424
7.464188762886595,2018,425
6.495317113402059,2018,426
6.875702371134024,2018,427
6.674762577319588,2018,428
7.019152783505152,2018,429
6.828707525773196,2018,430
6.325903917525773,2018,431
6.420264948453608,2018,432
6.029739690721649,2018,433
6.029118865979381,2018,434
6.281809072164948,2018,435
6.58778,2018,436
6.984365360824742,2018,437
6.562085773195877,2018,438
7.103668144329897,2018,439
6.496347525773196,2018,440
6.290789587628866,2018,441
6.42984443298969,2018,442
7.0279261855670105,2018,443
6.908849278350515,2018,444
6.938369072164949,2018,445
7.453790618556701,2018,446
7.25080762886598,2018,447
7.105509793814433,2018,448
7.136343505154641,2018,449
6.905502577319588,2018,450
7.391748247422679,2018,451
7.24318474226804,2018,452
7.144546701030928,2018,453
6.620115979381442,2018,454
6.252362886597939,2018,455
6.998750412371137,2018,456
6.961825360824742,2018,457
7.173084845360826,2018,458
6.730435773195875,2018,459
6.368136804123711,2018,460
5.708943092783505,2018,461
5.718441958762886,2018,462
6.566934639175257,2018,463
6.543354226804123,2018,464
6.36261556701031,2018,465
6.070247422680412,2018,466
6.2454676288659785,2018,467
5.9387242268041245,2018,468
5.972974536082474,2018,469
6.006798041237112,2018,470
6.298570721649485,2018,471
6.664481752577321,2018,472
6.519375773195876,2018,473
6.241308556701029,2018,474
5.6619355670103095,2018,475
5.952879484536084,2018,476
6.559788659793814,2018,477
6.592433608247425,2018,478
7.377340721649484,2018,479
6.87622443298969,2018,480
6.906524020618557,2018,481
6.262568041237114,2018,482
6.620701134020619,2018,483
6.802664123711342,2018,484
6.370283711340206,2018,485
6.746235773195875,2018,486
6.747063711340205,2018,487
6.534148453608246,2018,488
5.595907835051546,2018,489
5.399036288659794,2018,490
6.711057113402064,2018,491
7.017906185567009,2018,492
6.417350206185567,2018,493
6.723119175257734,2018,494
6.745595979381443,2018,495
6.260673608247422,2018,496
5.868936288659794,2018,497
6.318520515463916,2018,498
7.236334329896906,2018,499
6.824405876288661,2018,500
6.641762164948453,2018,501
6.773230927835052,2018,502
6.124252783505155,2018,503
5.991569175257731,2018,504
6.270637319587626,2018,505
6.46918855670103,2018,506
6.024457113402063,2018,507
5.778230412371133,2018,508
6.042050618556701,2018,509
5.508934226804124,2018,510
5.994002577319587,2018,511
6.480406185567011,2018,512
6.117441546391751,2018,513
5.863005773195876,2018,514
6.875845360824739,2018,515
6.812645360824743,2018,516
6.091052577319586,2018,517
5.935916494845364,2018,518
5.813060309278351,2018,519
6.126629587628867,2018,520
5.14884381443299,2018,521
5.500575567010309,2018,522
5.607132886597939,2018,523
5.54359969072165,2018,524
5.717310206185567,2018,525
5.973283917525775,2018,526
5.741994432989692,2018,527
5.543600206185568,2018,528
5.301920824742268,2018,529
5.796998144329898,2018,530
5.308078969072165,2018,531
5.881488659793815,2018,532
5.8349035051546405,2018,533
5.770942680412373,2018,534
5.976952577319587,2018,535
6.425961340206185,2018,536
6.431224226804121,2018,537
5.524395567010309,2018,538
6.093841649484537,2018,539
5.959788453608249,2018,540
6.193259587628866,2018,541
6.556713917525774,2018,542
5.815952783505154,2018,543
6.38899845360825,2018,544
5.619888350515463,2018,545
5.957068041237112,2018,546
5.979851443298968,2018,547
6.043336185567011,2018,548
6.324623814432991,2018,549
6.040996804123711,2018,550
6.17727969072165,2018,551
4.95276298969072,2018,552
5.647974020618556,2018,553
6.3919589690721645,2018,554
6.440571030927836,2018,555
5.974661546391753,2018,556
6.136671855670102,2018,557
6.279696185567009,2018,558
5.903809278350517,2018,559
5.524343608247422,2018,560
5.874933814432988,2018,561
5.562466597938143,2018,562
6.2076287628865945,2018,563
6.178974123711341,2018,564
5.983119587628865,2018,565
5.230724742268041,2018,566
5.126419484536082,2018,567
5.717922577319588,2018,568
5.78342474226804,2018,569
5.811175979381442,2018,570
6.042504123711339,2018,571
5.785850515463919,2018,572
5.122411134020618,2018,573
5.253190824742268,2018,574
5.519616907216496,2018,575
5.906167731958762,2018,576
5.809268041237114,2018,577
5.660533402061854,2018,578
5.727966494845361,2018,579
5.523185979381442,2018,580
5.762437319587629,2018,581
5.479599278350516,2018,582
5.952704639175257,2018,583
5.8554293814433,2018,584
5.426328144329897,2018,585
5.520035773195875,2018,586
5.486066185567008,2018,587
5.422915773195876,2018,588
5.506237113402063,2018,589
6.013064123711341,2018,590
5.454194948453608,2018,591
5.361498556701029,2018,592
5.388744639175258,2018,593
4.959854639175258,2018,594
5.43659350515464,2018,595
4.930473092783505,2018,596
5.836212989690723,2018,597
5.449882474226807,2018,598
4.934876391752579,2018,599
5.506074948453608,2018,600
5.342123092783504,2018,601
5.349911855670101,2018,602
5.167643092783506,2018,603
5.385156701030929,2018,604
5.213253711340204,2018,605
5.435153298969071,2018,606
4.975137731958762,2018,607
4.763746391752578,2018,608
4.923008144329896,2018,609
4.921414226804123,2018,610
5.182767628865979,2018,611
5.501874845360825,2018,612
5.207111340206186,2018,613
4.390024948453609,2018,614
4.709348144329896,2018,615
5.1008358762886585,2018,616
5.10039886597938,2018,617
5.146415773195876,2018,618
4.822299381443298,2018,619
4.895191237113401,2018,620
4.690309175257732,2018,621
4.910569381443298,2018,622
4.874210103092783,2018,623
5.054624020618557,2018,624
4.940106391752576,2018,625
4.829267216494845,2018,626
5.097371855670104,2018,627
4.54755412371134,2018,628
4.4432906185567,2018,629
5.236273711340205,2018,630
5.233716494845362,2018,631
4.80978587628866,2018,632
4.54013587628866,2018,633
5.211016494845359,2018,634
4.388907422680413,2018,635
4.443798659793815,2018,636
4.503663298969072,2018,637
4.95359144329897,2018,638
5.2638196907216495,2018,639
